Symbol,SignalDate,TradeStartDate,ExpireDate,Score,BreakoutLevel,Target,TargetReturnPct,Stop,CupLowDate,LeftRimDate,RightRimDate,HandleLowDate,CupDepthPct,HandleDepthPctOfCup,CandidateJson,HandleCupVolumeRatio,WeeklyVolumeCondition
MOLX,2012-03-09,2012-03-12,2012-03-14,83.72,27.86,37.22,33.6,26.09,2011-08-12,2011-01-28,2012-02-24,2012-03-09,33.6,18.86,"{""score"": 83.72, ""status"": ""near breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 160, ""bottom_idx"": 188, ""right_rim_idx"": 216, ""handle_low_idx"": 218, ""last_idx"": 218, ""left_rim_date"": ""2011-01-28"", ""bottom_date"": ""2011-08-12"", ""right_rim_date"": ""2012-02-24"", ""handle_low_date"": ""2012-03-09"", ""last_date"": ""2012-03-09"", ""left_rim_price"": 27.79, ""bottom_price"": 18.5, ""right_rim_price"": 27.86, ""handle_low_price"": 26.09, ""last_close"": 27.29, ""cup_depth_pct"": 33.6, ""handle_depth_pct_of_cup"": 18.86, ""right_rim_gap_pct"": 0.25, ""cup_width_weeks"": 56, ""handle_width_weeks"": 2, ""breakout_level"": 27.86, ""projected_target"": 37.22, ""volume_note"": ""handle avg volume 0.46x cup avg; latest week 1.12x handle avg"", ""notes"": [""cup has a declining left side, rising right side, and rounded U-shape fit"", ""handle remains in upper half of the cup"", ""no weekly close above the handle/rim resistance yet""]}",0.46,PASS: handle avg volume <= 1.05x cup avg
USB,2012-03-09,2012-03-12,2012-03-14,82.67,18.74,24.71,31.86,17.12,2011-08-26,2011-02-18,2012-01-20,2012-02-03,32.34,22.28,"{""score"": 82.67, ""status"": ""near breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 163, ""bottom_idx"": 190, ""right_rim_idx"": 211, ""handle_low_idx"": 213, ""last_idx"": 218, ""left_rim_date"": ""2011-02-18"", ""bottom_date"": ""2011-08-26"", ""right_rim_date"": ""2012-01-20"", ""handle_low_date"": ""2012-02-03"", ""last_date"": ""2012-03-09"", ""left_rim_price"": 17.8, ""bottom_price"": 12.48, ""right_rim_price"": 18.45, ""handle_low_price"": 17.12, ""last_close"": 18.64, ""cup_depth_pct"": 32.34, ""handle_depth_pct_of_cup"": 22.28, ""right_rim_gap_pct"": 3.54, ""cup_width_weeks"": 48, ""handle_width_weeks"": 7, ""breakout_level"": 18.74, ""projected_target"": 24.71, ""volume_note"": ""handle avg volume 0.77x cup avg; latest week 0.84x handle avg"", ""notes"": [""cup has a declining left side, rising right side, and rounded U-shape fit"", ""handle remains in upper half of the cup"", ""no weekly close above the handle/rim resistance yet""]}",0.77,PASS: handle avg volume <= 1.05x cup avg
PNC,2012-03-09,2012-03-12,2012-03-14,81.94,41.01,54.51,32.92,37.1,2011-08-26,2011-04-08,2012-01-20,2012-03-09,32.93,28.93,"{""score"": 81.94, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 170, ""bottom_idx"": 190, ""right_rim_idx"": 211, ""handle_low_idx"": 218, ""last_idx"": 218, ""left_rim_date"": ""2011-04-08"", ""bottom_date"": ""2011-08-26"", ""right_rim_date"": ""2012-01-20"", ""handle_low_date"": ""2012-03-09"", ""last_date"": ""2012-03-09"", ""left_rim_price"": 40.98, ""bottom_price"": 27.5, ""right_rim_price"": 41.01, ""handle_low_price"": 37.1, ""last_close"": 38.74, ""cup_depth_pct"": 32.93, ""handle_depth_pct_of_cup"": 28.93, ""right_rim_gap_pct"": 0.06, ""cup_width_weeks"": 41, ""handle_width_weeks"": 7, ""breakout_level"": 41.01, ""projected_target"": 54.51, ""volume_note"": ""handle avg volume 0.67x cup avg; latest week 0.92x handle avg"", ""notes"": [""cup has a declining left side, rising right side, and rounded U-shape fit"", ""handle remains in upper half of the cup"", ""no weekly close above the handle/rim resistance yet""]}",0.67,PASS: handle avg volume <= 1.05x cup avg
KEY,2012-03-09,2012-03-12,2012-03-14,81.53,5.11,6.86,34.25,4.62,2011-10-07,2011-07-01,2012-01-20,2012-03-09,34.07,28.23,"{""score"": 81.53, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 182, ""bottom_idx"": 196, ""right_rim_idx"": 211, ""handle_low_idx"": 218, ""last_idx"": 218, ""left_rim_date"": ""2011-07-01"", ""bottom_date"": ""2011-10-07"", ""right_rim_date"": ""2012-01-20"", ""handle_low_date"": ""2012-03-09"", ""last_date"": ""2012-03-09"", ""left_rim_price"": 5.09, ""bottom_price"": 3.37, ""right_rim_price"": 5.11, ""handle_low_price"": 4.62, ""last_close"": 4.88, ""cup_depth_pct"": 34.07, ""handle_depth_pct_of_cup"": 28.23, ""right_rim_gap_pct"": 0.45, ""cup_width_weeks"": 29, ""handle_width_weeks"": 7, ""breakout_level"": 5.11, ""projected_target"": 6.86, ""volume_note"": ""handle avg volume 0.93x cup avg; latest week 0.87x handle avg"", ""notes"": [""cup has a declining left side, rising right side, and rounded U-shape fit"", ""handle remains in upper half of the cup"", ""prior uptrend is not strong, so continuation quality is weaker"", ""no weekly close above the handle/rim resistance yet""]}",0.93,PASS: handle avg volume <= 1.05x cup avg
DOV,2012-03-09,2012-03-12,2012-03-14,80.81,34.79,47.13,35.47,31.55,2011-10-07,2011-06-03,2012-02-17,2012-03-09,35.47,26.26,"{""score"": 80.81, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 178, ""bottom_idx"": 196, ""right_rim_idx"": 215, ""handle_low_idx"": 218, ""last_idx"": 218, ""left_rim_date"": ""2011-06-03"", ""bottom_date"": ""2011-10-07"", ""right_rim_date"": ""2012-02-17"", ""handle_low_date"": ""2012-03-09"", ""last_date"": ""2012-03-09"", ""left_rim_price"": 34.78, ""bottom_price"": 22.45, ""right_rim_price"": 34.79, ""handle_low_price"": 31.55, ""last_close"": 32.85, ""cup_depth_pct"": 35.47, ""handle_depth_pct_of_cup"": 26.26, ""right_rim_gap_pct"": 0.03, ""cup_width_weeks"": 37, ""handle_width_weeks"": 3, ""breakout_level"": 34.79, ""projected_target"": 47.13, ""volume_note"": ""handle avg volume 0.66x cup avg; latest week 1.52x handle avg"", ""notes"": [""cup has a declining left side, rising right side, and rounded U-shape fit"", ""handle remains in upper half of the cup"", ""no weekly close above the handle/rim resistance yet""]}",0.66,PASS: handle avg volume <= 1.05x cup avg
HON,2012-03-09,2012-03-12,2012-03-14,80.66,40.23,53.55,33.11,38.05,2011-10-07,2011-05-06,2012-02-03,2012-02-03,32.95,16.35,"{""score"": 80.66, ""status"": ""near breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 174, ""bottom_idx"": 196, ""right_rim_idx"": 213, ""handle_low_idx"": 213, ""last_idx"": 218, ""left_rim_date"": ""2011-05-06"", ""bottom_date"": ""2011-10-07"", ""right_rim_date"": ""2012-02-03"", ""handle_low_date"": ""2012-02-03"", ""last_date"": ""2012-03-09"", ""left_rim_price"": 40.41, ""bottom_price"": 27.09, ""right_rim_price"": 40.23, ""handle_low_price"": 38.05, ""last_close"": 39.81, ""cup_depth_pct"": 32.95, ""handle_depth_pct_of_cup"": 16.35, ""right_rim_gap_pct"": 0.45, ""cup_width_weeks"": 39, ""handle_width_weeks"": 5, ""breakout_level"": 40.23, ""projected_target"": 53.55, ""volume_note"": ""handle avg volume 0.68x cup avg; latest week 1.29x handle avg"", ""notes"": [""cup has a declining left side, rising right side, and rounded U-shape fit"", ""handle remains in upper half of the cup"", ""right rim is modestly below the left rim"", ""no weekly close above the handle/rim resistance yet""]}",0.68,PASS: handle avg volume <= 1.05x cup avg
IP,2012-03-09,2012-03-12,2012-03-14,79.79,18.98,24.85,30.93,15.95,2011-10-07,2011-05-13,2012-01-20,2012-02-03,34.46,18.53,"{""score"": 79.79, ""status"": ""near breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 175, ""bottom_idx"": 196, ""right_rim_idx"": 211, ""handle_low_idx"": 213, ""last_idx"": 218, ""left_rim_date"": ""2011-05-13"", ""bottom_date"": ""2011-10-07"", ""right_rim_date"": ""2012-01-20"", ""handle_low_date"": ""2012-02-03"", ""last_date"": ""2012-03-09"", ""left_rim_price"": 16.78, ""bottom_price"": 11.17, ""right_rim_price"": 17.04, ""handle_low_price"": 15.95, ""last_close"": 18.58, ""cup_depth_pct"": 34.46, ""handle_depth_pct_of_cup"": 18.53, ""right_rim_gap_pct"": 1.5, ""cup_width_weeks"": 36, ""handle_width_weeks"": 7, ""breakout_level"": 18.98, ""projected_target"": 24.85, ""volume_note"": ""handle avg volume 0.91x cup avg; latest week 1.07x handle avg"", ""notes"": [""cup has a declining left side, rising right side, and rounded U-shape fit"", ""handle remains in upper half of the cup"", ""no weekly close above the handle/rim resistance yet""]}",0.91,PASS: handle avg volume <= 1.05x cup avg
TEL,2012-03-16,2012-03-19,2012-03-21,88.54,28.9,37.64,30.24,26.44,2011-10-07,2011-05-13,2012-03-02,2012-03-09,30.24,28.17,"{""score"": 88.54, ""status"": ""near breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 175, ""bottom_idx"": 196, ""right_rim_idx"": 217, ""handle_low_idx"": 218, ""last_idx"": 219, ""left_rim_date"": ""2011-05-13"", ""bottom_date"": ""2011-10-07"", ""right_rim_date"": ""2012-03-02"", ""handle_low_date"": ""2012-03-09"", ""last_date"": ""2012-03-16"", ""left_rim_price"": 28.56, ""bottom_price"": 20.16, ""right_rim_price"": 28.9, ""handle_low_price"": 26.44, ""last_close"": 28.55, ""cup_depth_pct"": 30.24, ""handle_depth_pct_of_cup"": 28.17, ""right_rim_gap_pct"": 1.18, ""cup_width_weeks"": 42, ""handle_width_weeks"": 2, ""breakout_level"": 28.9, ""projected_target"": 37.64, ""volume_note"": ""handle avg volume 0.66x cup avg; latest week 0.87x handle avg"", ""notes"": [""cup has a declining left side, rising right side, and rounded U-shape fit"", ""handle remains in upper half of the cup"", ""no weekly close above the handle/rim resistance yet""]}",0.66,PASS: handle avg volume <= 1.05x cup avg
PNC,2012-03-16,2012-03-19,2012-03-21,88.45,41.53,55.03,32.51,37.1,2011-08-26,2011-04-08,2012-01-20,2012-03-09,32.93,28.93,"{""score"": 88.45, ""status"": ""near breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 170, ""bottom_idx"": 190, ""right_rim_idx"": 211, ""handle_low_idx"": 218, ""last_idx"": 219, ""left_rim_date"": ""2011-04-08"", ""bottom_date"": ""2011-08-26"", ""right_rim_date"": ""2012-01-20"", ""handle_low_date"": ""2012-03-09"", ""last_date"": ""2012-03-16"", ""left_rim_price"": 40.98, ""bottom_price"": 27.5, ""right_rim_price"": 41.01, ""handle_low_price"": 37.1, ""last_close"": 41.37, ""cup_depth_pct"": 32.93, ""handle_depth_pct_of_cup"": 28.93, ""right_rim_gap_pct"": 0.06, ""cup_width_weeks"": 41, ""handle_width_weeks"": 8, ""breakout_level"": 41.53, ""projected_target"": 55.03, ""volume_note"": ""handle avg volume 0.71x cup avg; latest week 1.41x handle avg"", ""notes"": [""cup has a declining left side, rising right side, and rounded U-shape fit"", ""handle remains in upper half of the cup"", ""no weekly close above the handle/rim resistance yet""]}",0.71,PASS: handle avg volume <= 1.05x cup avg
KEY,2012-03-16,2012-03-19,2012-03-21,85.74,5.28,7.02,32.95,4.62,2011-10-07,2011-07-01,2012-01-20,2012-03-09,34.07,28.23,"{""score"": 85.74, ""status"": ""near breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 182, ""bottom_idx"": 196, ""right_rim_idx"": 211, ""handle_low_idx"": 218, ""last_idx"": 219, ""left_rim_date"": ""2011-07-01"", ""bottom_date"": ""2011-10-07"", ""right_rim_date"": ""2012-01-20"", ""handle_low_date"": ""2012-03-09"", ""last_date"": ""2012-03-16"", ""left_rim_price"": 5.09, ""bottom_price"": 3.37, ""right_rim_price"": 5.11, ""handle_low_price"": 4.62, ""last_close"": 5.19, ""cup_depth_pct"": 34.07, ""handle_depth_pct_of_cup"": 28.23, ""right_rim_gap_pct"": 0.45, ""cup_width_weeks"": 29, ""handle_width_weeks"": 8, ""breakout_level"": 5.28, ""projected_target"": 7.02, ""volume_note"": ""handle avg volume 0.98x cup avg; latest week 1.44x handle avg"", ""notes"": [""cup has a declining left side, rising right side, and rounded U-shape fit"", ""handle remains in upper half of the cup"", ""prior uptrend is not strong, so continuation quality is weaker"", ""no weekly close above the handle/rim resistance yet""]}",0.98,PASS: handle avg volume <= 1.05x cup avg
MOLX,2012-03-16,2012-03-19,2012-03-21,85.67,28.16,37.52,33.24,26.09,2011-08-12,2011-01-28,2012-02-24,2012-03-09,33.6,18.86,"{""score"": 85.67, ""status"": ""near breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 160, ""bottom_idx"": 188, ""right_rim_idx"": 216, ""handle_low_idx"": 218, ""last_idx"": 219, ""left_rim_date"": ""2011-01-28"", ""bottom_date"": ""2011-08-12"", ""right_rim_date"": ""2012-02-24"", ""handle_low_date"": ""2012-03-09"", ""last_date"": ""2012-03-16"", ""left_rim_price"": 27.79, ""bottom_price"": 18.5, ""right_rim_price"": 27.86, ""handle_low_price"": 26.09, ""last_close"": 27.83, ""cup_depth_pct"": 33.6, ""handle_depth_pct_of_cup"": 18.86, ""right_rim_gap_pct"": 0.25, ""cup_width_weeks"": 56, ""handle_width_weeks"": 3, ""breakout_level"": 28.16, ""projected_target"": 37.52, ""volume_note"": ""handle avg volume 0.48x cup avg; latest week 1.15x handle avg"", ""notes"": [""cup has a declining left side, rising right side, and rounded U-shape fit"", ""handle remains in upper half of the cup"", ""no weekly close above the handle/rim resistance yet""]}",0.48,PASS: handle avg volume <= 1.05x cup avg
ITW,2012-03-16,2012-03-19,2012-03-21,84.54,41.6,55.01,32.24,38.46,2011-10-07,2011-04-29,2012-02-24,2012-03-09,32.5,17.76,"{""score"": 84.54, ""status"": ""near breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 173, ""bottom_idx"": 196, ""right_rim_idx"": 216, ""handle_low_idx"": 218, ""last_idx"": 219, ""left_rim_date"": ""2011-04-29"", ""bottom_date"": ""2011-10-07"", ""right_rim_date"": ""2012-02-24"", ""handle_low_date"": ""2012-03-09"", ""last_date"": ""2012-03-16"", ""left_rim_price"": 41.25, ""bottom_price"": 27.85, ""right_rim_price"": 40.84, ""handle_low_price"": 38.46, ""last_close"": 41.53, ""cup_depth_pct"": 32.5, ""handle_depth_pct_of_cup"": 17.76, ""right_rim_gap_pct"": 1.01, ""cup_width_weeks"": 43, ""handle_width_weeks"": 3, ""breakout_level"": 41.6, ""projected_target"": 55.01, ""volume_note"": ""handle avg volume 0.69x cup avg; latest week 1.05x handle avg"", ""notes"": [""cup has a declining left side, rising right side, and rounded U-shape fit"", ""handle remains in upper half of the cup"", ""right rim is modestly below the left rim"", ""no weekly close above the handle/rim resistance yet""]}",0.69,PASS: handle avg volume <= 1.05x cup avg
MAR,2012-03-16,2012-03-19,2012-03-21,84.49,33.27,43.9,31.95,29.3,2011-10-07,2011-05-27,2012-02-10,2012-02-24,34.04,18.25,"{""score"": 84.49, ""status"": ""near breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 177, ""bottom_idx"": 196, ""right_rim_idx"": 214, ""handle_low_idx"": 216, ""last_idx"": 219, ""left_rim_date"": ""2011-05-27"", ""bottom_date"": ""2011-10-07"", ""right_rim_date"": ""2012-02-10"", ""handle_low_date"": ""2012-02-24"", ""last_date"": ""2012-03-16"", ""left_rim_price"": 30.95, ""bottom_price"": 20.61, ""right_rim_price"": 31.24, ""handle_low_price"": 29.3, ""last_close"": 32.84, ""cup_depth_pct"": 34.04, ""handle_depth_pct_of_cup"": 18.25, ""right_rim_gap_pct"": 0.93, ""cup_width_weeks"": 37, ""handle_width_weeks"": 5, ""breakout_level"": 33.27, ""projected_target"": 43.9, ""volume_note"": ""handle avg volume 0.80x cup avg; latest week 0.92x handle avg"", ""notes"": [""cup has a declining left side, rising right side, and rounded U-shape fit"", ""handle remains in upper half of the cup"", ""no weekly close above the handle/rim resistance yet""]}",0.8,PASS: handle avg volume <= 1.05x cup avg
LOW,2012-03-16,2012-03-19,2012-03-21,84.31,23.82,31.06,30.39,20.06,2011-09-09,2011-04-22,2012-01-20,2012-01-27,34.14,15.96,"{""score"": 84.31, ""status"": ""near breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 172, ""bottom_idx"": 192, ""right_rim_idx"": 211, ""handle_low_idx"": 212, ""last_idx"": 219, ""left_rim_date"": ""2011-04-22"", ""bottom_date"": ""2011-09-09"", ""right_rim_date"": ""2012-01-20"", ""handle_low_date"": ""2012-01-27"", ""last_date"": ""2012-03-16"", ""left_rim_price"": 20.76, ""bottom_price"": 13.97, ""right_rim_price"": 21.21, ""handle_low_price"": 20.06, ""last_close"": 23.52, ""cup_depth_pct"": 34.14, ""handle_depth_pct_of_cup"": 15.96, ""right_rim_gap_pct"": 2.14, ""cup_width_weeks"": 39, ""handle_width_weeks"": 8, ""breakout_level"": 23.82, ""projected_target"": 31.06, ""volume_note"": ""handle avg volume 1.00x cup avg; latest week 1.23x handle avg"", ""notes"": [""cup has a declining left side, rising right side, and rounded U-shape fit"", ""handle remains in upper half of the cup"", ""no weekly close above the handle/rim resistance yet""]}",1.0,PASS: handle avg volume <= 1.05x cup avg
DOV,2012-03-16,2012-03-19,2012-03-21,82.74,34.79,47.13,35.47,31.55,2011-10-07,2011-06-03,2012-02-17,2012-03-09,35.47,26.26,"{""score"": 82.74, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 178, ""bottom_idx"": 196, ""right_rim_idx"": 215, ""handle_low_idx"": 218, ""last_idx"": 219, ""left_rim_date"": ""2011-06-03"", ""bottom_date"": ""2011-10-07"", ""right_rim_date"": ""2012-02-17"", ""handle_low_date"": ""2012-03-09"", ""last_date"": ""2012-03-16"", ""left_rim_price"": 34.78, ""bottom_price"": 22.45, ""right_rim_price"": 34.79, ""handle_low_price"": 31.55, ""last_close"": 33.37, ""cup_depth_pct"": 35.47, ""handle_depth_pct_of_cup"": 26.26, ""right_rim_gap_pct"": 0.03, ""cup_width_weeks"": 37, ""handle_width_weeks"": 4, ""breakout_level"": 34.79, ""projected_target"": 47.13, ""volume_note"": ""handle avg volume 0.65x cup avg; latest week 0.92x handle avg"", ""notes"": [""cup has a declining left side, rising right side, and rounded U-shape fit"", ""handle remains in upper half of the cup"", ""no weekly close above the handle/rim resistance yet""]}",0.65,PASS: handle avg volume <= 1.05x cup avg
NUE,2012-03-16,2012-03-19,2012-03-21,82.32,31.86,42.92,34.71,28.61,2011-08-26,2011-04-08,2012-02-10,2012-03-09,34.08,29.33,"{""score"": 82.32, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 170, ""bottom_idx"": 190, ""right_rim_idx"": 214, ""handle_low_idx"": 218, ""last_idx"": 219, ""left_rim_date"": ""2011-04-08"", ""bottom_date"": ""2011-08-26"", ""right_rim_date"": ""2012-02-10"", ""handle_low_date"": ""2012-03-09"", ""last_date"": ""2012-03-16"", ""left_rim_price"": 32.46, ""bottom_price"": 21.4, ""right_rim_price"": 31.86, ""handle_low_price"": 28.61, ""last_close"": 30.8, ""cup_depth_pct"": 34.08, ""handle_depth_pct_of_cup"": 29.33, ""right_rim_gap_pct"": 1.86, ""cup_width_weeks"": 44, ""handle_width_weeks"": 5, ""breakout_level"": 31.86, ""projected_target"": 42.92, ""volume_note"": ""handle avg volume 0.79x cup avg; latest week 1.48x handle avg"", ""notes"": [""cup has a declining left side, rising right side, and rounded U-shape fit"", ""handle remains in upper half of the cup"", ""right rim is modestly below the left rim"", ""no weekly close above the handle/rim resistance yet""]}",0.79,PASS: handle avg volume <= 1.05x cup avg
DVA,2012-03-16,2012-03-19,2012-03-21,82.24,44.49,59.72,34.23,41.65,2011-10-07,2011-05-06,2012-02-17,2012-02-17,33.98,18.36,"{""score"": 82.24, ""status"": ""near breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 174, ""bottom_idx"": 196, ""right_rim_idx"": 215, ""handle_low_idx"": 215, ""last_idx"": 219, ""left_rim_date"": ""2011-05-06"", ""bottom_date"": ""2011-10-07"", ""right_rim_date"": ""2012-02-17"", ""handle_low_date"": ""2012-02-17"", ""last_date"": ""2012-03-16"", ""left_rim_price"": 44.79, ""bottom_price"": 29.57, ""right_rim_price"": 44.45, ""handle_low_price"": 41.65, ""last_close"": 44.29, ""cup_depth_pct"": 33.98, ""handle_depth_pct_of_cup"": 18.36, ""right_rim_gap_pct"": 0.76, ""cup_width_weeks"": 41, ""handle_width_weeks"": 4, ""breakout_level"": 44.49, ""projected_target"": 59.72, ""volume_note"": ""handle avg volume 0.76x cup avg; latest week 0.87x handle avg"", ""notes"": [""cup has a declining left side, rising right side, and rounded U-shape fit"", ""handle remains in upper half of the cup"", ""right rim is modestly below the left rim"", ""no weekly close above the handle/rim resistance yet""]}",0.76,PASS: handle avg volume <= 1.05x cup avg
PNC,2012-03-23,2012-03-26,2012-03-28,87.44,41.91,55.41,32.21,37.1,2011-08-26,2011-04-08,2012-01-20,2012-03-09,32.93,28.93,"{""score"": 87.44, ""status"": ""near breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 170, ""bottom_idx"": 190, ""right_rim_idx"": 211, ""handle_low_idx"": 218, ""last_idx"": 220, ""left_rim_date"": ""2011-04-08"", ""bottom_date"": ""2011-08-26"", ""right_rim_date"": ""2012-01-20"", ""handle_low_date"": ""2012-03-09"", ""last_date"": ""2012-03-23"", ""left_rim_price"": 40.98, ""bottom_price"": 27.5, ""right_rim_price"": 41.01, ""handle_low_price"": 37.1, ""last_close"": 41.33, ""cup_depth_pct"": 32.93, ""handle_depth_pct_of_cup"": 28.93, ""right_rim_gap_pct"": 0.06, ""cup_width_weeks"": 41, ""handle_width_weeks"": 9, ""breakout_level"": 41.91, ""projected_target"": 55.41, ""volume_note"": ""handle avg volume 0.70x cup avg; latest week 0.88x handle avg"", ""notes"": [""cup has a declining left side, rising right side, and rounded U-shape fit"", ""handle remains in upper half of the cup"", ""no weekly close above the handle/rim resistance yet""]}",0.7,PASS: handle avg volume <= 1.05x cup avg
TEL,2012-03-23,2012-03-26,2012-03-28,85.37,28.9,37.64,30.24,26.44,2011-10-07,2011-05-13,2012-03-02,2012-03-09,30.24,28.17,"{""score"": 85.37, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 175, ""bottom_idx"": 196, ""right_rim_idx"": 217, ""handle_low_idx"": 218, ""last_idx"": 220, ""left_rim_date"": ""2011-05-13"", ""bottom_date"": ""2011-10-07"", ""right_rim_date"": ""2012-03-02"", ""handle_low_date"": ""2012-03-09"", ""last_date"": ""2012-03-23"", ""left_rim_price"": 28.56, ""bottom_price"": 20.16, ""right_rim_price"": 28.9, ""handle_low_price"": 26.44, ""last_close"": 27.9, ""cup_depth_pct"": 30.24, ""handle_depth_pct_of_cup"": 28.17, ""right_rim_gap_pct"": 1.18, ""cup_width_weeks"": 42, ""handle_width_weeks"": 3, ""breakout_level"": 28.9, ""projected_target"": 37.64, ""volume_note"": ""handle avg volume 0.61x cup avg; latest week 0.76x handle avg"", ""notes"": [""cup has a declining left side, rising right side, and rounded U-shape fit"", ""handle remains in upper half of the cup"", ""no weekly close above the handle/rim resistance yet""]}",0.61,PASS: handle avg volume <= 1.05x cup avg
LOW,2012-03-23,2012-03-26,2012-03-28,84.65,23.98,31.22,30.19,20.06,2011-09-09,2011-04-22,2012-01-20,2012-01-27,34.14,15.96,"{""score"": 84.65, ""status"": ""near breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 172, ""bottom_idx"": 192, ""right_rim_idx"": 211, ""handle_low_idx"": 212, ""last_idx"": 220, ""left_rim_date"": ""2011-04-22"", ""bottom_date"": ""2011-09-09"", ""right_rim_date"": ""2012-01-20"", ""handle_low_date"": ""2012-01-27"", ""last_date"": ""2012-03-23"", ""left_rim_price"": 20.76, ""bottom_price"": 13.97, ""right_rim_price"": 21.21, ""handle_low_price"": 20.06, ""last_close"": 23.78, ""cup_depth_pct"": 34.14, ""handle_depth_pct_of_cup"": 15.96, ""right_rim_gap_pct"": 2.14, ""cup_width_weeks"": 39, ""handle_width_weeks"": 9, ""breakout_level"": 23.98, ""projected_target"": 31.22, ""volume_note"": ""handle avg volume 0.98x cup avg; latest week 0.85x handle avg"", ""notes"": [""cup has a declining left side, rising right side, and rounded U-shape fit"", ""handle remains in upper half of the cup"", ""no weekly close above the handle/rim resistance yet""]}",0.98,PASS: handle avg volume <= 1.05x cup avg
MOLX,2012-03-23,2012-03-26,2012-03-28,84.63,28.16,37.52,33.24,26.09,2011-08-12,2011-01-28,2012-02-24,2012-03-09,33.6,18.86,"{""score"": 84.63, ""status"": ""near breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 160, ""bottom_idx"": 188, ""right_rim_idx"": 216, ""handle_low_idx"": 218, ""last_idx"": 220, ""left_rim_date"": ""2011-01-28"", ""bottom_date"": ""2011-08-12"", ""right_rim_date"": ""2012-02-24"", ""handle_low_date"": ""2012-03-09"", ""last_date"": ""2012-03-23"", ""left_rim_price"": 27.79, ""bottom_price"": 18.5, ""right_rim_price"": 27.86, ""handle_low_price"": 26.09, ""last_close"": 27.65, ""cup_depth_pct"": 33.6, ""handle_depth_pct_of_cup"": 18.86, ""right_rim_gap_pct"": 0.25, ""cup_width_weeks"": 56, ""handle_width_weeks"": 4, ""breakout_level"": 28.16, ""projected_target"": 37.52, ""volume_note"": ""handle avg volume 0.47x cup avg; latest week 0.87x handle avg"", ""notes"": [""cup has a declining left side, rising right side, and rounded U-shape fit"", ""handle remains in upper half of the cup"", ""no weekly close above the handle/rim resistance yet""]}",0.47,PASS: handle avg volume <= 1.05x cup avg
MAR,2012-03-23,2012-03-26,2012-03-28,83.4,33.27,43.9,31.95,29.3,2011-10-07,2011-05-27,2012-02-10,2012-02-24,34.04,18.25,"{""score"": 83.4, ""status"": ""near breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 177, ""bottom_idx"": 196, ""right_rim_idx"": 214, ""handle_low_idx"": 216, ""last_idx"": 220, ""left_rim_date"": ""2011-05-27"", ""bottom_date"": ""2011-10-07"", ""right_rim_date"": ""2012-02-10"", ""handle_low_date"": ""2012-02-24"", ""last_date"": ""2012-03-23"", ""left_rim_price"": 30.95, ""bottom_price"": 20.61, ""right_rim_price"": 31.24, ""handle_low_price"": 29.3, ""last_close"": 32.48, ""cup_depth_pct"": 34.04, ""handle_depth_pct_of_cup"": 18.25, ""right_rim_gap_pct"": 0.93, ""cup_width_weeks"": 37, ""handle_width_weeks"": 6, ""breakout_level"": 33.27, ""projected_target"": 43.9, ""volume_note"": ""handle avg volume 0.77x cup avg; latest week 0.78x handle avg"", ""notes"": [""cup has a declining left side, rising right side, and rounded U-shape fit"", ""handle remains in upper half of the cup"", ""no weekly close above the handle/rim resistance yet""]}",0.77,PASS: handle avg volume <= 1.05x cup avg
