date,equity,exposure,cash,allocation_signal,SOXL_close,TQQQ_close,QQQ_close
2010-06-25,1.0,0.0,False,TQQQ,0.5159580707550049,0.21895736455917358,39.48662185668945
2010-06-28,0.9888060450606303,1.25,False,TQQQ,0.5220220685005188,0.21699656546115875,39.3470573425293
2010-06-29,0.8508784709803348,1.25,False,TQQQ,0.45091354846954346,0.19278165698051453,37.829345703125
2010-06-30,0.7667766211671598,2.0,False,SOXL,0.429080605506897,0.18325427174568176,37.253665924072266
2010-07-01,0.7705012450875045,1.25,False,TQQQ,0.43074801564216614,0.18146787583827972,37.14900588989258
2010-07-02,0.7652322487122619,1.25,False,TQQQ,0.42544180154800415,0.180475115776062,37.0443229675293
2010-07-06,0.7702317132500376,1.25,False,TQQQ,0.4246830642223358,0.18141838908195496,37.15769958496094
2010-07-07,0.8612129699454241,1.25,False,TQQQ,0.4913957118988037,0.19856198132038116,38.343971252441406
2010-07-08,0.8793742599053718,1.25,False,TQQQ,0.48775702714920044,0.2019118070602417,38.553314208984375
2010-07-09,0.9101736118398773,1.25,False,TQQQ,0.5045867562294006,0.20756924152374268,38.91966247558594
2010-07-12,0.9230927844824885,1.25,False,TQQQ,0.5238415002822876,0.20992626249790192,39.033050537109375
2010-07-13,0.9625049880077584,1.25,False,TQQQ,0.557500958442688,0.21709664165973663,39.5389518737793
2010-07-14,0.9817506495359604,1.25,False,TQQQ,0.5523464679718018,0.22056938707828522,39.73956298828125
2010-07-15,0.9860335747246397,1.25,False,TQQQ,0.5452196598052979,0.2213391810655594,39.774452209472656
2010-07-16,0.886833246187684,1.25,False,TQQQ,0.4933662414550781,0.20352484285831451,38.67543411254883
2010-07-19,0.9268364200265283,2.0,False,TQQQ,0.5306643843650818,0.2081151306629181,39.00688171386719
2010-07-20,0.9853982415461222,2.0,False,TQQQ,0.5321807265281677,0.2146899700164795,39.4778938293457
2010-07-21,0.9163843892169314,2.0,False,TQQQ,0.49988600611686707,0.20717190206050873,38.937103271484375
2010-07-22,1.039955190726165,2.0,False,TQQQ,0.5456743836402893,0.221140056848526,39.92274475097656
2010-07-23,1.0940973431637522,2.0,False,TQQQ,0.5561361908912659,0.22689655423164368,40.17568588256836
2010-07-26,1.1421886307703903,2.0,False,TQQQ,0.5761498808860779,0.2318831980228424,40.50714874267578
2010-07-27,1.1418832919700315,1.25,False,TQQQ,0.5643237233161926,0.23183360695838928,40.48970413208008
2010-07-28,1.1127069224417345,1.25,False,TQQQ,0.5350618362426758,0.22709472477436066,40.1669807434082
2010-07-29,1.0795801299657322,1.25,False,TQQQ,0.502615213394165,0.221685990691185,39.870399475097656
2010-07-30,1.0887957247175974,1.25,False,TQQQ,0.48684707283973694,0.22319988906383514,39.957611083984375
2010-08-02,1.1620186386793752,1.25,False,TQQQ,0.5126219391822815,0.23520827293395996,40.707763671875
2010-08-03,1.1470034449336108,1.25,False,TQQQ,0.4971570670604706,0.23277685046195984,40.53330993652344
2010-08-04,1.1884158915355265,1.25,False,TQQQ,0.511712372303009,0.23950035870075226,40.94326400756836
2010-08-05,1.179646178289088,1.25,False,TQQQ,0.49943113327026367,0.23808647692203522,40.847320556640625
2010-08-06,1.1727303617339864,1.25,False,TQQQ,0.5000380277633667,0.23696982860565186,40.78627014160156
2010-08-09,1.1983622148853796,1.25,False,TQQQ,0.5082255601882935,0.2411133050918579,41.06538391113281
2010-08-10,1.1666067093249135,1.25,False,TQQQ,0.4692589044570923,0.2360018789768219,40.707763671875
2010-08-11,1.0465708137052618,1.25,False,TQQQ,0.41270580887794495,0.216575488448143,39.60000991821289
2010-08-12,0.9875748385289804,2.0,False,TQQQ,0.3961789906024933,0.2104712277650833,39.28599166870117
2010-08-13,0.9482261849654252,2.0,False,TQQQ,0.38420096039772034,0.2062782496213913,39.00688171386719
2010-08-16,0.95894723590684,2.0,False,TQQQ,0.3881435990333557,0.20744438469409943,39.076663970947266
2010-08-17,1.0318987863594264,2.0,False,TQQQ,0.4030018150806427,0.21533501148223877,39.57382583618164
2010-08-18,1.0504438314810711,2.0,False,TQQQ,0.41649559140205383,0.21726998686790466,39.730831146240234
2010-08-19,0.9731878355000906,2.0,False,TQQQ,0.395572304725647,0.20928031206130981,39.12898635864258
2010-08-20,0.966498026803251,2.0,False,TQQQ,0.4001207947731018,0.2085610032081604,39.18132781982422
2010-08-23,0.913154470258325,2.0,False,TQQQ,0.386020302772522,0.20280548930168152,38.797542572021484
2010-08-24,0.808362532484158,2.0,False,TQQQ,0.3664615750312805,0.19116869568824768,38.073577880859375
2010-08-25,0.8568360030227312,2.0,False,TQQQ,0.37752994894981384,0.1969004124403,38.43992614746094
2010-08-26,0.8009067059969589,2.0,False,TQQQ,0.3559998571872711,0.19047415256500244,37.97763442993164
2010-08-27,0.8538991758195694,2.0,False,TQQQ,0.3772270679473877,0.19677557051181793,38.43992614746094
2010-08-30,0.7985648892901889,2.0,False,TQQQ,0.3499358296394348,0.19039985537528992,38.038700103759766
2010-08-31,0.790652436398814,2.0,False,TQQQ,0.32764771580696106,0.18945658206939697,37.9078483581543
2010-09-01,0.9231901244310273,2.0,False,TQQQ,0.35812315344810486,0.20533595979213715,39.041770935058594
2010-09-02,0.9865525485700144,2.0,False,TQQQ,0.38192665576934814,0.2123824954032898,39.4778938293457
2010-09-03,1.0870497883677799,2.0,False,TQQQ,0.39845332503318787,0.22319988906383514,40.13207244873047
2010-09-07,1.0341245611190573,2.0,False,TQQQ,0.37692317366600037,0.2177664190530777,39.86168670654297
2010-09-08,1.10717476726162,2.0,False,TQQQ,0.37070712447166443,0.22545789182186127,40.34141540527344
2010-09-09,1.1351909251889847,2.0,False,TQQQ,0.37222370505332947,0.22831040620803833,40.49842071533203
2010-09-10,1.1596254238709756,2.0,False,TQQQ,0.35766828060150146,0.23076754808425903,40.646705627441406
2010-09-13,1.2618593437036028,2.0,False,TQQQ,0.3931470215320587,0.2409399151802063,41.21367645263672
2010-09-14,1.293824118752984,2.0,False,TQQQ,0.41240194439888,0.24399159848690033,41.38810729980469
2010-09-15,1.337767679486917,2.0,False,TQQQ,0.4092179238796234,0.24813507497310638,41.64979553222656
2010-09-16,1.3754899824216222,2.0,False,TQQQ,0.41786015033721924,0.25163352489471436,41.81550598144531
2010-09-17,1.3937958122067944,1.25,False,TQQQ,0.4181639850139618,0.2543126344680786,41.95714569091797
2010-09-20,1.4845610959902362,1.25,False,TQQQ,0.42316749691963196,0.26756149530410767,42.69154357910156
2010-09-21,1.478712805563969,1.25,False,TQQQ,0.4202863276004791,0.2667182683944702,42.68281936645508
2010-09-22,1.4699450315424782,1.25,False,TQQQ,0.4029659926891327,0.2654531002044678,42.56915283203125
2010-09-23,1.4644449878652421,1.25,False,TQQQ,0.4107007086277008,0.26465851068496704,42.55167770385742
2010-09-24,1.5681028345653485,1.25,False,TQQQ,0.45953625440597534,0.279645174741745,43.41722869873047
2010-09-27,1.5456637883356044,1.25,False,TQQQ,0.45164954662323,0.27644386887550354,43.181156158447266
2010-09-28,1.550517984231703,1.25,False,TQQQ,0.47273099422454834,0.2771384119987488,43.16368103027344
2010-09-29,1.5349070885652512,1.25,False,TQQQ,0.48319563269615173,0.274906188249588,43.09372329711914
