date,equity,exposure,cash,allocation_signal,SOXL_close,TQQQ_close,QQQ_close
2010-06-25,1.0,0.0,False,TQQQ,0.515957772731781,0.2189573347568512,39.48662567138672
2010-06-28,0.9932837792461646,0.75,False,TQQQ,0.5220221281051636,0.21699658036231995,39.3470573425293
2010-06-29,0.910152534844136,0.75,False,TQQQ,0.4509136378765106,0.19278168678283691,37.829341888427734
2010-06-30,0.8651720460144235,1.0,False,SOXL,0.42908063530921936,0.18325425684452057,37.2536735534668
2010-07-01,0.8676937293624353,0.75,False,TQQQ,0.4307481348514557,0.18146787583827972,37.14899444580078
2010-07-02,0.8641336002743345,0.75,False,TQQQ,0.42544180154800415,0.1804751306772232,37.0443229675293
2010-07-06,0.867520860896964,0.75,False,TQQQ,0.42468297481536865,0.18141837418079376,37.157718658447266
2010-07-07,0.9290048091107409,0.75,False,TQQQ,0.4913956820964813,0.19856196641921997,38.34396743774414
2010-07-08,0.9407593420084576,0.75,False,TQQQ,0.48775702714920044,0.2019117921590805,38.553314208984375
2010-07-09,0.9605288794189049,0.75,False,TQQQ,0.5045866966247559,0.2075692117214203,38.919654846191406
2010-07-12,0.9687094422355761,0.75,False,TQQQ,0.5238415002822876,0.2099262923002243,39.03305435180664
2010-07-13,0.9935251389122076,0.75,False,TQQQ,0.5575007796287537,0.21709661185741425,39.53895568847656
2010-07-14,1.0054447957445058,0.75,False,TQQQ,0.5523465275764465,0.22056938707828522,39.73957443237305
2010-07-15,1.0080767746120176,0.75,False,TQQQ,0.5452196598052979,0.22133924067020416,39.77445983886719
2010-07-16,0.947225790958526,0.75,False,TQQQ,0.4933663308620453,0.20352484285831451,38.675418853759766
2010-07-19,0.968589467919917,1.0,False,TQQQ,0.5306643843650818,0.2081151306629181,39.006893157958984
2010-07-20,0.9991895235907728,1.0,False,TQQQ,0.5321809649467468,0.21468998491764069,39.47788619995117
2010-07-21,0.9641995838820557,1.0,False,TQQQ,0.49988606572151184,0.20717190206050873,38.937095642089844
2010-07-22,1.0292087599940718,1.0,False,TQQQ,0.5456744432449341,0.2211400419473648,39.92272186279297
2010-07-23,1.056000097652395,1.0,False,TQQQ,0.5561363697052002,0.22689653933048248,40.17569351196289
