date,equity,exposure,units,held,base_allocation
2010-06-25,1.0,0.0,0.0,CASH,TQQQ
2010-06-28,0.9932836771635292,0.75,1.0,TQQQ,TQQQ
2010-06-29,0.910152429887888,0.75,1.0,TQQQ,TQQQ
2010-06-30,0.8771005110970835,0.75,1.0,SOXL,SOXL
2010-07-01,0.8706879622920513,0.75,1.0,TQQQ,TQQQ
2010-07-02,0.8671155476359854,0.75,1.0,TQQQ,TQQQ
2010-07-06,0.8705143898873615,0.75,1.0,TQQQ,TQQQ
2010-07-07,0.9322106214268886,0.75,1.0,TQQQ,TQQQ
2010-07-08,0.9440056653152028,0.75,1.0,TQQQ,TQQQ
2010-07-09,0.9638434253430613,0.75,1.0,TQQQ,TQQQ
2010-07-12,0.972052374107894,0.75,1.0,TQQQ,TQQQ
2010-07-13,0.996953654074499,0.75,1.0,TQQQ,TQQQ
2010-07-14,1.0089143413178576,0.75,1.0,TQQQ,TQQQ
2010-07-15,1.0115553517415146,0.75,1.0,TQQQ,TQQQ
2010-07-16,0.9504943257922467,0.75,1.0,TQQQ,TQQQ
2010-07-19,0.9665725857570331,0.75,1.0,TQQQ,TQQQ
2010-07-20,0.9894747870097697,0.75,1.0,TQQQ,TQQQ
2010-07-21,0.9634874757492177,0.75,1.0,TQQQ,TQQQ
2010-07-22,1.0122084559671267,0.75,1.0,TQQQ,TQQQ
2010-07-23,1.0319699031753027,0.75,1.0,TQQQ,TQQQ
2010-07-26,1.0489802832532316,0.75,1.0,TQQQ,TQQQ
2010-07-27,1.048812080851395,0.75,1.0,TQQQ,TQQQ
2010-07-28,1.0327328512698606,0.75,1.0,TQQQ,TQQQ
2010-07-29,1.0142856897798675,0.75,1.0,TQQQ,TQQQ
2010-07-30,1.0194804178546815,0.75,1.0,TQQQ,TQQQ
2010-08-02,1.0606172400671232,0.75,1.0,TQQQ,TQQQ
2010-08-03,1.052394287618888,0.75,1.0,TQQQ,TQQQ
2010-08-04,1.0751922429865117,0.75,1.0,TQQQ,TQQQ
2010-08-05,1.0704318743662382,0.75,1.0,TQQQ,TQQQ
2010-08-06,1.0666666547704446,0.75,1.0,TQQQ,TQQQ
2010-08-09,1.080654899815073,0.75,1.0,TQQQ,TQQQ
2010-08-10,1.063472734109924,0.75,1.0,TQQQ,TQQQ
2010-08-11,0.9978182633380385,0.75,1.0,TQQQ,TQQQ
2010-08-12,0.9767254557476498,0.75,1.0,TQQQ,TQQQ
2010-08-13,0.9621317128740019,0.75,1.0,TQQQ,TQQQ
2010-08-16,0.9662111697186431,0.75,1.0,TQQQ,TQQQ
2010-08-17,0.9937752765997813,0.75,1.0,TQQQ,TQQQ
2010-08-18,1.0004727375226512,0.75,1.0,TQQQ,TQQQ
2010-08-19,0.9728799340556563,0.75,1.0,TQQQ,TQQQ
2010-08-20,0.9703718939985693,0.75,1.0,TQQQ,TQQQ
2010-08-23,0.9502878285339438,0.75,1.0,TQQQ,TQQQ
2010-08-24,0.9093929419742266,0.75,1.0,TQQQ,TQQQ
2010-08-25,0.9298423521441793,0.75,1.0,TQQQ,TQQQ
2010-08-26,0.9070817759487932,0.75,1.0,TQQQ,TQQQ
2010-08-27,0.9295883802008126,0.75,1.0,TQQQ,TQQQ
2010-08-30,0.9069987195288066,0.75,1.0,TQQQ,TQQQ
2010-08-31,0.903628756161931,0.75,1.0,TQQQ,TQQQ
2010-09-01,0.9604321973110558,0.75,1.0,TQQQ,TQQQ
2010-09-02,0.9851514273514768,0.75,1.0,TQQQ,TQQQ
2010-09-03,1.0227845871432784,0.75,1.0,TQQQ,TQQQ
2010-09-07,1.0041108039918252,0.75,1.0,TQQQ,TQQQ
2010-09-08,1.0307096792324764,0.75,1.0,TQQQ,TQQQ
2010-09-09,1.0404902586882083,0.75,1.0,TQQQ,TQQQ
2010-09-10,1.048888645609607,0.75,1.0,TQQQ,TQQQ
2010-09-13,1.0835655672491316,0.75,1.0,TQQQ,TQQQ
2010-09-14,1.0938585885892171,0.75,1.0,TQQQ,TQQQ
2010-09-15,1.1077904558224583,0.75,1.0,TQQQ,TQQQ
2010-09-16,1.1195045884797103,0.75,1.0,TQQQ,TQQQ
2010-09-17,1.1284440038308927,0.75,1.0,TQQQ,TQQQ
2010-09-20,1.172535199690895,0.75,1.0,TQQQ,TQQQ
2010-09-21,1.169763645689754,0.75,1.0,TQQQ,TQQQ
2010-09-22,1.1656020974521089,0.75,1.0,TQQQ,TQQQ
2010-09-23,1.1629850263194732,0.75,1.0,TQQQ,TQQQ
2010-09-24,1.2123767095068363,0.75,1.0,TQQQ,TQQQ
2010-09-27,1.2019679564710064,0.75,1.0,TQQQ,TQQQ
2010-09-28,1.2042329399648362,0.75,1.0,TQQQ,TQQQ
2010-09-29,1.196957988272491,0.75,1.0,TQQQ,TQQQ
2010-09-30,1.1848025177960344,0.75,1.0,TQQQ,TQQQ
2010-10-01,1.182039375094954,0.75,1.0,TQQQ,TQQQ
2010-10-04,1.1512836384074763,0.75,1.0,TQQQ,TQQQ
2010-10-05,1.2155644112502924,0.75,1.0,TQQQ,TQQQ
2010-10-06,1.1923309524110153,0.75,1.0,TQQQ,TQQQ
2010-10-07,1.201098911247782,0.75,1.0,TQQQ,TQQQ
2010-10-08,1.2192455189349682,0.75,1.0,TQQQ,TQQQ
2010-10-11,1.2210994751161015,0.75,1.0,TQQQ,TQQQ
2010-10-12,1.2401124366243235,0.75,1.0,TQQQ,TQQQ
2010-10-13,1.2627130304426135,0.75,1.0,TQQQ,TQQQ
2010-10-14,1.257456698576223,0.75,1.0,TQQQ,TQQQ
2010-10-15,1.3176153747900077,0.75,1.0,TQQQ,TQQQ
2010-10-18,1.3176153747900077,0.75,1.0,TQQQ,TQQQ
2010-10-19,1.278319127910089,0.75,1.0,TQQQ,TQQQ
2010-10-20,1.2982513582770803,0.75,1.0,TQQQ,TQQQ
2010-10-21,1.30504386531786,0.75,1.0,TQQQ,TQQQ
2010-10-22,1.324128748322711,0.75,1.0,TQQQ,TQQQ
2010-10-25,1.339198208031402,0.75,1.0,TQQQ,TQQQ
2010-10-26,1.3452182882522639,0.75,1.0,TQQQ,TQQQ
2010-10-27,1.355603882699553,0.75,1.0,TQQQ,TQQQ
2010-10-28,1.361444492207254,0.75,1.0,TQQQ,TQQQ
2010-10-29,1.3565439137853361,0.75,1.0,TQQQ,TQQQ
2010-11-01,1.35888221543473,0.75,1.0,TQQQ,TQQQ
2010-11-02,1.3897735299468394,0.75,1.0,TQQQ,TQQQ
2010-11-03,1.4048359136700141,0.75,1.0,TQQQ,TQQQ
2010-11-04,1.442168012249057,0.75,1.0,TQQQ,TQQQ
2010-11-05,1.4434631987456361,0.75,1.0,TQQQ,TQQQ
2010-11-08,1.446211142083879,0.75,1.0,TQQQ,TQQQ
2010-11-09,1.4286748328988843,0.75,1.0,TQQQ,TQQQ
2010-11-10,1.4450574534703473,0.75,1.0,TQQQ,TQQQ
2010-11-11,1.42682998887581,0.75,1.0,TQQQ,TQQQ
2010-11-12,1.372376039905982,0.75,1.0,TQQQ,TQQQ
2010-11-15,1.3613540062932363,0.75,1.0,TQQQ,TQQQ
2010-11-16,1.3106889739062038,0.75,1.0,TQQQ,TQQQ
2010-11-17,1.3199897815064952,0.75,1.0,TQQQ,TQQQ
2010-11-18,1.3660067328501777,0.75,1.0,TQQQ,TQQQ
2010-11-19,1.368417121258446,0.75,1.0,TQQQ,TQQQ
2010-11-22,1.3954717162523913,0.75,1.0,TQQQ,TQQQ
2010-11-23,1.3460372535246505,0.75,1.0,TQQQ,TQQQ
2010-11-24,1.404996902622235,0.75,1.0,TQQQ,TQQQ
2010-11-26,1.3983663352349809,0.75,1.0,TQQQ,TQQQ
2010-11-29,1.3837677590371704,0.75,1.0,TQQQ,TQQQ
2010-11-30,1.344313700220053,0.75,1.0,TQQQ,TQQQ
2010-12-01,1.408424263563798,0.75,1.0,TQQQ,TQQQ
2010-12-02,1.44050045300937,0.75,1.0,TQQQ,TQQQ
2010-12-03,1.4495325416297198,0.75,1.0,TQQQ,TQQQ
2010-12-06,1.4476230728838508,0.75,1.0,TQQQ,TQQQ
2010-12-07,1.448617971771957,0.75,1.0,TQQQ,TQQQ
2010-12-08,1.463667890869816,0.75,1.0,TQQQ,TQQQ
2010-12-09,1.4648078692769255,0.75,1.0,TQQQ,TQQQ
2010-12-10,1.4878726162151361,0.75,1.0,TQQQ,TQQQ
2010-12-13,1.474772651417985,0.75,1.0,TQQQ,TQQQ
2010-12-14,1.4794042532605312,0.75,1.0,TQQQ,TQQQ
2010-12-15,1.4680998813398962,0.75,1.0,TQQQ,TQQQ
2010-12-16,1.491073350458781,0.75,1.0,TQQQ,TQQQ
2010-12-17,1.4944791328840692,0.75,1.0,TQQQ,TQQQ
2010-12-20,1.49750218864396,0.75,1.0,TQQQ,TQQQ
2010-12-21,1.5160161998166322,0.75,1.0,TQQQ,TQQQ
2010-12-22,1.517221572116551,0.75,1.0,TQQQ,TQQQ
2010-12-23,1.508567838778419,0.75,1.0,TQQQ,TQQQ
2010-12-27,1.509022240755783,0.75,1.0,TQQQ,TQQQ
2010-12-28,1.504121837968576,0.75,1.0,TQQQ,TQQQ
2010-12-29,1.5108387211149337,0.75,1.0,TQQQ,TQQQ
2010-12-30,1.5023232139674823,0.75,1.0,TQQQ,TQQQ
2010-12-31,1.49197969094898,0.75,1.0,TQQQ,TQQQ
2011-01-03,1.5425269002971518,0.75,1.0,TQQQ,TQQQ
2011-01-04,1.5463758125772895,0.75,1.0,SOXL,SOXL
2011-01-05,1.5576838305457428,0.75,1.0,SOXL,SOXL
2011-01-06,1.6224365138742216,0.75,1.0,SOXL,SOXL
2011-01-07,1.6304519629124583,0.75,1.0,SOXL,SOXL
2011-01-10,1.6689097912127375,0.75,1.0,SOXL,SOXL
2011-01-11,1.6828075200936068,0.75,1.0,SOXL,SOXL
2011-01-12,1.7536448102000222,0.75,1.0,SOXL,SOXL
2011-01-13,1.7532111743943644,0.75,1.0,SOXL,SOXL
2011-01-14,1.8606702603800955,0.75,1.0,SOXL,SOXL
2011-01-18,1.8442702958981594,0.75,1.0,SOXL,SOXL
2011-01-19,1.7479262902661756,0.75,1.0,SOXL,SOXL
2011-01-20,1.7002677413957448,0.75,1.0,SOXL,SOXL
2011-01-21,1.6782998411624552,0.75,1.0,SOXL,SOXL
2011-01-24,1.7692024414986853,0.75,1.0,SOXL,SOXL
2011-01-25,1.7414366368194751,0.75,1.0,SOXL,SOXL
2011-01-26,1.777636887593259,0.75,1.0,SOXL,SOXL
2011-01-27,1.8512846041780833,0.75,1.0,SOXL,SOXL
2011-01-28,1.7388391510137442,0.75,1.0,SOXL,SOXL
2011-01-31,1.7536968328025533,0.75,1.0,SOXL,SOXL
2011-02-01,1.8489050479000833,0.75,1.0,SOXL,SOXL
2011-02-02,1.8724655270727948,0.75,1.0,SOXL,SOXL
2011-02-03,1.8739590879140224,0.75,1.0,SOXL,SOXL
2011-02-04,1.9571227246523948,0.75,1.0,SOXL,SOXL
2011-02-07,1.9419839703990294,0.75,1.0,SOXL,SOXL
2011-02-08,1.938610798866715,0.75,1.0,SOXL,SOXL
2011-02-09,1.9109790743534787,0.75,1.0,SOXL,SOXL
2011-02-10,1.923272985257335,0.75,1.0,SOXL,SOXL
2011-02-11,1.9562674440731467,0.75,1.0,SOXL,SOXL
2011-02-14,1.9897082918758968,0.75,1.0,SOXL,SOXL
2011-02-15,1.9470417844586547,0.75,1.0,SOXL,SOXL
2011-02-16,1.9931823172191876,0.75,1.0,SOXL,SOXL
2011-02-17,2.059040497365645,0.75,1.0,SOXL,SOXL
2011-02-18,2.041249746004924,0.75,1.0,SOXL,SOXL
2011-02-22,1.8588814804893135,0.75,1.0,SOXL,SOXL
2011-02-23,1.7840262778838227,0.75,1.0,SOXL,SOXL
2011-02-24,1.850154567018687,0.75,1.0,SOXL,SOXL
2011-02-25,1.955059072402949,0.75,1.0,SOXL,SOXL
2011-02-28,1.9107093038056384,0.75,1.0,SOXL,SOXL
2011-03-01,1.8251489223030268,0.75,1.0,SOXL,SOXL
2011-03-02,1.8835277075112156,0.75,1.0,SOXL,SOXL
2011-03-03,1.9654905436538928,0.75,1.0,SOXL,SOXL
2011-03-04,1.9190547369889628,0.75,1.0,SOXL,SOXL
2011-03-07,1.799894448891705,0.75,1.0,SOXL,SOXL
2011-03-08,1.8070745827575176,0.75,1.0,SOXL,SOXL
2011-03-09,1.6862550246086208,0.75,1.0,SOXL,SOXL
2011-03-10,1.5905303703870783,0.75,1.0,SOXL,SOXL
2011-03-11,1.6223344066391627,0.75,1.0,SOXL,SOXL
2011-03-14,1.6173684931809817,0.75,1.0,SOXL,SOXL
2011-03-15,1.5733117709757785,0.75,1.0,SOXL,SOXL
2011-03-16,1.4971406353962617,0.75,1.0,SOXL,SOXL
2011-03-17,1.5382036360697011,0.75,1.0,SOXL,SOXL
2011-03-18,1.5497007584489253,0.75,1.0,SOXL,SOXL
2011-03-21,1.6097989741048182,0.75,1.0,SOXL,SOXL
2011-03-22,1.581477974133916,0.75,1.0,SOXL,SOXL
2011-03-23,1.613614866456415,0.75,1.0,SOXL,SOXL
2011-03-24,1.702824947681191,0.75,1.0,SOXL,SOXL
2011-03-25,1.6921430436744196,0.75,1.0,SOXL,SOXL
2011-03-28,1.6981638793259692,0.75,1.0,SOXL,SOXL
2011-03-29,1.7331345093857171,0.75,1.0,SOXL,SOXL
2011-03-30,1.7373372465687713,0.75,1.0,SOXL,SOXL
2011-03-31,1.704176509563906,0.75,1.0,SOXL,SOXL
2011-04-01,1.6594506855588267,0.75,1.0,SOXL,SOXL
2011-04-04,1.6482088768995442,0.75,1.0,TQQQ,TQQQ
2011-04-05,1.6341599492432521,0.75,1.0,TQQQ,TQQQ
2011-04-06,1.6434052059890787,0.75,1.0,TQQQ,TQQQ
2011-04-07,1.6431129394052275,0.75,1.0,TQQQ,TQQQ
2011-04-08,1.624655588586048,0.75,1.0,TQQQ,TQQQ
2011-04-11,1.6136244849611054,0.75,1.0,TQQQ,TQQQ
2011-04-12,1.5897485605826223,0.75,1.0,TQQQ,TQQQ
2011-04-13,1.6181898836145763,0.75,1.0,TQQQ,TQQQ
2011-04-14,1.6115621443860673,0.75,1.0,TQQQ,TQQQ
2011-04-15,1.603747514909778,0.75,1.0,TQQQ,TQQQ
2011-04-18,1.5805568200937827,0.75,1.0,TQQQ,TQQQ
2011-04-19,1.6019319485046584,0.75,1.0,TQQQ,TQQQ
2011-04-20,1.681880627759799,0.75,1.0,TQQQ,TQQQ
2011-04-21,1.7138839331536977,0.75,1.0,TQQQ,TQQQ
2011-04-25,1.723424336505828,0.75,1.0,TQQQ,TQQQ
2011-04-26,1.7456483499760749,0.75,1.0,TQQQ,TQQQ
2011-04-27,1.772807782794831,0.75,1.0,TQQQ,TQQQ
2011-04-28,1.770806785921843,0.75,1.0,TQQQ,TQQQ
2011-04-29,1.7643702429588266,0.75,1.0,TQQQ,TQQQ
2011-05-02,1.7572109297887788,0.75,1.0,TQQQ,TQQQ
2011-05-03,1.7374216805042018,0.75,1.0,TQQQ,TQQQ
2011-05-04,1.7297939381190686,0.75,1.0,TQQQ,TQQQ
2011-05-05,1.7103347172900574,0.75,1.0,TQQQ,TQQQ
2011-05-06,1.7214750138482393,0.75,1.0,TQQQ,TQQQ
2011-05-09,1.7354804758136095,0.75,1.0,TQQQ,TQQQ
2011-05-10,1.7688901818825813,0.75,1.0,TQQQ,TQQQ
2011-05-11,1.7402693226672927,0.75,1.0,TQQQ,TQQQ
2011-05-12,1.763290425829862,0.75,1.0,TQQQ,TQQQ
2011-05-13,1.7164442108216595,0.75,1.0,TQQQ,TQQQ
2011-05-16,1.6495025392701737,0.75,1.0,TQQQ,TQQQ
2011-05-17,1.6596161300766439,0.75,1.0,TQQQ,TQQQ
2011-05-18,1.6898920577851086,0.75,1.0,TQQQ,TQQQ
2011-05-19,1.700799071657751,0.75,1.0,TQQQ,TQQQ
2011-05-20,1.6726527172354864,0.75,1.0,TQQQ,TQQQ
2011-05-23,1.6182276645709346,0.75,1.0,TQQQ,TQQQ
2011-05-24,1.5953588579460303,0.75,1.0,TQQQ,TQQQ
2011-05-25,1.6087012811318606,0.75,1.0,TQQQ,TQQQ
2011-05-26,1.631324550897563,0.75,1.0,TQQQ,TQQQ
2011-05-27,1.6495737056024036,0.75,1.0,TQQQ,TQQQ
2011-05-31,1.709108841391725,0.75,1.0,TQQQ,TQQQ
2011-06-01,1.627209833985642,0.75,1.0,TQQQ,TQQQ
2011-06-02,1.6342864710213718,0.75,1.0,TQQQ,TQQQ
2011-06-03,1.57863771161624,0.75,1.0,TQQQ,TQQQ
2011-06-06,1.5500362369759537,0.75,1.0,TQQQ,TQQQ
2011-06-07,1.5432936093579528,0.75,1.0,TQQQ,TQQQ
2011-06-08,1.518375466188948,0.75,1.0,TQQQ,TQQQ
2011-06-09,1.5220975898067197,0.75,1.0,SOXL,SOXL
2011-06-10,1.4696738879765838,0.75,1.0,TQQQ,TQQQ
2011-06-13,1.4704346835322963,0.75,1.0,TQQQ,TQQQ
2011-06-14,1.5114370471155107,0.75,1.0,TQQQ,TQQQ
2011-06-15,1.4495017881259804,0.75,1.0,TQQQ,TQQQ
2011-06-16,1.4343310615370226,0.75,1.0,TQQQ,TQQQ
2011-06-17,1.4263350916291901,0.75,1.0,TQQQ,TQQQ
2011-06-20,1.4405077300592344,0.75,1.0,TQQQ,TQQQ
2011-06-21,1.5125332087957752,0.75,1.0,TQQQ,TQQQ
2011-06-22,1.48698503673249,0.75,1.0,TQQQ,TQQQ
2011-06-23,1.5178503714068408,0.75,1.0,TQQQ,TQQQ
2011-06-24,1.4578954601141192,0.75,1.0,TQQQ,TQQQ
2011-06-27,1.5110280747362683,0.75,1.0,TQQQ,TQQQ
2011-06-28,1.5618801034573393,0.75,1.0,TQQQ,TQQQ
2011-06-29,1.5765522501435465,0.75,1.0,TQQQ,TQQQ
2011-06-30,1.621478328389387,0.75,1.0,TQQQ,TQQQ
2011-07-01,1.6778253776539414,0.75,1.0,TQQQ,TQQQ
2011-07-05,1.695960195732095,0.75,1.0,TQQQ,TQQQ
2011-07-06,1.7095141625162495,0.75,1.0,TQQQ,TQQQ
2011-07-07,1.7614050833125048,0.75,1.0,TQQQ,TQQQ
2011-07-08,1.750466556732473,0.75,1.0,TQQQ,TQQQ
2011-07-11,1.6800780614715392,0.75,1.0,TQQQ,TQQQ
2011-07-12,1.6493575386065493,0.75,1.0,TQQQ,TQQQ
2011-07-13,1.665845290012482,0.75,1.0,TQQQ,TQQQ
2011-07-14,1.6228575708533406,0.75,1.0,TQQQ,TQQQ
2011-07-15,1.6712615013250187,0.75,1.0,TQQQ,TQQQ
2011-07-18,1.650589723219978,0.75,1.0,TQQQ,TQQQ
2011-07-19,1.7378877822506718,0.75,1.0,TQQQ,TQQQ
2011-07-20,1.7196453790209931,0.75,1.0,TQQQ,TQQQ
2011-07-21,1.7458004165662913,0.75,1.0,TQQQ,TQQQ
2011-07-22,1.7864274083931997,0.75,1.0,TQQQ,TQQQ
2011-07-25,1.7785368677592346,0.75,1.0,TQQQ,TQQQ
2011-07-26,1.785865050954886,0.75,1.0,TQQQ,TQQQ
2011-07-27,1.6842584901463238,0.75,1.0,TQQQ,TQQQ
2011-07-28,1.6909962470230688,0.75,1.0,TQQQ,TQQQ
2011-07-29,1.678709738111904,0.75,1.0,TQQQ,TQQQ
2011-08-01,1.661700810964244,0.75,1.0,TQQQ,TQQQ
2011-08-02,1.5671000347010626,0.75,1.0,TQQQ,TQQQ
2011-08-03,1.5975792620924367,0.75,1.0,TQQQ,TQQQ
2011-08-04,1.4345095680938436,0.75,1.0,TQQQ,TQQQ
2011-08-05,1.4345095680938436,0.0,0.0,CASH,TQQQ
2011-08-08,1.4345095680938436,0.0,0.0,CASH,SOXL
2011-08-09,1.4345095680938436,0.0,0.0,CASH,TQQQ
2011-08-10,1.4345095680938436,0.0,0.0,CASH,TQQQ
2011-08-11,1.4345095680938436,0.0,0.0,CASH,TQQQ
2011-08-12,1.4345095680938436,0.0,0.0,CASH,TQQQ
2011-08-15,1.4345095680938436,0.0,0.0,CASH,TQQQ
2011-08-16,1.4345095680938436,0.0,0.0,CASH,TQQQ
2011-08-17,1.4345095680938436,0.0,0.0,CASH,TQQQ
2011-08-18,1.4345095680938436,0.0,0.0,CASH,TQQQ
2011-08-19,1.4345095680938436,0.0,0.0,CASH,TQQQ
2011-08-22,1.4345095680938436,0.0,0.0,CASH,TQQQ
2011-08-23,1.4345095680938436,0.0,0.0,CASH,TQQQ
2011-08-24,1.4345095680938436,0.0,0.0,CASH,TQQQ
2011-08-25,1.4345095680938436,0.0,0.0,CASH,TQQQ
2011-08-26,1.4345095680938436,0.0,0.0,CASH,TQQQ
2011-08-29,1.4345095680938436,0.0,0.0,CASH,TQQQ
2011-08-30,1.4345095680938436,0.0,0.0,CASH,TQQQ
2011-08-31,1.4345095680938436,0.0,0.0,CASH,TQQQ
2011-09-01,1.4345095680938436,0.0,0.0,CASH,TQQQ
2011-09-02,1.4345095680938436,0.0,0.0,CASH,TQQQ
2011-09-06,1.4345095680938436,0.0,0.0,CASH,TQQQ
2011-09-07,1.4345095680938436,0.0,0.0,CASH,TQQQ
2011-09-08,1.4345095680938436,0.0,0.0,CASH,TQQQ
2011-09-09,1.4345095680938436,0.0,0.0,CASH,TQQQ
2011-09-12,1.4345095680938436,0.0,0.0,CASH,TQQQ
2011-09-13,1.4345095680938436,0.0,0.0,CASH,TQQQ
2011-09-14,1.4345095680938436,0.0,0.0,CASH,TQQQ
2011-09-15,1.4345095680938436,0.0,0.0,CASH,TQQQ
2011-09-16,1.4345095680938436,0.0,0.0,CASH,TQQQ
2011-09-19,1.4345095680938436,0.0,0.0,CASH,TQQQ
2011-09-20,1.4345095680938436,0.0,0.0,CASH,TQQQ
2011-09-21,1.4345095680938436,0.0,0.0,CASH,TQQQ
2011-09-22,1.4345095680938436,0.0,0.0,CASH,TQQQ
2011-09-23,1.4345095680938436,0.0,0.0,CASH,TQQQ
2011-09-26,1.4345095680938436,0.0,0.0,CASH,TQQQ
2011-09-27,1.4345095680938436,0.0,0.0,CASH,TQQQ
2011-09-28,1.4345095680938436,0.0,0.0,CASH,TQQQ
2011-09-29,1.4345095680938436,0.0,0.0,CASH,TQQQ
2011-09-30,1.4345095680938436,0.0,0.0,CASH,TQQQ
2011-10-03,1.4345095680938436,0.0,0.0,CASH,TQQQ
2011-10-04,1.4345095680938436,0.0,0.0,CASH,TQQQ
2011-10-05,1.4345095680938436,0.0,0.0,CASH,TQQQ
2011-10-06,1.4345095680938436,0.0,0.0,CASH,TQQQ
2011-10-07,1.4345095680938436,0.0,0.0,CASH,TQQQ
2011-10-10,1.4345095680938436,0.0,0.0,CASH,TQQQ
2011-10-11,1.4345095680938436,0.0,0.0,CASH,TQQQ
2011-10-12,1.4345095680938436,0.0,0.0,CASH,TQQQ
2011-10-13,1.4345095680938436,0.0,0.0,CASH,TQQQ
2011-10-14,1.4345095680938436,0.0,0.0,CASH,TQQQ
2011-10-17,1.4345095680938436,0.0,0.0,CASH,TQQQ
2011-10-18,1.4345095680938436,0.0,0.0,CASH,TQQQ
2011-10-19,1.4345095680938436,0.0,0.0,CASH,TQQQ
2011-10-20,1.4345095680938436,0.0,0.0,CASH,TQQQ
2011-10-21,1.4345095680938436,0.0,0.0,CASH,TQQQ
2011-10-24,1.4345095680938436,0.0,0.0,CASH,TQQQ
2011-10-25,1.4345095680938436,0.0,0.0,CASH,TQQQ
2011-10-26,1.4345095680938436,0.0,0.0,CASH,TQQQ
2011-10-27,1.4345095680938436,0.0,0.0,CASH,TQQQ
2011-10-28,1.4380661383838924,0.75,1.0,TQQQ,TQQQ
2011-10-31,1.3846188191196158,0.75,1.0,TQQQ,TQQQ
2011-11-01,1.3042040961664156,0.75,1.0,TQQQ,TQQQ
2011-11-02,1.3042040961664156,0.0,0.0,CASH,TQQQ
2011-11-03,1.3042040961664156,0.0,0.0,CASH,TQQQ
2011-11-04,1.3042040961664156,0.0,0.0,CASH,TQQQ
2011-11-07,1.3042040961664156,0.0,0.0,CASH,TQQQ
2011-11-08,1.3042040961664156,0.0,0.0,CASH,TQQQ
2011-11-09,1.3042040961664156,0.0,0.0,CASH,TQQQ
2011-11-10,1.3042040961664156,0.0,0.0,CASH,TQQQ
2011-11-11,1.3042040961664156,0.0,0.0,CASH,TQQQ
2011-11-14,1.3042040961664156,0.0,0.0,CASH,TQQQ
2011-11-15,1.3042040961664156,0.0,0.0,CASH,TQQQ
2011-11-16,1.3042040961664156,0.0,0.0,CASH,TQQQ
2011-11-17,1.3042040961664156,0.0,0.0,CASH,TQQQ
2011-11-18,1.3042040961664156,0.0,0.0,CASH,TQQQ
2011-11-21,1.3042040961664156,0.0,0.0,CASH,TQQQ
2011-11-22,1.3042040961664156,0.0,0.0,CASH,TQQQ
2011-11-23,1.3042040961664156,0.0,0.0,CASH,TQQQ
2011-11-25,1.3042040961664156,0.0,0.0,CASH,TQQQ
2011-11-28,1.3042040961664156,0.0,0.0,CASH,TQQQ
2011-11-29,1.3042040961664156,0.0,0.0,CASH,TQQQ
2011-11-30,1.3042040961664156,0.0,0.0,CASH,TQQQ
2011-12-01,1.3042040961664156,0.0,0.0,CASH,TQQQ
2011-12-02,1.3042040961664156,0.0,0.0,CASH,TQQQ
2011-12-05,1.3042040961664156,0.0,0.0,CASH,TQQQ
2011-12-06,1.3042040961664156,0.0,0.0,CASH,TQQQ
2011-12-07,1.3042040961664156,0.0,0.0,CASH,TQQQ
2011-12-08,1.3042040961664156,0.0,0.0,CASH,TQQQ
2011-12-09,1.3042040961664156,0.0,0.0,CASH,TQQQ
2011-12-12,1.3042040961664156,0.0,0.0,CASH,TQQQ
2011-12-13,1.3042040961664156,0.0,0.0,CASH,TQQQ
2011-12-14,1.3042040961664156,0.0,0.0,CASH,TQQQ
2011-12-15,1.3042040961664156,0.0,0.0,CASH,TQQQ
2011-12-16,1.3042040961664156,0.0,0.0,CASH,TQQQ
2011-12-19,1.3042040961664156,0.0,0.0,CASH,TQQQ
2011-12-20,1.3042040961664156,0.0,0.0,CASH,TQQQ
2011-12-21,1.3042040961664156,0.0,0.0,CASH,TQQQ
2011-12-22,1.3042040961664156,0.0,0.0,CASH,TQQQ
2011-12-23,1.3042040961664156,0.0,0.0,CASH,TQQQ
2011-12-27,1.3042040961664156,0.0,0.0,CASH,TQQQ
2011-12-28,1.3042040961664156,0.0,0.0,CASH,TQQQ
2011-12-29,1.3042040961664156,0.0,0.0,CASH,TQQQ
2011-12-30,1.3042040961664156,0.0,0.0,CASH,TQQQ
2012-01-03,1.3042040961664156,0.0,0.0,CASH,TQQQ
2012-01-04,1.3042040961664156,0.0,0.0,CASH,TQQQ
2012-01-05,1.3042040961664156,0.0,0.0,CASH,TQQQ
2012-01-06,1.3042040961664156,0.0,0.0,CASH,TQQQ
2012-01-09,1.3042040961664156,0.0,0.0,CASH,TQQQ
2012-01-10,1.3042040961664156,0.0,0.0,CASH,TQQQ
2012-01-11,1.3042040961664156,0.0,0.0,CASH,TQQQ
2012-01-12,1.3042040961664156,0.0,0.0,CASH,TQQQ
2012-01-13,1.3042040961664156,0.0,0.0,CASH,TQQQ
2012-01-17,1.3042040961664156,0.0,0.0,CASH,TQQQ
2012-01-18,1.3042040961664156,0.0,0.0,CASH,TQQQ
2012-01-19,1.3237846524907657,0.75,1.0,TQQQ,TQQQ
2012-01-20,1.3193884327143048,0.75,1.0,TQQQ,TQQQ
2012-01-23,1.3192699858585208,0.75,1.0,TQQQ,TQQQ
2012-01-24,1.3137975487697948,0.75,1.0,TQQQ,TQQQ
2012-01-25,1.3514404560423101,0.75,1.0,TQQQ,TQQQ
