Date,Close,EMA200_weekly,ATR14,Equity,InPosition
2010-06-29,1.5926669836044312,,,1.0,0
2010-06-30,1.5886670351028442,,,1.0,0
2010-07-01,1.4639999866485596,,,1.0,0
2010-07-02,1.2799999713897705,1.2799999713897705,,1.0,1
2010-07-06,1.0740000009536743,1.2799999713897705,,0.8390625194995669,0
2010-07-07,1.053333044052124,1.2799999713897705,,0.8390625194995669,0
2010-07-08,1.1640000343322754,1.2799999713897705,,0.8390625194995669,0
2010-07-09,1.159999966621399,1.278805941491578,,0.8390625194995669,0
2010-07-12,1.136667013168335,1.278805941491578,,0.8390625194995669,0
2010-07-13,1.2093329429626465,1.278805941491578,,0.8390625194995669,0
2010-07-14,1.3226670026779175,1.278805941491578,,0.8390625194995668,1
2010-07-15,1.3259999752044678,1.278805941491578,,0.8411768629585691,1
2010-07-16,1.3760000467300415,1.2797730470163389,,0.8728954935016057,1
2010-07-19,1.4606670141220093,1.2797730470163389,0.21171435288020543,0.9266058218264677,1
2010-07-20,1.3533329963684082,1.2797730470163389,0.18504764352525985,0.8585161581529889,1
2010-07-21,1.3480000495910645,1.2797730470163389,0.15780949592590332,0.8551330876217852,1
2010-07-22,1.399999976158142,1.2797730470163389,0.13580948965890066,0.8881203696140231,1
2010-07-23,1.4193329811096191,1.2811617030769686,0.11757135391235352,0.900384680896637,1
2010-07-26,1.3966670036315918,1.2811617030769686,0.10342850003923688,0.8860060261550209,1
2010-07-27,1.3700000047683716,1.2811617030769686,0.09995228052139282,0.8690892366620012,1
2010-07-28,1.3813329935073853,1.2811617030769686,0.09252370255334037,0.8762785640328092,1
2010-07-29,1.3566670417785645,1.2811617030769686,0.09028562477656774,0.8606311822189917,1
2010-07-30,1.329332947731018,1.2816410189441731,0.0894284759249006,0.8432912064175713,1
2010-08-02,1.3946670293807983,1.2816410189441731,0.08604755571910314,0.8847372990828195,1
2010-08-03,1.463333010673523,1.2816410189441731,0.08004755633217948,0.9282970546000693,1
2010-08-04,1.4173330068588257,1.2816410189441731,0.07447619949068342,0.8991159538244357,1
2010-08-05,1.363332986831665,1.2816410189441731,0.07490477391651698,0.8648598691369961,1
