strategy,passed_is_dd_lt_50,top_n,lookback,skip,cash_filter,dca_steps,is_return,is_cagr,is_max_drawdown,is_sharpe,oos_return,oos_cagr,oos_max_drawdown,oos_sharpe
SMH_UNION Top1 L126 S21 smh_sma100 DCA1,True,1,126,21,smh_sma100,1,11.184736712203835,0.28418095635658935,-0.4065981847432839,0.9034031203825642,9.78494088228399,0.4506327198049156,-0.37467533708241485,1.0584796479340075
SMH_UNION Top1 L126 S21 smh_sma100 DCA3,True,1,126,21,smh_sma100,3,11.659501902391298,0.28910102647779046,-0.34469170530259463,0.9981715185995254,7.316372846658796,0.39283519643395604,-0.38837717976283603,0.9931770012680036
SMH_UNION Top1 L126 S21 smh_sma200 DCA1,False,1,126,21,smh_sma200,1,5.183267886106621,0.19992558395665405,-0.5510050969137297,0.6717848630208578,13.5754457780872,0.520611826010227,-0.4244261848636144,1.0578695885114826
SMH_UNION Top1 L126 S21 smh_sma200 DCA3,False,1,126,21,smh_sma200,3,6.448708200588446,0.22248608728838848,-0.5294500994387328,0.7480901905862862,11.970521433872578,0.493114918865482,-0.4244261848636144,1.023489569828516
SMH_UNION Top1 L126 S21 both_sma200 DCA1,False,1,126,21,both_sma200,1,5.183267886106621,0.19992558395665405,-0.5510050969137297,0.6717848630208578,13.5754457780872,0.520611826010227,-0.4244261848636144,1.0578695885114826
SMH_UNION Top1 L126 S21 both_sma200 DCA3,False,1,126,21,both_sma200,3,6.448708200588446,0.22248608728838848,-0.5294500994387328,0.7480901905862862,11.970521433872578,0.493114918865482,-0.4244261848636144,1.023489569828516
SMH_UNION Top1 L252 S0 none DCA1,False,1,252,0,none,1,18.217582374326888,0.34407225239678874,-0.5760906583244029,0.9058999176993464,15.349200527485362,0.5481746748217984,-0.642997486863897,1.0190307646351084
SMH_UNION Top1 L252 S0 none DCA3,False,1,252,0,none,3,23.93316747269706,0.3795426494122789,-0.5760906583244028,0.9804961569706236,15.349200527485362,0.5481746748217984,-0.642997486863897,1.0190307646351084
SMH_UNION Top1 L252 S0 smh_sma100 DCA1,True,1,252,0,smh_sma100,1,13.19855365734514,0.3039824616007867,-0.3756106730934502,0.946060299773268,12.684002308155046,0.5056741161127369,-0.673553119130556,1.0261880695416141
SMH_UNION Top1 L252 S0 smh_sma100 DCA3,True,1,252,0,smh_sma100,3,12.279046278244266,0.29527753517705624,-0.334282102369722,1.0078229867046058,11.175585772098477,0.4784159794263765,-0.5092191509735831,1.0705593706143721
SMH_UNION Top1 L252 S0 smh_sma200 DCA1,True,1,252,0,smh_sma200,1,7.484588457308336,0.23851488542583366,-0.44505011084947255,0.7567685404921305,11.050986168395648,0.47603908900726566,-0.6775534220798045,0.9782671603376758
SMH_UNION Top1 L252 S0 smh_sma200 DCA3,True,1,252,0,smh_sma200,3,7.866245533033592,0.2439786104209125,-0.4488663531275773,0.8015681259423362,11.745411379081569,0.48903138915652766,-0.48862228968812726,1.0605986412434187
SMH_UNION Top1 L252 S0 both_sma200 DCA1,True,1,252,0,both_sma200,1,7.631135675114518,0.2406384946094413,-0.44505011084947255,0.7608261142749595,11.050986168395648,0.47603908900726566,-0.6775534220798045,0.9782671603376758
SMH_UNION Top1 L252 S0 both_sma200 DCA3,True,1,252,0,both_sma200,3,7.9208868410976105,0.24474345165250067,-0.4488663531275773,0.8033198718759977,11.745411379081569,0.48903138915652766,-0.48862228968812726,1.0605986412434187
SMH_UNION Top1 L252 S21 none DCA1,False,1,252,21,none,1,22.110883278570373,0.3691079312016907,-0.556721418932792,0.9327948294190049,12.980557707255233,0.5107322635829057,-0.5842140800033611,0.9802315496425222
SMH_UNION Top1 L252 S21 none DCA3,False,1,252,21,none,3,28.984392001167734,0.4052390259327827,-0.556721418932792,1.0052073656156693,12.980557707255233,0.5107322635829057,-0.5842140800033611,0.9802315496425222
SMH_UNION Top1 L252 S21 smh_sma100 DCA1,True,1,252,21,smh_sma100,1,9.689352423120495,0.2674691972710017,-0.4065511045360004,0.8636857264830895,12.008938933965071,0.49380583657454724,-0.6107722094322606,1.0222363007919066
SMH_UNION Top1 L252 S21 smh_sma100 DCA3,True,1,252,21,smh_sma100,3,10.6419646339579,0.27834013659425927,-0.33950889867875944,0.9623320257898472,10.57493606238934,0.4667625585899611,-0.42963601612478397,1.0711739175115853
SMH_UNION Top1 L252 S21 smh_sma200 DCA1,False,1,252,21,smh_sma200,1,6.251870835288094,0.21921516883652692,-0.5807025584909414,0.7173910689234623,9.014915186911395,0.4339210238200599,-0.6216109848773563,0.929053695908536
SMH_UNION Top1 L252 S21 smh_sma200 DCA3,False,1,252,21,smh_sma200,3,5.814021947452235,0.21164276362163625,-0.5753689383988189,0.7270136151242405,9.857555702842076,0.45215620520903754,-0.41508102436876093,1.0159783514512533
SMH_UNION Top1 L252 S21 both_sma200 DCA1,False,1,252,21,both_sma200,1,6.716244644731977,0.2268092945022624,-0.5807025584909413,0.7327706017988744,9.014915186911395,0.4339210238200599,-0.6216109848773563,0.929053695908536
SMH_UNION Top1 L252 S21 both_sma200 DCA3,False,1,252,21,both_sma200,3,5.965239144507646,0.2143062628696928,-0.5753689383988185,0.7333424229883437,9.857555702842076,0.45215620520903754,-0.41508102436876093,1.0159783514512533
SMH_UNION Top2 L63 S0 none DCA1,True,2,63,0,none,1,12.332184938389899,0.2957951470028308,-0.3852639966485669,0.9724316523893534,15.191604828217042,0.5458307494111378,-0.49552497357363634,1.1836679554165361
SMH_UNION Top2 L63 S0 none DCA3,True,2,63,0,none,3,15.419952043897673,0.3230830981804842,-0.347417730950087,1.0641420626298648,15.191604828217042,0.5458307494111378,-0.49552497357363634,1.1836679554165361
SMH_UNION Top2 L63 S0 smh_sma100 DCA1,True,2,63,0,smh_sma100,1,9.818802145548977,0.26899644870807937,-0.2734592961178699,1.006609742720123,8.959428357685372,0.43267539577892666,-0.35332257337868633,1.2080565728715429
SMH_UNION Top2 L63 S0 smh_sma100 DCA3,True,2,63,0,smh_sma100,3,8.284935312932658,0.24973418351891086,-0.20934245369639182,1.064684021282905,7.1173481839145065,0.38756771788711264,-0.28373624117764173,1.139391110468648
SMH_UNION Top2 L63 S0 smh_sma200 DCA1,True,2,63,0,smh_sma200,1,3.6764005771551913,0.1668598418915581,-0.4112363380029893,0.6647164186292974,16.302640223746717,0.5619620192159152,-0.333428755386891,1.2817891692662398
SMH_UNION Top2 L63 S0 smh_sma200 DCA3,True,2,63,0,smh_sma200,3,3.839791281412733,0.17087571687797398,-0.3514020047839297,0.720289003638814,13.679841176414245,0.5223103550537196,-0.30146923846890306,1.2281641780758936
SMH_UNION Top2 L63 S0 both_sma200 DCA1,True,2,63,0,both_sma200,1,3.7439383407498363,0.16853488582158982,-0.4112363380029893,0.6699034673399251,16.302640223746717,0.5619620192159152,-0.333428755386891,1.2817891692662398
SMH_UNION Top2 L63 S0 both_sma200 DCA3,True,2,63,0,both_sma200,3,3.8859788558489283,0.17198880604108058,-0.3514020047839297,0.7241146282877112,13.679841176414245,0.5223103550537196,-0.30146923846890306,1.2281641780758936
SMH_UNION Top2 L63 S21 none DCA1,True,2,63,21,none,1,17.457860205104534,0.33865959698031234,-0.3522138620550631,1.042573467034144,13.972456331059554,0.5270175228819394,-0.45672952274212597,1.1312459222758071
SMH_UNION Top2 L63 S21 none DCA3,True,2,63,21,none,3,21.732746417886503,0.36685022403304357,-0.29548937778645057,1.1316427397318845,13.972456331059554,0.5270175228819394,-0.45672952274212597,1.1312459222758071
SMH_UNION Top2 L63 S21 smh_sma100 DCA1,True,2,63,21,smh_sma100,1,10.529477520133728,0.27709906444066057,-0.2734592961178699,1.0004170663442749,11.255957140336227,0.4799382978971274,-0.28997504169436983,1.1780208333477808
SMH_UNION Top2 L63 S21 smh_sma100 DCA3,True,2,63,21,smh_sma100,3,6.905719856842696,0.22979021636414987,-0.18558578244800372,0.9861042687460715,8.442559018622948,0.42078189995000037,-0.22811588485281908,1.104142202649559
SMH_UNION Top2 L63 S21 smh_sma200 DCA1,True,2,63,21,smh_sma200,1,4.403168908398785,0.18384530198842342,-0.369145848323958,0.7009832908609196,10.711614078712675,0.469458375848127,-0.30146923846890294,1.1048985020979654
SMH_UNION Top2 L63 S21 smh_sma200 DCA3,True,2,63,21,smh_sma200,3,3.6229091661404187,0.16551764782216938,-0.34869113013269903,0.6891420633340241,8.127829704802313,0.4132679621537114,-0.30146923846890294,1.0319371878837567
SMH_UNION Top2 L63 S21 both_sma200 DCA1,True,2,63,21,both_sma200,1,5.110444658820594,0.19850424616023488,-0.369145848323958,0.762602870221844,10.666521677782072,0.46857192712360063,-0.30146923846890283,1.1029851963800816
SMH_UNION Top2 L63 S21 both_sma200 DCA3,True,2,63,21,both_sma200,3,4.543081775220924,0.1868769218521682,-0.2965737079067754,0.7819824932274547,7.898772644988661,0.4076607362280076,-0.30146923846890294,1.0231530735503798
SMH_UNION Top2 L126 S0 none DCA1,True,2,126,0,none,1,18.0551700665947,0.34293153387839515,-0.35294170665911917,1.0521981807105742,11.001810618883656,0.4750952964332267,-0.5169893415584013,1.0465010764994738
SMH_UNION Top2 L126 S0 none DCA3,True,2,126,0,none,3,22.468394725072375,0.37121212299478934,-0.3529417066591193,1.1415485744078882,11.001810618883656,0.4750952964332267,-0.5169893415584013,1.0465010764994738
SMH_UNION Top2 L126 S0 smh_sma100 DCA1,True,2,126,0,smh_sma100,1,10.007510098317008,0.2711936262898307,-0.2771222798530676,0.9857259154803987,8.91588020779325,0.4316936731035237,-0.3620843825845148,1.1254257591227002
SMH_UNION Top2 L126 S0 smh_sma100 DCA3,True,2,126,0,smh_sma100,3,6.974162257331561,0.23085119671776377,-0.226100218503288,0.9657160760643293,6.947766658427734,0.3829928198022168,-0.28616042818039356,1.0985328698673869
SMH_UNION Top2 L126 S0 smh_sma200 DCA1,True,2,126,0,smh_sma200,1,5.720732423673685,0.2099729310789289,-0.40914703799366725,0.7646157874103889,13.55185912489264,0.5202266468312515,-0.30618756872253683,1.1844268002443192
SMH_UNION Top2 L126 S0 smh_sma200 DCA3,True,2,126,0,smh_sma200,3,4.699945289139632,0.19019500525668875,-0.3843291156490457,0.7493688790206002,10.625908199188267,0.4677710498998262,-0.30146923846890294,1.1369095042791957
SMH_UNION Top2 L126 S0 both_sma200 DCA1,True,2,126,0,both_sma200,1,5.720732423673685,0.2099729310789289,-0.40914703799366725,0.7646157874103889,13.55185912489264,0.5202266468312515,-0.30618756872253683,1.1844268002443192
SMH_UNION Top2 L126 S0 both_sma200 DCA3,True,2,126,0,both_sma200,3,4.699945289139632,0.19019500525668875,-0.3843291156490457,0.7493688790206002,10.625908199188267,0.4677710498998262,-0.30146923846890294,1.1369095042791957
SMH_UNION Top2 L126 S21 none DCA1,True,2,126,21,none,1,20.196555053255725,0.3573161528102966,-0.47278161468927593,1.0298561517371048,6.539322700005711,0.3716263439791454,-0.47767256667268343,0.909350648373152
SMH_UNION Top2 L126 S21 none DCA3,True,2,126,21,none,3,25.105729786878317,0.3858996654096434,-0.47278161468927604,1.1083873590477362,6.539322700005711,0.3716263439791454,-0.47767256667268343,0.909350648373152
SMH_UNION Top2 L126 S21 smh_sma100 DCA1,True,2,126,21,smh_sma100,1,12.406552866534264,0.2965164396101403,-0.33104092161387455,1.0196679289652648,3.719087798314206,0.2746987538250887,-0.3408166147868533,0.8840734219109827
SMH_UNION Top2 L126 S21 smh_sma100 DCA3,True,2,126,21,smh_sma100,3,11.1105479459466,0.283396589103144,-0.2990296140118749,1.0751763632788118,2.841800089157133,0.23434128660443587,-0.30997392444722915,0.821873192479713
SMH_UNION Top2 L126 S21 smh_sma200 DCA1,False,2,126,21,smh_sma200,1,5.897952381621138,0.2131275837690434,-0.5293152294393637,0.7422744358979027,5.350420680866148,0.33529604867024565,-0.30146923846890294,0.8943558829580441
SMH_UNION Top2 L126 S21 smh_sma200 DCA3,True,2,126,21,smh_sma200,3,5.901526959718652,0.21319046024873956,-0.49208085488307973,0.7719795608308029,4.188945483278042,0.29376536954982635,-0.30146923846890283,0.8274569329362155
SMH_UNION Top2 L126 S21 both_sma200 DCA1,False,2,126,21,both_sma200,1,7.6571540957929844,0.24101213021397627,-0.5197876727721166,0.8252928424246734,5.350420680866148,0.33529604867024565,-0.30146923846890294,0.8943558829580441
SMH_UNION Top2 L126 S21 both_sma200 DCA3,True,2,126,21,both_sma200,3,7.661640307309909,0.2410764519514852,-0.4817996035230302,0.8662165572665297,4.188945483278042,0.29376536954982635,-0.30146923846890283,0.8274569329362155
SMH_UNION Top2 L252 S0 none DCA1,True,2,252,0,none,1,31.599019561861255,0.41704167609229903,-0.39510921911877983,1.1588524896943082,15.710477609458579,0.5534768613415433,-0.4552648246605542,1.1266110390054744
SMH_UNION Top2 L252 S0 none DCA3,True,2,252,0,none,3,39.149033362305545,0.44688293932232903,-0.3951092191187797,1.2436432508891249,15.710477609458579,0.5534768613415433,-0.4552648246605542,1.1266110390054744
SMH_UNION Top2 L252 S0 smh_sma100 DCA1,True,2,252,0,smh_sma100,1,26.90330528189994,0.39516302932828884,-0.2734592961178699,1.2909088334925392,10.601467475736545,0.46728795300603054,-0.4345116886401744,1.0993823421995181
SMH_UNION Top2 L252 S0 smh_sma100 DCA3,True,2,252,0,smh_sma100,3,23.336854675596943,0.37620584817785363,-0.18669936557182365,1.3882919318712688,7.341043162814845,0.3934807036264436,-0.35107423588522846,1.0223173358043387
SMH_UNION Top2 L252 S0 smh_sma200 DCA1,True,2,252,0,smh_sma200,1,13.668541080483735,0.30823755696115107,-0.37596538767165755,0.9981924201119703,10.78033521414929,0.47080380823667745,-0.4076596610886061,1.0779335927784064
SMH_UNION Top2 L252 S0 smh_sma200 DCA3,True,2,252,0,smh_sma200,3,14.436842798878503,0.31493619407598916,-0.3808432369155783,1.0889783503096504,9.347069946329064,0.44125815360483345,-0.3022451909602475,1.0632255180368042
SMH_UNION Top2 L252 S0 both_sma200 DCA1,True,2,252,0,both_sma200,1,15.92258071129515,0.3270800806822509,-0.3456170136069898,1.0539057476513956,8.996832406683948,0.43351572299385466,-0.4076596610886061,1.051812587169643
SMH_UNION Top2 L252 S0 both_sma200 DCA3,True,2,252,0,both_sma200,3,15.141009354017505,0.3208171407895404,-0.3808432369155782,1.1069667011186548,7.780558640593627,0.40471911516369663,-0.3022451909602475,1.0383443832906225
SMH_UNION Top2 L252 S21 none DCA1,False,2,252,21,none,1,25.119996008241944,0.3859754143445506,-0.5150328979683798,1.0953408172107004,8.557658844870891,0.4234771170481757,-0.550564295980404,0.9629943725398533
SMH_UNION Top2 L252 S21 none DCA3,False,2,252,21,none,3,31.169451880850332,0.4151624579351525,-0.5150328979683798,1.1775319398849706,8.557658844870891,0.4234771170481757,-0.550564295980404,0.9629943725398533
SMH_UNION Top2 L252 S21 smh_sma100 DCA1,True,2,252,21,smh_sma100,1,21.612217581881982,0.3661234878902755,-0.2734592961178699,1.2798325588513033,8.520379921502116,0.4226071931247197,-0.43519647483212476,1.061789900596995
SMH_UNION Top2 L252 S21 smh_sma100 DCA3,True,2,252,21,smh_sma100,3,20.753790407794835,0.3608443236955672,-0.19539126086208813,1.384480409403882,5.660540211921895,0.34529221443383507,-0.3394076133348496,0.9878005564529463
SMH_UNION Top2 L252 S21 smh_sma200 DCA1,True,2,252,21,smh_sma200,1,10.525898573026263,0.2770593992722883,-0.4831625819370584,0.9413908411191838,6.566278755879654,0.37239230941838875,-0.4818757648549087,0.947880494764842
SMH_UNION Top2 L252 S21 smh_sma200 DCA3,True,2,252,21,smh_sma200,3,10.956254850834178,0.2817513660217046,-0.456111698396377,1.009082457530662,5.058041657601887,0.32548716683434775,-0.38966899094371854,0.9063594040572743
SMH_UNION Top2 L252 S21 both_sma200 DCA1,True,2,252,21,both_sma200,1,14.360427032841852,0.31428354923137425,-0.42223032408538597,1.0509889324166157,6.438516803855286,0.36874128080634927,-0.4818757648549087,0.9683479034069451
SMH_UNION Top2 L252 S21 both_sma200 DCA3,True,2,252,21,both_sma200,3,13.463464703012896,0.30639618466366403,-0.39707023908746764,1.0837154147089882,4.95574735248939,0.32196092179654645,-0.38966899094371854,0.9306984840467062
SMH_UNION Top3 L63 S0 none DCA1,True,3,63,0,none,1,17.019368292327684,0.3354435897348189,-0.323697494164744,1.1834772607090915,11.574485021194647,0.48588992309006795,-0.45025188455680454,1.1612393952501834
SMH_UNION Top3 L63 S0 none DCA3,True,3,63,0,none,3,20.542634212216562,0.3595170508944612,-0.323697494164744,1.288018023084366,11.574485021194647,0.48588992309006795,-0.45025188455680454,1.1612393952501834
SMH_UNION Top3 L63 S0 smh_sma100 DCA1,True,3,63,0,smh_sma100,1,9.440275679389456,0.2644831604175486,-0.24330436545196887,1.113412685683851,7.149473749793618,0.38842528937225373,-0.31624615924825383,1.1948268089764584
SMH_UNION Top3 L63 S0 smh_sma100 DCA3,True,3,63,0,smh_sma100,3,7.223580193143183,0.23464950927381945,-0.19542246916299055,1.1187770438851572,5.5801401661901755,0.342738990853527,-0.26262669472135314,1.1082176660348935
SMH_UNION Top3 L63 S0 smh_sma200 DCA1,True,3,63,0,smh_sma200,1,4.616121842693,0.18843228801938694,-0.3211455632597674,0.8093140599049362,12.680119809237421,0.5056072841050849,-0.268926612625328,1.2914513526970297
SMH_UNION Top3 L63 S0 smh_sma200 DCA3,True,3,63,0,smh_sma200,3,4.315805366964514,0.18191628572078744,-0.3529484657821975,0.8383034251381256,10.649847720903342,0.46824341016134086,-0.25622977859857077,1.2342569827150716
SMH_UNION Top3 L63 S0 both_sma200 DCA1,True,3,63,0,both_sma200,1,4.875947163710799,0.19382147106903425,-0.3211455632597675,0.8261293326949833,12.680119809237421,0.5056072841050849,-0.268926612625328,1.2914513526970297
SMH_UNION Top3 L63 S0 both_sma200 DCA3,True,3,63,0,both_sma200,3,4.480993044042779,0.1855401890103443,-0.3529484657821975,0.851153162201839,10.649847720903342,0.46824341016134086,-0.25622977859857077,1.2342569827150716
SMH_UNION Top3 L63 S21 none DCA1,True,3,63,21,none,1,23.199268529307513,0.37542551617857445,-0.2775660425287033,1.246511240511924,11.195796570789287,0.4787995892622141,-0.4132961456080293,1.130880461296194
SMH_UNION Top3 L63 S21 none DCA3,True,3,63,21,none,3,27.503554541856857,0.3981368302462971,-0.25723442580845013,1.3371072180146195,11.195796570789287,0.4787995892622141,-0.4132961456080293,1.130880461296194
SMH_UNION Top3 L63 S21 smh_sma100 DCA1,True,3,63,21,smh_sma100,1,13.658135593420052,0.30814468616573065,-0.2271453755419267,1.229964433004393,9.398368574252672,0.44237354457398115,-0.37309795798321266,1.2140157944874184
SMH_UNION Top3 L63 S21 smh_sma100 DCA3,True,3,63,21,smh_sma100,3,9.598124808340973,0.26638286069574457,-0.19515130531567904,1.2335994796384073,7.499275813403171,0.39758304080819906,-0.3117921128492235,1.1521420314013762
SMH_UNION Top3 L63 S21 smh_sma200 DCA1,True,3,63,21,smh_sma200,1,6.770426900182019,0.22766838363370145,-0.3091904019184919,0.9136113547978227,9.302379970156737,0.4402826465589489,-0.2914430273125739,1.152189462178502
SMH_UNION Top3 L63 S21 smh_sma200 DCA3,True,3,63,21,smh_sma200,3,6.114748367482461,0.21688899941276074,-0.2680725493571712,0.9441519319455739,7.408322344650861,0.3952329367298615,-0.26958755507301435,1.0830101971158819
SMH_UNION Top3 L63 S21 both_sma200 DCA1,True,3,63,21,both_sma200,1,7.241963805136475,0.2349253481829927,-0.3091904019184919,0.9489858025054556,12.730620477643816,0.5064753387417567,-0.26528435165909303,1.2551951888130086
SMH_UNION Top3 L63 S21 both_sma200 DCA3,True,3,63,21,both_sma200,3,6.792700096915332,0.22801997453555245,-0.2680725493571712,0.9966496291051659,9.971320106039538,0.45452583076482655,-0.24276850333390698,1.1813387188669071
SMH_UNION Top3 L126 S0 none DCA1,True,3,126,0,none,1,14.236635524175128,0.31322005489998417,-0.36780961063176665,1.0548857320878917,6.5150055557668445,0.3709333794716698,-0.49264614327721135,0.9344404239619041
SMH_UNION Top3 L126 S0 none DCA3,True,3,126,0,none,3,17.223179847263765,0.33694705342628306,-0.36780961063176676,1.1414330973724656,6.5150055557668445,0.3709333794716698,-0.49264614327721135,0.9344404239619041
SMH_UNION Top3 L126 S0 smh_sma100 DCA1,True,3,126,0,smh_sma100,1,9.699763540659333,0.26759264170077235,-0.2820952290881066,1.056701994090762,5.236314896483119,0.3315142220233114,-0.43916194862480795,0.9826500571203732
SMH_UNION Top3 L126 S0 smh_sma100 DCA3,True,3,126,0,smh_sma100,3,7.377949551119997,0.2369487352197679,-0.24432432206366006,1.0721194598735924,4.3172057316627015,0.29871631926574227,-0.32460453099158937,0.9912804715428962
SMH_UNION Top3 L126 S0 smh_sma200 DCA1,True,3,126,0,smh_sma200,1,4.511843937749126,0.18620608394150318,-0.47520018290567634,0.7468356525297165,7.7048113739280595,0.4028166206114885,-0.3978062880079648,1.0626361032838136
SMH_UNION Top3 L126 S0 smh_sma200 DCA3,True,3,126,0,smh_sma200,3,4.3152019869373275,0.18190286397062527,-0.4262318466415945,0.7799916015630655,6.7862765285188855,0.3785590099710483,-0.315282509094144,1.0617322821501494
SMH_UNION Top3 L126 S0 both_sma200 DCA1,True,3,126,0,both_sma200,1,4.689120488615874,0.18996868827199576,-0.4583211307190188,0.7596852984013055,7.7048113739280595,0.4028166206114885,-0.3978062880079648,1.0626361032838136
SMH_UNION Top3 L126 S0 both_sma200 DCA3,True,3,126,0,both_sma200,3,4.368649803604186,0.18308648666133465,-0.4262318466415943,0.7842480460228934,6.7862765285188855,0.3785590099710483,-0.315282509094144,1.0617322821501494
