Date,Close,EMA200_weekly,ATR14,Equity,InPosition
2010-01-04,7.643214225769043,,,1.0,0
2010-01-05,7.656428813934326,,,1.0,0
2010-01-06,7.534643173217773,,,1.0,0
2010-01-07,7.520713806152344,,,1.0,0
2010-01-08,7.570713996887207,7.570713996887207,,0.9999999999999999,1
2010-01-11,7.503929138183594,7.570713996887207,,0.9911785257333624,0
2010-01-12,7.4185709953308105,7.570713996887207,,0.9911785257333624,0
2010-01-13,7.523213863372803,7.570713996887207,,0.9911785257333624,0
2010-01-14,7.479642868041992,7.570713996887207,,0.9911785257333624,0
2010-01-15,7.354642868041992,7.568564035406161,,0.9911785257333624,0
2010-01-19,7.679999828338623,7.568564035406161,,0.9911785257333625,1
2010-01-20,7.56178617477417,7.568564035406161,,0.9759219062697503,0
2010-01-21,7.431070804595947,7.568564035406161,,0.9759219062697503,1
2010-01-22,7.0625,7.563528572367294,0.17749994141714914,0.9275175333771937,0
2010-01-25,7.252500057220459,7.563528572367294,0.18982134546552384,0.9275175333771937,0
2010-01-26,7.355000019073486,7.563528572367294,0.21224478312901088,0.9275175333771936,1
2010-01-27,7.424285888671875,7.563528572367294,0.22900496210370744,0.9362549716778242,1
2010-01-28,7.117499828338623,7.563528572367294,0.24489777428763254,0.8975670791942223,0
2010-01-29,6.859285831451416,7.55652118191042,0.2678825174059187,0.8975670791942223,0
2010-02-01,6.9546427726745605,7.55652118191042,0.2682651792253767,0.8975670791942223,0
2010-02-02,6.994999885559082,7.55652118191042,0.26635187012808664,0.8975670791942223,0
2010-02-03,7.115356922149658,7.55652118191042,0.26367337363106863,0.8975670791942223,0
2010-02-04,6.85892915725708,7.55652118191042,0.2790560381753104,0.8975670791942223,0
2010-02-05,6.980713844299316,7.550791755665534,0.2775764465332031,0.8975670791942223,0
2010-02-08,6.932857036590576,7.550791755665534,0.26385198320661274,0.8975670791942223,0
2010-02-09,7.006785869598389,7.550791755665534,0.2570407731192453,0.8975670791942223,0
2010-02-10,6.968571186065674,7.550791755665534,0.2474489552634103,0.8975670791942223,0
2010-02-11,7.0953569412231445,7.550791755665534,0.2341327326638358,0.8975670791942223,0
2010-02-12,7.156428813934326,7.546867746295074,0.2320664610181536,0.8975670791942223,0
2010-02-16,7.264286041259766,7.546867746295074,0.21211746760777064,0.8975670791942223,0
2010-02-17,7.23392915725708,7.546867746295074,0.19272974559238978,0.8975670791942223,0
2010-02-18,7.247499942779541,7.546867746295074,0.17688795498439244,0.8975670791942223,0
2010-02-19,7.202499866485596,7.543441200227319,0.15173489706856863,0.8975670791942223,0
2010-02-22,7.1578569412231445,7.543441200227319,0.14818896566118514,0.8975670791942223,0
2010-02-23,7.0378570556640625,7.543441200227319,0.15502568653651647,0.8975670791942223,0
2010-02-24,7.166429042816162,7.543441200227319,0.15145424434116908,0.8975670791942223,0
2010-02-25,7.214285850524902,7.543441200227319,0.14714302335466659,0.8975670791942223,0
2010-02-26,7.307857036590576,7.541097079196108,0.1420919554574149,0.8975670791942223,0
2010-03-01,7.463929176330566,7.541097079196108,0.1446429661342076,0.8975670791942223,0
2010-03-02,7.458929061889648,7.541097079196108,0.14390318734305246,0.8975670791942223,0
