date,equity,held,exposure,regime,base_target
2014-08-05,1.9743994772467712,TQQQ,1.0,RISK_ON,TQQQ
2014-08-06,1.9710190065708408,TQQQ,1.0,RISK_ON,TQQQ
2014-08-07,1.9520322066174987,TQQQ,1.0,RISK_ON,TQQQ
2014-08-08,1.9936472625308972,TQQQ,1.0,RISK_ON,TQQQ
2014-08-11,2.029800368711901,TQQQ,1.0,RISK_ON,TQQQ
2014-08-12,2.025118251269513,TQQQ,1.0,RISK_ON,TQQQ
2014-08-13,2.0909241952402087,TQQQ,1.0,RISK_ON,TQQQ
2014-08-14,2.1231757971944174,TQQQ,1.0,RISK_ON,TQQQ
2014-08-15,2.1520464599173446,TQQQ,1.0,RISK_ON,TQQQ
2014-08-18,2.204066568336309,TQQQ,1.0,RISK_ON,TQQQ
2014-08-19,2.2420400120578767,TQQQ,1.0,RISK_ON,TQQQ
2014-08-20,2.2420400120578767,TQQQ,1.0,RISK_ON,TQQQ
2014-08-21,2.2547856547292855,TQQQ,1.0,RISK_ON,TQQQ
2014-08-22,2.263628543692962,TQQQ,1.0,RISK_ON,TQQQ
2014-08-25,2.288857281853824,TQQQ,1.0,RISK_ON,TQQQ
2014-08-26,2.29666044649253,TQQQ,1.0,RISK_ON,TQQQ
2014-08-27,2.2969214318233138,TQQQ,1.0,RISK_ON,TQQQ
2014-08-28,2.287557821679007,TQQQ,1.0,RISK_ON,TQQQ
2014-08-29,2.3143473177157037,TQQQ,1.0,RISK_ON,TQQQ
2014-09-02,2.3335952591849467,TQQQ,1.0,RISK_ON,TQQQ
2014-09-03,2.2935392431110944,TQQQ,1.0,RISK_ON,TQQQ
2014-09-04,2.2862571120232524,TQQQ,1.0,RISK_ON,TQQQ
2014-09-05,2.3216297611737797,TQQQ,1.0,RISK_ON,TQQQ
2014-09-08,2.3333342738541627,TQQQ,1.0,RISK_ON,TQQQ
2014-09-09,2.2766339222142165,TQQQ,1.0,RISK_ON,TQQQ
2014-09-10,2.3294326134422514,TQQQ,1.0,RISK_ON,TQQQ
2014-09-11,2.3276121197165702,TQQQ,1.0,RISK_ON,TQQQ
2014-09-12,2.290938448540054,TQQQ,1.0,RISK_ON,TQQQ
2014-09-15,2.222013331594446,TQQQ,1.0,RISK_ON,TQQQ
2014-09-16,2.282096028131729,TQQQ,1.0,RISK_ON,TQQQ
2014-09-17,2.2932796634463655,TQQQ,1.0,RISK_ON,TQQQ
2014-09-18,2.3426974154431184,TQQQ,1.0,RISK_ON,TQQQ
2014-09-19,2.3374962948563898,TQQQ,1.0,RISK_ON,TQQQ
2014-09-22,2.2740317219771224,TQQQ,1.0,RISK_ON,TQQQ
2014-09-23,2.254265089733773,TQQQ,1.0,RISK_ON,TQQQ
2014-09-24,2.327352852422076,TQQQ,1.0,RISK_ON,TQQQ
2014-09-25,2.179616725354752,TQQQ,1.0,RISK_ON,TQQQ
2014-09-26,2.2493233926266565,TQQQ,1.0,RISK_ON,TQQQ
2014-09-29,2.2417805885782656,TQQQ,1.0,RISK_ON,TQQQ
2014-09-30,2.25010400584225,TQQQ,1.0,RISK_ON,TQQQ
2014-10-01,2.142423426293427,TQQQ,1.0,RISK_ON,TQQQ
2014-10-02,2.1413827648577533,TQQQ,1.0,RISK_ON,TQQQ
2014-10-03,2.205886749691757,TQQQ,1.0,RISK_ON,TQQQ
2014-10-06,2.190801141594975,TQQQ,1.0,RISK_ON,TQQQ
2014-10-07,2.0982064825131683,TQQQ,1.0,RISK_ON,TQQQ
2014-10-08,2.219411443727587,TQQQ,1.0,RISK_ON,TQQQ
2014-10-09,2.1088709584983465,TQQQ,1.0,RISK_ON,TQQQ
2014-10-10,1.9509909204413571,TQQQ,1.0,RISK_ON,TQQQ
2014-10-13,1.8596963462748362,TQQQ,1.0,RISK_ON,TQQQ
2014-10-14,1.8630785349870553,TQQQ,1.0,RISK_ON,TQQQ
2014-10-15,1.8232841289844552,TQQQ,1.0,RISK_ON,TQQQ
2014-10-16,1.8232841289844552,CASH,0.0,CASH,TQQQ
2014-10-17,1.8232841289844552,CASH,0.0,CASH,TQQQ
2014-10-20,1.8232841289844552,CASH,0.0,CASH,TQQQ
2014-10-21,1.9658803638289568,TQQQ,1.0,RISK_ON,TQQQ
2014-10-22,1.9354121224918637,TQQQ,1.0,RISK_ON,TQQQ
2014-10-23,2.0238952724168127,TQQQ,1.0,RISK_ON,TQQQ
2014-10-24,2.0704514922597577,TQQQ,1.0,RISK_ON,TQQQ
2014-10-27,2.0782517730530774,TQQQ,1.0,RISK_ON,TQQQ
2014-10-28,2.171122699851069,TQQQ,1.0,RISK_ON,TQQQ
2014-10-29,2.145040186186758,TQQQ,1.0,RISK_ON,TQQQ
2014-10-30,2.1584478107512823,TQQQ,1.0,RISK_ON,TQQQ
2014-10-31,2.2474169138809716,TQQQ,1.0,RISK_ON,TQQQ
2014-11-03,2.270574340544219,TQQQ,1.0,RISK_ON,TQQQ
2014-11-04,2.246442811899783,TQQQ,1.0,RISK_ON,TQQQ
2014-11-05,2.246199396183071,TQQQ,1.0,RISK_ON,TQQQ
2014-11-06,2.2654555846638043,TQQQ,1.0,RISK_ON,TQQQ
2014-11-07,2.259848972749835,TQQQ,1.0,RISK_ON,TQQQ
2014-11-10,2.2830058139272937,TQQQ,1.0,RISK_ON,TQQQ
2014-11-11,2.304700550718562,TQQQ,1.0,RISK_ON,TQQQ
2014-11-12,2.317375293446901,TQQQ,1.0,RISK_ON,TQQQ
2014-11-13,2.347114019491095,TQQQ,1.0,RISK_ON,TQQQ
2014-11-14,2.3688069998249963,TQQQ,1.0,RISK_ON,TQQQ
2014-11-17,2.346626309828988,TQQQ,1.0,RISK_ON,TQQQ
2014-11-18,2.399276997619456,TQQQ,1.0,RISK_ON,TQQQ
2014-11-19,2.368806999824996,TQQQ,1.0,RISK_ON,TQQQ
2014-11-20,2.4002518314578807,TQQQ,1.0,RISK_ON,TQQQ
2014-11-21,2.417558352261764,TQQQ,1.0,RISK_ON,TQQQ
2014-11-24,2.4721595859577654,TQQQ,1.0,RISK_ON,TQQQ
2014-11-25,2.48020416069648,TQQQ,1.0,RISK_ON,TQQQ
2014-11-26,2.5309040098385203,TQQQ,1.0,RISK_ON,TQQQ
2014-11-28,2.568686871507087,TQQQ,1.0,RISK_ON,TQQQ
2014-12-01,2.473865691546456,TQQQ,1.0,RISK_ON,TQQQ
2014-12-02,2.5004350366441908,TQQQ,1.0,RISK_ON,TQQQ
2014-12-03,2.5231038754166475,TQQQ,1.0,RISK_ON,TQQQ
2014-12-04,2.515547888568723,TQQQ,1.0,RISK_ON,TQQQ
2014-12-05,2.5172537014145195,TQQQ,1.0,RISK_ON,TQQQ
2014-12-08,2.462897200778255,TQQQ,1.0,RISK_ON,TQQQ
2014-12-09,2.48678472822019,TQQQ,1.0,RISK_ON,TQQQ
2014-12-10,2.366370207971827,TQQQ,1.0,RISK_ON,TQQQ
2014-12-11,2.4034210660328923,TQQQ,1.0,RISK_ON,TQQQ
2014-12-12,2.323956592827847,TQQQ,1.0,RISK_ON,TQQQ
2014-12-15,2.2542432390645493,TQQQ,1.0,RISK_ON,TQQQ
2014-12-16,2.1423598322454303,TQQQ,1.0,RISK_ON,TQQQ
2014-12-17,2.257411888153772,TQQQ,1.0,RISK_ON,TQQQ
2014-12-18,2.4229208166017844,TQQQ,1.0,RISK_ON,TQQQ
2014-12-19,2.449976846761496,TQQQ,1.0,RISK_ON,TQQQ
2014-12-22,2.4725776228109995,TQQQ,1.0,RISK_ON,TQQQ
2014-12-23,2.4489285344565705,TQQQ,1.0,RISK_ON,TQQQ
2014-12-24,2.4540490467943514,TQQQ,1.0,RISK_ON,TQQQ
2014-12-26,2.5037822588990104,TQQQ,1.0,RISK_ON,TQQQ
2014-12-29,2.5042708467898005,TQQQ,1.0,RISK_ON,TQQQ
2014-12-30,2.4525853323222417,TQQQ,1.0,RISK_ON,TQQQ
2014-12-31,2.3757903815714303,TQQQ,1.0,RISK_ON,TQQQ
2015-01-02,2.3562872644592523,TQQQ,1.0,RISK_ON,TQQQ
2015-01-05,2.2502357352113598,TQQQ,1.0,RISK_ON,TQQQ
2015-01-06,2.1610066763914237,TQQQ,1.0,RISK_ON,TQQQ
2015-01-07,2.2441405354066006,TQQQ,1.0,RISK_ON,TQQQ
2015-01-08,2.3721335837057587,TQQQ,1.0,RISK_ON,TQQQ
2015-01-09,2.324106477189791,TQQQ,1.0,RISK_ON,TQQQ
2015-01-12,2.252673844407553,TQQQ,1.0,RISK_ON,TQQQ
2015-01-13,2.2507231521305724,TQQQ,1.0,RISK_ON,TQQQ
2015-01-14,2.216104109293471,TQQQ,1.0,RISK_ON,TQQQ
2015-01-15,2.1280943246288024,TQQQ,1.0,RISK_ON,TQQQ
2015-01-16,2.2039138560554004,TQQQ,1.0,RISK_ON,TQQQ
2015-01-20,2.252673844407554,TQQQ,1.0,RISK_ON,TQQQ
2015-01-21,2.2872920090159723,TQQQ,1.0,RISK_ON,TQQQ
2015-01-22,2.414553639193417,TQQQ,1.0,RISK_ON,TQQQ
2015-01-23,2.430643813270977,TQQQ,1.0,RISK_ON,TQQQ
2015-01-26,2.425281348930956,TQQQ,1.0,RISK_ON,TQQQ
2015-01-27,2.237558065054077,TQQQ,1.0,RISK_ON,TQQQ
2015-01-28,2.199038808634592,TQQQ,1.0,RISK_ON,TQQQ
2015-01-29,2.2626698432804853,TQQQ,1.0,RISK_ON,TQQQ
2015-01-30,2.210741205839109,TQQQ,1.0,RISK_ON,TQQQ
2015-02-02,2.2309644206163988,SOXL,1.0,RISK_ON,SOXL
2015-02-03,2.3513446711652572,SOXL,1.0,RISK_ON,SOXL
2015-02-04,2.379464092577738,SOXL,1.0,RISK_ON,SOXL
2015-02-05,2.444565446739906,SOXL,1.0,RISK_ON,SOXL
2015-02-06,2.407585179249771,SOXL,1.0,RISK_ON,SOXL
2015-02-09,2.328809924742179,SOXL,1.0,RISK_ON,SOXL
2015-02-10,2.5647519216317725,SOXL,1.0,RISK_ON,SOXL
2015-02-11,2.5905613252707838,SOXL,1.0,RISK_ON,SOXL
2015-02-12,2.7155629738516684,SOXL,1.0,RISK_ON,SOXL
2015-02-13,2.773345360894356,SOXL,1.0,RISK_ON,SOXL
2015-02-17,2.8010804101247255,SOXL,1.0,RISK_ON,SOXL
2015-02-18,2.7735394393258126,SOXL,1.0,RISK_ON,SOXL
2015-02-19,2.7989621999742322,SOXL,1.0,RISK_ON,SOXL
2015-02-20,2.848847926220033,SOXL,1.0,RISK_ON,SOXL
2015-02-23,2.7922212293066235,SOXL,1.0,RISK_ON,SOXL
2015-02-24,2.905281755799842,SOXL,1.0,RISK_ON,SOXL
2015-02-25,2.85655171968332,SOXL,1.0,RISK_ON,SOXL
2015-02-26,2.914526974059608,SOXL,1.0,RISK_ON,SOXL
2015-02-27,2.8935319871734553,SOXL,1.0,RISK_ON,SOXL
2015-03-02,3.133905542506116,SOXL,1.0,RISK_ON,SOXL
2015-03-03,2.9528554962381572,SOXL,1.0,RISK_ON,SOXL
2015-03-04,2.9480395656129788,SOXL,1.0,RISK_ON,SOXL
2015-03-05,2.950736680538736,SOXL,1.0,RISK_ON,SOXL
2015-03-06,2.861752173877843,SOXL,1.0,RISK_ON,SOXL
2015-03-09,2.886790410956919,SOXL,1.0,RISK_ON,SOXL
2015-03-10,2.7238459748646844,SOXL,1.0,RISK_ON,SOXL
2015-03-11,2.7467644879209465,SOXL,1.0,RISK_ON,SOXL
2015-03-12,2.7432983258565025,SOXL,1.0,RISK_ON,SOXL
2015-03-13,2.7999247199954476,SOXL,1.0,RISK_ON,SOXL
2015-03-16,2.923193893093039,SOXL,1.0,RISK_ON,SOXL
2015-03-17,2.8609822184157645,SOXL,1.0,RISK_ON,SOXL
2015-03-18,2.9237715867704464,SOXL,1.0,RISK_ON,SOXL
2015-03-19,2.9451510972259425,SOXL,1.0,RISK_ON,SOXL
2015-03-20,3.0743888633333505,SOXL,1.0,RISK_ON,SOXL
2015-03-23,2.9882937333828865,SOXL,1.0,RISK_ON,SOXL
2015-03-24,2.911830161908316,SOXL,1.0,RISK_ON,SOXL
2015-03-25,2.512940852569079,SOXL,1.0,RISK_ON,SOXL
2015-03-26,2.409318260281994,SOXL,1.0,RISK_ON,SOXL
2015-03-27,2.607126116198958,SOXL,1.0,RISK_ON,SOXL
2015-03-30,2.715755538410805,SOXL,1.0,RISK_ON,SOXL
2015-03-31,2.6202232311903675,SOXL,1.0,RISK_ON,SOXL
2015-04-01,2.5759538802714004,TQQQ,1.0,RISK_ON,TQQQ
2015-04-02,2.580279859555267,TQQQ,1.0,RISK_ON,TQQQ
2015-04-06,2.6423562265985825,TQQQ,1.0,RISK_ON,TQQQ
2015-04-07,2.630144392125314,TQQQ,1.0,RISK_ON,TQQQ
2015-04-08,2.69272996743485,TQQQ,1.0,RISK_ON,TQQQ
2015-04-09,2.742852006044743,TQQQ,1.0,RISK_ON,TQQQ
2015-04-10,2.7756704329830355,TQQQ,1.0,RISK_ON,TQQQ
2015-04-13,2.755062924126411,TQQQ,1.0,RISK_ON,TQQQ
2015-04-14,2.73140291484727,TQQQ,1.0,RISK_ON,TQQQ
2015-04-15,2.7797404335463916,TQQQ,1.0,RISK_ON,TQQQ
2015-04-16,2.7700725021571535,TQQQ,1.0,RISK_ON,TQQQ
2015-04-17,2.640576288645816,TQQQ,1.0,RISK_ON,TQQQ
2015-04-20,2.7586246328151476,TQQQ,1.0,RISK_ON,TQQQ
2015-04-21,2.7939878792290718,TQQQ,1.0,RISK_ON,TQQQ
2015-04-22,2.839273813897277,TQQQ,1.0,RISK_ON,TQQQ
2015-04-23,2.8733663306246537,TQQQ,1.0,RISK_ON,TQQQ
2015-04-24,2.98581704943197,TQQQ,1.0,RISK_ON,TQQQ
2015-04-27,2.9667359435185374,TQQQ,1.0,RISK_ON,TQQQ
2015-04-28,2.9474019135232634,TQQQ,1.0,RISK_ON,TQQQ
2015-04-29,2.89117456860447,TQQQ,1.0,RISK_ON,TQQQ
2015-04-30,2.7553167645998538,TQQQ,1.0,RISK_ON,TQQQ
2015-05-01,2.8667508996579327,TQQQ,1.0,RISK_ON,TQQQ
2015-05-04,2.8769271229217894,TQQQ,1.0,RISK_ON,TQQQ
2015-05-05,2.740561637970288,TQQQ,1.0,RISK_ON,TQQQ
2015-05-06,2.682045452296374,TQQQ,1.0,RISK_ON,TQQQ
2015-05-07,2.7280938247765083,TQQQ,1.0,RISK_ON,TQQQ
2015-05-08,2.8280794795648476,TQQQ,1.0,RISK_ON,TQQQ
2015-05-11,2.797041906970924,TQQQ,1.0,RISK_ON,TQQQ
2015-05-12,2.760913779034136,TQQQ,1.0,RISK_ON,TQQQ
2015-05-13,2.775161530180683,TQQQ,1.0,RISK_ON,TQQQ
2015-05-14,2.8980441455085013,TQQQ,1.0,RISK_ON,TQQQ
2015-05-15,2.897789999571192,TQQQ,1.0,RISK_ON,TQQQ
2015-05-18,2.9334070864585584,TQQQ,1.0,RISK_ON,TQQQ
2015-05-19,2.925011412075203,TQQQ,1.0,RISK_ON,TQQQ
2015-05-20,2.9298469050891565,TQQQ,1.0,RISK_ON,TQQQ
2015-05-21,2.975894972105423,TQQQ,1.0,RISK_ON,TQQQ
2015-05-22,2.967753443659377,TQQQ,1.0,RISK_ON,TQQQ
2015-05-26,2.864970656241298,TQQQ,1.0,RISK_ON,TQQQ
2015-05-27,3.0028628495998584,TQQQ,1.0,RISK_ON,TQQQ
2015-05-28,2.980728632336175,TQQQ,1.0,RISK_ON,TQQQ
2015-05-29,2.930354280572174,TQQQ,1.0,RISK_ON,TQQQ
2015-06-01,2.956050511988461,TQQQ,1.0,RISK_ON,TQQQ
2015-06-02,2.9290820235662918,TQQQ,1.0,RISK_ON,TQQQ
2015-06-03,2.954778865910313,TQQQ,1.0,RISK_ON,TQQQ
2015-06-04,2.890411519864808,TQQQ,1.0,RISK_ON,TQQQ
2015-06-05,2.8685317540023014,TQQQ,1.0,RISK_ON,TQQQ
2015-06-08,2.780757628223364,TQQQ,1.0,RISK_ON,TQQQ
2015-06-09,2.7670200017346374,TQQQ,1.0,RISK_ON,TQQQ
2015-06-10,2.8766729769844805,TQQQ,1.0,RISK_ON,TQQQ
2015-06-11,2.8924474365380872,TQQQ,1.0,RISK_ON,TQQQ
2015-06-12,2.8189204509779633,TQQQ,1.0,RISK_ON,TQQQ
2015-06-15,2.779994884947569,TQQQ,1.0,RISK_ON,TQQQ
2015-06-16,2.822483076058301,TQQQ,1.0,RISK_ON,TQQQ
2015-06-17,2.846143390801309,TQQQ,1.0,RISK_ON,TQQQ
2015-06-18,2.9664821030450965,TQQQ,1.0,RISK_ON,TQQQ
2015-06-19,2.921195557449157,TQQQ,1.0,RISK_ON,TQQQ
2015-06-22,2.991669126195163,TQQQ,1.0,RISK_ON,TQQQ
2015-06-23,2.9990457731183455,TQQQ,1.0,RISK_ON,TQQQ
2015-06-24,2.9529974006382114,TQQQ,1.0,RISK_ON,TQQQ
2015-06-25,2.9336618433236024,TQQQ,1.0,RISK_ON,TQQQ
2015-06-26,2.8792165746046448,TQQQ,1.0,RISK_ON,TQQQ
2015-06-29,2.6756856945862983,TQQQ,1.0,RISK_ON,TQQQ
2015-06-30,2.7062155862333372,TQQQ,1.0,RISK_ON,TQQQ
2015-07-01,2.761677133237666,TQQQ,1.0,RISK_ON,TQQQ
2015-07-02,2.7721084188304332,TQQQ,1.0,RISK_ON,TQQQ
2015-07-06,2.7487016390970007,TQQQ,1.0,RISK_ON,TQQQ
2015-07-07,2.762695549770106,TQQQ,1.0,RISK_ON,TQQQ
2015-07-08,2.6242935372175915,TQQQ,1.0,RISK_ON,TQQQ
2015-07-09,2.6242935372175915,CASH,0.0,CASH,TQQQ
2015-07-10,2.6242935372175915,CASH,0.0,CASH,TQQQ
2015-07-13,2.758396682750074,TQQQ,1.0,RISK_ON,TQQQ
2015-07-14,2.8137456056792534,TQQQ,1.0,RISK_ON,TQQQ
2015-07-15,2.8271555689334447,TQQQ,1.0,RISK_ON,TQQQ
2015-07-16,2.9376089691979588,TQQQ,1.0,RISK_ON,TQQQ
2015-07-17,3.071957145822715,TQQQ,1.0,RISK_ON,TQQQ
2015-07-20,3.1063367352890077,TQQQ,1.0,RISK_ON,TQQQ
2015-07-21,3.0978025101970745,TQQQ,1.0,RISK_ON,TQQQ
2015-07-22,2.996126902370696,TQQQ,1.0,RISK_ON,TQQQ
2015-07-23,2.9602844450811188,TQQQ,1.0,RISK_ON,TQQQ
2015-07-24,2.8761644221310108,TQQQ,1.0,RISK_ON,TQQQ
2015-07-27,2.802285352191537,TQQQ,1.0,RISK_ON,TQQQ
2015-07-28,2.8761644221310108,TQQQ,1.0,RISK_ON,TQQQ
2015-07-29,2.908349856236984,TQQQ,1.0,RISK_ON,TQQQ
2015-07-30,2.948824484342617,TQQQ,1.0,RISK_ON,TQQQ
2015-07-31,2.939803124558279,TQQQ,1.0,RISK_ON,TQQQ
2015-08-03,2.9127387524560517,TQQQ,1.0,RISK_ON,TQQQ
2015-08-04,2.8939638671026984,TQQQ,1.0,RISK_ON,TQQQ
2015-08-05,2.9617478984028316,TQQQ,1.0,RISK_ON,TQQQ
2015-08-06,2.8195976624708203,TQQQ,1.0,RISK_ON,TQQQ
2015-08-07,2.808380976329306,TQQQ,1.0,RISK_ON,TQQQ
2015-08-10,2.9032290869824524,TQQQ,1.0,RISK_ON,TQQQ
2015-08-11,2.7925329976193782,TQQQ,1.0,RISK_ON,TQQQ
2015-08-12,2.817159061516655,TQQQ,1.0,RISK_ON,TQQQ
2015-08-13,2.8044800930502847,TQQQ,1.0,RISK_ON,TQQQ
2015-08-14,2.81959766247082,TQQQ,1.0,RISK_ON,TQQQ
2015-08-17,2.888843097848167,TQQQ,1.0,RISK_ON,TQQQ
2015-08-18,2.8427608585448128,TQQQ,1.0,RISK_ON,TQQQ
2015-08-19,2.789363109128179,TQQQ,1.0,RISK_ON,TQQQ
2015-08-20,2.559679394408658,TQQQ,1.0,RISK_ON,TQQQ
2015-08-21,2.559679394408658,CASH,0.0,CASH,TQQQ
2015-08-24,2.559679394408658,CASH,0.0,CASH,TQQQ
2015-08-25,2.5427790022782553,TQQQ,0.5,DEEP_DCA,TQQQ
2015-08-26,2.726268824931003,TQQQ,0.5,DEEP_DCA,TQQQ
2015-08-27,2.726268824931003,CASH,0.0,CASH,TQQQ
2015-08-28,2.726268824931003,CASH,0.0,CASH,TQQQ
2015-08-31,2.726268824931003,CASH,0.0,CASH,TQQQ
2015-09-01,2.726268824931003,CASH,0.0,CASH,TQQQ
2015-09-02,2.726268824931003,CASH,0.0,CASH,TQQQ
2015-09-03,2.726268824931003,CASH,0.0,CASH,TQQQ
2015-09-04,2.726268824931003,CASH,0.0,CASH,TQQQ
2015-09-08,2.726268824931003,CASH,0.0,CASH,TQQQ
2015-09-09,2.726268824931003,CASH,0.0,CASH,TQQQ
2015-09-10,2.726268824931003,CASH,0.0,CASH,TQQQ
2015-09-11,2.726268824931003,CASH,0.0,CASH,TQQQ
2015-09-14,2.726268824931003,CASH,0.0,CASH,TQQQ
2015-09-15,2.726268824931003,CASH,0.0,CASH,TQQQ
2015-09-16,2.726268824931003,CASH,0.0,CASH,TQQQ
2015-09-17,2.726268824931003,CASH,0.0,CASH,TQQQ
2015-09-18,2.726268824931003,CASH,0.0,CASH,TQQQ
2015-09-21,2.726268824931003,CASH,0.0,CASH,TQQQ
2015-09-22,2.726268824931003,CASH,0.0,CASH,TQQQ
2015-09-23,2.726268824931003,CASH,0.0,CASH,TQQQ
2015-09-24,2.726268824931003,CASH,0.0,CASH,TQQQ
2015-09-25,2.726268824931003,CASH,0.0,CASH,TQQQ
2015-09-28,2.726268824931003,CASH,0.0,CASH,TQQQ
2015-09-29,2.706070677507302,TQQQ,0.5,DEEP_DCA,TQQQ
2015-09-30,2.795577860226836,TQQQ,0.5,DEEP_DCA,TQQQ
2015-10-01,2.795577860226836,CASH,0.0,CASH,TQQQ
2015-10-02,2.795577860226836,CASH,0.0,CASH,TQQQ
2015-10-05,2.795577860226836,CASH,0.0,CASH,TQQQ
2015-10-06,2.795577860226836,CASH,0.0,CASH,TQQQ
2015-10-07,2.795577860226836,CASH,0.0,CASH,TQQQ
2015-10-08,2.795577860226836,CASH,0.0,CASH,TQQQ
2015-10-09,2.795577860226836,CASH,0.0,CASH,TQQQ
2015-10-12,2.795577860226836,CASH,0.0,CASH,TQQQ
2015-10-13,2.795577860226836,CASH,0.0,CASH,TQQQ
2015-10-14,2.795577860226836,CASH,0.0,CASH,TQQQ
2015-10-15,2.795577860226836,CASH,0.0,CASH,TQQQ
2015-10-16,2.795577860226836,CASH,0.0,CASH,TQQQ
2015-10-19,2.795577860226836,CASH,0.0,CASH,TQQQ
2015-10-20,2.7492407070609604,TQQQ,1.0,RISK_ON,TQQQ
2015-10-21,2.7050085667746924,TQQQ,1.0,RISK_ON,TQQQ
2015-10-22,2.865350865601075,TQQQ,1.0,RISK_ON,TQQQ
2015-10-23,3.103623213253477,TQQQ,1.0,RISK_ON,TQQQ
2015-10-26,3.1128392435120875,TQQQ,1.0,RISK_ON,TQQQ
2015-10-27,3.133112044380406,TQQQ,1.0,RISK_ON,TQQQ
2015-10-28,3.2057800351806027,TQQQ,1.0,RISK_ON,TQQQ
2015-10-29,3.1939317114472217,TQQQ,1.0,RISK_ON,TQQQ
2015-10-30,3.150225587294257,TQQQ,1.0,RISK_ON,TQQQ
2015-11-02,3.257646363939994,TQQQ,1.0,RISK_ON,TQQQ
2015-11-03,3.2887151401596224,TQQQ,1.0,RISK_ON,TQQQ
2015-11-04,3.2900308127238103,TQQQ,1.0,RISK_ON,TQQQ
2015-11-05,3.2610695783075077,TQQQ,1.0,RISK_ON,TQQQ
2015-11-06,3.2718642891969583,TQQQ,1.0,RISK_ON,TQQQ
2015-11-09,3.1665494737772235,TQQQ,1.0,RISK_ON,TQQQ
2015-11-10,3.1441707116829027,TQQQ,1.0,RISK_ON,TQQQ
2015-11-11,3.1302164267235195,TQQQ,1.0,RISK_ON,TQQQ
2015-11-12,3.0393812801655415,TQQQ,1.0,RISK_ON,TQQQ
2015-11-13,2.8606100819765845,TQQQ,1.0,RISK_ON,TQQQ
2015-11-16,2.9798798145866323,TQQQ,1.0,RISK_ON,TQQQ
2015-11-17,2.990148193227315,TQQQ,1.0,RISK_ON,TQQQ
2015-11-18,3.1615466304324764,TQQQ,1.0,RISK_ON,TQQQ
2015-11-19,3.1662874140569666,TQQQ,1.0,RISK_ON,TQQQ
2015-11-20,3.229211145656996,TQQQ,1.0,RISK_ON,TQQQ
2015-11-23,3.2031467933594393,TQQQ,1.0,RISK_ON,TQQQ
2015-11-24,3.193142371131803,TQQQ,1.0,RISK_ON,TQQQ
2015-11-25,3.2002511757025527,TQQQ,1.0,RISK_ON,TQQQ
2015-11-27,3.2118345946764935,TQQQ,1.0,RISK_ON,TQQQ
2015-11-30,3.1915624260391042,TQQQ,1.0,RISK_ON,TQQQ
2015-12-01,3.2863455386360405,TQQQ,1.0,RISK_ON,TQQQ
2015-12-02,3.226578852182226,TQQQ,1.0,RISK_ON,TQQQ
2015-12-03,3.0620252631347684,TQQQ,1.0,RISK_ON,TQQQ
2015-12-04,3.2723909375611924,TQQQ,1.0,RISK_ON,TQQQ
2015-12-07,3.2323707197269287,TQQQ,1.0,RISK_ON,TQQQ
2015-12-08,3.232634992255439,TQQQ,1.0,RISK_ON,TQQQ
2015-12-09,3.0820347398209704,TQQQ,1.0,RISK_ON,TQQQ
2015-12-10,3.125739915627541,TQQQ,1.0,RISK_ON,TQQQ
2015-12-11,2.9114250107002997,TQQQ,1.0,RISK_ON,TQQQ
2015-12-14,2.976719924401236,TQQQ,1.0,RISK_ON,TQQQ
2015-12-15,3.027271528942834,TQQQ,1.0,RISK_ON,TQQQ
2015-12-16,3.1610212465301033,TQQQ,1.0,RISK_ON,TQQQ
2015-12-17,3.029377490168836,TQQQ,1.0,RISK_ON,TQQQ
2015-12-18,2.8629803157310985,TQQQ,1.0,RISK_ON,TQQQ
2015-12-21,2.9480213819361203,TQQQ,1.0,RISK_ON,TQQQ
2015-12-22,3.0038388378891177,TQQQ,1.0,RISK_ON,TQQQ
2015-12-23,3.0725566498421024,TQQQ,1.0,RISK_ON,TQQQ
2015-12-24,3.0662371855867727,TQQQ,1.0,RISK_ON,TQQQ
2015-12-28,3.0654475291558883,TQQQ,1.0,RISK_ON,TQQQ
2015-12-29,3.2052533868163713,TQQQ,1.0,RISK_ON,TQQQ
2015-12-30,3.123370314103958,TQQQ,1.0,RISK_ON,TQQQ
2015-12-31,3.007525060323283,TQQQ,1.0,RISK_ON,TQQQ
2016-01-04,2.8237503865586486,TQQQ,1.0,RISK_ON,TQQQ
2016-01-05,2.798474426230117,TQQQ,1.0,RISK_ON,TQQQ
2016-01-06,2.723438730599126,TQQQ,1.0,RISK_ON,TQQQ
2016-01-07,2.723438730599126,CASH,0.0,CASH,TQQQ
2016-01-08,2.723438730599126,CASH,0.0,CASH,TQQQ
2016-01-11,2.723438730599126,CASH,0.0,CASH,TQQQ
2016-01-12,2.723438730599126,CASH,0.0,CASH,TQQQ
2016-01-13,2.723438730599126,CASH,0.0,CASH,TQQQ
2016-01-14,2.811528074394445,TQQQ,0.5,DEEP_DCA,TQQQ
2016-01-15,2.811528074394445,CASH,0.0,CASH,TQQQ
2016-01-19,2.817492155610594,TQQQ,0.5,DEEP_DCA,TQQQ
2016-01-20,2.8047395025319997,TQQQ,0.5,DEEP_DCA,TQQQ
2016-01-21,2.8098637812887155,TQQQ,0.5,DEEP_DCA,TQQQ
2016-01-22,2.930919287481392,TQQQ,0.5,DEEP_DCA,TQQQ
2016-01-25,2.930919287481392,CASH,0.0,CASH,TQQQ
