date,OOS Rank 1 - IS#4 rebound 8/20,OOS Rank 3 - IS#8 profit 5/15
2023-08-11,1093692.4745433612,36490285.953438334
2023-08-14,1142431.8496980395,38917383.31041334
2023-08-15,1095433.2289359109,36527791.94599196
2023-08-16,1046691.389624088,34101938.16161076
2023-08-17,1039612.0573389725,33871288.56020417
2023-08-18,1038645.5114992097,33839797.820159204
2023-08-21,1139086.0178107985,37112219.824498825
2023-08-22,1138071.139016623,37079154.36296585
2023-08-23,1245317.1091186025,40573303.14144501
2023-08-24,1228913.2478546682,40038853.858705394
2023-08-25,1234733.7232026926,40228489.01989727
2023-08-28,1271704.084825445,42026280.4543041
2023-08-29,1380372.8665517068,47386281.61390726
2023-08-30,1411223.7975443217,48571807.25670991
2023-08-31,1428308.5312010648,49230045.40004218
2023-09-01,1421544.1532217506,48969056.20144462
2023-09-05,1426498.6441184608,49160106.12832777
2023-09-06,1376006.2451053995,47212263.28145115
2023-09-07,1335806.2111883673,45668263.28310638
2023-09-08,1341125.4696939474,45871830.85431098
2023-09-11,1402360.0506167628,48216382.88147223
2023-09-12,1342234.250005137,45902281.248712614
2023-09-13,1359980.527985942,46581640.8128039
2023-09-14,1402713.3246036652,48220078.271862045
2023-09-15,1388317.9564865236,47725218.94088865
2023-09-18,1388946.5631474745,47746828.104972005
2023-09-19,1387273.2346142726,47689305.28015081
2023-09-20,1375242.94587596,47275748.6008069
2023-09-21,1359577.925412971,46737243.334187955
2023-09-22,1359807.0588610577,46745120.09176033
2023-09-25,1363394.5280745376,46868443.96930372
2023-09-26,1351233.5487250953,46450394.63177547
2023-09-27,1352878.941554576,46506957.13077927
2023-09-28,1359428.955413323,46732122.29846583
2023-09-29,1360040.9523963407,46753160.48346461
2023-10-02,1366531.8609432227,46976293.829884194
2023-10-03,1352068.442601212,46479095.184731595
2023-10-04,1363029.089367095,46855881.54277837
2023-10-05,1360146.7332696344,46756796.83730857
2023-10-06,1373839.987965228,47227520.114571676
2023-10-09,1377886.1097810124,47366610.76640514
2023-10-10,1382394.2390277123,47521583.519085705
2023-10-11,1388279.8376384294,47723908.55635997
2023-10-12,1385033.2218463975,47612301.954451725
2023-10-13,1374559.9923579053,47252271.19347142
2023-10-16,1383819.1569451622,47570566.908852704
2023-10-17,1381171.0688919472,47479535.46931541
2023-10-18,1369487.0662427857,47077882.820560254
2023-10-19,1362169.2366843661,46826322.998679444
2023-10-20,1349882.994665503,46403967.59545833
2023-10-23,1352258.8527030768,46485640.77737311
2023-10-24,1359887.151268163,46747873.37147321
2023-10-25,1339965.7575051289,46063049.78728895
2023-10-26,1324345.760881132,45526092.27315956
2023-10-27,1328122.2142808773,45655912.72565808
2023-10-30,1336693.4935972013,45950561.498342924
2023-10-31,1340582.346926157,46084245.84326281
2023-11-01,1354405.343506218,46559429.16500858
2023-11-02,1368786.317953752,47053793.69503946
2023-11-03,1378439.4855556488,47385633.77181807
2023-11-06,1381593.9309883395,47494071.89883996
2023-11-07,1433709.8887105435,50168031.91501479
2023-11-08,1437151.4668545316,50347773.52012909
2023-11-09,1430323.5413100347,50108570.58511832
2023-11-10,1558199.9660094627,56794986.84737312
2023-11-13,1539250.849727855,55764123.80270066
2023-11-14,1668928.5433499345,62776027.70975909
2023-11-15,1672053.4949825746,63039185.26620353
2023-11-16,1673874.6559322202,63192903.43752874
2023-11-17,1674654.7063033683,63258833.650731996
2023-11-20,1714689.7056156122,66644562.60598378
2023-11-21,1693871.663395805,64833074.35004873
2023-11-22,1707059.182395943,65963119.16778971
2023-11-24,1701392.206475289,65472865.97650321
2023-11-27,1698037.8061391367,65183872.35186085
2023-11-28,1707077.2898501134,65960750.46140507
2023-11-29,1702955.6896391783,65604205.155326106
2023-11-30,1693413.132711113,65192695.954116136
2023-12-01,1702982.2487048125,65605072.82346806
2023-12-04,1670485.4149835964,64203696.39013733
2023-12-05,1678558.1660933457,64898329.31338499
2023-12-06,1658554.2118210183,63166801.6629421
2023-12-07,1705073.20185274,67133287.8826837
2023-12-08,1718740.738956161,68338050.84204532
2023-12-11,1748024.2977051088,70944759.69571026
2023-12-12,1776303.6309999959,73514318.01943445
2023-12-13,1818266.372935667,77402396.68928267
2023-12-14,1816266.9453951262,77307119.47911052
2023-12-15,1830771.493198469,77998202.88769272
2023-12-18,1856429.7554983823,79221872.44655713
2023-12-19,1874986.6264469188,80108329.68436183
2023-12-20,1819169.7450174394,77438819.8143625
