date,equity,units,exposure,allocation
2012-05-07,7.168409437318678,2.0,0.2,TQQQ
2012-05-08,7.152589429046043,2.0,0.2,TQQQ
2012-05-09,7.144677011070858,2.0,0.2,TQQQ
2012-05-10,7.130037117184052,2.0,0.2,TQQQ
2012-05-11,7.128633916748963,2.0,0.2,TQQQ
2012-05-14,7.089239074053943,3.0,0.2,TQQQ
2012-05-15,7.076865627557575,3.0,0.2,TQQQ
2012-05-16,7.046146004553425,3.0,0.2,TQQQ
2012-05-17,6.959433330180469,3.0,0.2,TQQQ
2012-05-18,6.903559126041751,3.0,0.2,TQQQ
2012-05-21,7.019690033750411,3.0,0.2,TQQQ
2012-05-22,7.0145744451052945,2.0,0.2,TQQQ
2012-05-23,7.022419390698355,3.0,0.2,TQQQ
2012-05-24,6.99718358854523,3.0,0.2,TQQQ
2012-05-25,6.989259406353723,3.0,0.2,TQQQ
2012-05-29,7.041314113278549,3.0,0.2,TQQQ
2012-05-30,7.007111907413783,3.0,0.2,TQQQ
2012-05-31,6.987091588979608,3.0,0.2,TQQQ
2012-06-01,6.877236452855591,3.0,0.2,TQQQ
2012-06-04,6.906738360798824,3.0,0.2,TQQQ
2012-06-05,6.925753905207114,3.0,0.2,TQQQ
2012-06-06,7.020436922301859,3.0,0.2,TQQQ
2012-06-07,7.004707336537304,3.0,0.2,TQQQ
2012-06-08,7.0459127589359305,3.0,0.2,TQQQ
2012-06-11,6.978509853192765,3.0,0.2,TQQQ
2012-06-12,7.022562546246463,3.0,0.2,TQQQ
2012-06-13,6.995020918460212,2.0,0.2,TQQQ
2012-06-14,7.010703565234199,3.0,0.2,TQQQ
2012-06-15,7.062509624155528,3.0,0.2,TQQQ
2012-06-18,7.098925777545941,3.0,0.2,TQQQ
2012-06-19,7.145633460078688,3.0,0.2,TQQQ
2012-06-20,7.150722899183838,3.0,0.2,TQQQ
2012-06-21,7.043594183406398,3.0,0.2,TQQQ
2012-06-22,7.087421563349619,3.0,0.2,TQQQ
2012-06-25,7.003350500751785,3.0,0.2,TQQQ
2012-06-26,7.030426370815728,3.0,0.2,TQQQ
2012-06-27,7.056186929004252,3.0,0.2,TQQQ
2012-06-28,7.005410491226745,3.0,0.2,TQQQ
2012-06-29,7.1422886957564,3.0,0.2,TQQQ
2012-07-02,7.153716704953021,3.0,0.2,TQQQ
2012-07-03,7.187782623381447,3.0,0.2,TQQQ
2012-07-05,7.192797241043236,2.0,0.2,TQQQ
2012-07-06,7.136121369340426,2.0,0.2,TQQQ
2012-07-09,7.1312433791003755,2.0,0.2,TQQQ
2012-07-10,7.087510030050703,3.0,0.2,TQQQ
2012-07-11,7.0680396639533125,3.0,0.2,TQQQ
2012-07-12,7.027173104746858,3.0,0.2,TQQQ
2012-07-13,7.088251660573595,3.0,0.2,TQQQ
2012-07-16,7.077623503405727,3.0,0.2,TQQQ
2012-07-17,7.099307228380742,3.0,0.2,TQQQ
2012-07-18,7.157108980884563,3.0,0.2,TQQQ
2012-07-19,7.62327855572103,3.0,2.0,TQQQ
2012-07-20,7.564635899276647,3.0,0.2,TQQQ
2012-07-23,7.508659924568596,3.0,0.2,TQQQ
2012-07-24,7.4743506369176504,3.0,0.2,TQQQ
2012-07-25,7.4409915115748255,3.0,0.2,TQQQ
2012-07-26,7.499225155436649,2.0,0.2,TQQQ
2012-07-27,8.260247625431614,2.0,1.34,TQQQ
2012-07-30,8.193520745656645,2.0,1.34,TQQQ
2012-07-31,8.199953508028717,2.0,1.34,TQQQ
2012-08-01,8.092532345825179,2.0,1.34,TQQQ
2012-08-02,7.979034888528575,2.0,1.34,TQQQ
2012-08-03,8.58714518863558,2.0,1.34,TQQQ
2012-08-06,8.845705712763591,2.0,1.34,TQQQ
2012-08-07,9.139017435889489,2.0,1.34,TQQQ
2012-08-08,9.119144871290924,2.0,1.34,TQQQ
2012-08-09,9.222819072799744,2.0,1.34,TQQQ
2012-08-10,9.27369845964618,2.0,1.34,TQQQ
2012-08-13,9.349015736064482,2.0,1.34,TQQQ
2012-08-14,9.36676982651958,2.0,1.34,TQQQ
2012-08-15,9.455602997761304,2.0,1.34,TQQQ
2012-08-16,9.909711309863612,2.0,1.34,TQQQ
2012-08-17,10.092129086139849,2.0,1.34,TQQQ
2012-08-20,10.144174101835189,2.0,1.34,TQQQ
2012-08-21,9.987864110441205,2.0,1.34,TQQQ
2012-08-22,10.132267844840511,2.0,1.34,TQQQ
2012-08-23,9.831058743710079,2.0,1.34,TQQQ
2012-08-24,10.064767622776886,2.0,1.34,TQQQ
2012-08-27,10.130330604186284,2.0,1.34,TQQQ
2012-08-28,10.12806632755806,2.0,1.34,TQQQ
2012-08-29,10.132593264096617,2.0,1.34,TQQQ
2012-08-30,9.718209890062788,2.0,1.34,TQQQ
2012-08-31,9.996002872532893,2.0,1.34,TQQQ
2012-09-04,9.939580632498389,1.0,1.34,TQQQ
2012-09-05,9.909172138589687,1.0,0.67,TQQQ
2012-09-06,10.348022056424684,1.0,0.67,TQQQ
2012-09-07,10.318180696168165,1.0,0.67,TQQQ
2012-09-10,10.063656527357848,1.0,0.67,TQQQ
2012-09-11,10.034522943683518,1.0,0.67,TQQQ
2012-09-12,10.092872204493673,1.0,0.67,TQQQ
2012-09-13,10.362552789724033,1.0,0.67,TQQQ
2012-09-14,10.540436529270039,1.0,0.67,TQQQ
2012-09-17,10.553585862984988,1.0,0.67,TQQQ
2012-09-18,10.56672778983804,1.0,0.67,TQQQ
2012-09-19,10.613784182434355,1.0,0.67,TQQQ
2012-09-20,10.597409489157437,1.0,0.67,TQQQ
2012-09-21,10.597409489157437,1.0,0.67,TQQQ
2012-09-24,10.466267539462988,1.0,0.67,TQQQ
2012-09-25,10.18475646393205,2.0,0.67,TQQQ
2012-09-26,9.825780487087385,2.0,1.34,TQQQ
2012-09-27,10.384719429065854,2.0,1.34,TQQQ
2012-09-28,10.050990842561218,2.0,1.34,TQQQ
2012-10-01,9.993228057870603,2.0,1.34,TQQQ
2012-10-02,10.079734025534203,2.0,1.34,TQQQ
2012-10-03,10.335334435852165,2.0,1.34,TQQQ
2012-10-04,10.496371009168506,2.0,1.34,TQQQ
2012-10-05,10.253867435426253,2.0,1.34,TQQQ
2012-10-08,9.890055939231935,2.0,1.34,TQQQ
2012-10-09,9.20896108888217,2.0,1.34,TQQQ
2012-10-10,9.059179670390307,2.0,1.34,TQQQ
2012-10-11,9.043049793223151,2.0,0.2,TQQQ
2012-10-12,9.042725252196998,2.0,0.2,TQQQ
2012-10-15,9.284407458387356,2.0,1.34,TQQQ
2012-10-16,9.825798504224727,2.0,1.34,TQQQ
2012-10-17,9.785783521903163,2.0,1.34,TQQQ
2012-10-18,9.337227194651266,2.0,1.34,TQQQ
2012-10-19,9.202316591942564,2.0,0.2,TQQQ
2012-10-22,9.231188981471494,2.0,0.2,TQQQ
2012-10-23,9.176562296870916,2.0,0.2,TQQQ
2012-10-24,9.158265114095249,3.0,0.2,TQQQ
2012-10-25,9.158265114095249,3.0,0.2,TQQQ
2012-10-26,9.177422194212351,3.0,0.2,TQQQ
2012-10-31,9.141887395709231,3.0,0.2,TQQQ
2012-11-01,9.219438577357604,3.0,0.2,TQQQ
2012-11-02,9.15201586071095,3.0,0.2,TQQQ
2012-11-05,9.196903204836413,3.0,0.2,TQQQ
2012-11-06,9.208086699909254,3.0,0.2,TQQQ
2012-11-07,9.075944124876198,3.0,0.2,TQQQ
2012-11-08,8.991020216191941,2.0,0.2,TQQQ
2012-11-09,9.010592798279625,3.0,0.2,TQQQ
2012-11-12,9.013254863029797,3.0,0.2,TQQQ
2012-11-13,8.974117042738003,3.0,0.2,TQQQ
2012-11-14,8.909918484941787,3.0,0.2,TQQQ
2012-11-15,8.893989190294416,3.0,0.2,TQQQ
2012-11-16,8.914045841162284,3.0,0.2,TQQQ
2012-11-19,9.042436235827344,3.0,0.2,TQQQ
2012-11-20,9.042815531512208,3.0,0.2,TQQQ
2012-11-21,9.055599988534986,3.0,0.2,TQQQ
2012-11-23,9.138620153718437,3.0,0.2,TQQQ
2012-11-26,9.16207620547914,3.0,0.2,TQQQ
2012-11-27,9.141358021129353,3.0,0.2,TQQQ
2012-11-28,9.190382372629294,3.0,0.2,TQQQ
2012-11-29,9.222145853692721,3.0,0.2,TQQQ
2012-11-30,9.215532238606489,2.0,0.2,TQQQ
2012-12-03,9.206455664800073,2.0,0.2,TQQQ
2012-12-04,9.194536520744183,2.0,0.2,TQQQ
2012-12-05,9.13780800351991,3.0,0.2,TQQQ
2012-12-06,9.171412047153469,3.0,0.2,TQQQ
2012-12-07,9.140074287605367,3.0,0.2,TQQQ
2012-12-10,9.156320681374352,3.0,0.2,TQQQ
2012-12-11,9.226946674830403,3.0,0.2,TQQQ
2012-12-12,9.214424673516259,3.0,0.2,TQQQ
2012-12-13,9.172802298476668,3.0,0.2,TQQQ
2012-12-14,9.120794338455047,3.0,0.2,TQQQ
2012-12-17,9.191881118663344,3.0,0.2,TQQQ
2012-12-18,9.277098874586772,3.0,0.2,TQQQ
2012-12-19,9.250495434481007,3.0,0.2,TQQQ
2012-12-20,9.251873693271216,3.0,0.2,TQQQ
2012-12-21,9.194288666533271,2.0,0.2,TQQQ
2012-12-24,9.178724136581792,3.0,0.2,TQQQ
2012-12-26,9.13527952714373,3.0,0.2,TQQQ
2012-12-27,9.125114240853554,3.0,0.2,TQQQ
2012-12-28,9.072242083646737,3.0,0.2,TQQQ
2012-12-31,9.190592700090857,3.0,0.2,TQQQ
2013-01-02,10.905488968628552,3.0,2.0,TQQQ
2013-01-03,10.589525058411658,3.0,2.0,TQQQ
2013-01-04,10.380705571030504,3.0,2.0,TQQQ
2013-01-07,10.403259527267325,3.0,2.0,TQQQ
2013-01-08,10.282811847690681,3.0,2.0,TQQQ
2013-01-09,10.492348308755508,3.0,2.0,TQQQ
2013-01-10,10.862668553705191,3.0,2.0,TQQQ
2013-01-11,10.94338298843654,3.0,2.0,TQQQ
2013-01-14,10.661703554109742,3.0,2.0,TQQQ
2013-01-15,10.345601655845629,2.0,2.0,TQQQ
2013-01-16,10.501439533363175,2.0,1.34,TQQQ
2013-01-17,10.718383843036225,2.0,1.34,TQQQ
2013-01-18,10.637249978030875,2.0,1.34,TQQQ
2013-01-22,10.695464940002344,2.0,1.34,TQQQ
2013-01-23,10.928616381186849,2.0,1.34,TQQQ
2013-01-24,10.345093637535575,2.0,1.34,TQQQ
2013-01-25,10.551077211001209,2.0,1.34,TQQQ
2013-01-28,10.65207750857183,2.0,1.34,TQQQ
2013-01-29,10.65207750857183,2.0,1.34,TQQQ
2013-01-30,10.573624109797537,2.0,1.34,TQQQ
2013-01-31,10.482683583305095,2.0,1.34,TQQQ
2013-02-01,10.943924656908326,2.0,1.34,TQQQ
2013-02-04,10.625391968576928,1.0,0.67,SOXL
2013-02-05,10.961461339322728,1.0,0.67,SOXL
2013-02-06,11.001265527719761,1.0,0.67,SOXL
2013-02-07,10.905059057642422,1.0,0.67,SOXL
2013-02-08,11.188660937755493,1.0,0.67,SOXL
2013-02-11,11.221852275880897,1.0,0.67,SOXL
2013-02-12,11.269513331404188,1.0,0.67,SOXL
2013-02-13,11.32946431022807,1.0,0.67,SOXL
2013-02-14,11.54598816336442,1.0,0.67,SOXL
2013-02-15,11.396826532474716,1.0,0.67,SOXL
2013-02-19,11.67241079345416,1.0,0.67,SOXL
2013-02-20,11.14792627485217,2.0,0.67,SOXL
2013-02-21,10.332117625072321,2.0,1.34,SOXL
2013-02-22,11.197173885409779,2.0,1.34,SOXL
2013-02-25,10.339798931031556,2.0,1.34,SOXL
2013-02-26,10.686287528190398,2.0,1.34,SOXL
2013-02-27,11.327469215960756,2.0,1.34,SOXL
2013-02-28,11.715276586825151,2.0,1.34,SOXL
2013-03-01,11.16017564455064,2.0,1.34,SOXL
2013-03-04,11.09788042074535,2.0,1.34,SOXL
2013-03-05,11.943869665808768,2.0,1.34,SOXL
2013-03-06,12.015652320753944,2.0,1.34,SOXL
2013-03-07,12.22289009821147,2.0,1.34,SOXL
2013-03-08,12.261119626461353,2.0,1.34,SOXL
2013-03-11,12.337639219219954,2.0,1.34,SOXL
2013-03-12,12.58456550168709,2.0,1.34,SOXL
2013-03-13,12.73434644685691,1.0,1.34,SOXL
2013-03-14,12.852359768041023,1.0,0.67,SOXL
2013-03-15,12.433669689977078,1.0,0.67,SOXL
2013-03-18,12.096963000937768,2.0,0.67,SOXL
2013-03-19,11.90757090810607,2.0,1.34,SOXL
2013-03-20,12.534931149255705,2.0,1.34,SOXL
2013-03-21,11.739537003742301,2.0,1.34,SOXL
2013-03-22,12.233169049875245,2.0,1.34,SOXL
2013-03-25,12.149294891285928,2.0,1.34,SOXL
2013-03-26,12.5987009663777,2.0,1.34,SOXL
2013-03-27,12.669856998880599,2.0,1.34,SOXL
2013-03-28,12.977079495938154,2.0,1.34,SOXL
2013-04-01,11.99608087878088,2.0,1.34,SOXL
2013-04-02,11.535296406798604,2.0,1.34,SOXL
2013-04-03,11.396534976988201,2.0,0.2,SOXL
2013-04-04,11.981099121015701,2.0,1.34,SOXL
2013-04-05,11.74987614078754,2.0,1.34,SOXL
2013-04-08,12.329604880232228,2.0,1.34,SOXL
2013-04-09,12.781310838931054,2.0,1.34,SOXL
2013-04-10,13.880823736880524,2.0,1.34,SOXL
2013-04-11,13.69861226091288,2.0,1.34,SOXL
2013-04-12,13.426214388709848,2.0,1.34,SOXL
2013-04-15,12.142492053860478,2.0,1.34,SOXL
2013-04-16,13.119465363124272,2.0,1.34,SOXL
2013-04-17,12.8609530662188,2.0,0.2,SOXL
2013-04-18,12.791247389621883,2.0,0.2,SOXL
2013-04-19,12.852324796183066,2.0,0.2,SOXL
2013-04-22,12.930707988524897,2.0,0.2,SOXL
2013-04-23,14.046636640015107,2.0,1.34,SOXL
2013-04-24,14.723823982632718,2.0,1.34,SOXL
2013-04-25,15.299987567112032,2.0,1.34,SOXL
2013-04-26,14.73923732637575,2.0,1.34,SOXL
2013-04-29,15.413996264956184,2.0,1.34,SOXL
2013-04-30,16.02813045066389,1.0,1.34,SOXL
2013-05-01,15.726003276214259,1.0,0.67,SOXL
2013-05-02,16.10745121531911,1.0,0.67,TQQQ
2013-05-03,16.48448569193982,1.0,0.67,TQQQ
2013-05-06,16.626905459653106,1.0,0.67,TQQQ
2013-05-07,16.59981497127486,1.0,0.67,TQQQ
2013-05-08,16.773658456469274,1.0,0.67,TQQQ
2013-05-09,16.733977505779222,1.0,0.67,TQQQ
2013-05-10,16.924600285464642,1.0,0.67,TQQQ
2013-05-13,16.968836239244137,1.0,0.67,TQQQ
2013-05-14,17.136082248131434,1.0,0.67,TQQQ
2013-05-15,17.220874866210615,1.0,0.67,TQQQ
2013-05-16,17.178574071008146,1.0,0.67,TQQQ
2013-05-17,17.503214948696808,1.0,0.67,TQQQ
2013-05-20,17.45037154920167,1.0,0.67,TQQQ
2013-05-21,17.493954702372182,1.0,0.67,TQQQ
2013-05-22,17.20792253741372,1.0,0.67,TQQQ
2013-05-23,17.082540554768627,1.0,0.67,TQQQ
2013-05-24,17.07624483649364,1.0,0.67,TQQQ
2013-05-28,17.312239194630315,1.0,0.67,TQQQ
2013-05-29,17.137199624236764,1.0,0.67,TQQQ
2013-05-30,17.324117103742523,1.0,0.67,TQQQ
2013-05-31,16.9928932122407,1.0,0.67,TQQQ
2013-06-03,17.05914912916504,1.0,0.67,TQQQ
2013-06-04,16.887527555150815,2.0,0.67,TQQQ
2013-06-05,16.0203213365079,2.0,1.34,TQQQ
2013-06-06,16.282579011882586,2.0,1.34,TQQQ
2013-06-07,17.194839370942404,2.0,1.34,TQQQ
2013-06-10,17.204351080052604,2.0,1.34,TQQQ
2013-06-11,16.53694922939421,2.0,1.34,TQQQ
2013-06-12,15.76935331651525,2.0,1.34,TQQQ
2013-06-13,16.527584514959614,2.0,1.34,TQQQ
2013-06-14,16.13771303058978,2.0,1.34,TQQQ
2013-06-17,16.737698019674813,2.0,1.34,TQQQ
2013-06-18,17.26750696015701,2.0,1.34,TQQQ
2013-06-19,16.53966732559927,2.0,1.34,TQQQ
2013-06-20,16.295715178580437,2.0,0.2,TQQQ
2013-06-21,16.2498013037288,2.0,0.2,TQQQ
2013-06-24,16.149361246243025,2.0,0.2,TQQQ
2013-06-25,16.21820244352964,2.0,0.2,TQQQ
2013-06-26,16.30676328864013,2.0,0.2,TQQQ
2013-06-27,16.550392248709088,2.0,1.34,TQQQ
2013-06-28,16.610696367039747,2.0,1.34,TQQQ
2013-07-01,17.086857862216387,2.0,1.34,TQQQ
2013-07-02,17.116360441176134,1.0,0.67,SOXL
2013-07-03,17.298110212269723,1.0,0.67,SOXL
2013-07-05,17.750163583102513,1.0,0.67,SOXL
2013-07-08,17.043077355451594,2.0,0.67,SOXL
2013-07-09,17.74766598296066,2.0,1.34,SOXL
2013-07-10,18.563974868513785,2.0,1.34,SOXL
2013-07-11,20.149536429460017,2.0,1.34,SOXL
2013-07-12,20.611785280495194,2.0,1.34,SOXL
2013-07-15,20.606610608539857,2.0,1.34,SOXL
2013-07-16,20.833869588395554,2.0,1.34,SOXL
2013-07-17,20.90640354788204,2.0,1.34,SOXL
2013-07-18,20.21171694511495,2.0,1.34,SOXL
2013-07-19,20.04727185785952,2.0,1.34,SOXL
2013-07-22,19.852392611882166,2.0,1.34,SOXL
2013-07-23,19.560797005825627,2.0,1.34,SOXL
2013-07-24,18.123571600258792,2.0,1.34,SOXL
2013-07-25,18.558230371570968,2.0,1.34,SOXL
2013-07-26,17.884739371254337,2.0,1.34,SOXL
2013-07-29,17.491472848002203,2.0,1.34,SOXL
2013-07-30,18.27357357272515,2.0,1.34,SOXL
2013-07-31,18.623888736288908,2.0,1.34,SOXL
2013-08-01,19.976521443809958,2.0,1.34,SOXL
2013-08-02,19.470009357168575,2.0,1.34,SOXL
2013-08-05,19.348025569056883,2.0,1.34,SOXL
2013-08-06,18.820272071477145,2.0,1.34,SOXL
2013-08-07,18.034218696946756,2.0,1.34,SOXL
2013-08-08,18.108973782522803,2.0,1.34,SOXL
2013-08-09,17.749774314091344,2.0,1.34,SOXL
2013-08-12,18.012820070312152,2.0,1.34,SOXL
2013-08-13,18.81988598534985,2.0,1.34,SOXL
2013-08-14,17.696697657264842,2.0,1.34,SOXL
2013-08-15,17.454036886279074,2.0,0.2,SOXL
2013-08-16,17.48850451723169,2.0,0.2,SOXL
2013-08-19,17.41777189072489,2.0,0.2,SOXL
2013-08-20,17.487302587260153,2.0,0.2,SOXL
2013-08-21,17.41030663191061,2.0,0.2,SOXL
2013-08-22,17.528274343672653,2.0,0.2,SOXL
2013-08-23,17.530586864666788,2.0,0.2,SOXL
2013-08-26,17.506702205216655,2.0,0.2,SOXL
2013-08-27,17.24559139552531,3.0,0.2,SOXL
2013-08-28,17.39513076078449,1.0,0.67,TQQQ
2013-08-29,17.528010463755727,1.0,0.2,SOXL
2013-08-30,17.431870703151976,1.0,0.2,SOXL
2013-09-03,17.517388694178035,1.0,0.2,SOXL
2013-09-04,17.900323642483336,1.0,0.67,TQQQ
2013-09-05,17.952791762555343,1.0,0.67,TQQQ
2013-09-06,17.99645263919395,1.0,0.67,TQQQ
2013-09-09,18.420894309501012,1.0,0.67,TQQQ
2013-09-10,18.60774626854619,1.0,0.67,TQQQ
2013-09-11,18.544820799749864,1.0,0.67,TQQQ
2013-09-12,18.488943411166524,1.0,0.67,TQQQ
2013-09-13,18.529119675211735,1.0,0.67,TQQQ
2013-09-16,18.424498241031927,1.0,0.67,TQQQ
2013-09-17,18.67169175666293,1.0,0.67,TQQQ
2013-09-18,19.13148892114879,1.0,0.67,TQQQ
2013-09-19,19.21051025818147,1.0,0.67,TQQQ
2013-09-20,19.069685436850545,1.0,0.67,TQQQ
2013-09-23,18.997588925819148,1.0,0.67,TQQQ
2013-09-24,19.000417765694305,1.0,0.67,TQQQ
2013-09-25,18.88005375684851,1.0,0.67,TQQQ
2013-09-26,19.16983969329867,1.0,0.67,TQQQ
2013-09-27,19.109212273826465,1.0,0.67,TQQQ
2013-09-30,19.028720207929435,1.0,0.67,TQQQ
2013-10-01,19.410815023822753,1.0,0.67,TQQQ
2013-10-02,19.386987059422665,1.0,0.67,TQQQ
2013-10-03,18.935400743565356,1.0,0.67,TQQQ
2013-10-04,19.26178968035539,1.0,0.67,TQQQ
2013-10-07,18.94233264355443,1.0,0.67,TQQQ
2013-10-08,18.22423851179551,2.0,0.67,TQQQ
2013-10-09,17.955065896577242,2.0,1.34,TQQQ
2013-10-10,19.483308249084516,2.0,1.34,TQQQ
2013-10-11,20.07170388182447,2.0,1.34,TQQQ
2013-10-14,20.628969122662173,2.0,1.34,TQQQ
2013-10-15,20.3334848759854,2.0,1.34,TQQQ
2013-10-16,21.264210792980453,2.0,1.34,TQQQ
2013-10-17,21.72429207909683,2.0,1.34,TQQQ
2013-10-18,23.163333692023922,1.0,1.34,TQQQ
2013-10-21,23.252414611259585,1.0,0.67,TQQQ
2013-10-22,23.3060703660007,1.0,0.67,TQQQ
2013-10-23,23.054944586490443,1.0,0.67,TQQQ
2013-10-24,23.247377646632987,1.0,0.67,TQQQ
2013-10-25,23.558619650312693,1.0,0.67,TQQQ
2013-10-28,23.590617963904624,1.0,0.67,TQQQ
2013-10-29,23.66672595858545,1.0,0.67,TQQQ
2013-10-30,23.616565318760053,1.0,0.67,TQQQ
2013-10-31,23.514627614192825,1.0,0.67,TQQQ
2013-11-01,23.50700333435522,1.0,0.67,TQQQ
2013-11-04,23.583260146191016,1.0,0.67,TQQQ
2013-11-05,23.650247950779793,1.0,0.67,TQQQ
2013-11-06,23.622877626909435,1.0,0.67,TQQQ
2013-11-07,22.745102763591948,2.0,0.67,TQQQ
2013-11-08,23.948503862101497,2.0,1.34,TQQQ
2013-11-11,23.794539132949996,2.0,1.34,TQQQ
2013-11-12,23.9513821808871,2.0,1.34,TQQQ
2013-11-13,25.10120579050948,2.0,1.34,TQQQ
2013-11-14,25.36183867290792,2.0,1.34,TQQQ
2013-11-15,25.597681450212516,2.0,1.34,TQQQ
2013-11-18,24.648945832539347,2.0,1.34,TQQQ
2013-11-19,24.323112052302278,2.0,1.34,TQQQ
2013-11-20,24.096124065806606,2.0,1.34,TQQQ
2013-11-21,25.083715043375648,2.0,1.34,TQQQ
2013-11-22,25.6142639911987,2.0,1.34,TQQQ
2013-11-25,25.841031621157487,2.0,1.34,TQQQ
2013-11-26,26.41399106284516,2.0,1.34,TQQQ
2013-11-27,27.1220860540947,2.0,1.34,TQQQ
2013-11-29,27.718232901876807,1.0,1.34,TQQQ
2013-12-02,27.602579888815818,1.0,0.67,TQQQ
2013-12-03,27.548720778096442,1.0,0.67,TQQQ
2013-12-04,27.596102425014276,1.0,0.67,TQQQ
2013-12-05,27.538964239331992,1.0,0.67,TQQQ
2013-12-06,27.919729464156028,1.0,0.67,TQQQ
2013-12-09,28.143729415983945,1.0,0.67,TQQQ
2013-12-10,28.109766536438606,1.0,0.67,TQQQ
2013-12-11,27.406005182072995,1.0,0.67,TQQQ
2013-12-12,27.256896074850523,1.0,0.67,TQQQ
2013-12-13,27.169813323318138,2.0,0.67,TQQQ
2013-12-16,27.795132002743593,2.0,1.34,TQQQ
2013-12-17,27.56012074764448,2.0,1.34,TQQQ
2013-12-18,28.83506373895332,2.0,1.34,TQQQ
2013-12-19,28.487672844235632,2.0,1.34,TQQQ
2013-12-20,29.636553210535475,2.0,1.34,TQQQ
2013-12-23,30.921325288016146,2.0,1.34,TQQQ
2013-12-24,30.9791182308967,2.0,1.34,TQQQ
2013-12-26,31.383766464320203,2.0,1.34,TQQQ
2013-12-27,31.07669615948979,2.0,1.34,TQQQ
2013-12-30,30.858902129537448,2.0,1.34,TQQQ
2013-12-31,31.670857319250658,2.0,1.34,TQQQ
2014-01-02,30.679182886823973,2.0,1.34,TQQQ
2014-01-03,29.783793019820145,2.0,1.34,TQQQ
2014-01-06,29.359686610564204,2.0,1.34,TQQQ
2014-01-07,30.379221349781048,1.0,1.34,TQQQ
2014-01-08,30.53142335995921,1.0,0.67,TQQQ
2014-01-09,30.320537963820914,1.0,0.67,TQQQ
2014-01-10,30.523680931882545,1.0,0.67,TQQQ
2014-01-13,29.614190358608827,2.0,0.67,TQQQ
2014-01-14,31.88601354330169,2.0,1.34,TQQQ
2014-01-15,32.88404701250968,2.0,1.34,TQQQ
2014-01-16,32.97549257964437,2.0,1.34,TQQQ
2014-01-17,32.190712695792506,2.0,1.34,TQQQ
2014-01-21,33.15604552921512,2.0,1.34,TQQQ
2014-01-22,33.568282657295995,2.0,1.34,TQQQ
2014-01-23,33.02751376281022,2.0,1.34,TQQQ
2014-01-24,30.40509749384012,2.0,1.34,TQQQ
2014-01-27,29.220158278816026,2.0,1.34,TQQQ
2014-01-28,29.206504098647475,2.0,1.34,TQQQ
2014-01-29,27.972417442663417,2.0,1.34,TQQQ
2014-01-30,29.94805970608574,2.0,1.34,TQQQ
2014-01-31,29.666885933784243,2.0,1.34,TQQQ
2014-02-03,29.2737801904543,2.0,0.2,TQQQ
2014-02-04,29.388153537904188,2.0,0.2,TQQQ
2014-02-05,29.333967090955262,2.0,0.2,TQQQ
2014-02-06,30.84000678719429,2.0,1.34,TQQQ
2014-02-07,33.03301274944522,2.0,1.34,TQQQ
2014-02-10,33.84543959689291,2.0,1.34,TQQQ
2014-02-11,35.39858422939387,2.0,1.34,TQQQ
2014-02-12,35.6240263809555,2.0,1.34,TQQQ
2014-02-13,36.85092585869626,2.0,1.34,TQQQ
2014-02-14,36.99517669988162,2.0,1.34,TQQQ
2014-02-18,37.77024317903196,1.0,1.34,TQQQ
2014-02-19,37.216443446566025,1.0,0.67,TQQQ
2014-02-20,37.578111989275754,1.0,0.67,TQQQ
2014-02-21,37.44790429150156,1.0,0.67,TQQQ
2014-02-24,37.8890390016812,1.0,0.67,TQQQ
2014-02-25,37.79750629004904,1.0,0.67,TQQQ
2014-02-26,37.713485053129666,1.0,0.67,TQQQ
2014-02-27,38.210449873357625,1.0,0.67,TQQQ
2014-02-28,38.08128780510403,1.0,0.67,TQQQ
2014-03-03,37.522001687144964,1.0,0.67,TQQQ
2014-03-04,38.82547657657127,1.0,0.67,SOXL
2014-03-05,38.98890491236216,1.0,0.67,SOXL
2014-03-06,39.58480059492113,1.0,0.67,SOXL
2014-03-07,39.46027373165606,1.0,0.67,SOXL
2014-03-10,39.291907622254655,1.0,0.67,SOXL
2014-03-11,38.87318202937654,1.0,0.67,SOXL
2014-03-12,39.52973685461567,1.0,0.67,SOXL
2014-03-13,38.205482342927866,2.0,0.67,SOXL
2014-03-14,37.39396947935908,2.0,1.34,SOXL
2014-03-17,39.190970685593015,2.0,1.34,SOXL
2014-03-18,41.430173266530346,2.0,1.34,SOXL
2014-03-19,41.30726986786208,2.0,1.34,SOXL
2014-03-20,44.42258381310724,2.0,1.34,SOXL
2014-03-21,42.85645317400373,2.0,1.34,SOXL
2014-03-24,42.14578217130512,2.0,1.34,SOXL
2014-03-25,43.31435589743449,2.0,1.34,SOXL
2014-03-26,41.55593131142778,2.0,1.34,SOXL
2014-03-27,40.1783686990125,2.0,1.34,SOXL
2014-03-28,41.33890902897356,2.0,1.34,SOXL
2014-03-31,44.005913560170434,2.0,1.34,SOXL
2014-04-01,46.76049774759393,2.0,1.34,SOXL
2014-04-02,46.36770218356173,2.0,1.34,SOXL
2014-04-03,46.73973801903239,1.0,1.34,SOXL
2014-04-04,44.106803132512546,2.0,0.67,SOXL
2014-04-07,42.474368182103944,2.0,1.34,SOXL
2014-04-08,44.60725400080368,2.0,1.34,SOXL
2014-04-09,46.532579602784736,2.0,1.34,SOXL
2014-04-10,40.785740285434066,2.0,1.34,SOXL
2014-04-11,38.17585349095178,2.0,1.34,SOXL
