date,equity,target,action,action_reason,execution_price,signal,pending_next_open,pending_reason,SOXL_open,SOXL_close,VIX_close,benchmark_soxl_buy_hold
2010-05-26,0.808333966858035,SOXL,HOLD,,,NONE,,,0.5279353404344639,0.5000381469726562,35.02000045776367,0.8321986377304077
2010-05-27,0.9313722684606937,SOXL,HOLD,,,NONE,,,0.5388518984290014,0.5761500597000122,29.68000030517578,0.9588694336891508
2010-05-28,0.8865189123262522,SOXL,HOLD,,,NONE,,,0.582821660189509,0.5484036207199097,32.06999969482422,0.9126918593162623
2010-06-01,0.8262249934792729,SOXL,HOLD,,,NONE,,,0.5449167774491954,0.5111055970191956,35.540000915527344,0.85061786615856
2010-06-02,0.9144601940772817,SOXL,HOLD,,,NONE,,,0.52929974306585,0.5656881928443909,30.170000076293945,0.9414580593808601
2010-06-03,0.9495101529198557,SOXL,HOLD,,,NONE,,,0.5758469106853683,0.5873702168464661,29.459999084472656,0.9775428080085516
2010-06-04,0.82598073718765,SOXL,HOLD,,,NONE,,,0.5722080339605979,0.5109544992446899,35.47999954223633,0.8503663986197953
2010-06-07,0.7338234646565005,SOXL,HOLD,,,NONE,,,0.5183832114725361,0.45394569635391235,36.56999969482422,0.7554883410324394
2010-06-08,0.7257352572057297,SOXL,HOLD,,,NONE,,,0.456522949136932,0.44894230365753174,33.70000076293945,0.7471613431600432
2010-06-09,0.7112749475041685,SOXL,HOLD,,,NONE,,,0.46122342912260744,0.4399971067905426,33.72999954223633,0.7322741176713332
2010-06-10,0.7894602783866527,SOXL,HOLD,,,NONE,,,0.4633457931641435,0.4883628189563751,30.56999969482422,0.8127677360501483
2010-06-11,0.8232838008552927,SOXL,HOLD,,,NONE,,,0.471230244778811,0.5092861652374268,28.790000915527344,0.8475898398781687
2010-06-14,0.8389707396379212,SOXL,HOLD,,,NONE,,,0.5338484547534769,0.518990159034729,28.579999923706055,0.8637399085630302
2010-06-15,0.978676088503835,SOXL,HOLD,,,NONE,,,0.5306642039454597,0.6054123640060425,25.8700008392334,1.007569817705378
2010-06-16,0.9921572050836533,SOXL,HOLD,,,NONE,,,0.5925246138845114,0.6137518286705017,25.920000076293945,1.021448941078626
2010-06-17,0.9857837057061456,SOXL,HOLD,,,NONE,,,0.6258810159486089,0.609809160232544,25.049999237060547,1.0148872750878302
2010-06-18,0.9791661427441483,SOXL,HOLD,,,NONE,,,0.6126902710612192,0.6057155132293701,23.950000762939453,1.0080743399547498
2010-06-21,0.9531865232578727,SOXL,HOLD,,,NONE,,,0.6328557006883426,0.5896444320678711,24.8799991607666,0.9813277168612408
2010-06-22,0.9029412215300509,SOXL,HOLD,,,NONE,,,0.5925247108042828,0.5585625171661377,27.049999237060547,0.9295990089699017
2010-06-23,0.910783727385698,SOXL,HOLD,,,NONE,,,0.5640206732370182,0.5634139180183411,26.90999984741211,0.937673051329931
2010-06-24,0.8313719119524967,SOXL,HOLD,,,NONE,,,0.5535589764661885,0.5142894983291626,29.739999771118164,0.8559167385523246
2010-06-25,0.8340690409919875,SOXL,HOLD,,,NONE,,,0.5202026899705386,0.5159579515457153,28.530000686645508,0.8586934956904316
2010-06-28,0.8438715711017544,SOXL,HOLD,,,NONE,,,0.5108023938392736,0.5220218300819397,29.0,0.8687854286514674
2010-06-29,0.7289220068944835,SOXL,HOLD,,,NONE,,,0.4954894630337925,0.4509136378765106,34.130001068115234,0.7504421761554413
2010-06-30,0.6936278881138533,SOXL,HOLD,,,NONE,,,0.4534908446989816,0.4290805757045746,34.540000915527344,0.7141060591872251
2010-07-01,0.69632352367306,SOXL,HOLD,,,NONE,,,0.4321126537730796,0.4307481050491333,32.86000061035156,0.7168812787526099
2010-07-02,0.6877454546891094,SOXL,HOLD,,,SELL_NEXT_OPEN,SELL,trail_35%,0.43165772373389133,0.4254416823387146,30.1200008392334,0.7080499570273223
2010-07-06,0.7289220783292072,CASH,SELL,trail_35%,0.4509136820662741,NONE,,,0.4509136820662741,0.4246830642223358,29.649999618530273,0.7067874114258914
2010-07-07,0.7289220783292072,CASH,HOLD,,,NONE,,,0.42483493479376777,0.4913957118988037,26.84000015258789,0.8178152897025085
2010-07-08,0.7289220783292072,CASH,HOLD,,,NONE,,,0.5095900805524111,0.48775702714920044,25.709999084472656,0.8117595347364461
2010-07-09,0.7289220783292072,CASH,HOLD,,,NONE,,,0.4898792380536372,0.5045865178108215,24.979999542236328,0.8397683562375456
2010-07-12,0.7289220783292072,CASH,HOLD,,,NONE,,,0.5070118814658632,0.5238415598869324,24.43000030517578,0.8718139509230595
2010-07-13,0.7289220783292072,CASH,HOLD,,,NONE,,,0.5427943673634936,0.5575007796287537,24.559999465942383,0.9278319907182191
2010-07-14,0.7289220783292072,CASH,HOLD,,,NONE,,,0.5822149264185107,0.552346408367157,24.889999389648438,0.9192537237035385
2010-07-15,0.7289220783292072,CASH,HOLD,,,NONE,,,0.5449167159833047,0.5452196598052979,25.139999389648438,0.9073928877242574
2010-07-16,0.7289220783292072,CASH,HOLD,,,NONE,,,0.5352128487994361,0.49336615204811096,26.25,0.8210946347243043
2010-07-19,0.7289220783292072,CASH,HOLD,,,NONE,,,0.5089831549218367,0.530664324760437,25.969999313354492,0.8831688758776068
2010-07-20,0.7289220783292072,CASH,HOLD,,,NONE,,,0.4907889634782679,0.5321807861328125,23.93000030517578,0.8856926775033469
2010-07-21,0.7289220783292072,CASH,HOLD,,,NONE,,,0.5423397687434274,0.49988624453544617,25.639999389648438,0.8319458310154011
2010-07-22,0.7289220783292072,CASH,HOLD,,,NONE,,,0.507921480154006,0.5456745028495789,24.6299991607666,0.9081498694947953
2010-07-23,0.7289220783292072,CASH,HOLD,,,NONE,,,0.5412778423820976,0.5561361312866211,23.469999313354492,0.9255608470101253
2010-07-26,0.7289220783292072,CASH,HOLD,,,NONE,,,0.5564402144258347,0.5761500597000122,22.729999542236328,0.9588694336891508
2010-07-27,0.7289220783292072,CASH,HOLD,,,NONE,,,0.5887348542413936,0.5643236637115479,23.190000534057617,0.9391871140692467
2010-07-28,0.7289220783292072,CASH,HOLD,,,NONE,,,0.557197951521376,0.5350619554519653,24.25,0.8904877220354209
2010-07-29,0.7289220783292072,CASH,HOLD,,,NONE,,,0.541126134332297,0.5026153326034546,24.1299991607666,0.836487771237748
2010-07-30,0.7289220783292072,CASH,HOLD,,,NONE,,,0.490940949429212,0.4868472218513489,23.5,0.8102453727988902
2010-08-02,0.7289220783292072,CASH,HOLD,,,NONE,,,0.51140935591894,0.5126219987869263,22.010000228881836,0.85314156858606
2010-08-03,0.7289220783292072,CASH,HOLD,,,NONE,,,0.5127741113463763,0.49715712666511536,22.6299991607666,0.8274038411939342
2010-08-04,0.7289220783292072,CASH,HOLD,,,NONE,,,0.49882443029413376,0.5117123126983643,22.209999084472656,0.8516276050449845
2010-08-05,0.7289220783292072,CASH,HOLD,,,NONE,,,0.5088311742044953,0.49943113327026367,22.100000381469727,0.8311884028527826
2010-08-06,0.7289220783292072,CASH,HOLD,,,NONE,,,0.4901823568263133,0.5000381469726562,21.739999771118164,0.8321986377304077
2010-08-09,0.7289220783292072,CASH,HOLD,,,NONE,,,0.5036768910148931,0.5082254409790039,22.139999389648438,0.8458245079965685
2010-08-10,0.7289220783292072,CASH,HOLD,,,NONE,,,0.49276034258276546,0.4692589044570923,22.3700008392334,0.7809736585025192
2010-08-11,0.7289220783292072,CASH,HOLD,,,NONE,,,0.4390873777098155,0.41270577907562256,25.389999389648438,0.6868539714610631
2010-08-12,0.7289220783292072,CASH,HOLD,,,NONE,,,0.383443186825405,0.3961791396141052,25.729999542236328,0.6593491762181346
2010-08-13,0.7289220783292072,CASH,HOLD,,,NONE,,,0.39815044657051374,0.38420093059539795,26.239999771118164,0.639414198680584
2010-08-16,0.7289220783292072,CASH,HOLD,,,NONE,,,0.38056205903836915,0.3881435990333557,26.100000381469727,0.64597586467138
2010-08-17,0.7289220783292072,CASH,HOLD,,,NONE,,,0.4031538075008768,0.4030018746852875,24.329999923706055,0.6707040515735618
2010-08-18,0.7289220783292072,CASH,HOLD,,,NONE,,,0.4066406993110587,0.41649559140205383,24.59000015258789,0.6931612435650102
2010-08-19,0.7289220783292072,CASH,HOLD,,,NONE,,,0.41164410085068087,0.3955722451210022,26.440000534057617,0.6583391397369898
2010-08-20,0.7289220783292072,CASH,HOLD,,,NONE,,,0.3992111254704023,0.4001208245754242,25.489999771118164,0.6659092054379682
2010-08-23,0.7289220783292072,CASH,HOLD,,,NONE,,,0.4114921379952873,0.3860202431678772,25.65999984741211,0.6424420265644951
2010-08-24,0.7289220783292072,CASH,HOLD,,,NONE,,,0.3705552182483926,0.36646154522895813,27.459999084472656,0.6098910664445685
2010-08-25,0.7289220783292072,CASH,HOLD,,,NONE,,,0.36130716795130086,0.377530038356781,26.700000762939453,0.6283120308419232
2010-08-26,0.7289220783292072,CASH,HOLD,,,NONE,,,0.3842008160954491,0.35599979758262634,27.3700008392334,0.5924798905327581
2010-08-27,0.7289220783292072,CASH,HOLD,,,NONE,,,0.366765392595081,0.3772270679473877,24.450000762939453,0.6278078061872719
2010-08-30,0.7289220783292072,CASH,HOLD,,,NONE,,,0.3717688215936376,0.34993577003479004,27.209999084472656,0.582387709576122
2010-08-31,0.7289220783292072,CASH,HOLD,,,NONE,,,0.3472065795160669,0.3276478052139282,26.049999237060547,0.5452945116391279
2010-09-01,0.7289220783292072,CASH,HOLD,,,NONE,,,0.34098960843757936,0.35812312364578247,23.889999389648438,0.5960136790405228
2010-09-02,0.7289220783292072,CASH,HOLD,,,NONE,,,0.3641872209797157,0.38192659616470337,23.190000534057617,0.6356290914314148
2010-09-03,0.7289220783292072,CASH,HOLD,,,NONE,,,0.39693681389526836,0.3984532952308655,21.309999465942383,0.6631339858725834
2010-09-07,0.7289220783292072,CASH,HOLD,,,NONE,,,0.39496648120838823,0.37692326307296753,23.799999237060547,0.6273021927572587
2010-09-08,0.7289220783292072,CASH,HOLD,,,NONE,,,0.3785916716355273,0.3707072138786316,23.25,0.6169570066891358
2010-09-09,0.7289220783292072,CASH,HOLD,,,NONE,,,0.3846557880961833,0.3722236752510071,22.809999465942383,0.6194808083148758
2010-09-10,0.7289220783292072,CASH,HOLD,,,NONE,,,0.36888771908197715,0.3576682507991791,21.989999771118164,0.595256647670865
2010-09-13,0.7289220783292072,CASH,HOLD,,,NONE,,,0.36843288467315966,0.39314699172973633,21.209999084472656,0.6543028625437762
2010-09-14,0.7289220783292072,CASH,HOLD,,,NONE,,,0.3896591664387226,0.4124019145965576,21.559999465942383,0.6863482588328097
2010-09-15,0.7289220783292072,CASH,HOLD,,,NONE,,,0.4039115810873314,0.4092179238796234,22.100000381469727,0.6810492376416849
2010-09-16,0.7289220783292072,CASH,HOLD,,,NONE,,,0.4010305306499545,0.4178601801395416,21.719999313354492,0.6954322880748637
2010-09-17,0.7289220783292072,CASH,HOLD,,,NONE,,,0.42392526759880284,0.41816407442092896,22.010000228881836,0.6959380503022372
2010-09-20,0.7289220783292072,CASH,HOLD,,,NONE,,,0.41831501960001655,0.4231674075126648,21.5,0.7042649489763932
2010-09-21,0.7289220783292072,CASH,HOLD,,,NONE,,,0.4216508759943185,0.4202863276004791,22.350000381469727,0.6994700532416794
2010-09-22,0.7289220783292072,CASH,HOLD,,,NONE,,,0.4149475376370113,0.4029659330844879,22.510000228881836,0.6706442350347551
2010-09-23,0.7289220783292072,CASH,HOLD,,,NONE,,,0.3917433451422476,0.41070079803466797,23.8700008392334,0.6835171410591039
2010-09-24,0.7289220783292072,CASH,HOLD,,,NONE,,,0.429204044700874,0.4595361649990082,21.709999084472656,0.7647923919711325
2010-09-27,0.7289220783292072,CASH,HOLD,,,NONE,,,0.46302422668376814,0.45164957642555237,22.540000915527344,0.7516669768264975
2010-09-28,0.7289220783292072,CASH,HOLD,,,NONE,,,0.45710925693714216,0.4727307856082916,22.600000381469727,0.786751807193539
2010-09-29,0.7289220783292072,CASH,HOLD,,,NONE,,,0.4640861477562841,0.48319560289382935,23.25,0.8041680918147167
2010-09-30,0.7289220783292072,CASH,HOLD,,,NONE,,,0.4907782438764221,0.4727307856082916,23.700000762939453,0.786751807193539
2010-10-01,0.7289220783292072,CASH,HOLD,,,NONE,,,0.484257546053234,0.46772605180740356,22.5,0.7784225773607396
2010-10-04,0.7289220783292072,CASH,HOLD,,,NONE,,,0.46499605265159627,0.44861656427383423,23.530000686645508,0.7466192247776571
2010-10-05,0.7289220783292072,CASH,HOLD,,,NONE,,,0.458019306099991,0.47667375206947327,21.760000228881836,0.7933139691755356
2010-10-06,0.7289220783292072,CASH,HOLD,,,NONE,,,0.4762187228634609,0.4602942168712616,21.489999771118164,0.7660539951892822
2010-10-07,0.7289220783292072,CASH,HOLD,,,NONE,,,0.45923321657374466,0.46044620871543884,21.559999465942383,0.766306950701649
2010-10-08,0.7289220783292072,CASH,HOLD,,,NONE,,,0.4572612431455024,0.4754606783390045,20.709999084472656,0.7912950865921278
2010-10-11,0.7289220783292072,CASH,HOLD,,,NONE,,,0.47546087870712234,0.48410564661026,18.959999084472656,0.8056826505452332
2010-10-12,0.7289220783292072,CASH,HOLD,,,NONE,,,0.4780387463786599,0.49441826343536377,18.93000030517578,0.8228456324602037
2010-10-13,0.7289220783292072,CASH,HOLD,,,NONE,,,0.4991199806128046,0.49669307470321655,19.06999969482422,0.8266315332952942
2010-10-14,0.7289220783292072,CASH,HOLD,,,NONE,,,0.4976032886368867,0.4925984740257263,19.8799991607666,0.8198170109903714
2010-10-15,0.7289220783292072,CASH,HOLD,,,NONE,,,0.5029121268502453,0.5038220882415771,19.030000686645508,0.8384961388077007
2010-10-18,0.7289220783292072,CASH,HOLD,,,NONE,,,0.5012430829462704,0.4921433627605438,19.09000015258789,0.8190595828277529
2010-10-19,0.7289220783292072,CASH,HOLD,,,NONE,,,0.4766738185225535,0.471517950296402,20.6299991607666,0.7847333214030916
2010-10-20,0.7289220783292072,CASH,HOLD,,,NONE,,,0.4719728526385006,0.47940370440483093,19.790000915527344,0.7978573477723646
2010-10-21,0.7289220783292072,CASH,HOLD,,,NONE,,,0.481830640457235,0.47227591276168823,19.270000457763672,0.7859947758238811
2010-10-22,0.7289220783292072,CASH,HOLD,,,NONE,,,0.4722759867608607,0.5003331899642944,18.780000686645508,0.8326896690191199
2010-10-25,0.7289220783292072,CASH,HOLD,,,NONE,,,0.5080678397999638,0.5167126059532166,19.850000381469727,0.8599494446088931
2010-10-26,0.7289220783292072,CASH,HOLD,,,NONE,,,0.5094328319801736,0.5101917386054993,20.219999313354492,0.8490969587406744
2010-10-27,0.7289220783292072,CASH,HOLD,,,NONE,,,0.5120116533688398,0.5570552945137024,20.709999084472656,0.9270905830713838
2010-10-28,0.7289220783292072,CASH,HOLD,,,NONE,,,0.5585712953824914,0.5584202408790588,20.8799991607666,0.9293622227706783
2010-10-29,0.7289220783292072,CASH,HOLD,,,NONE,,,0.5538704212351605,0.5688849687576294,21.200000762939453,0.9467783585944959
2010-11-01,0.7289220783292072,CASH,HOLD,,,NONE,,,0.5729798254439982,0.5631211996078491,21.829999923706055,0.9371858887725845
2010-11-02,0.7289220783292072,CASH,HOLD,,,NONE,,,0.5734348871130117,0.574040949344635,21.56999969482422,0.9553593039616602
2010-11-03,0.7289220783292072,CASH,HOLD,,,NONE,,,0.5798045948625827,0.5929992198944092,19.559999465942383,0.9869109906094978
2010-11-04,0.7289220783292072,CASH,HOLD,,,NONE,,,0.609226822566904,0.6474456787109375,18.520000457763672,1.0775246150513094
2010-11-05,0.7289220783292072,CASH,HOLD,,,NONE,,,0.6539673717381023,0.6609432697296143,18.260000228881836,1.099988254928367
2010-11-08,0.7289220783292072,CASH,HOLD,,,NONE,,,0.6573034533830293,0.6618533134460449,18.290000915527344,1.1015028136588834
2010-11-09,0.7289220783292072,CASH,HOLD,,,NONE,,,0.6618533817402291,0.6366780400276184,19.079999923706055,1.0596043537710806
2010-11-10,0.7289220783292072,CASH,HOLD,,,NONE,,,0.6360708849565685,0.6374358534812927,18.469999313354492,1.0608655601962698
2010-11-11,0.7289220783292072,CASH,HOLD,,,NONE,,,0.5887522613662866,0.6151414513587952,18.639999389648438,1.0237616488493402
2010-11-12,0.7289220783292072,CASH,HOLD,,,NONE,,,0.6104397416214277,0.613624632358551,20.610000610351562,1.021237252034159
2010-11-15,0.7289220783292072,CASH,HOLD,,,NONE,,,0.6272741353312198,0.5999749302864075,20.200000762939453,0.9985204582482543
2010-11-16,0.7289220783292072,CASH,HOLD,,,NONE,,,0.5852644932095816,0.5744958519935608,22.579999923706055,0.9561163849304383
2010-11-17,0.7289220783292072,CASH,HOLD,,,NONE,,,0.572372922172483,0.5728278756141663,21.760000228881836,0.9533404213782524
2010-11-18,0.7289220783292072,CASH,HOLD,,,NONE,,,0.5902692418143305,0.6048288345336914,18.75,1.0065986669343696
2010-11-19,0.7289220783292072,CASH,HOLD,,,NONE,,,0.6008850977972792,0.6342511177062988,18.040000915527344,1.055565299027143
2010-11-22,0.7289220783292072,CASH,HOLD,,,NONE,,,0.6360711095601088,0.6577584743499756,18.3700008392334,1.0946878945610001
2010-11-23,0.7289220783292072,CASH,HOLD,,,NONE,,,0.6371327136698438,0.6401656270027161,20.6299991607666,1.0654086411983783
2010-11-24,0.7289220783292072,CASH,HOLD,,,NONE,,,0.6541183985020064,0.6914272308349609,19.559999465942383,1.1507218060745827
2010-11-26,0.7289220783292072,CASH,HOLD,,,NONE,,,0.6811147114094566,0.6799017190933228,22.219999313354492,1.1315402391709248
2010-11-29,0.7289220783292072,CASH,HOLD,,,NONE,,,0.6685268757023001,0.6751996874809265,21.530000686645508,1.123714787600696
2010-11-30,0.7289220783292072,CASH,HOLD,,,NONE,,,0.6545734545078313,0.6501755714416504,23.540000915527344,1.082067894449898
2010-12-01,0.7289220783292072,CASH,HOLD,,,NONE,,,0.6823274929674927,0.7125085592269897,21.360000610351562,1.1858068348381046
2010-12-02,0.7289220783292072,CASH,HOLD,,,NONE,,,0.7166036932693924,0.7525476217269897,19.389999389648438,1.2524426574653025
2010-12-03,0.7289220783292072,CASH,HOLD,,,NONE,,,0.7414758781197602,0.7634671926498413,18.010000228881836,1.2706157750596578
2010-12-06,0.7289220783292072,CASH,HOLD,,,NONE,,,0.7660452423221483,0.759524405002594,18.020000457763672,1.2640539106723816
2010-12-07,0.7289220783292072,CASH,HOLD,,,NONE,,,0.7834868298559436,0.7580075860023499,17.989999771118164,1.2615295138572005
2010-12-08,0.7289220783292072,CASH,HOLD,,,NONE,,,0.7661969931865723,0.7787846326828003,17.739999771118164,1.2961081356047879
2010-12-09,0.7289220783292072,CASH,HOLD,,,NONE,,,0.7922831960015422,0.7843964695930481,17.25,1.3054477491125724
2010-12-10,0.7289220783292072,CASH,HOLD,,,NONE,,,0.7872783092854765,0.7865193486213684,17.610000610351562,1.3089807936335363
2010-12-13,0.7289220783292072,CASH,HOLD,,,NONE,,,0.8024440187665293,0.7718088626861572,17.549999237060547,1.2844985687677912
2010-12-14,0.7289220783292072,CASH,HOLD,,,NONE,,,0.7716571317010548,0.752092719078064,17.610000610351562,1.2516855764965245
2010-12-15,0.7289220783292072,CASH,HOLD,,,NONE,,,0.7463296521671223,0.7287362217903137,17.940000534057617,1.2128140517084713
2010-12-16,0.7289220783292072,CASH,HOLD,,,NONE,,,0.7349551768288135,0.7416279911994934,17.389999389648438,1.2342694406727068
2010-12-17,0.7289220783292072,CASH,HOLD,,,NONE,,,0.7452677080479393,0.7567943334579468,16.110000610351562,1.2595103336790723
2010-12-20,0.7289220783292072,CASH,HOLD,,,NONE,,,0.7534575321394631,0.7481496334075928,16.40999984741211,1.2451232161180474
2010-12-21,0.7289220783292072,CASH,HOLD,,,NONE,,,0.7577042955688118,0.7639221549034119,16.489999771118164,1.271372955226676
2010-12-22,0.7289220783292072,CASH,HOLD,,,NONE,,,0.7522445412492964,0.7646802067756653,15.449999809265137,1.2726345584448255
2010-12-23,0.7289220783292072,CASH,HOLD,,,NONE,,,0.7514855881046082,0.7583103775978088,16.469999313354492,1.2620334409171314
2010-12-27,0.7289220783292072,CASH,HOLD,,,NONE,,,0.7442057915819139,0.7605853080749512,17.670000076293945,1.2658195401487022
2010-12-28,0.7289220783292072,CASH,HOLD,,,NONE,,,0.758310377811613,0.7508795261383057,17.520000457763672,1.2496664955166363
2010-12-29,0.7289220783292072,CASH,HOLD,,,NONE,,,0.7539124488830566,0.7539124488830566,17.280000686645508,1.2547140987681167
2010-12-30,0.7289220783292072,CASH,HOLD,,,NONE,,,0.7539124409101265,0.7605853080749512,17.520000457763672,1.2658195401487022
2010-12-31,0.7289220783292072,CASH,HOLD,,,NONE,,,0.7546704359612935,0.7581592798233032,17.75,1.2617819733783666
2011-01-03,0.7289220783292072,CASH,HOLD,,,NONE,,,0.773021862274321,0.7751448154449463,17.610000610351562,1.2900504958721628
