date,base_rotation,soxl_only,soxl_buy_hold,tqqq_buy_hold,best_drawdown,best_return
2024-10-29,1233.6814382833904,102.96583039045808,72.92406661154712,173.25181041840335,25.83376622606863,3910.266122729238
2024-10-30,1206.2413567367796,92.2029628708113,65.30142068175026,169.3982679572361,25.64223092100485,3736.318427729563
2024-10-31,1114.4533553870472,81.57561731001435,57.7747562277208,156.50803802019863,24.99182323597813,3167.694685141331
2024-11-01,1138.2027027313238,81.57561731001435,59.195606640545535,159.84327294873634,25.169350128845984,3302.703081214873
2024-11-04,1127.6118462992813,81.57561731001435,58.273978935894014,158.35594810636383,25.091284991415968,3241.241191589818
2024-11-05,1170.456742260703,81.57561731001435,60.25164316038065,164.37286265347188,25.40907652373912,3487.5511765722435
2024-11-06,1265.4542556961026,81.57561731001435,65.51262872506004,177.71381978972477,26.09649917320651,4053.668957605146
2024-11-07,1324.6670305971331,81.57561731001435,69.52555197423575,186.0293542001115,26.503533303517617,4433.025960498926
2024-11-08,1327.876418624507,81.57561731001435,67.98950087086489,186.48006397722492,26.524936623896284,4443.765827571696
2024-11-11,1325.4693155748305,81.57561731001435,62.9205374051403,186.1420229333389,26.508909791293174,4435.710823476219
2024-11-12,1318.2483786006774,81.57561731001435,60.80846066875631,185.12795206798648,26.460770258770722,4411.545396026194
2024-11-13,1312.4716042096964,81.57561731001435,57.00673437274912,184.31669189128417,26.422116832135778,4392.212472837138
2024-11-14,1284.7102116854703,81.57561731001435,56.8339277918593,180.41802618609972,26.235825819558205,4299.309654237966
2024-11-15,1191.7992346718884,81.57561731001435,51.18893499640783,167.37009138232742,25.603360945054522,3988.3803517313513
2024-11-18,1215.8695208189026,81.57561731001435,53.12819775847451,170.7503972885765,25.775727846666776,4149.483754949651
2024-11-19,1240.260621710362,81.57561731001435,53.47381461696789,174.175756750435,25.948086905401798,4315.966219032279
2024-11-20,1238.8165831854822,79.46666312795455,52.09136936327687,173.97296348388684,25.938015566212353,4305.915175219946
2024-11-21,1251.0121336312116,83.45024763584452,54.70265771769283,175.68564321481608,26.023132182370503,4390.695353158347
2024-11-22,1255.6658083000505,83.45024763584452,54.70265771769283,176.33918110268158,26.055399378773597,4423.3606207319
2024-11-25,1261.4425826910317,85.91069606139015,56.315511745903606,177.1504412793839,26.095356775649588,4464.061430559183
2024-11-26,1281.019725599722,82.39575926595943,54.01142769741982,179.8997534976741,26.23035367942207,4602.6227408850045
2024-11-27,1250.0493172229997,79.02728968416966,51.80335469841343,175.55043028168205,26.018968757164856,4380.073309302342
2024-11-29,1281.9824179496418,82.19072659668696,53.87702627566372,180.0349490087062,26.24052437599214,4603.85539573514
2024-12-02,1323.543806816699,88.45901804780723,57.98596796774432,185.87161448917277,26.524094539865118,4902.366815013909
2024-12-03,1335.2581351457611,87.08233790024865,57.08353729758904,187.51671388668788,26.602345404521067,4989.144014867177
2024-12-04,1384.0402128703868,90.45080184261084,59.29160659988168,194.36741538830293,26.926309654908007,5353.691789043714
2024-12-05,1372.647071460647,85.29558677471755,55.91230008720779,192.76742181270305,26.852424870317716,5265.549811253408
2024-12-06,1407.950215703471,86.73084365676283,56.85312852306929,197.72521193884924,27.08263010205173,5536.398448654451
2024-12-09,1375.0542985686166,86.73084365676283,56.12350443380382,193.10548027869103,26.871706139561404,5277.6881769455695
2024-12-10,1360.1308303287651,86.73084365676283,51.95696424480701,191.0097059482663,26.774493229564076,5163.130636815873
2024-12-11,1432.8229108864748,86.73084365676283,55.91230008720779,201.21820400042765,27.251480137210162,5715.01687311817
2024-12-12,1404.4197648150666,86.73084365676283,54.6450481306354,197.22941376192247,27.071411111561265,5601.727886825176
2024-12-13,1434.588136330677,86.73084365676283,58.946000831529545,201.46610308889103,27.265250820967903,5722.058219952164
2024-12-16,1497.010175200789,86.73084365676283,62.42131839368084,210.2323298542893,27.660707538578617,5971.037374022463
2024-12-17,1476.951686117139,86.73084365676283,59.77162488013117,207.41541988048303,27.537165292084044,5891.031245828423
2024-12-18,1317.2854381341729,86.73084365676283,53.43540945783418,184.9927217127505,26.544861142123942,5254.179773560804
2024-12-19,1298.6709875754025,86.73084365676283,50.497708672848574,182.3786050054924,26.41982756982311,5105.688011690578
2024-12-20,1332.369437804539,86.73084365676283,52.41777809713277,187.11104024308187,26.648345074229102,5370.656981595539
2024-12-23,1369.4804835441903,86.73084365676283,56.97542320729888,192.32272266075785,26.895760074615048,5669.838284330753
2024-12-24,1423.8991497892544,86.73084365676283,58.68911249642892,199.96499736388623,27.2520098614247,6120.439867874277
2024-12-26,1420.8399963541165,86.73084365676283,58.86241074024729,199.53538575221864,27.232493479337684,6094.141144893602
2024-12-27,1363.0403694631293,86.73084365676283,57.16797393631972,191.41830650499773,26.86322258136201,5598.324122187365
2024-12-30,1308.29989600728,86.73084365676283,53.79835651038078,183.73083886944443,26.50360690477865,5148.658388114903
2024-12-31,1274.0063381489467,86.73084365676283,52.58529098393466,178.91482980886252,26.27203416476425,4878.742915564125
2025-01-02,1265.9564436642054,86.73084365676283,53.2784728690669,177.78434445836623,26.21670029485767,4817.089586985662
