date,action,symbol,units_after,price,drop_from_anchor_pct,from_symbol,to_symbol,units_before,reason
2026-04-28,BUY_EXTRA_1,SOXL,2.0,109.56,-14.62,,,,
2026-04-29,SELL_EXTRAS,SOXL,1.0,117.97,,,,2.0,price rebounded 5% from DCA low
2026-04-29,BUY_EXTRA_1,SOXL,2.0,117.97,-8.07,,,,
2026-04-30,SELL_EXTRAS,SOXL,1.0,126.98,,,,2.0,price rebounded 5% from DCA low
2026-05-07,BUY_EXTRA_1,SOXL,2.0,152.1,-8.29,,,,
2026-05-08,SELL_EXTRAS,SOXL,1.0,176.94,,,,2.0,price rebounded 5% from DCA low
2026-05-12,BUY_EXTRA_1,SOXL,2.0,172.52,-9.4,,,,
2026-05-13,SELL_EXTRAS,SOXL,1.0,184.24,,,,2.0,price rebounded 5% from DCA low
2026-05-15,BUY_EXTRA_1,SOXL,2.0,164.18,-13.78,,,,
2026-05-18,BUY_EXTRA_2,SOXL,3.0,151.75,-20.31,,,,
2026-05-20,SELL_EXTRAS,SOXL,1.0,173.2,,,,3.0,price rebounded 5% from DCA low
2026-05-20,BUY_EXTRA_1,SOXL,2.0,173.2,-9.04,,,,
