date,best_rotation_equity,soxl_only_equity,soxl_buy_hold_equity,tqqq_buy_hold_equity
2010-08-04,1.0949737361282088,1.0,0.9917715772849417,1.0938218300162263
2010-08-05,1.0885098015204133,1.0,0.9679691883529951,1.087364695430693
2010-08-06,1.0834047912875895,1.0,0.9691453786977101,1.0822650556394562
2010-08-09,1.1023481166851254,1.0,0.9850134069410652,1.1011884527669462
2010-08-10,1.078979072925365,1.0,0.9094907580423451,1.077843993107653
2010-08-11,0.9901633129183115,1.0,0.7998826755474053,0.9891216667724924
2010-08-12,0.9622553922568556,1.0,0.7678515173334864,0.961243105084062
2010-08-13,0.9430853410198498,1.0,0.744636270514884,0.9420932206313892
2010-08-16,0.948416940838634,1.0,0.7522777821612074,0.9474192116376374
2010-08-17,0.9844920331008502,1.0,0.7810751822624281,0.9834563531089843
2010-08-18,0.993338837205983,1.0,0.807227988004626,0.9922938504267632
2010-08-19,0.9568105657718458,1.0,0.7666755580333806,0.9558040065253939
2010-08-20,0.9535218148179485,1.0,0.7754912961452401,0.952518715318703
2010-08-23,0.927208332722284,1.0,0.7481624733417842,0.9262329148558059
2010-08-24,0.8740056974541758,1.0,0.710254695490714,0.8730862484559152
2010-08-25,0.9002105173761762,1.0,0.7317070141793232,0.8992635010571337
2010-08-26,0.870830445673523,1.0,0.6899785093856674,0.8699143370219871
2010-08-27,0.8996400920595052,1.0,0.7311199875882836,0.8986936758246353
2010-08-30,0.8704909019283554,1.0,0.6782255011559739,0.8695751504748986
2010-08-31,0.8661784783591112,1.0,0.6350282457810965,0.8652672635506012
2010-09-01,0.9387774138164126,1.0,0.6940935293993291,0.9377898253427476
2010-09-02,0.9709931254277964,1.0,0.740228343697802,0.9699716462096482
2010-09-03,1.0204495385845433,1.0,0.7722594441505686,1.019376031502427
2010-09-07,0.9956082075300763,1.0,0.7305308815957604,0.9945608333862461
2010-09-08,1.0307729219699258,1.0,0.7184833492503815,1.029688554747492
2010-09-09,1.0438143584855157,1.0,0.7214226410085467,1.0427162717464071
2010-09-10,1.055048255946774,1.0,0.6932122097372133,1.0539383512117446
2010-09-13,1.101555530021546,1.0,0.7619748976963351,1.1003966999000068
2010-09-14,1.1155072081059931,1.0,0.7992938005994914,1.1143337008988512
2010-09-15,1.134450942264057,1.0,0.7931229456524163,1.1332575063568555
2010-09-16,1.15044574172041,1.0,0.8098727556471057,1.1492354793756
2010-09-17,1.1626941146851377,1.0,0.8104615150727149,1.1614709671219756
2010-09-20,1.2232665660176012,1.0,0.8201588616524519,1.2219796965818448
2010-09-21,1.2194118179860851,1.0,0.8145750332964162,1.2181290037232257
2010-09-22,1.213627175248889,1.0,0.7810056378350334,1.2123504463971264
2010-09-23,1.2099943841840173,1.0,0.7959965629803922,1.2087214770076913
2010-09-24,1.2785120501505967,1.0,0.890646759709101,1.277167062781293
2010-09-27,1.2638765157029888,1.0,0.8753612526869045,1.2625469248322732
2010-09-28,1.2670520399906602,1.0,0.9162199900489086,1.265719108486544
2010-09-29,1.2568461071302917,1.0,0.9365021255526442,1.2555239122092117
2010-09-30,1.2398274988050824,1.0,0.9162199900489086,1.238523207362689
2010-10-01,1.2359727507735663,1.0,0.9065196398892511,1.23467251450407
2010-10-04,1.1930939076513685,1.0,0.8694827846928788,1.1918387796797587
2010-10-05,1.2819140277707195,1.0,0.9238613861729275,1.2805654615404036
2010-10-06,1.249244660100132,1.0,0.8921160301406934,1.2479304618578806
2010-10-07,1.261493714332406,1.0,0.8924103809729219,1.260166630155113
2010-10-08,1.2869058113373175,1.0,0.9215107383180668,1.2855519937792208
2010-10-11,1.2895149297868422,1.0,0.9382654580107036,1.288158367451049
2010-10-12,1.3162856105329521,1.0,0.9582530116376015,1.3149008855940245
2010-10-13,1.3482711218403791,1.0,0.9626621514388823,1.3468527483263724
2010-10-14,1.340787534095761,1.0,0.9547256535876549,1.3393770332732884
2010-10-15,1.426314815655936,1.0,0.9764786190740956,1.424814340622101
2010-10-18,1.426314815655936,1.0,0.9538441606420822,1.424814340622101
2010-10-19,1.3695975211155165,1.0,0.9138688801048296,1.3681567123513652
2010-10-20,1.3980716432348554,1.0,0.9291527120536088,1.396600879856981
2010-10-21,1.4078238519092656,1.0,0.9153380350141174,1.406342829263605
2010-10-22,1.4352747101737853,1.0,0.9697166364941661,1.4337648093821285
2010-10-25,1.4570541523673344,1.0,1.0014627434213803,1.4555213397269726
2010-10-26,1.4657874572992229,1.0,0.9888242567266039,1.4642454572719887
2010-10-27,1.4808760346652428,1.0,1.0796525135285282,1.4793181615408597
2010-10-28,1.4893831587716986,1.0,1.0822982053494452,1.4878163362013788
2010-10-29,1.4822354359274972,1.0,1.1025801098085715,1.4806761327207558
2010-11-01,1.4856410923923709,1.0,1.0914092184719704,1.484078206454494
2010-11-02,1.5306721959474214,1.0193913675062232,1.1125731357270403,1.529061937545984
2010-11-03,1.5527911818861382,1.0530579916224279,1.1493171996422968,1.5511576544379164
2010-11-04,1.6078098039261544,1.1497448136596722,1.2548420885185039,1.6061183972020103
2010-11-05,1.6097354747730461,1.1737138487781984,1.2810021144047419,1.6080420422541777
2010-11-08,1.6138210362493108,1.1753302370992185,1.2827662555189336,1.612123305743121
2010-11-09,1.5877293067400269,1.1306233558004006,1.2339727531402718,1.586059024584151
2010-11-10,1.612004640716875,1.1319693052398672,1.2354417347661026,1.6103088210484036
2010-11-11,1.5848941437185788,1.0923784289903706,1.192231887460019,1.5832268441379969
2010-11-12,1.5042454190587764,1.0896850482545526,1.1892923068960923,1.5026629614755813
2010-11-15,1.488137529189707,1.065445468407552,1.1628370059991888,1.4865720170145882
2010-11-16,1.4142927597701502,1.0201995087432731,1.1134551485229838,1.412804931870394
2010-11-17,1.4276738081576625,1.0172370651358662,1.1102219102606565,1.426171903471483
2010-11-18,1.4940352623396198,1.0740652182150696,1.1722446804000353,1.492463545782936
2010-11-19,1.497550330372459,1.1263136925904826,1.2292691469844577,1.4959749159842954
2010-11-22,1.5370277408885713,1.168058236128814,1.2748295266230971,1.5354107964901815
2010-11-23,1.464428601051006,1.136817200039883,1.2407327718410224,1.462888030532778
2010-11-24,1.5499558826111808,1.2278480918869816,1.3400847263686708,1.5483253378815909
2010-11-26,1.5402027201622057,1.2073811079759253,1.3177468714538263,1.5385824357037667
2010-11-29,1.5187635029813706,1.1990313736622802,1.308633894452122,1.5171657724568681
2010-11-30,1.461026623430883,1.1545928143066084,1.2601332411157282,1.4594896317736672
2010-12-01,1.5539282174212201,1.265284665766121,1.3809433482083704,1.552293493818114
2010-12-02,1.6011151240003645,1.3363865935984205,1.4585446476956707,1.5994307600412387
2010-12-03,1.6145006687536836,1.3557777494108032,1.4797083339061314,1.6128022232779835
2010-12-06,1.6116650969717077,1.3487759756281115,1.4720665334540464,1.609969634501315
2010-12-07,1.6131418125054664,1.3460821715046118,1.4691264908009012,1.6114447965387728
2010-12-08,1.6354868430161065,1.3829787143960068,1.509395717842316,1.633766320205031
2010-12-09,1.6371859242770377,1.3929442019491498,1.520272142824384,1.635463614042187
2010-12-10,1.6715577795462888,1.3967143634059254,1.5243869317934364,1.6697993103161506
2010-12-13,1.6519349578978897,1.370590814223201,1.4958754493962054,1.6501971317639694
2010-12-14,1.6588518672973425,1.3355783465144504,1.4576625193774226,1.657106764614268
2010-12-15,1.6419513907646937,1.2941021249192652,1.4123949887810514,1.6402240672863355
2010-12-16,1.676209746860701,1.316995120245277,1.4373806149182962,1.6744463837875363
2010-12-17,1.6813150296005432,1.3439280808280956,1.4667754963791266,1.679546295799116
2010-12-20,1.6858492738829225,1.3285765727317587,1.4500207189253376,1.6840757700824263
2010-12-21,1.7136398121461192,1.356585573107092,1.480590000135161,1.7118370728582095
2010-12-22,1.7154562076785551,1.3579318400873195,1.482059328327906,1.713651557552927
2010-12-23,1.702410342923913,1.346620191400869,1.4697136906753976,1.7006194169734419
2010-12-27,1.7030943355405832,1.3506600508107556,1.4741228304766785,1.7013026900337886
2010-12-28,1.6957198868569117,1.3334243616848545,1.4553116404779527,1.6939359992279832
2010-12-29,1.7058165444028242,1.3388104880749685,1.4611901084719785,1.7040220351478657
2010-12-30,1.6929972692341426,1.3506600508107556,1.4741228304766785,1.691216245783392
2010-12-31,1.6774557852032201,1.346351657763882,1.4694206105885204,1.6756911113048412
2011-01-03,1.753230040567929,1.3765151722034132,1.5023413483093369,1.7513856525860014
2011-01-04,1.7590629183071418,1.381094745060283,1.5073395363419886,1.7486660352515817
2011-01-05,1.7762141349405343,1.3945606961170904,1.5220363994608805,1.7920658522786783
2011-01-06,1.8746629893169184,1.4718559389542705,1.6063971400374084,1.8082699042920913
2011-01-07,1.8870123883726455,1.4815518344012228,1.6169793297095527,1.8040748526998711
2011-01-10,1.9463576659763377,1.528145648749535,1.667832248213072,1.8243608487530845
2011-01-11,1.9679685413628651,1.5451130159322901,1.6863505891695298,1.8327455075306696
2011-01-12,2.0784232878269298,1.6318344562633116,1.7809991685859734,1.8699140648016443
2011-01-13,2.0777377568487045,1.6312962246732134,1.7804117376668676,1.8758057296801636
2011-01-14,2.247538185359516,1.7646117968933084,1.9259135821537448,1.916485793262669
2011-01-18,2.221125492395323,1.7438743741006983,1.9032805677505393,1.931780901551581
2011-01-19,2.0664178001823044,1.6224085763102314,1.7707116763129715,1.8670818843554902
2011-01-20,1.991294120488242,1.5634266500952727,1.7063382583187323,1.8251528738403668
2011-01-21,1.9569900694492373,1.5364934778186135,1.6769431458132926,1.7834547061759105
2011-01-24,2.098319324660257,1.6474554506189187,1.7980480658273816,1.8571082754371706
2011-01-25,2.054412716980735,1.6129830138979124,1.7604245306068838,1.8635653419676181
2011-01-26,2.1113539850655063,1.6576893659621283,1.8092174553740226,1.8924626202337707
2011-01-27,2.227984981422478,1.7492599712562102,1.9091584581330416,1.9289479044443987
2011-01-28,2.047550262037843,1.607595088110152,1.7545440987336791,1.7834547061759105
2011-01-31,2.07087826782155,1.6259106275177013,1.7745338472843653,1.809857901661626
2011-02-01,2.2207814461698696,1.7436042527599056,1.9029857548290923,1.9103638299741683
2011-02-02,2.258514635057869,1.7732297473031793,1.9353192926754121,1.9017524116510578
2011-02-03,2.26091702680457,1.7751159394242308,1.9373779001441371,1.9091191024568634
2011-02-04,2.3946987005375284,1.8801520723874385,2.05201530393283,1.9435683146137612
2011-02-07,2.3700001720547776,1.860760493187375,2.0308511556331506,1.97178163926871
2011-02-08,2.3645110709123154,1.8564508299774565,2.0261475494773364,2.0138238934464248
2011-02-09,2.3195744815860593,1.8211697227847987,1.9876414238493718,2.0015833696237078
2011-02-10,2.3394714621198482,1.8367914580688482,2.0046911297469125,2.0113307634371873
2011-02-11,2.3929835923556246,1.87880548786645,2.050545629173171,2.0525759564512787
2011-02-14,2.4475257042381346,1.9216281881357036,2.0972827190068966,2.0654948533681723
2011-02-15,2.3775473490897845,1.8666860154837108,2.037318325291633,2.0601694068026095
2011-02-16,2.4526712984125503,1.9256681533925104,2.101691974330482,2.098242552272601
2011-02-17,2.560726079788244,2.0105053068470466,2.1942840256796843,2.096428203688055
2011-02-18,2.5312238463269043,1.9873421901802426,2.1690035866209922,2.0845317663785963
2011-02-22,2.2296995503469756,1.7506061323895175,1.910627670803482,1.900960250453604
2011-02-23,2.109983192737759,1.656613114475773,1.80804282458042,1.854049743776005
2011-02-24,2.2142633070811355,1.7384866600067788,1.897400366921944,1.8804488559565793
2011-02-25,2.381664579389686,1.8699185804319107,2.0408463764754075,1.9610169580343078
2011-02-28,2.309627878720088,1.8133603369996592,1.9791181882128666,1.9752934178005834
2011-03-01,2.1717291095015803,1.705091744935172,1.860952848762704,1.8803354761838165
2011-03-02,2.2643472431683787,1.7778091084662082,1.9403172496634546,1.9068520514422949
2011-03-03,2.3957273340407452,1.8809596843898868,2.05289673911725,2.020620554854475
2011-03-04,2.320260147378636,1.8217080602218172,1.9882289702907823,1.9907051725063716
2011-03-07,2.1281637169461263,1.6708872067696303,1.8236217004952557,1.911386153471432
2011-03-08,2.1394834039838226,1.6797746434387717,1.8333215308045423,1.9313280630113872
2011-03-09,1.9487574962503569,1.5300298297790995,1.6698886607580088,1.8923493765711792
2011-03-10,1.8012557659482766,1.4142216557295044,1.5434945520258743,1.80577636595234
2011-03-11,1.8492791994846458,1.4519263398579492,1.5846457918632326,1.8359178272951118
2011-03-14,1.8417320224496392,1.446000817561613,1.57817862220475,1.8180168897750568
2011-03-15,1.774840915954457,1.3934825393861683,1.5208596892657946,1.7436795030127645
2011-03-16,1.6602696132622492,1.3035290633415493,1.4226836362770996,1.6156348120546518
2011-03-17,1.720985952822392,1.3511993408700576,1.4747114166188309,1.6577897654542721
2011-03-18,1.7381371694557846,1.364665291926865,1.4894082797377228,1.6487221058366832
2011-03-21,1.8280121006948684,1.435228882322146,1.5664220327836127,1.740733670573505
2011-03-22,1.7851319694889365,1.4015623640528616,1.5296780843906608,1.7359734895496992
2011-03-23,1.8334995840651105,1.4395372753690194,1.571124252671771,1.7622641219236805
2011-03-24,1.9686540723410906,1.5456512475223882,1.6869380200886357,1.8581266517394641
2011-03-25,1.9521883866859235,1.5327235280556788,1.6728285878888496,1.8717240578607062
2011-03-28,1.961450402274131,1.539995423179163,1.6807652012623815,1.8399992268942265
2011-03-29,2.015306848364064,1.582279786011398,1.7269147446546964,1.8928019428910303
2011-03-30,2.0218231000518756,1.5873958969076398,1.7324985152495795,1.9206762171090621
2011-03-31,1.97036877607994,1.5469975145026158,1.6884073482813804,1.9288350691123215
2011-04-01,1.9014193240635102,1.492863165546912,1.629324620795147,1.931780901551581
2011-04-04,1.8842446510160165,1.4543501284875766,1.5872911371172356,1.9143319859106918
2011-04-05,1.862830333489627,1.5491530870360173,1.69075996001542,1.8925757277861905
2011-04-06,1.8768822778144203,1.62510206289297,1.7736513723992031,1.9068520514422949
2011-04-07,1.8764370923690759,1.6014014555645102,1.7477843110775377,1.9063997573427864
2011-04-08,1.8483326678357153,1.5620807006558064,1.7048692766929014,1.8778465655898924
2011-04-11,1.8315995630180906,1.520065929929762,1.6590139686105105,1.8608462690738838
2011-04-12,1.7954646521877582,1.4268795713961824,1.5573095178711271,1.824134361427902
2011-04-13,1.8382936891533674,1.438998937932001,1.5705367062303606,1.8676472860074185
2011-04-14,1.8282545765000766,1.438998937932001,1.5737693668811645,1.8574478703147732
2011-04-15,1.8164339182397466,1.438998937932001,1.604928042889273,1.8454384615630661
2011-04-18,1.7814125738920215,1.438998937932001,1.5190962412854305,1.809857901661626
2011-04-19,1.8135343851089645,1.438998937932001,1.5373215021550108,1.8424926291238064
2011-04-20,1.934213133533191,1.438998937932001,1.7342620787522482,1.9650983576334224
2011-04-21,1.9832861542638227,1.438998937932001,1.7295603209533086,2.014954968970624
2011-04-25,1.9980066135968222,1.438998937932001,1.7345568916736953,2.0299104823819336
2011-04-26,2.0323594429363414,1.438998937932001,1.8180359660211936,2.0648118525281682
2011-04-27,2.074520366806575,1.438998937932001,1.8177427704120115,2.1076459956829936
2011-04-28,2.071397772054818,1.438998937932001,1.781587985772735,2.10447353980838
2011-04-29,2.061358659401527,1.438998937932001,1.8077481271812776,2.0942741241157345
2011-05-02,2.0502065161494034,1.438998937932001,1.7513115536051798,2.0829439051192327
2011-05-03,2.019420797152268,1.438998937932001,1.6866434382117979,2.0516666043962632
2011-05-04,2.0076002728628817,1.438998937932001,1.6895834808649433,2.0396573317547277
2011-05-05,1.9774873559441453,1.438998937932001,1.699870973137945,2.0090635763124474
2011-05-06,1.9946613591369213,1.438998937932001,1.7372021214053934,2.02651181140248
2011-05-09,2.0162986043133415,1.438998937932001,1.722210907454273,2.0484945568521638
2011-05-10,2.068053187449635,1.438998937932001,1.7445513038598197,2.1010755493797832
2011-05-11,2.023438317806794,1.438998937932001,1.7045743482491498,2.055748276215721
2011-05-12,2.0591275073080073,1.438998937932001,1.7745338472843653,2.092007345321509
2011-05-13,1.9861860893074355,1.438998937932001,1.705750942921931,2.0179012097403977
2011-05-16,1.8829041377550726,1.438998937932001,1.6334410270764643,1.9129700675358254
2011-05-17,1.8982965953408097,1.438998937932001,1.5743585306348402,1.928608309566796
2011-05-18,1.9444707527953764,1.438998937932001,1.6631285265349536,1.9755197690155948
2011-05-19,1.9612037236420574,1.438998937932001,1.6216825892984528,1.9925199294214317
2011-05-20,1.91792936726016,1.438998937932001,1.6066914908696368,1.9485545746322355
2011-05-23,1.834721755857017,1.438998937932001,1.5079268517387898,1.8640183166179836
2011-05-24,1.8001505538795468,1.438998937932001,1.4738302124790197,1.8288950868923932
2011-05-25,1.8202238222612181,1.438998937932001,1.512630688939213,1.8492888822013425
2011-05-26,1.8543545277763676,1.438998937932001,1.5552507948800978,1.883964581683423
2011-05-27,1.88201323098061,1.438998937932001,1.6105137773633351,1.9120649348961232
2011-05-31,1.9725786605732694,1.438998937932001,1.6828231155972786,2.0040764996329448
2011-06-01,1.8465468351584837,1.438998937932001,1.5302672481443362,1.8760322170053463
2011-06-02,1.8572540609071502,1.4395507900920452,1.530854101451919,1.8869104141226825
2011-06-03,1.7729328830214002,1.3629846704876802,1.4494317862162713,1.8012428083638883
2011-06-06,1.7301035781139038,1.3298147708026316,1.4141580901945014,1.757729611564029
2011-06-07,1.7200690204726927,1.3494414797804544,1.4350296204965218,1.7475348236172108
2011-06-08,1.6830391837395917,1.2684515264135938,1.3489028904489277,1.7099137000263849
2011-06-09,1.6885405101172615,1.2684515264135938,1.3533120302502086,1.7173937706049531
2011-06-10,1.6109987941560808,1.2070138282734577,1.2877640969846715,1.6385270456695222
2011-06-13,1.6121110007465813,1.1717474493696054,1.2501383668403852,1.639658257303893
2011-06-14,1.672047975835003,1.2373197577149406,1.3200975193086868,1.7006194169734419
2011-06-15,1.5806920678731513,1.1645846175169317,1.242496335343691,1.607702447376575
2011-06-16,1.5586334153477597,1.1645846175169317,1.2004634292773029,1.5852668633866973
2011-06-17,1.5470487218187208,1.1645846175169317,1.1481406049695153,1.5734842141805157
2011-06-20,1.5675453871795932,1.1645846175169317,1.151667963019462,1.5943311202500017
2011-06-21,1.672047975835003,1.1645846175169317,1.2383816618969432,1.7006194169734419
2011-06-22,1.6343915325316347,1.1645846175169317,1.220156401027363,1.662319511957925
2011-06-23,1.6796242559354224,1.1645846175169317,1.2751239929776301,1.7083251582161645
2011-06-24,1.5911649562820027,1.1645846175169317,1.1840012698211726,1.6183542932789001
2011-06-27,1.668484257689771,1.1645846175169317,1.2042831742802989,1.6969948031094912
2011-06-28,1.7433523151896828,1.1645846175169317,1.2501383668403852,1.7731421829308454
2011-06-29,1.7651880178679111,1.1645846175169317,1.2554291728706957,1.7953510073751977
2011-06-30,1.8322563101264895,1.1645846175169317,1.3462576607172294,1.8635653419676181
2011-07-01,1.917152426928428,1.1645846175169317,1.4341479542674922,1.9499121374816175
2011-07-05,1.944781078576645,1.1645846175169317,1.395052664885852,1.9780128990248318
2011-07-06,1.9655047084878106,1.1645846175169317,1.3627195891287505,1.9990906479449848
2011-07-07,2.045052705426585,1.1645846175169317,1.443259082912322,2.079997936569802
2011-07-08,2.028119892034382,1.1645846175169317,1.3785928158758145,2.0627757804744378
2011-07-11,1.9193815239297465,1.1645846175169317,1.30775141956696,1.9521793246063575
2011-07-12,1.8725868133614394,1.1645846175169317,1.1960540584314128,1.9045850004277263
2011-07-13,1.8975456874280803,1.1645846175169317,1.183414069946676,1.9299703640518338
2011-07-14,1.8322563101264888,1.1645846175169317,1.130209579409859,1.8635653419676181
2011-07-15,1.9051225028222503,1.1645846175169317,1.1481406049695153,1.937676649735242
2011-07-18,1.8737035699488205,1.1645846175169317,1.0987586319710057,1.905720839807924
2011-07-19,2.0058344087821345,1.1645846175169317,1.2075176832879773,2.0401094897440646
2011-07-20,1.9777614633208427,1.1645846175169317,1.1919375366277907,2.011556842431856
2011-07-21,2.0178691505320674,1.1645846175169317,1.2245655408286438,2.05234987745661
2011-07-22,2.080480051728634,1.1645846175169317,1.307456953212427,2.116030654460579
2011-07-25,2.068227445422169,1.1645846175169317,1.2574874337725068,2.1035686793890207
2011-07-26,2.0795899920446708,1.1645846175169317,1.2889390743451878,2.115125385710705
2011-07-27,1.9218329016610405,1.1645846175169317,1.1478461386149823,1.954672590725766
2011-07-28,1.9320835093399173,1.1645846175169317,1.139322556411563,1.9650983576334224
2011-07-29,1.9133662942297829,1.1645846175169317,1.1119859358525437,1.9460613085128269
2011-08-01,1.8875176281260542,1.1645846175169317,1.1093402440316267,1.9197709483591885
2011-08-02,1.7442423748736455,1.1645846175169317,1.010869955733008,1.774047451680719
2011-08-03,1.7894749644539953,1.1645846175169317,1.0429086806578811,1.820052961828787
2011-08-04,1.5459322328782144,1.1645846175169317,0.8718338368758055,1.5723486470206607
2011-08-05,1.511839507720078,1.1645846175169317,0.8083422006329005,1.5376733558690945
2011-08-08,1.2754447371000728,1.1645846175169317,0.681947918617309,1.26753345707109
2011-08-09,1.4501262882883759,1.1645846175169317,0.7736582459763293,1.4411315001879341
2011-08-10,1.2790918369458444,1.1645846175169317,0.7272140629460244,1.2711579348248694
2011-08-11,1.4432829599285495,1.1645846175169317,0.835386376477718,1.434330619364571
2011-08-12,1.4800006228055897,1.1645846175169317,0.8271554122719575,1.470820531321026
2011-08-15,1.5438510978890998,1.1645846175169317,0.8759503009182752,1.5342749571099836
2011-08-16,1.5041734619801466,1.1645846175169317,0.8265679235916994,1.4948434321295818
2011-08-17,1.4797728588248351,1.1645846175169317,0.8086367825097383,1.470594180106015
2011-08-18,1.2651816619961305,1.1645846175169317,0.6687205569746187,1.2573340413784448
2011-08-19,1.1942594097735404,1.1645846175169317,0.6296256141598924,1.186851703000256
2011-08-22,1.2049778758792924,1.1645846175169317,0.647262231126168,1.1975036850127525
2011-08-23,1.3541205518473094,1.1645846175169317,0.7463213943727006,1.3457212644716587
2011-08-24,1.386048049224111,1.1645846175169317,0.7451450307445285,1.3774507231839654
2011-08-25,1.319456599668656,1.1645846175169317,0.6860628808698183,1.311272324535104
2011-08-26,1.4147789072077583,1.1645846175169317,0.7404415401110193,1.406003370496174
2011-08-29,1.535185931602635,1.1645846175169317,0.8230403344971435,1.525663538786873
2011-08-30,1.5664261652058784,1.1645846175169317,0.8230403344971435,1.5567099966591758
2011-08-31,1.5755508312851465,1.1645846175169317,0.8054040640977818,1.565778064607279
2011-09-01,1.5310835777147538,1.1645846175169317,0.765132699893731,1.521586630823414
2011-09-02,1.4238996014557324,1.1645846175169317,0.712517488632894,1.4150674912493069
2011-09-06,1.4236722483540771,1.1645846175169317,0.6984082297165649,1.4148415483648098
2011-09-07,1.5313112047358088,1.1645846175169317,0.788354704767155,1.521812845928254
2011-09-08,1.5101021734647593,1.1645846175169317,0.776596382511448,1.5007353692284437
2011-09-09,1.4106768272392767,1.1645846175169317,0.7513179650930873,1.4019267347530577
2011-09-12,1.4635813461556795,1.1645846175169317,0.8198058832506174,1.4545030995348502
2011-09-13,1.520365111609002,1.1645846175169317,0.8694827846928788,1.5109346488109177
2011-09-14,1.5860412594907447,1.1645846175169317,0.9347381577219094,1.5762034231844213
2011-09-15,1.65810137289921,1.1645846175169317,0.9770660499932015,1.6478165648664667
2011-09-16,1.701430628324028,1.1645846175169317,0.9802987106440056,1.6908770592363036
2011-09-19,1.7057608831523636,1.1645846175169317,0.94737849277356,1.6951804545249451
2011-09-20,1.681591878849401,1.1645846175169317,0.9162199900489086,1.6711613648011883
2011-09-21,1.596072324863239,1.1645846175169317,0.8589009415876484,1.5861722682467425
2011-09-22,1.4407785148581465,1.1645846175169317,0.7727765219861472,1.4318417087706468
2011-09-23,1.4857014333497487,1.1645846175169317,0.8151042409739824,1.4764859810947055
2011-09-26,1.5360967136062553,1.1645846175169317,0.8136330644243633,1.5265686714265754
2011-09-27,1.583077314627538,1.1645846175169317,0.8580191020751619,1.5732578629655045
2011-09-28,1.5085035798487831,1.1645846175169317,0.7839454494435695,1.499146691308052
2011-09-29,1.463808973176735,1.1645846175169317,0.7519053382510408,1.4547293146396902
2011-09-30,1.3500136782893355,1.1645846175169317,0.6763624729490083,1.341639864872544
2011-10-03,1.2442043665371303,1.1645846175169317,0.601112456689244,1.236486863088616
2011-10-04,1.3199119906704664,1.1645846175169317,0.6769498461069619,1.311724890854955
2011-10-05,1.4202525016099619,1.1645846175169317,0.7407360642267047,1.4114430134955276
2011-10-06,1.49322764277274,1.1645846175169317,0.76630923680536,1.4839655072325884
2011-10-07,1.4624384174609129,1.1645846175169317,0.7783600615364212,1.4533672601546526
2011-10-10,1.6124917384728494,1.1645846175169317,0.8403826006311907,1.6024898361430897
2011-10-11,1.6469279266707482,1.1645846175169317,0.8347971549628902,1.6367124248646334
2011-10-12,1.6733822405244465,1.1645846175169317,0.8568427962081421,1.6630026489081005
2011-10-13,1.718305022056349,1.1645846175169317,0.9106344866194558,1.7076467851219876
2011-10-14,1.8129445854919863,1.1645846175169317,0.9429694684945837,1.8016993218787096
2011-10-17,1.7290233512024014,1.1645846175169317,0.8653683422907403,1.7182986310243127
2011-10-18,1.7917355542209368,1.1645846175169317,0.921216329724686,1.7806218451788995
2011-10-19,1.6884308244988346,1.1645846175169317,0.8609592602506118,1.677957890099067
2011-10-20,1.6669938922873304,1.1645846175169317,0.8195131497306539,1.6566539260740742
2011-10-21,1.7262866224811495,1.1645846175169317,0.8694827846928788,1.7155788775797216
2011-10-24,1.8341492340526422,1.1645846175169317,0.9597238416203066,1.8227724430530354
2011-10-25,1.7301613493479757,1.1645846175169317,0.9079888525596912,1.7194295704383407
2011-10-26,1.723322951537342,1.1645846175169317,0.9206290720890372,1.7126335895811475
2011-10-27,1.8622020045626175,1.1645846175169317,1.037912225459799,1.8506512089067229
