variant,cash_mode,cash_sma,cash_exit_buffer,cash_reentry_buffer,unit_exposure,max_exposure,add1_drop,add2_drop,sell_mode,sell_param,max_extra_days,trend_guard_sma,trend_guard_exposure,vol_target,vol_window,is_range,is_return_pct,is_max_drawdown_pct,is_sharpe,is_cash_days_pct,oos_range,oos_return_pct,oos_max_drawdown_pct,oos_sharpe,oos_cash_days_pct,full_return_pct,full_max_drawdown_pct,full_sharpe,avg_exposure,days_above_1x_pct,max_exposure_used,trade_events,rotation_resets
"cash=qqq SMA200 exit=3% reentry=4%; unit=0.67, cap=1.00, add=5%/15%, sell=extra_profit 12%, max_days=20, trend_sma=100, trend_exp=0.25, vol_target=35%/50d",qqq,200,0.03,0.04,0.67,1.0,0.05,0.15,extra_profit,0.12,20,100.0,0.25,0.35,50,2010-06-25 to 2019-12-31,539.5,-36.77,0.799,17.61,2020-01-02 to 2026-05-20,512.31,-39.89,1.093,21.07,3969.61,-39.89,0.925,0.477,0.0,1.0,453,72
"cash=selected SMA150 exit=5% reentry=5%; unit=1.00, cap=1.50, add=15%/30%, sell=extra_profit 12%, max_days=20, trend_sma=75, trend_exp=0.25, vol_target=50%/20d",selected,150,0.05,0.05,1.0,1.5,0.15,0.3,extra_profit,0.12,20,75.0,0.25,0.5,20,2010-06-25 to 2019-12-31,739.79,-47.4,0.772,17.9,2020-01-02 to 2026-05-20,1629.06,-32.93,1.304,24.75,15326.06,-47.4,1.0,0.638,0.4,1.18,206,56
"cash=selected_or_qqq SMA150 exit=0% reentry=0%; unit=0.75, cap=1.50, add=10%/20%, sell=extra_profit 12%, max_days=5, trend_sma=150, trend_exp=0.5, vol_target=50%/50d",selected_or_qqq,150,0.0,0.0,0.75,1.5,0.1,0.2,extra_profit,0.12,5,150.0,0.5,0.5,50,2010-06-25 to 2019-12-31,1361.3,-41.02,0.914,12.27,2020-01-02 to 2026-05-20,1492.28,-44.32,1.256,20.07,24256.3,-44.32,1.062,0.621,6.45,1.5,558,64
"cash=selected_and_qqq SMA150 exit=0% reentry=2%; unit=1.00, cap=1.50, add=8%/20%, sell=rebound_from_low 5%, max_days=5, trend_sma=75, trend_exp=0.25, vol_target=35%/20d",selected_and_qqq,150,0.0,0.02,1.0,1.5,0.08,0.2,rebound_from_low,0.05,5,75.0,0.25,0.35,20,2010-06-25 to 2019-12-31,422.7,-39.07,0.711,20.66,2020-01-02 to 2026-05-20,845.36,-23.68,1.305,27.12,5063.71,-39.07,0.954,0.518,0.45,1.5,666,54
"cash=selected SMA150 exit=5% reentry=5%; unit=0.75, cap=1.00, add=8%/20%, sell=extra_profit 15%, max_days=5, trend_sma=none, trend_exp=none, vol_target=50%/50d",selected,150,0.05,0.05,0.75,1.0,0.08,0.2,extra_profit,0.15,5,,,0.5,50,2010-06-25 to 2019-12-31,861.83,-44.98,0.821,17.9,2020-01-02 to 2026-05-20,1008.05,-46.47,1.121,24.75,11056.08,-46.47,0.954,0.595,0.0,1.0,602,56
"cash=selected SMA100 exit=0% reentry=2%; unit=0.75, cap=1.50, add=15%/30%, sell=extra_profit 10%, max_days=10, trend_sma=75, trend_exp=0.25, vol_target=50%/50d",selected,100,0.0,0.02,0.75,1.5,0.15,0.3,extra_profit,0.1,10,75.0,0.25,0.5,50,2010-06-25 to 2019-12-31,790.61,-47.13,0.874,22.91,2020-01-02 to 2026-05-20,780.35,-28.98,1.112,29.05,8107.32,-47.13,0.983,0.515,0.75,1.5,244,41
"cash=selected_or_qqq SMA250 exit=0% reentry=2%; unit=0.50, cap=1.00, add=15%/30%, sell=extra_profit 12%, max_days=10, trend_sma=100, trend_exp=0.25, vol_target=35%/50d",selected_or_qqq,250,0.0,0.02,0.5,1.0,0.15,0.3,extra_profit,0.12,10,100.0,0.25,0.35,50,2010-06-25 to 2019-12-31,419.77,-32.28,0.851,11.52,2020-01-02 to 2026-05-20,397.75,-33.02,1.066,20.7,2567.84,-33.02,0.949,0.387,0.0,1.0,276,71
"cash=selected_or_qqq SMA200 exit=0% reentry=0%; unit=0.75, cap=1.50, add=8%/20%, sell=rebound_from_low 5%, max_days=5, trend_sma=200, trend_exp=0.5, vol_target=50%/50d",selected_or_qqq,200,0.0,0.0,0.75,1.5,0.08,0.2,rebound_from_low,0.05,5,200.0,0.5,0.5,50,2010-06-25 to 2019-12-31,1490.02,-48.47,0.913,10.93,2020-01-02 to 2026-05-20,1342.41,-48.55,1.193,19.89,23907.36,-48.55,1.034,0.641,8.15,1.5,855,70
"cash=selected SMA150 exit=0% reentry=2%; unit=1.00, cap=1.00, add=15%/30%, sell=extra_profit 10%, max_days=20, trend_sma=200, trend_exp=0.5, vol_target=35%/20d",selected,150,0.0,0.02,1.0,1.0,0.15,0.3,extra_profit,0.1,20,200.0,0.5,0.35,20,2010-06-25 to 2019-12-31,494.2,-41.88,0.725,18.74,2020-01-02 to 2026-05-20,988.41,-25.88,1.318,25.06,6658.29,-41.88,0.965,0.552,0.0,1.0,239,54
"cash=selected_or_qqq SMA250 exit=0% reentry=0%; unit=0.67, cap=1.00, add=8%/20%, sell=rebound_from_low 5%, max_days=10, trend_sma=100, trend_exp=0.25, vol_target=50%/20d",selected_or_qqq,250,0.0,0.0,0.67,1.0,0.08,0.2,rebound_from_low,0.05,10,100.0,0.25,0.5,20,2010-06-25 to 2019-12-31,1054.43,-44.28,0.927,8.72,2020-01-02 to 2026-05-20,804.38,-39.3,1.115,19.45,10776.73,-44.28,1.013,0.545,0.0,1.0,767,71
"cash=qqq SMA200 exit=0% reentry=0%; unit=1.00, cap=1.00, add=15%/30%, sell=extra_profit 15%, max_days=20, trend_sma=150, trend_exp=0.5, vol_target=35%/20d",qqq,200,0.0,0.0,1.0,1.0,0.15,0.3,extra_profit,0.15,20,150.0,0.5,0.35,20,2010-06-25 to 2019-12-31,790.48,-41.75,0.836,11.27,2020-01-02 to 2026-05-20,1086.76,-29.47,1.338,20.57,10943.39,-41.75,1.039,0.581,0.0,1.0,262,70
"cash=qqq SMA200 exit=5% reentry=5%; unit=1.00, cap=1.50, add=8%/20%, sell=extra_profit 10%, max_days=10, trend_sma=none, trend_exp=none, vol_target=35%/50d",qqq,200,0.05,0.05,1.0,1.5,0.08,0.2,extra_profit,0.1,10,,,0.35,50,2010-06-25 to 2019-12-31,648.45,-44.33,0.772,15.32,2020-01-02 to 2026-05-20,552.65,-42.23,1.05,19.76,4976.78,-44.33,0.885,0.563,1.38,1.5,501,74
"cash=selected_or_qqq SMA250 exit=0% reentry=0%; unit=0.75, cap=1.00, add=8%/20%, sell=extra_profit 10%, max_days=20, trend_sma=75, trend_exp=0.25, vol_target=50%/20d",selected_or_qqq,250,0.0,0.0,0.75,1.0,0.08,0.2,extra_profit,0.1,20,75.0,0.25,0.5,20,2010-06-25 to 2019-12-31,862.13,-40.78,0.853,8.72,2020-01-02 to 2026-05-20,1251.74,-39.94,1.268,19.45,13513.87,-40.78,1.034,0.58,0.0,1.0,446,71
"cash=selected_or_qqq SMA200 exit=5% reentry=5%; unit=1.00, cap=1.00, add=8%/20%, sell=rebound_from_low 5%, max_days=20, trend_sma=75, trend_exp=0.25, vol_target=none",selected_or_qqq,200,0.05,0.05,1.0,1.0,0.08,0.2,rebound_from_low,0.05,20,75.0,0.25,,20,2010-06-25 to 2019-12-31,1367.38,-48.18,0.879,11.6,2020-01-02 to 2026-05-20,3722.44,-48.67,1.253,18.89,59488.01,-48.67,1.052,0.742,0.0,1.0,740,74
"cash=selected_or_qqq SMA200 exit=0% reentry=2%; unit=1.00, cap=2.00, add=10%/20%, sell=rebound_from_low 5%, max_days=20, trend_sma=75, trend_exp=0.25, vol_target=35%/50d",selected_or_qqq,200,0.0,0.02,1.0,2.0,0.1,0.2,rebound_from_low,0.05,20,75.0,0.25,0.35,50,2010-06-25 to 2019-12-31,518.91,-35.15,0.748,13.81,2020-01-02 to 2026-05-20,694.87,-32.6,1.227,20.57,5012.9,-35.15,0.937,0.521,0.65,2.0,597,69
"cash=qqq SMA200 exit=5% reentry=5%; unit=0.67, cap=1.00, add=8%/20%, sell=extra_profit 10%, max_days=5, trend_sma=150, trend_exp=0.5, vol_target=35%/20d",qqq,200,0.05,0.05,0.67,1.0,0.08,0.2,extra_profit,0.1,5,150.0,0.5,0.35,20,2010-06-25 to 2019-12-31,596.05,-37.38,0.826,15.32,2020-01-02 to 2026-05-20,722.6,-32.72,1.212,19.76,5864.97,-37.38,0.992,0.493,0.0,1.0,724,74
"cash=selected_or_qqq SMA200 exit=0% reentry=0%; unit=1.00, cap=2.00, add=10%/20%, sell=extra_profit 10%, max_days=20, trend_sma=75, trend_exp=0.25, vol_target=50%/20d",selected_or_qqq,200,0.0,0.0,1.0,2.0,0.1,0.2,extra_profit,0.1,20,75.0,0.25,0.5,20,2010-06-25 to 2019-12-31,1015.14,-45.24,0.831,10.93,2020-01-02 to 2026-05-20,1962.21,-31.99,1.356,19.89,24330.67,-45.24,1.053,0.671,4.58,2.0,395,70
"cash=selected SMA250 exit=0% reentry=2%; unit=1.00, cap=1.50, add=10%/20%, sell=rebound_from_low 5%, max_days=20, trend_sma=none, trend_exp=none, vol_target=35%/50d",selected,250,0.0,0.02,1.0,1.5,0.1,0.2,rebound_from_low,0.05,20,,,0.35,50,2010-06-25 to 2019-12-31,472.33,-43.65,0.7,16.32,2020-01-02 to 2026-05-20,611.44,-36.08,1.119,25.75,4131.79,-43.65,0.866,0.548,0.7,1.5,570,59
"cash=selected SMA100 exit=5% reentry=5%; unit=0.50, cap=1.00, add=8%/20%, sell=rebound_from_low 5%, max_days=20, trend_sma=150, trend_exp=0.5, vol_target=35%/20d",selected,100,0.05,0.05,0.5,1.0,0.08,0.2,rebound_from_low,0.05,20,150.0,0.5,0.35,20,2010-06-25 to 2019-12-31,438.12,-34.4,0.82,21.79,2020-01-02 to 2026-05-20,388.45,-28.73,1.054,28.68,2610.42,-34.4,0.924,0.385,0.0,1.0,542,45
"cash=selected_and_qqq SMA200 exit=3% reentry=4%; unit=1.00, cap=2.00, add=10%/20%, sell=extra_profit 10%, max_days=10, trend_sma=200, trend_exp=0.5, vol_target=50%/50d",selected_and_qqq,200,0.03,0.04,1.0,2.0,0.1,0.2,extra_profit,0.1,10,200.0,0.5,0.5,50,2010-06-25 to 2019-12-31,1459.81,-48.61,0.878,20.87,2020-01-02 to 2026-05-20,1018.3,-45.89,1.087,26.31,18322.96,-48.61,0.969,0.682,8.1,2.0,386,57
"cash=selected_and_qqq SMA200 exit=0% reentry=2%; unit=0.75, cap=1.00, add=15%/30%, sell=rebound_from_low 5%, max_days=5, trend_sma=150, trend_exp=0.5, vol_target=35%/20d",selected_and_qqq,200,0.0,0.02,0.75,1.0,0.15,0.3,rebound_from_low,0.05,5,150.0,0.5,0.35,20,2010-06-25 to 2019-12-31,822.71,-30.75,0.933,18.36,2020-01-02 to 2026-05-20,734.97,-28.13,1.235,25.44,7951.04,-30.75,1.065,0.495,0.0,0.92,350,55
"cash=selected_or_qqq SMA100 exit=3% reentry=4%; unit=0.50, cap=1.00, add=15%/30%, sell=extra_profit 12%, max_days=20, trend_sma=150, trend_exp=0.5, vol_target=35%/20d",selected_or_qqq,100,0.03,0.04,0.5,1.0,0.15,0.3,extra_profit,0.12,20,150.0,0.5,0.35,20,2010-06-25 to 2019-12-31,401.55,-34.73,0.83,17.49,2020-01-02 to 2026-05-20,664.33,-27.07,1.282,21.45,3853.05,-34.73,1.032,0.391,0.0,0.92,205,61
"cash=qqq SMA100 exit=5% reentry=5%; unit=1.00, cap=1.50, add=5%/15%, sell=rebound_from_low 5%, max_days=20, trend_sma=200, trend_exp=0.5, vol_target=35%/50d",qqq,100,0.05,0.05,1.0,1.5,0.05,0.15,rebound_from_low,0.05,20,200.0,0.5,0.35,50,2010-06-25 to 2019-12-31,593.62,-46.66,0.772,20.78,2020-01-02 to 2026-05-20,447.76,-36.08,0.979,22.01,3848.71,-46.66,0.861,0.531,2.12,1.5,835,70
"cash=selected_and_qqq SMA250 exit=5% reentry=5%; unit=0.75, cap=1.00, add=5%/15%, sell=extra_profit 12%, max_days=5, trend_sma=150, trend_exp=0.5, vol_target=35%/20d",selected_and_qqq,250,0.05,0.05,0.75,1.0,0.05,0.15,extra_profit,0.12,5,150.0,0.5,0.35,20,2010-06-25 to 2019-12-31,680.33,-40.05,0.851,20.28,2020-01-02 to 2026-05-20,962.48,-28.99,1.343,25.75,8563.88,-40.05,1.057,0.497,0.0,1.0,863,63
"cash=selected_and_qqq SMA150 exit=3% reentry=4%; unit=0.75, cap=1.50, add=8%/20%, sell=rebound_from_low 5%, max_days=10, trend_sma=150, trend_exp=0.5, vol_target=35%/20d",selected_and_qqq,150,0.03,0.04,0.75,1.5,0.08,0.2,rebound_from_low,0.05,10,150.0,0.5,0.35,20,2010-06-25 to 2019-12-31,503.53,-40.81,0.789,25.17,2020-01-02 to 2026-05-20,699.56,-30.06,1.215,26.5,4942.71,-40.81,0.973,0.473,0.5,1.5,607,53
"cash=selected_or_qqq SMA250 exit=0% reentry=0%; unit=1.00, cap=1.50, add=8%/20%, sell=rebound_from_low 5%, max_days=5, trend_sma=150, trend_exp=0.5, vol_target=50%/20d",selected_or_qqq,250,0.0,0.0,1.0,1.5,0.08,0.2,rebound_from_low,0.05,5,150.0,0.5,0.5,20,2010-06-25 to 2019-12-31,1433.54,-48.15,0.872,8.72,2020-01-02 to 2026-05-20,2056.78,-45.0,1.306,19.45,35037.93,-48.15,1.055,0.733,6.3,1.5,869,71
"cash=qqq SMA250 exit=0% reentry=0%; unit=0.75, cap=1.50, add=10%/20%, sell=extra_profit 10%, max_days=20, trend_sma=none, trend_exp=none, vol_target=50%/20d",qqq,250,0.0,0.0,0.75,1.5,0.1,0.2,extra_profit,0.1,20,,,0.5,20,2010-06-25 to 2019-12-31,1214.85,-46.06,0.868,8.93,2020-01-02 to 2026-05-20,1442.4,-41.33,1.237,19.7,21128.9,-46.06,1.024,0.649,6.83,1.5,396,71
"cash=selected_and_qqq SMA200 exit=0% reentry=2%; unit=1.00, cap=1.50, add=15%/30%, sell=extra_profit 15%, max_days=10, trend_sma=75, trend_exp=0.25, vol_target=35%/50d",selected_and_qqq,200,0.0,0.02,1.0,1.5,0.15,0.3,extra_profit,0.15,10,75.0,0.25,0.35,50,2010-06-25 to 2019-12-31,519.71,-34.96,0.769,18.36,2020-01-02 to 2026-05-20,579.13,-28.88,1.159,25.44,4274.1,-34.96,0.928,0.503,0.25,1.5,234,55
"cash=selected_and_qqq SMA150 exit=5% reentry=5%; unit=0.75, cap=1.50, add=10%/20%, sell=extra_profit 12%, max_days=20, trend_sma=200, trend_exp=0.5, vol_target=35%/20d",selected_and_qqq,150,0.05,0.05,0.75,1.5,0.1,0.2,extra_profit,0.12,20,200.0,0.5,0.35,20,2010-06-25 to 2019-12-31,461.54,-38.8,0.77,27.0,2020-01-02 to 2026-05-20,560.93,-33.59,1.114,26.5,3778.37,-38.8,0.922,0.466,0.22,1.5,288,55
"cash=selected SMA200 exit=3% reentry=4%; unit=1.00, cap=2.00, add=8%/20%, sell=rebound_from_low 5%, max_days=20, trend_sma=none, trend_exp=none, vol_target=50%/50d",selected,200,0.03,0.04,1.0,2.0,0.08,0.2,rebound_from_low,0.05,20,,,0.5,50,2010-06-25 to 2019-12-31,1511.28,-48.93,0.872,16.9,2020-01-02 to 2026-05-20,1277.53,-47.52,1.149,24.44,23342.24,-48.93,0.989,0.709,8.3,2.0,653,58
"cash=selected SMA200 exit=5% reentry=5%; unit=0.67, cap=1.00, add=15%/30%, sell=extra_profit 10%, max_days=5, trend_sma=100, trend_exp=0.25, vol_target=35%/50d",selected,200,0.05,0.05,0.67,1.0,0.15,0.3,extra_profit,0.1,5,100.0,0.25,0.35,50,2010-06-25 to 2019-12-31,535.97,-33.48,0.836,16.65,2020-01-02 to 2026-05-20,521.03,-33.53,1.13,23.63,4004.81,-33.53,0.965,0.452,0.0,1.0,328,61
"cash=selected_and_qqq SMA200 exit=5% reentry=5%; unit=1.00, cap=1.50, add=10%/20%, sell=extra_profit 15%, max_days=10, trend_sma=none, trend_exp=none, vol_target=35%/50d",selected_and_qqq,200,0.05,0.05,1.0,1.5,0.1,0.2,extra_profit,0.15,10,,,0.35,50,2010-06-25 to 2019-12-31,582.61,-40.46,0.768,21.87,2020-01-02 to 2026-05-20,589.11,-36.84,1.103,24.5,4788.83,-40.46,0.906,0.529,0.8,1.5,375,60
"cash=qqq SMA200 exit=0% reentry=0%; unit=0.67, cap=1.00, add=8%/20%, sell=extra_profit 10%, max_days=5, trend_sma=150, trend_exp=0.5, vol_target=35%/50d",qqq,200,0.0,0.0,0.67,1.0,0.08,0.2,extra_profit,0.1,5,150.0,0.5,0.35,50,2010-06-25 to 2019-12-31,631.74,-39.92,0.824,11.27,2020-01-02 to 2026-05-20,732.51,-37.39,1.222,20.57,6231.28,-39.92,0.991,0.504,0.0,1.0,724,70
"cash=selected SMA100 exit=3% reentry=4%; unit=0.75, cap=1.50, add=5%/15%, sell=extra_profit 12%, max_days=10, trend_sma=200, trend_exp=0.5, vol_target=35%/50d",selected,100,0.03,0.04,0.75,1.5,0.05,0.15,extra_profit,0.12,10,200.0,0.5,0.35,50,2010-06-25 to 2019-12-31,511.41,-39.46,0.759,21.87,2020-01-02 to 2026-05-20,516.12,-31.07,1.091,28.62,3815.12,-39.46,0.896,0.489,3.08,1.5,526,45
"cash=selected_or_qqq SMA100 exit=0% reentry=2%; unit=0.75, cap=1.00, add=8%/20%, sell=rebound_from_low 5%, max_days=5, trend_sma=none, trend_exp=none, vol_target=50%/50d",selected_or_qqq,100,0.0,0.02,0.75,1.0,0.08,0.2,rebound_from_low,0.05,5,,,0.5,50,2010-06-25 to 2019-12-31,992.26,-46.73,0.881,19.91,2020-01-02 to 2026-05-20,568.62,-45.95,0.948,25.0,7544.71,-46.73,0.916,0.567,0.0,1.0,625,51
"cash=selected SMA250 exit=0% reentry=2%; unit=0.75, cap=1.00, add=10%/20%, sell=rebound_from_low 5%, max_days=20, trend_sma=100, trend_exp=0.25, vol_target=50%/20d",selected,250,0.0,0.02,0.75,1.0,0.1,0.2,rebound_from_low,0.05,20,100.0,0.25,0.5,20,2010-06-25 to 2019-12-31,672.48,-48.6,0.799,16.32,2020-01-02 to 2026-05-20,728.37,-36.17,1.08,25.75,6598.27,-48.6,0.924,0.543,0.0,1.0,570,59
"cash=qqq SMA200 exit=0% reentry=2%; unit=0.50, cap=1.00, add=5%/15%, sell=extra_profit 12%, max_days=20, trend_sma=100, trend_exp=0.25, vol_target=35%/50d",qqq,200,0.0,0.02,0.5,1.0,0.05,0.15,extra_profit,0.12,20,100.0,0.25,0.35,50,2010-06-25 to 2019-12-31,587.57,-37.7,0.848,14.77,2020-01-02 to 2026-05-20,632.66,-36.93,1.222,21.45,5094.65,-37.7,1.005,0.448,0.0,1.0,465,69
"cash=selected_and_qqq SMA200 exit=5% reentry=5%; unit=1.00, cap=2.00, add=10%/20%, sell=rebound_from_low 5%, max_days=5, trend_sma=200, trend_exp=0.5, vol_target=35%/20d",selected_and_qqq,200,0.05,0.05,1.0,2.0,0.1,0.2,rebound_from_low,0.05,5,200.0,0.5,0.35,20,2010-06-25 to 2019-12-31,708.33,-42.15,0.83,21.87,2020-01-02 to 2026-05-20,788.52,-29.96,1.211,24.5,7405.29,-42.15,0.99,0.541,0.18,2.0,636,60
"cash=qqq SMA100 exit=0% reentry=2%; unit=1.00, cap=1.50, add=8%/20%, sell=rebound_from_low 5%, max_days=20, trend_sma=none, trend_exp=none, vol_target=35%/50d",qqq,100,0.0,0.02,1.0,1.5,0.08,0.2,rebound_from_low,0.05,20,,,0.35,50,2010-06-25 to 2019-12-31,248.59,-44.51,0.568,23.91,2020-01-02 to 2026-05-20,371.38,-38.22,0.953,28.8,1607.74,-44.51,0.724,0.504,1.18,1.5,514,51
"cash=selected SMA250 exit=5% reentry=5%; unit=0.75, cap=1.00, add=5%/15%, sell=extra_profit 12%, max_days=5, trend_sma=150, trend_exp=0.5, vol_target=35%/20d",selected,250,0.05,0.05,0.75,1.0,0.05,0.15,extra_profit,0.12,5,150.0,0.5,0.35,20,2010-06-25 to 2019-12-31,675.62,-40.05,0.835,16.65,2020-01-02 to 2026-05-20,856.75,-30.17,1.286,25.31,7654.64,-40.05,1.022,0.512,0.0,1.0,887,64
"cash=qqq SMA100 exit=3% reentry=4%; unit=0.75, cap=1.50, add=15%/30%, sell=extra_profit 12%, max_days=10, trend_sma=75, trend_exp=0.25, vol_target=50%/50d",qqq,100,0.03,0.04,0.75,1.5,0.15,0.3,extra_profit,0.12,10,75.0,0.25,0.5,50,2010-06-25 to 2019-12-31,297.66,-45.25,0.614,23.0,2020-01-02 to 2026-05-20,892.59,-32.34,1.162,23.38,4031.72,-45.25,0.858,0.508,1.3,1.5,234,60
"cash=selected_or_qqq SMA100 exit=3% reentry=4%; unit=0.67, cap=1.00, add=8%/20%, sell=rebound_from_low 5%, max_days=5, trend_sma=none, trend_exp=none, vol_target=35%/20d",selected_or_qqq,100,0.03,0.04,0.67,1.0,0.08,0.2,rebound_from_low,0.05,5,,,0.35,20,2010-06-25 to 2019-12-31,526.66,-38.4,0.79,17.49,2020-01-02 to 2026-05-20,879.57,-29.47,1.313,21.45,6295.05,-38.4,1.01,0.485,0.0,1.0,759,61
"cash=qqq SMA200 exit=5% reentry=5%; unit=0.75, cap=1.00, add=10%/20%, sell=extra_profit 15%, max_days=20, trend_sma=100, trend_exp=0.25, vol_target=35%/20d",qqq,200,0.05,0.05,0.75,1.0,0.1,0.2,extra_profit,0.15,20,100.0,0.25,0.35,20,2010-06-25 to 2019-12-31,485.87,-41.18,0.78,15.32,2020-01-02 to 2026-05-20,611.6,-33.08,1.164,19.76,4256.7,-41.18,0.946,0.488,0.0,1.0,326,74
"cash=selected_and_qqq SMA250 exit=0% reentry=2%; unit=1.00, cap=1.50, add=15%/30%, sell=extra_profit 12%, max_days=20, trend_sma=150, trend_exp=0.5, vol_target=35%/20d",selected_and_qqq,250,0.0,0.02,1.0,1.5,0.15,0.3,extra_profit,0.12,20,150.0,0.5,0.35,20,2010-06-25 to 2019-12-31,657.28,-41.81,0.802,16.94,2020-01-02 to 2026-05-20,765.45,-35.07,1.21,25.94,6748.81,-41.81,0.969,0.555,0.0,1.0,235,59
"cash=qqq SMA200 exit=0% reentry=0%; unit=0.75, cap=1.00, add=5%/15%, sell=extra_profit 12%, max_days=20, trend_sma=100, trend_exp=0.25, vol_target=50%/50d",qqq,200,0.0,0.0,0.75,1.0,0.05,0.15,extra_profit,0.12,20,100.0,0.25,0.5,50,2010-06-25 to 2019-12-31,917.37,-48.17,0.836,11.27,2020-01-02 to 2026-05-20,1161.93,-44.66,1.196,20.57,13339.02,-48.17,0.992,0.611,0.0,1.0,519,70
"cash=qqq SMA100 exit=3% reentry=4%; unit=0.67, cap=1.00, add=5%/15%, sell=extra_profit 12%, max_days=20, trend_sma=100, trend_exp=0.25, vol_target=35%/20d",qqq,100,0.03,0.04,0.67,1.0,0.05,0.15,extra_profit,0.12,20,100.0,0.25,0.35,20,2010-06-25 to 2019-12-31,285.33,-43.04,0.624,23.0,2020-01-02 to 2026-05-20,672.03,-28.73,1.214,23.38,2999.19,-43.04,0.87,0.467,0.0,1.0,438,60
"cash=selected SMA150 exit=5% reentry=5%; unit=0.75, cap=1.00, add=5%/15%, sell=extra_profit 15%, max_days=5, trend_sma=75, trend_exp=0.25, vol_target=none",selected,150,0.05,0.05,0.75,1.0,0.05,0.15,extra_profit,0.15,5,75.0,0.25,,20,2010-06-25 to 2019-12-31,761.95,-48.24,0.786,17.9,2020-01-02 to 2026-05-20,2333.35,-48.67,1.192,24.75,21855.39,-48.67,0.975,0.625,0.0,1.0,822,56
"cash=selected SMA200 exit=5% reentry=5%; unit=1.00, cap=1.00, add=10%/20%, sell=extra_profit 10%, max_days=10, trend_sma=150, trend_exp=0.5, vol_target=50%/20d",selected,200,0.05,0.05,1.0,1.0,0.1,0.2,extra_profit,0.1,10,150.0,0.5,0.5,20,2010-06-25 to 2019-12-31,1242.89,-48.32,0.867,16.65,2020-01-02 to 2026-05-20,2020.3,-39.85,1.318,23.63,30149.1,-48.32,1.061,0.688,0.0,1.0,404,61
"cash=qqq SMA100 exit=0% reentry=2%; unit=0.50, cap=1.00, add=10%/20%, sell=rebound_from_low 5%, max_days=10, trend_sma=100, trend_exp=0.25, vol_target=35%/20d",qqq,100,0.0,0.02,0.5,1.0,0.1,0.2,rebound_from_low,0.05,10,100.0,0.25,0.35,20,2010-06-25 to 2019-12-31,229.84,-38.28,0.651,23.91,2020-01-02 to 2026-05-20,366.3,-27.85,1.073,28.8,1486.0,-38.28,0.836,0.362,0.0,1.0,428,51
"cash=selected_or_qqq SMA150 exit=3% reentry=4%; unit=0.75, cap=1.50, add=8%/20%, sell=extra_profit 10%, max_days=20, trend_sma=100, trend_exp=0.25, vol_target=35%/20d",selected_or_qqq,150,0.03,0.04,0.75,1.5,0.08,0.2,extra_profit,0.1,20,100.0,0.25,0.35,20,2010-06-25 to 2019-12-31,581.15,-39.17,0.8,12.6,2020-01-02 to 2026-05-20,865.68,-28.76,1.322,20.26,6773.73,-39.17,1.014,0.506,1.12,1.5,391,70
"cash=selected_and_qqq SMA100 exit=5% reentry=5%; unit=0.67, cap=1.00, add=15%/30%, sell=extra_profit 15%, max_days=5, trend_sma=150, trend_exp=0.5, vol_target=50%/20d",selected_and_qqq,100,0.05,0.05,0.67,1.0,0.15,0.3,extra_profit,0.15,5,150.0,0.5,0.5,20,2010-06-25 to 2019-12-31,221.19,-44.51,0.579,33.39,2020-01-02 to 2026-05-20,282.43,-42.42,0.773,34.85,1179.64,-44.51,0.672,0.433,0.0,1.0,218,40
"cash=selected_and_qqq SMA250 exit=5% reentry=5%; unit=1.00, cap=1.00, add=15%/30%, sell=rebound_from_low 5%, max_days=20, trend_sma=150, trend_exp=0.5, vol_target=35%/50d",selected_and_qqq,250,0.05,0.05,1.0,1.0,0.15,0.3,rebound_from_low,0.05,20,150.0,0.5,0.35,50,2010-06-25 to 2019-12-31,568.35,-39.97,0.769,20.28,2020-01-02 to 2026-05-20,771.4,-36.61,1.222,25.75,5952.93,-39.97,0.954,0.525,0.0,1.0,340,63
"cash=selected_or_qqq SMA150 exit=0% reentry=0%; unit=1.00, cap=1.00, add=8%/20%, sell=extra_profit 15%, max_days=5, trend_sma=200, trend_exp=0.5, vol_target=50%/50d",selected_or_qqq,150,0.0,0.0,1.0,1.0,0.08,0.2,extra_profit,0.15,5,200.0,0.5,0.5,50,2010-06-25 to 2019-12-31,1731.68,-45.89,0.931,12.27,2020-01-02 to 2026-05-20,1690.3,-48.02,1.247,20.07,34534.19,-48.02,1.068,0.708,0.0,1.0,661,64
"cash=selected_or_qqq SMA150 exit=3% reentry=4%; unit=0.75, cap=1.50, add=8%/20%, sell=extra_profit 12%, max_days=20, trend_sma=200, trend_exp=0.5, vol_target=35%/20d",selected_or_qqq,150,0.03,0.04,0.75,1.5,0.08,0.2,extra_profit,0.12,20,200.0,0.5,0.35,20,2010-06-25 to 2019-12-31,772.21,-40.53,0.857,12.6,2020-01-02 to 2026-05-20,1104.78,-28.65,1.382,20.26,10881.08,-40.53,1.071,0.533,1.23,1.5,378,70
"cash=selected SMA250 exit=0% reentry=0%; unit=0.67, cap=1.00, add=15%/30%, sell=extra_profit 12%, max_days=5, trend_sma=75, trend_exp=0.25, vol_target=50%/20d",selected,250,0.0,0.0,0.67,1.0,0.15,0.3,extra_profit,0.12,5,75.0,0.25,0.5,20,2010-06-25 to 2019-12-31,504.8,-43.72,0.794,15.44,2020-01-02 to 2026-05-20,787.1,-33.93,1.169,24.81,5489.32,-43.72,0.964,0.48,0.0,1.0,361,60
