date,SOXL,TQQQ,allocation,equity,units,exposure,strategy_daily_return_pct,soxl_daily_return_pct,tqqq_daily_return_pct,held_asset_return_pct,estimated_return_from_exposure_pct,prior_exposure,prior_units,prior_allocation,change
2026-01-20,57.939998626708984,50.646263122558594,SOXL,34861436.80552982,1.0,1.0,-4.625516663853524,-4.625516663853524,-6.298481994098548,-4.625516663853524,-4.625516663853524,1.0,1.0,SOXL,False
2026-01-21,63.47999954223633,52.64296340942383,SOXL,38194753.9680574,1.0,1.0,9.561617271032397,9.561617271032397,3.9424434573453793,9.561617271032397,9.561617271032397,1.0,1.0,SOXL,False
2026-01-22,63.720001220703125,53.811031341552734,SOXL,38339158.585686,1.0,1.0,0.3780744804623204,0.3780744804623204,2.2188491233755325,0.3780744804623204,0.3780744804623204,1.0,1.0,SOXL,False
2026-01-23,61.599998474121094,54.29024124145508,SOXL,37063591.73153958,1.0,1.0,-3.3270601160836577,-3.3270601160836577,0.8905421211139242,-3.3270601160836577,-3.3270601160836577,1.0,1.0,SOXL,False
2026-01-26,60.70000076293945,54.98908615112305,SOXL,36522079.57970779,1.0,1.0,-1.4610352816156968,-1.4610352816156968,1.2872385417479926,-1.4610352816156968,-1.4610352816156968,1.0,1.0,SOXL,False
2026-01-27,64.95999908447266,56.44667434692383,SOXL,39085242.60693874,1.0,1.0,7.0181190576428465,7.0181190576428465,2.6506863412768533,7.0181190576428465,7.0181190576428465,1.0,1.0,SOXL,False
2026-01-28,70.08999633789062,56.965816497802734,SOXL,42171868.06951049,1.0,1.0,7.897163370872318,7.897163370872318,0.9197036971358763,7.897163370872318,7.897163370872318,1.0,1.0,SOXL,False
2026-01-29,70.47000122070312,55.9474983215332,SOXL,42400510.052975334,1.0,1.0,0.5421670747143059,0.5421670747143059,-1.787595155963062,0.5421670747143059,0.5421670747143059,1.0,1.0,SOXL,False
2026-01-30,61.790000915527344,53.910865783691406,SOXL,37177912.723272,2.0,1.0,-12.317298360746609,-12.317298360746609,-3.6402566673082726,-12.317298360746609,-12.317298360746609,1.0,1.0,SOXL,True
2026-02-02,65.19999694824219,55.00904846191406,SOXL,41281377.135395624,2.0,2.0,11.03737168535286,5.51868584267643,2.0370340232133133,5.51868584267643,11.03737168535286,1.0,2.0,SOXL,True
2026-02-03,61.20000076293945,52.43330764770508,SOXL,36216182.0803496,2.0,2.0,-12.269927523088864,-6.134963761544432,-4.682394780910126,-6.134963761544432,-12.269927523088864,2.0,2.0,SOXL,False
2026-02-04,53.189998626708984,49.67786407470703,SOXL,26736061.419783168,3.0,2.0,-26.176477243055984,-13.088238621527992,-5.255139712931401,-13.088238621527992,-26.176477243055984,2.0,2.0,SOXL,True
2026-02-05,53.25,47.561363220214844,SOXL,26796381.04538942,3.0,2.0,0.22561148652067153,0.11280574326033577,-4.260450592862308,0.11280574326033577,0.22561148652067153,2.0,3.0,SOXL,False
2026-02-06,61.75,50.50649642944336,SOXL,35351094.242978536,3.0,2.0,31.924882629107998,15.962441314553999,6.192280897400249,15.962441314553999,31.924882629107998,2.0,3.0,SOXL,False
2026-02-09,64.02999877929688,51.654598236083984,SOXL,37961635.18940121,3.0,2.0,7.384611430921062,3.692305715460531,2.273176497689766,3.692305715460531,7.384611430921062,2.0,3.0,SOXL,False
2026-02-10,63.34000015258789,50.93578338623047,SOXL,37143472.55789469,3.0,2.0,-2.1552354829408094,-1.0776177414704047,-1.3915795967828881,-1.0776177414704047,-2.1552354829408094,2.0,3.0,SOXL,False
2026-02-11,68.05000305175781,51.31515884399414,SOXL,42667497.28197025,1.0,2.0,14.872127842827254,7.436063921413627,0.7448112751834657,7.436063921413627,14.872127842827254,2.0,3.0,SOXL,True
2026-02-12,63.099998474121094,48.18033981323242,SOXL,39563833.83758485,2.0,1.0,-7.274069589492638,-7.274069589492626,-6.10895318533855,-7.274069589492626,-7.274069589492626,2.0,1.0,SOXL,True
2026-02-13,64.58999633789062,48.38999557495117,SOXL,41432297.524623156,2.0,2.0,4.72265578383686,2.36132789191843,0.4351479514911327,2.36132789191843,4.72265578383686,1.0,2.0,SOXL,True
2026-02-17,64.3499984741211,48.27019119262695,SOXL,41124396.5040083,2.0,2.0,-0.743142521680995,-0.3715712608404975,-0.24758089125810345,-0.3715712608404975,-0.743142521680995,2.0,2.0,SOXL,False
2026-02-18,66.29000091552734,49.308475494384766,SOXL,43604005.87497726,2.0,2.0,6.029533760397632,3.014766880198816,2.150984440095627,3.014766880198816,6.029533760397632,2.0,2.0,SOXL,False
2026-02-19,65.2300033569336,48.7494010925293,SOXL,42209522.87198918,2.0,2.0,-3.1980616803565787,-1.5990308401782838,-1.1338302315169635,-1.5990308401782838,-3.1980616803565676,2.0,2.0,SOXL,False
2026-02-20,67.11000061035156,49.97737121582031,SOXL,44642568.49466698,2.0,2.0,5.764210199808728,2.882105099904364,2.5189440193537083,2.882105099904364,5.764210199808728,2.0,2.0,SOXL,False
2026-02-23,65.86000061035156,48.16037368774414,SOXL,42979531.38810118,2.0,2.0,-3.7252272049814183,-1.8626136024907036,-3.6356404586182056,-1.8626136024907036,-3.7252272049814072,2.0,2.0,SOXL,False
2026-02-24,68.52999877929688,49.69783020019531,SOXL,46464355.835257985,2.0,2.0,8.108102472521539,4.0540512362607695,3.1923683201038555,4.0540512362607695,8.108102472521539,2.0,2.0,SOXL,False
2026-02-25,71.86000061035156,51.78438186645508,SOXL,50979937.1213014,2.0,2.0,9.718377033039394,4.859188516519697,4.198476387911931,4.859188516519697,9.718377033039394,2.0,2.0,SOXL,False
2026-02-26,65.33999633789062,49.967384338378906,SOXL,41728909.984716766,2.0,2.0,-18.14640750649179,-9.073203753245895,-3.508775160746269,-9.073203753245895,-18.14640750649179,2.0,2.0,SOXL,False
2026-02-27,62.77000045776367,49.438262939453125,SOXL,38446291.90226915,2.0,2.0,-7.866532060506437,-3.933266030253224,-1.058933554221242,-3.933266030253224,-7.866532060506448,2.0,2.0,SOXL,False
2026-03-02,62.7599983215332,49.61796569824219,SOXL,38434039.391631626,2.0,2.0,-0.031869160928876816,-0.015934580464438408,0.3634892249534394,-0.015934580464438408,-0.031869160928876816,2.0,2.0,SOXL,False
2026-03-03,53.41999816894531,48.02060317993164,SOXL,26994461.845969293,3.0,2.0,-29.764182289288875,-14.882091144644438,-3.2193228719313183,-14.882091144644438,-29.764182289288875,2.0,2.0,SOXL,True
2026-03-04,56.619998931884766,50.17703628540039,SOXL,30228542.76933624,3.0,2.0,11.980534903124385,5.990267451562192,4.490641438610554,5.990267451562192,11.980534903124385,2.0,3.0,SOXL,False
2026-03-05,54.79999923706055,49.717796325683594,SOXL,28285203.325569794,3.0,2.0,-6.428822780493948,-3.214411390246974,-0.9152393080864685,-3.214411390246974,-6.428822780493948,2.0,3.0,SOXL,False
2026-03-06,47.88999938964844,47.46152877807617,SOXL,24718583.738255512,3.0,1.0,-12.60948894820233,-12.60948894820233,-4.538148740196402,-12.60948894820233,-12.60948894820233,2.0,3.0,SOXL,True
2026-03-09,53.31999969482422,49.308475494384766,SOXL,30324009.46190891,3.0,2.0,22.67696961528669,11.338484807643345,3.8914606500449533,11.338484807643345,22.67696961528669,1.0,3.0,SOXL,True
2026-03-10,54.59000015258789,49.318458557128906,SOXL,31768552.076997954,3.0,2.0,4.763692667038599,2.3818463335192996,0.020246139520740947,2.3818463335192996,4.763692667038599,2.0,3.0,SOXL,False
2026-03-11,56.09000015258789,49.26853942871094,SOXL,33514396.663270142,3.0,2.0,5.495511983173662,2.747755991586831,-0.10121794127070372,2.747755991586831,5.495511983173662,2.0,3.0,SOXL,False
2026-03-12,50.279998779296875,46.75270462036133,SOXL,30042856.458083756,3.0,1.0,-10.358355067722268,-10.358355067722268,-5.106371809519327,-10.358355067722268,-10.358355067722268,2.0,3.0,SOXL,True
2026-03-13,50.720001220703125,45.85418701171875,SOXL,30305762.792795468,2.0,1.0,0.8751043199854314,0.8751043199854314,-1.9218516146577436,0.8751043199854314,0.8751043199854314,1.0,3.0,SOXL,True
2026-03-16,53.689998626708984,47.38166046142578,SOXL,33854975.5181647,3.0,2.0,11.711345956330721,5.8556729781653605,3.33115370536754,5.8556729781653605,11.711345956330721,1.0,2.0,SOXL,True
2026-03-17,54.95000076293945,48.08050537109375,SOXL,35443999.26806277,3.0,2.0,4.693619550974093,2.3468097754870465,1.4749270136636738,2.3468097754870465,4.693619550974093,2.0,3.0,SOXL,False
2026-03-18,54.02000045776367,46.023902893066406,SOXL,34244256.604612984,3.0,2.0,-3.384896423160766,-1.6924482115803885,-4.277414436795379,-1.6924482115803885,-3.384896423160777,2.0,3.0,SOXL,False
2026-03-19,54.849998474121094,45.61458206176758,SOXL,35296558.15265484,3.0,2.0,3.072928579504053,1.5364642897520264,-0.8893657546815592,1.5364642897520264,3.072928579504053,2.0,3.0,SOXL,False
2026-03-20,51.13999938964844,43.00889205932617,SOXL,32909134.231518924,3.0,1.0,-6.763900068699325,-6.763900068699325,-5.71240573664139,-6.763900068699325,-6.763900068699325,2.0,3.0,SOXL,True
2026-03-23,53.029998779296875,44.496429443359375,SOXL,35341603.7017481,3.0,2.0,7.391472085277373,3.6957360426386865,3.4586740388041326,3.6957360426386865,7.391472085277373,1.0,3.0,SOXL,True
2026-03-24,54.959999084472656,43.547996520996094,SOXL,37914083.713058405,3.0,2.0,7.278900055073212,3.639450027536606,-2.1314809620186836,3.639450027536606,7.278900055073212,2.0,3.0,SOXL,False
2026-03-25,57.040000915527344,44.38999938964844,SOXL,40783856.815663934,3.0,2.0,7.569147982909374,3.784573991454687,1.9335054099363314,3.784573991454687,7.569147982909374,2.0,3.0,SOXL,False
2026-03-26,48.970001220703125,41.22999954223633,SOXL,35013770.792285755,3.0,1.0,-14.147965577306687,-14.147965577306676,-7.1187201866666605,-14.147965577306676,-14.147965577306676,2.0,3.0,SOXL,True
2026-03-27,46.61000061035156,38.779998779296875,SOXL,33326359.75735261,3.0,1.0,-4.819278234679358,-4.819278234679358,-5.942276958867421,-4.819278234679358,-4.819278234679358,1.0,3.0,SOXL,False
2026-03-30,40.619998931884766,37.88999938964844,SOXL,29043481.656737525,3.0,1.0,-12.85132289214449,-12.85132289214449,-2.2949959197099634,-12.85132289214449,-12.85132289214449,1.0,3.0,SOXL,False
2026-03-31,47.90999984741211,41.68000030517578,SOXL,34255865.05002025,3.0,1.0,17.94682695032037,17.94682695032037,10.002641796195899,17.94682695032037,17.94682695032037,1.0,3.0,SOXL,False
2026-04-01,52.2599983215332,43.22999954223633,SOXL,40476401.93884827,3.0,2.0,18.159041903466246,9.079520951733123,3.7188081231085635,9.079520951733123,18.159041903466246,1.0,3.0,SOXL,True
2026-04-02,52.75,43.33000183105469,SOXL,41235433.91455961,3.0,2.0,1.8752456724243416,0.9376228362121708,0.2313261389712773,0.9376228362121708,1.8752456724243416,2.0,3.0,SOXL,False
2026-04-06,54.810001373291016,44.099998474121094,SOXL,44456099.336066484,3.0,2.0,7.810431747074942,3.905215873537471,1.7770519513676808,3.905215873537471,7.810431747074942,2.0,3.0,SOXL,False
2026-04-07,56.54999923706055,44.150001525878906,SOXL,47278705.28162941,3.0,2.0,6.3491983950850095,3.1745991975425047,0.11338560881619664,3.1745991975425047,6.3491983950850095,2.0,3.0,SOXL,False
2026-04-08,67.5,48.0,SOXL,65588231.92669261,2.0,2.0,38.72679367169036,19.36339683584518,8.720268043171831,19.36339683584518,38.72679367169036,2.0,3.0,SOXL,True
2026-04-09,71.9800033569336,48.959999084472656,SOXL,74294468.94023106,2.0,2.0,13.274084020543997,6.6370420102719985,1.9999980926513672,6.6370420102719985,13.274084020543997,2.0,2.0,SOXL,False
2026-04-10,76.38999938964844,49.16999816894531,SOXL,83398061.54926127,2.0,2.0,12.253392128496055,6.126696064248027,0.428919706698383,6.126696064248027,12.253392128496055,2.0,2.0,SOXL,False
2026-04-13,80.55999755859375,50.65999984741211,SOXL,92503173.91299129,1.0,2.0,10.917654672766997,5.458827336383498,3.030306556748763,5.458827336383498,10.917654672766997,2.0,2.0,SOXL,True
2026-04-14,85.30999755859375,53.40999984741211,SOXL,97957370.65334156,1.0,1.0,5.8962265937820835,5.8962265937820835,5.428345851328453,5.8962265937820835,5.8962265937820835,2.0,1.0,SOXL,True
2026-04-15,85.95999908447266,55.650001525878906,SOXL,98703736.16990396,1.0,1.0,0.7619288998718554,0.7619288998718554,4.193974321037808,0.7619288998718554,0.7619288998718554,1.0,1.0,SOXL,False
2026-04-16,88.37000274658203,56.43000030517578,SOXL,101471027.56319012,1.0,1.0,2.8036338852692078,2.8036338852692078,1.4016150187060594,2.8036338852692078,2.8036338852692078,1.0,1.0,SOXL,False
2026-04-17,94.68000030517578,58.59000015258789,SOXL,108716494.53491648,1.0,1.0,7.140429288758621,7.140429288758621,3.827750905069549,7.140429288758621,7.140429288758621,1.0,1.0,SOXL,False
2026-04-20,95.94000244140625,58.08000183105469,SOXL,110163294.43897176,1.0,1.0,1.3308007310616654,1.3308007310616654,-0.8704528421317637,1.3308007310616654,1.3308007310616654,1.0,1.0,SOXL,False
2026-04-21,98.08999633789062,57.400001525878906,SOXL,112632029.11307241,1.0,1.0,2.240977529469479,2.240977529469479,-1.170799386600907,2.240977529469479,2.240977529469479,1.0,1.0,SOXL,False
2026-04-22,105.63999938964844,60.209999084472656,SOXL,121301334.80455285,1.0,1.0,7.697016345836438,7.697016345836438,4.89546599981685,7.697016345836438,7.697016345836438,1.0,1.0,SOXL,False
2026-04-23,112.7699966430664,59.220001220703125,SOXL,129488368.02103679,1.0,1.0,6.749334811257701,6.749334811257701,-1.644241619038389,6.749334811257701,6.749334811257701,1.0,1.0,SOXL,False
2026-04-24,128.32000732421875,62.560001373291016,SOXL,147343698.03567955,1.0,1.0,13.789138196368311,13.789138196368311,5.639986632455929,13.789138196368311,13.789138196368311,1.0,1.0,SOXL,False
2026-04-27,123.38999938964844,62.63999938964844,SOXL,141682806.83428282,1.0,1.0,-3.841963570118856,-3.841963570118845,0.127874064260447,-3.841963570118845,-3.841963570118845,1.0,1.0,SOXL,False
2026-04-28,109.55999755859375,60.7400016784668,SOXL,125802480.32776137,2.0,1.0,-11.208365264174668,-11.208365264174668,-3.0332019950428446,-11.208365264174668,-11.208365264174668,1.0,1.0,SOXL,True
2026-04-29,117.97000122070312,61.86000061035156,SOXL,145116086.45837647,2.0,2.0,15.352325391594901,7.6761626957974505,1.8439231164556036,7.6761626957974505,15.352325391594901,1.0,2.0,SOXL,True
2026-04-30,126.9800033569336,63.540000915527344,SOXL,167282675.1752022,1.0,2.0,15.275073396624261,7.637536698312131,2.7158103598444727,7.637536698312131,15.275073396624261,2.0,2.0,SOXL,True
2026-05-01,130.39999389648438,65.30000305175781,SOXL,171788149.6704405,1.0,1.0,2.693330011921158,2.693330011921158,2.7699120410311195,2.693330011921158,2.693330011921158,2.0,1.0,SOXL,True
2026-05-04,127.55000305175781,64.91000366210938,SOXL,168033589.26622814,1.0,1.0,-2.1855759034689726,-2.1855759034689615,-0.5972425289770933,-2.1855759034689615,-2.1855759034689615,1.0,1.0,SOXL,False
2026-05-05,144.16000366210938,67.38999938964844,SOXL,189915501.87691662,1.0,1.0,13.02234434570062,13.02234434570062,3.820667982779269,13.02234434570062,13.02234434570062,1.0,1.0,SOXL,False
2026-05-06,165.85000610351562,71.56999969482422,SOXL,218489777.64501518,1.0,1.0,15.045783775258869,15.045783775258869,6.202701206461003,15.045783775258869,15.045783775258869,1.0,1.0,SOXL,False
2026-05-07,152.10000610351562,71.33999633789062,SOXL,200375612.24218813,2.0,1.0,-8.290623752776893,-8.290623752776893,-0.3213683916645671,-8.290623752776893,-8.290623752776893,1.0,1.0,SOXL,True
2026-05-08,176.94000244140625,76.27999877929688,SOXL,265823728.9360309,1.0,2.0,32.66271576739466,16.33135788369733,6.92459026491774,16.33135788369733,32.66271576739466,1.0,2.0,SOXL,True
2026-05-11,190.4199981689453,76.95999908447266,SOXL,286075241.77029127,1.0,1.0,7.618399198340109,7.618399198340109,0.8914529576006469,7.618399198340109,7.618399198340109,2.0,1.0,SOXL,True
2026-05-12,172.52000427246094,74.95999908447266,SOXL,259183396.73897132,2.0,1.0,-9.400269965659314,-9.400269965659314,-2.5987526296677332,-9.400269965659314,-9.400269965659314,1.0,1.0,SOXL,True
2026-05-13,184.24000549316406,77.23999786376953,SOXL,294398208.3659104,2.0,2.0,13.586831591070103,6.793415795535052,3.0416206071821605,6.793415795535052,13.586831591070103,1.0,2.0,SOXL,True
2026-05-14,186.19000244140625,78.94999694824219,SOXL,300630031.9738704,2.0,2.0,2.1168007925559174,1.0584003962779587,2.213877695191857,1.0584003962779587,2.1168007925559174,2.0,2.0,SOXL,False
2026-05-15,164.17999267578125,75.33999633789062,SOXL,229553498.83222264,2.0,2.0,-23.642525889704014,-11.821262944852007,-4.5725151993586515,-11.821262944852007,-23.642525889704014,2.0,2.0,SOXL,False
2026-05-18,151.75,74.31999969482422,SOXL,194794716.56306747,3.0,2.0,-15.141909161036082,-7.570954580518041,-1.3538581001409256,-7.570954580518041,-15.141909161036082,2.0,2.0,SOXL,True
2026-05-19,151.88999938964844,72.93000030517578,SOXL,195154138.52584267,3.0,2.0,0.18451319887766715,0.09225659943883358,-1.8702898215232855,0.09225659943883358,0.18451319887766715,2.0,3.0,SOXL,False
2026-05-20,173.1999969482422,76.51000213623047,SOXL,249913954.60651344,3.0,2.0,28.059777002074384,14.029888501037192,4.908819163683198,14.029888501037192,28.059777002074384,2.0,3.0,SOXL,False
