date,equity,exposure,cash,allocation_signal,SOXL_open,SOXL_close,TQQQ_open,TQQQ_close,QQQ_close
2010-08-04,1.1121189259492208,0.75,False,TQQQ,0.4988244883975881,0.511712372303009,0.23582851248566494,0.23950037360191345,40.94327163696289
2010-08-05,1.10722395680015,0.75,False,TQQQ,0.508831477836962,0.49943143129348755,0.2359028143922039,0.2380865067243576,40.847320556640625
2010-08-06,1.103571245372302,0.75,False,TQQQ,0.4901822399666479,0.5000380277633667,0.22952607676343093,0.23696984350681305,40.78626251220703
2010-08-09,1.1180328512061322,0.75,False,TQQQ,0.5036771272996577,0.508225679397583,0.240219649483418,0.2411133199930191,41.06537628173828
2010-08-10,1.1002626202456476,0.75,False,TQQQ,0.49276024869811597,0.4692588150501251,0.23570463709215003,0.2360018789768219,40.70777130126953
2010-08-11,1.0319988736439452,0.75,False,TQQQ,0.4390873142950331,0.4127057194709778,0.22347238935458996,0.216575488448143,39.600013732910156
2010-08-12,1.0188917419389145,1.0,False,TQQQ,0.383443071448331,0.3961790204048157,0.2035991016521518,0.2104712277650833,39.28600311279297
2010-08-13,0.9985936684931401,1.0,False,TQQQ,0.3981503848017515,0.3842008709907532,0.20873540576823052,0.20627827942371368,39.00687026977539
2010-08-16,1.004238787034253,1.0,False,TQQQ,0.3805620005979713,0.38814353942871094,0.20320183421753443,0.20744438469409943,39.07666778564453
2010-08-17,1.0424371868496924,1.0,False,TQQQ,0.4031537776873189,0.4030018448829651,0.21208423158613743,0.21533498167991638,39.5738525390625
2010-08-18,1.0518047682317,1.0,False,TQQQ,0.4066407284082147,0.4164956212043762,0.21424316717300954,0.21727003157138824,39.73084259033203
2010-08-19,1.0131265160274923,1.0,False,TQQQ,0.41164419389019785,0.39557233452796936,0.21419361217788718,0.20928031206130981,39.128990173339844
2010-08-20,1.009644267927217,1.0,False,TQQQ,0.3992110957358373,0.4001207947731018,0.20717188623011076,0.2085609883069992,39.181331634521484
2010-08-23,0.9817819549314899,1.0,False,TQQQ,0.41149229683956523,0.38602039217948914,0.21322565276012273,0.2028055042028427,38.79753494262695
2010-08-24,0.9254482078379966,1.0,False,TQQQ,0.3705553387893467,0.3664616644382477,0.19618012649922262,0.19116871058940887,38.07358169555664
2010-08-25,0.9531951744762912,1.0,False,TQQQ,0.36130716795130086,0.377530038356781,0.18744724803295212,0.1969003677368164,38.439918518066406
2010-08-26,0.9220856342886783,1.0,False,TQQQ,0.38420091258491335,0.3559998869895935,0.19943084471739492,0.19047410786151886,37.97761917114258
2010-08-27,0.9489875876394549,0.75,False,TQQQ,0.366765392595081,0.3772270679473877,0.19379822443946315,0.19677554070949554,38.439918518066406
2010-08-30,0.9218257257771686,1.0,False,TQQQ,0.37176872660842697,0.3499356806278229,0.19374869010515153,0.19039981067180634,38.03867721557617
2010-08-31,0.9172590595188259,1.0,False,TQQQ,0.3472065795160669,0.3276478052139282,0.18757111167565363,0.18945658206939697,37.90785598754883
2010-09-01,0.9941394873013222,1.0,False,TQQQ,0.34098960843757936,0.35812312364578247,0.19675081302601222,0.20533595979213715,39.0417594909668
2010-09-02,1.0282551875005577,1.0,False,TQQQ,0.3641872209797157,0.38192659616470337,0.20660119032648325,0.21238243579864502,39.4778938293457
2010-09-03,1.080628101821146,1.0,False,TQQQ,0.3969368435841655,0.39845332503318787,0.21883345554459843,0.22319987416267395,40.1320686340332
2010-09-07,1.0572648081616078,0.75,False,TQQQ,0.3949663875215329,0.37692317366600037,0.22019782010760097,0.2177664190530777,39.86167907714844
2010-09-08,1.0915856627698863,1.0,False,TQQQ,0.3785916716355273,0.3707072138786316,0.22019781675448682,0.22545790672302246,40.34141159057617
2010-09-09,1.1053963617170435,1.0,False,TQQQ,0.3846557265007687,0.3722236156463623,0.2324786346188648,0.22831039130687714,40.4984130859375
2010-09-10,1.1172928820767185,1.0,False,TQQQ,0.36888771908197715,0.3576682507991791,0.22997294245489902,0.23076751828193665,40.64670181274414
2010-09-13,1.1665440218457548,1.0,False,TQQQ,0.36843282881539735,0.39314693212509155,0.23679644646463935,0.2409399300813675,41.21367263793945
2010-09-14,1.1813189525440688,1.0,False,TQQQ,0.3896591945975349,0.41240194439888,0.23992240616342222,0.24399156868457794,41.388126373291016
2010-09-15,1.2013801674826214,1.0,False,TQQQ,0.40391161050320606,0.4092179536819458,0.2420565576172038,0.248135045170784,41.64978790283203
2010-09-16,1.2139031912609217,0.75,False,TQQQ,0.40103067366000583,0.41786032915115356,0.24798553129102094,0.25163358449935913,41.815521240234375
2010-09-17,1.2236404991952792,0.75,False,TQQQ,0.4239253280246417,0.41816413402557373,0.2567687646528006,0.2543126046657562,41.95716857910156
2010-09-20,1.271347316904468,0.75,False,TQQQ,0.41831501960001655,0.4231674075126648,0.2571661068062109,0.26756149530410767,42.69156265258789
2010-09-21,1.2683430988542521,0.75,False,TQQQ,0.42165093579248236,0.4202863872051239,0.26778534067986137,0.2667182683944702,42.68281936645508
2010-09-22,1.263847971248282,0.75,False,TQQQ,0.4149475683254623,0.4029659628868103,0.26374100137246775,0.2654530704021454,42.56915283203125
2010-09-23,1.261097062049731,0.75,False,TQQQ,0.3917432598621981,0.4107007086277008,0.26001956400713644,0.26465845108032227,42.551666259765625
2010-09-24,1.3144852431653378,0.75,False,TQQQ,0.429204044700874,0.4595361649990082,0.27411162114294435,0.2796451449394226,43.417205810546875
2010-09-27,1.3032179223716462,0.75,False,TQQQ,0.4630241350251151,0.4516494870185852,0.2809351695886646,0.2764439582824707,43.18115234375
2010-09-28,1.3056893695926939,0.75,False,TQQQ,0.457109285754638,0.472730815410614,0.279049697434848,0.27713850140571594,43.163673400878906
2010-09-29,1.2978011586343012,0.75,False,TQQQ,0.4640860046377943,0.4831954538822174,0.27495573566608167,0.274906188249588,43.09373092651367
2010-09-30,1.2847258130241903,0.75,False,TQQQ,0.4907782748165087,0.472730815410614,0.27907443602400034,0.2711838185787201,42.90137481689453
2010-10-01,1.2818759078758324,0.75,False,TQQQ,0.4842574534862317,0.4677259624004364,0.27753566802591284,0.27034056186676025,42.848934173583984
2010-10-04,1.2484623272742903,0.75,False,TQQQ,0.4649960835420345,0.4486165940761566,0.26763573522263073,0.26096177101135254,42.385555267333984
2010-10-05,1.3299188296670266,1.0,False,TQQQ,0.4580191629198918,0.47667360305786133,0.2702167515587447,0.2803891897201538,43.417205810546875
2010-10-06,1.2960263466432311,1.0,False,TQQQ,0.4762187228634609,0.4602942168712616,0.27922299690788366,0.27324357628822327,43.0412712097168
2010-10-07,1.308733960446937,1.0,False,TQQQ,0.45923327602136793,0.4604462683200836,0.2778835170210159,0.2759227454662323,43.19865036010742
2010-10-08,1.3350976862258639,1.0,False,TQQQ,0.4572614151148905,0.47546085715293884,0.27641912868812674,0.2814810574054718,43.49588394165039
2010-10-11,1.3378046519463578,1.0,False,TQQQ,0.4754607030863029,0.4841054677963257,0.28227472107443075,0.28205177187919617,43.51338195800781
2010-10-12,1.365578120238626,1.0,False,TQQQ,0.47803883282367554,0.49441835284233093,0.2801910237900065,0.28790730237960815,43.81064224243164
2010-10-13,1.3987611379386011,1.0,False,TQQQ,0.4991202800922081,0.49669337272644043,0.2932160281445217,0.29490333795547485,44.169105529785156
2010-10-14,1.3909968817438452,1.0,False,TQQQ,0.4976032886368867,0.4925984740257263,0.2952509508916493,0.2932663857936859,44.08165740966797
2010-10-15,1.4797269773842692,1.0,False,TQQQ,0.5029120673532534,0.5038220286369324,0.303760852478714,0.311973512172699,45.01716613769531
2010-10-18,1.4803155776700034,0.75,False,TQQQ,0.5012430829462704,0.4921433627605438,0.3124698948195329,0.311973512172699,44.851051330566406
2010-10-19,1.43616527843677,0.75,False,TQQQ,0.47667384865075285,0.47151798009872437,0.29961745546466556,0.29956790804862976,44.43138885498047
2010-10-20,1.4585302329320025,0.75,False,TQQQ,0.47197282329812,0.47940367460250854,0.3024956852422166,0.3057959973812103,44.75487518310547
2010-10-21,1.4662324122069206,0.75,False,TQQQ,0.48183067086249537,0.4722759425640106,0.3119735011535903,0.3079290986061096,44.84230041503906
2010-10-22,1.487668651590424,0.75,False,TQQQ,0.4722759867608607,0.5003331899642944,0.308301690088796,0.3139333426952362,45.148292541503906
2010-10-25,1.504588950118304,0.75,False,TQQQ,0.5080679570148442,0.5167127251625061,0.31770526499830964,0.318697065114975,45.366878509521484
2010-10-26,1.5114506066565965,0.75,False,TQQQ,0.5094328319801736,0.5101917386054993,0.3136856305012575,0.3206073045730591,45.48927688598633
2010-10-27,1.523203981185115,0.75,False,TQQQ,0.5120117629388341,0.5570554137229919,0.31651428603070064,0.3239075541496277,45.629154205322266
2010-10-28,1.5297985209238185,0.75,False,TQQQ,0.5585711761409553,0.5584201216697693,0.328398849402932,0.3257683217525482,45.725337982177734
2010-10-29,1.524291646101806,0.75,False,TQQQ,0.5538704212351605,0.5688849687576294,0.32569398043712644,0.32420483231544495,45.620426177978516
2010-11-01,1.5269414818806077,0.75,False,TQQQ,0.5729798254439982,0.5631211996078491,0.32750511540942107,0.32494986057281494,45.65538787841797
2010-11-02,1.5616118131272623,0.75,False,TQQQ,0.573434708487866,0.5740407705307007,0.3327653253083037,0.3347994387149811,46.14500427246094
2010-11-03,1.578522342476808,0.75,False,TQQQ,0.5798047696977888,0.5929993987083435,0.33648669416530824,0.3396373987197876,46.35482406616211
2010-11-04,1.6204642436775176,0.75,False,TQQQ,0.6092267103945641,0.647445559501648,0.3514723306440811,0.3516714572906494,46.92312240600586
2010-11-05,1.6219205301258766,0.75,False,TQQQ,0.6539673717381023,0.6609432697296143,0.35251466974198675,0.35209259390830994,46.92312240600586
2010-11-08,1.6250201117651653,0.75,False,TQQQ,0.6573033941881322,0.6618532538414001,0.35030628854147333,0.35298633575439453,46.984317779541016
2010-11-09,1.6054447233209233,0.75,False,TQQQ,0.6618532578171998,0.6366779208183289,0.35799764808446577,0.34727928042411804,46.730770111083984
2010-11-10,1.6238385319213549,0.75,False,TQQQ,0.6360709444335793,0.6374359130859375,0.3491152663039108,0.352588951587677,46.96683120727539
2010-11-11,1.6037971025706002,0.75,False,TQQQ,0.5887524895568552,0.6151416897773743,0.3361893984309269,0.3466590642929077,46.66958236694336
2010-11-12,1.542415677897926,0.75,False,TQQQ,0.6104399195072655,0.6136248111724854,0.34092833693076474,0.32901906967163086,45.9089241027832
2010-11-15,1.5194789981965635,1.0,False,TQQQ,0.6272743222812912,0.5999751091003418,0.3346506020272068,0.32549571990966797,45.73406982421875
2010-11-16,1.4440793766407132,1.0,False,TQQQ,0.5852644932095816,0.5744958519935608,0.31852363679522117,0.30934396386146545,44.9821891784668
2010-11-17,1.457742665154874,1.0,False,TQQQ,0.572372922172483,0.5728278756141663,0.30988899628729544,0.312270849943161,45.11333084106445
2010-11-18,1.5255016411023576,1.0,False,TQQQ,0.5902691836445039,0.6048287749290466,0.32231941118269686,0.3267858624458313,45.83899688720703
2010-11-19,1.5290904629179698,1.0,False,TQQQ,0.6008851542663051,0.6342511773109436,0.32571869182662266,0.3275546431541443,45.87397766113281
2010-11-22,1.5693991813210026,1.0,False,TQQQ,0.6360711095601088,0.6577584743499756,0.3236598575760681,0.3361893892288208,46.258663177490234
2010-11-23,1.49527100660082,1.0,False,TQQQ,0.637132950958867,0.6401658654212952,0.3262398696589444,0.32030999660491943,45.524234771728516
2010-11-24,1.5825996069812116,1.0,False,TQQQ,0.654118342113578,0.6914271712303162,0.3294154027733682,0.3390171229839325,46.442264556884766
2010-11-26,1.57264144726971,1.0,False,TQQQ,0.6811147114094566,0.6799017190933228,0.33311202585426464,0.33688393235206604,46.13624954223633
2010-11-29,1.55075055240753,1.0,False,TQQQ,0.6685268757023001,0.6751996874809265,0.3312265891476361,0.33219456672668457,46.10127639770508
2010-11-30,1.4917977961563031,1.0,False,TQQQ,0.6545734545078313,0.6501755714416504,0.32164961372435696,0.3195659816265106,45.5417366027832
2010-12-01,1.5800535795741186,0.75,False,TQQQ,0.6823275500473513,0.7125086188316345,0.33422869147078593,0.3398860692977905,46.503456115722656
2010-12-02,1.6160047318979929,0.75,False,TQQQ,0.7166035797538955,0.7525475025177002,0.3413990094938582,0.35020712018013,46.97557067871094
2010-12-03,1.6262129238880554,0.75,False,TQQQ,0.7414759938952821,0.7634673118591309,0.34598942733783716,0.35313498973846436,47.09797668457031
2010-12-06,1.6240705320579376,0.75,False,TQQQ,0.7660451822057726,0.7595243453979492,0.35320919839515086,0.3525146543979645,47.080482482910156
2010-12-07,1.6255776187144817,0.75,False,TQQQ,0.7834865218151336,0.758007287979126,0.36554055874235514,0.3528376519680023,47.10671615600586
2010-12-08,1.6424541103924806,0.75,False,TQQQ,0.7661971691103041,0.7787848114967346,0.3563351496244006,0.35772520303726196,47.28158187866211
2010-12-09,1.6438130139497844,0.75,False,TQQQ,0.7922831960015422,0.7843964695930481,0.3637046372580575,0.35809677839279175,47.32527160644531
2010-12-10,1.6696664673216342,0.75,False,TQQQ,0.7872783689476375,0.7865194082260132,0.3605538392667176,0.36561480164527893,47.640037536621094
2010-12-13,1.65506030887052,0.75,False,TQQQ,0.802444142707554,0.7718089818954468,0.37020517777795453,0.3613227605819702,47.47393035888672
2010-12-14,1.6602670318065484,0.75,False,TQQQ,0.7716569482355802,0.7520925402641296,0.3641762411608566,0.36283573508262634,47.56134796142578
2010-12-15,1.647578163555403,0.75,False,TQQQ,0.7463297132107654,0.7287362813949585,0.3625384333043258,0.3591390550136566,47.35150146484375
2010-12-16,1.67335384285203,0.75,False,TQQQ,0.7349551768288135,0.7416279911994934,0.3595115704345981,0.366632342338562,47.71870803833008
2010-12-17,1.6771762115785602,0.75,False,TQQQ,0.7452678254415694,0.7567944526672363,0.36779849335831727,0.3677489459514618,47.7607536315918
2010-12-20,1.680573051731773,0.75,False,TQQQ,0.7534573520568972,0.7481494545936584,0.36968401511538884,0.3687407970428467,47.79581069946289
2010-12-21,1.7013329130110382,0.75,False,TQQQ,0.7577042955688118,0.7639221549034119,0.3730081447157538,0.3748193085193634,48.084896087646484
2010-12-22,1.7026856905568242,0.75,False,TQQQ,0.7522445998846164,0.7646802663803101,0.37486988909957825,0.37521669268608093,48.076141357421875
2010-12-23,1.6929699377235,0.75,False,TQQQ,0.7514855290364049,0.7583103179931641,0.3732568208396085,0.3723631501197815,47.9534797668457
2010-12-27,1.6935017216227457,0.75,False,TQQQ,0.7442056166188109,0.7605851292610168,0.3693610284063548,0.37251269817352295,47.97976303100586
2010-12-28,1.6880297458668172,0.75,False,TQQQ,0.7583104380061171,0.7508795857429504,0.3752908853935142,0.3708997070789337,47.89216995239258
2010-12-29,1.6955759615243902,0.75,False,TQQQ,0.7539125084877014,0.7539125084877014,0.3741742554968792,0.3731081485748291,47.99728775024414
2010-12-30,1.6860201238773784,0.75,False,TQQQ,0.7539122636649861,0.7605851292610168,0.3732567397947139,0.3703041970729828,47.883419036865234
2010-12-31,1.674407166649531,0.75,False,TQQQ,0.7546704359612935,0.7581592798233032,0.3694858347904994,0.3669048547744751,47.70821762084961
2011-01-03,1.7309834399440613,0.75,False,TQQQ,0.773021862274321,0.7751448154449463,0.3766561523296659,0.38347873091697693,48.45283126831055
2011-01-04,1.7290242328808372,0.75,False,SOXL,0.7822735892675112,0.7777237296104431,0.38829198193159137,0.3828832507133484,48.41777801513672
2011-01-05,1.7474877645957092,0.75,False,SOXL,0.7666521249783628,0.7853065729141235,0.3790876041108963,0.39238595962524414,48.829505920410156
2011-01-06,1.8199984369164923,0.75,False,SOXL,0.7921313155180241,0.8288332223892212,0.3937750813458507,0.39593398571014404,48.98720932006836
2011-01-07,1.82898991457875,0.75,False,SOXL,0.8341420725345795,0.8342931270599365,0.39794326146927106,0.3950154781341553,48.943389892578125
2011-01-10,1.8722027590642356,0.75,False,SOXL,0.8295922173009465,0.8605313301086426,0.3920134049743509,0.399457186460495,49.12735366821289
2011-01-11,1.8878270698651758,0.75,False,SOXL,0.8750907021407269,0.8700858354568481,0.40431997854827967,0.4012931287288666,49.19744110107422
2011-01-12,1.9670466987745647,0.75,False,SOXL,0.887071615312551,0.918920636177063,0.406850447959953,0.40943142771720886,49.5478630065918
2011-01-13,1.9665605838597375,0.75,False,SOXL,0.9198305387062276,0.9186175465583801,0.4108948825965419,0.41072148084640503,49.56536865234375
2011-01-14,2.086744737251401,0.75,False,SOXL,0.9318121983661829,0.9936903119087219,0.4105223479931327,0.41962867975234985,49.93330383300781
2011-01-18,2.068349020518589,0.75,False,SOXL,0.9827706086127949,0.9820125699043274,0.4089103616680253,0.42297762632369995,50.073463439941406
2011-01-19,1.959857915195655,0.75,False,SOXL,0.9577465259916661,0.9136127829551697,0.4251364438991713,0.40881121158599854,49.50406265258789
2011-01-20,1.8979598785043963,1.0,False,SOXL,0.8958682466659841,0.880398690700531,0.4039226579959036,0.3996305465698242,49.15363693237305
2011-01-21,1.865263954719027,1.0,False,SOXL,0.909972780780439,0.8652321696281433,0.4054613912822409,0.3905004858970642,48.77696228027344
2011-01-24,1.9999688169577727,1.0,False,SOXL,0.8747867324417303,0.9277171492576599,0.39268319081032793,0.4066275358200073,49.45148468017578
2011-01-25,1.9581199054062262,1.0,False,SOXL,0.9157357223702203,0.9083048701286316,0.4011444738104883,0.408041387796402,49.52157974243164
2011-01-26,2.0123926563578793,1.0,False,SOXL,0.9266552997696207,0.9334801435470581,0.4106719071346709,0.41436856985092163,49.78437042236328
2011-01-27,2.123557280981845,1.0,False,SOXL,0.9522865764740648,0.9850456118583679,0.41923140682465143,0.42235738039016724,50.09098434448242
2011-01-28,1.9515796155882967,1.0,False,SOXL,1.004610045407445,0.905271053314209,0.42250692245682725,0.3905004858970642,48.820735931396484
2011-01-31,1.9738131829903305,1.0,False,SOXL,0.9130055083672266,0.9155844449996948,0.39203818799586554,0.3962816894054413,49.05728530883789
2011-02-01,2.1166907412209364,1.0,False,SOXL,0.9427316515986829,0.9818604588508606,0.40541183518356944,0.4182881712913513,49.977108001708984
2011-02-02,2.1526554607130635,1.0,False,SOXL,0.9710931009004314,0.9985432624816895,0.4160806819537641,0.4164026975631714,49.898258209228516
2011-02-03,2.1549447356181934,1.0,False,SOXL,0.9989982488096119,0.9996051788330078,0.41409516788724954,0.4180156886577606,49.98588562011719
2011-02-04,2.25556399969958,0.75,False,SOXL,1.0088566614040244,1.0587531328201294,0.4190826731627135,0.4255584478378296,50.26618957519531
2011-02-07,2.2382113970239628,0.75,False,SOXL,1.070127904541603,1.0478335618972778,0.4282128492983399,0.4317360818386078,50.50271987915039
2011-02-08,2.234324384819574,0.75,False,SOXL,1.0481369949322081,1.0454070568084717,0.43188478569585065,0.44094154238700867,50.83561706542969
2011-02-09,2.20244359619032,0.75,False,SOXL,1.0319089405959594,1.0255391597747803,0.43801380024431524,0.4382615089416504,50.74800109863281
2011-02-10,2.2171938032338363,0.75,False,SOXL,0.991870749721418,1.0343364477157593,0.43096724652846125,0.4403955936431885,50.82685852050781
2011-02-11,2.2553140091723747,0.75,False,SOXL,1.027359418656595,1.0579955577850342,0.43632639873764906,0.4494265913963318,51.194759368896484
2011-02-14,2.2938129744225475,0.75,False,SOXL,1.0704312685427504,1.0821099281311035,0.449327495530126,0.4522552788257599,51.317413330078125
2011-02-15,2.2446037881491017,0.75,False,SOXL,1.080137678544885,1.0511704683303833,0.44974869734442613,0.45108920335769653,51.24733352661133
2011-02-16,2.2977055534245348,0.75,False,SOXL,1.0736156733787794,1.0843842029571533,0.4546371928384377,0.459425687789917,51.58021545410156
2011-02-17,2.3737539557276186,0.75,False,SOXL,1.078014794898203,1.1321581602096558,0.45265165410299385,0.45902836322784424,51.56269836425781
2011-02-18,2.3533294554595168,0.75,False,SOXL,1.1427739521143367,1.119114637374878,0.45930085142144406,0.4564235806465149,51.448822021484375
2011-02-22,2.141458187342464,0.75,False,SOXL,1.061331169898071,0.985803484916687,0.43821188628233915,0.416229248046875,49.959571838378906
2011-02-23,2.0213870972141024,1.0,False,SOXL,0.9958131940117426,0.9328739643096924,0.41610547013829524,0.40595781803131104,49.5478630065918
2011-02-24,2.121288464126991,1.0,False,SOXL,0.9454616740741753,0.9789786338806152,0.40881124963053217,0.4117380678653717,49.810665130615234
2011-02-25,2.28166059436689,1.0,False,SOXL,1.0109799374206039,1.0529906749725342,0.4194047683907766,0.42937904596328735,50.50271987915039
2011-02-28,2.212648901412843,1.0,False,SOXL,1.075285021893469,1.0211416482925415,0.4342913875449606,0.4325050115585327,50.60784149169922
2011-03-01,2.080540106042631,1.0,False,SOXL,1.0347909715033676,0.9601731896400452,0.43831100477625706,0.41171327233314514,49.79314041137695
2011-03-02,2.1692700713231328,1.0,False,SOXL,0.9586565472836539,1.001122236251831,0.41091972954165024,0.41751936078071594,50.055938720703125
2011-03-03,2.2951336428597546,1.0,False,SOXL,1.0372171413294946,1.0592085123062134,0.4296772380302367,0.44242969155311584,51.04584503173828
2011-03-04,2.2228352483005542,1.0,False,SOXL,1.05147388546962,1.0258426666259766,0.4426278602726763,0.43587958812713623,50.78303909301758
2011-03-07,2.038804368448235,1.0,False,SOXL,1.0275113924800963,0.9409120678901672,0.4413378429786719,0.4185120463371277,50.09975051879883
2011-03-08,2.0496486239329537,1.0,False,SOXL,0.9487986263134047,0.9459167122840881,0.4161301723198951,0.4228784441947937,50.30121994018555
2011-03-09,1.866931107355659,1.0,False,SOXL,0.9292341699861777,0.8615922331809998,0.4194047067850337,0.4143437445163727,49.959571838378906
2011-03-10,1.737699888739835,0.75,False,SOXL,0.8186725406912967,0.7963781952857971,0.39965538947399587,0.39538803696632385,49.179927825927734
2011-03-11,1.7926879351847576,1.0,False,SOXL,0.781211688250076,0.8176106214523315,0.38878841281324616,0.4019877016544342,49.48652648925781
2011-03-14,1.7853714550088484,1.0,False,SOXL,0.8139706839307819,0.8142737150192261,0.395437661625618,0.3980681896209717,49.31132125854492
2011-03-15,1.7205273459448103,1.0,False,SOXL,0.7323761198770625,0.784699559211731,0.36263757794920726,0.38179150223731995,48.61051940917969
2011-03-16,1.6094622777357654,1.0,False,SOXL,0.7872783584594063,0.7340449094772339,0.3722640418389639,0.3537551164627075,47.4366340637207
2011-03-17,1.668320971760212,1.0,False,SOXL,0.7665001618508859,0.7608892321586609,0.36993180795244784,0.36298537254333496,47.87464904785156
2011-03-18,1.6849469358752946,1.0,False,SOXL,0.7989561182422149,0.7684720158576965,0.375688170902916,0.3609997630119324,47.766754150390625
2011-03-21,1.772071520124918,1.0,False,SOXL,0.7959232045050045,0.8082078695297241,0.37682956088660763,0.38114646077156067,48.68785858154297
2011-03-22,1.7305032119291561,1.0,False,SOXL,0.8138186329893092,0.7892493605613708,0.38293281308561644,0.380104124546051,48.600154876708984
2011-03-23,1.7773905531193361,1.0,False,SOXL,0.7837895753263644,0.8106337785720825,0.37544050364885245,0.3858606517314911,48.87210464477539
2011-03-24,1.9084093136286444,1.0,False,SOXL,0.8391468393285559,0.870388925075531,0.3948916154560545,0.4068504571914673,49.7405891418457
2011-03-25,1.8924479019159357,1.0,False,SOXL,0.8784268107106319,0.8631092309951782,0.41091968876362,0.4098278284072876,49.863399505615234
2011-03-28,1.9065800612602883,0.75,False,SOXL,0.8766066998206885,0.867203950881958,0.4153860369217221,0.40288129448890686,49.59144592285156
2011-03-29,1.960821810986762,1.0,False,SOXL,0.8638671887213069,0.8910152912139893,0.40045002685063635,0.4144429564476013,50.07395935058594
2011-03-30,1.9671620230456015,1.0,False,SOXL,0.9119447259904696,0.8938963413238525,0.4207947898995112,0.42054614424705505,50.31078338623047
2011-03-31,1.9170985354484185,1.0,False,SOXL,0.8870715457356564,0.8711470365524292,0.4188092926939465,0.4223325252532959,50.3809700012207
2011-04-01,1.8500133046647156,1.0,False,SOXL,0.890408375073081,0.8406628966331482,0.4283863304641878,0.42297762632369995,50.40728759765625
