date,equity,exposure,units,held,base_allocation
2010-08-30,0.870490906021577,1.0,1.0,TQQQ,TQQQ
2010-08-31,0.8661784817570531,1.0,1.0,TQQQ,TQQQ
2010-09-01,0.9387774970460384,1.0,1.0,TQQQ,TQQQ
2010-09-02,0.9709933501050004,1.0,1.0,TQQQ,TQQQ
2010-09-03,1.0204497712354632,1.0,1.0,TQQQ,TQQQ
2010-09-07,0.9956082317956025,1.0,1.0,TQQQ,TQQQ
2010-09-08,1.0307730881584893,1.0,1.0,TQQQ,TQQQ
2010-09-09,1.043814663030244,1.0,1.0,TQQQ,TQQQ
2010-09-10,1.055048289795649,1.0,1.0,TQQQ,TQQQ
2010-09-13,1.101555707622187,1.0,1.0,TQQQ,TQQQ
2010-09-14,1.11550759233632,1.0,1.0,TQQQ,TQQQ
2010-09-15,1.1344510570415653,1.0,1.0,TQQQ,TQQQ
2010-09-16,1.1504457909499481,1.0,1.0,TQQQ,TQQQ
2010-09-17,1.1626944383965085,1.0,1.0,TQQQ,TQQQ
2010-09-20,1.223267035748426,1.0,1.0,TQQQ,TQQQ
2010-09-21,1.2194117420812949,1.0,1.0,TQQQ,TQQQ
2010-09-22,1.213627507172051,1.0,1.0,TQQQ,TQQQ
2010-09-23,1.2099943067608812,1.0,1.0,TQQQ,TQQQ
2010-09-24,1.2785118475208361,1.0,1.0,TQQQ,TQQQ
2010-09-27,1.2638764469671142,1.0,1.0,TQQQ,TQQQ
2010-09-28,1.2670519717667663,1.0,1.0,TQQQ,TQQQ
2010-09-29,1.2568460372609245,1.0,1.0,TQQQ,TQQQ
2010-09-30,1.2398278349524476,1.0,1.0,TQQQ,TQQQ
2010-10-01,1.2359725412853164,1.0,1.0,TQQQ,TQQQ
2010-10-04,1.1930938275034169,1.0,1.0,TQQQ,TQQQ
2010-10-05,1.2819140981965125,1.0,1.0,TQQQ,TQQQ
2010-10-06,1.2492452702728614,1.0,1.0,TQQQ,TQQQ
2010-10-07,1.2614939177194218,1.0,1.0,TQQQ,TQQQ
2010-10-08,1.2869060188214527,1.0,1.0,TQQQ,TQQQ
2010-10-11,1.289515137691638,1.0,1.0,TQQQ,TQQQ
2010-10-12,1.316286095260971,1.0,1.0,TQQQ,TQQQ
2010-10-13,1.3482712029647366,1.0,1.0,TQQQ,TQQQ
2010-10-14,1.3407878865206235,1.0,1.0,TQQQ,TQQQ
2010-10-15,1.4263150456165856,1.0,1.0,TQQQ,TQQQ
2010-10-18,1.4263150456165856,1.0,1.0,TQQQ,TQQQ
2010-10-19,1.3695976056782682,1.0,1.0,TQQQ,TQQQ
2010-10-20,1.3980715961348769,1.0,1.0,TQQQ,TQQQ
2010-10-21,1.4078246239027952,1.0,1.0,TQQQ,TQQQ
2010-10-22,1.4352752140860754,1.0,1.0,TQQQ,TQQQ
2010-10-25,1.4570543872839992,1.0,1.0,TQQQ,TQQQ
2010-10-26,1.4657875573704022,1.0,1.0,TQQQ,TQQQ
2010-10-27,1.4808761371691102,1.0,1.0,TQQQ,TQQQ
2010-10-28,1.4893832626471453,1.0,1.0,TQQQ,TQQQ
2010-10-29,1.482235129889943,1.0,1.0,TQQQ,TQQQ
2010-11-01,1.4856417406786198,1.0,1.0,TQQQ,TQQQ
2010-11-02,1.530672306479781,1.0,1.0,TQQQ,TQQQ
2010-11-03,1.5527915684917408,1.0,1.0,TQQQ,TQQQ
2010-11-04,1.6078100631487204,1.0,1.0,TQQQ,TQQQ
2010-11-05,1.6097353255454891,1.0,1.0,TQQQ,TQQQ
2010-11-08,1.6138212964410512,1.0,1.0,TQQQ,TQQQ
2010-11-09,1.5877296989786036,1.0,1.0,TQQQ,TQQQ
2010-11-10,1.6120050368692942,1.0,1.0,TQQQ,TQQQ
2010-11-11,1.5848939904859252,1.0,1.0,TQQQ,TQQQ
2010-11-12,1.5042455253304226,1.0,1.0,TQQQ,TQQQ
2010-11-15,1.4881373603572616,1.0,1.0,TQQQ,TQQQ
2010-11-16,1.4142927152854556,1.0,1.0,TQQQ,TQQQ
2010-11-17,1.4276740383374185,1.0,1.0,TQQQ,TQQQ
2010-11-18,1.4940353669651116,1.0,1.0,TQQQ,TQQQ
2010-11-19,1.4975504355646754,1.0,1.0,TQQQ,TQQQ
2010-11-22,1.5370273074314922,1.0,1.0,TQQQ,TQQQ
2010-11-23,1.4644285646495694,1.0,1.0,TQQQ,TQQQ
2010-11-24,1.5499558599990628,1.0,1.0,TQQQ,TQQQ
2010-11-26,1.5402029684846756,1.0,1.0,TQQQ,TQQQ
2010-11-29,1.5187638841007882,1.0,1.0,TQQQ,TQQQ
2010-11-30,1.461026450227424,1.0,1.0,TQQQ,TQQQ
2010-12-01,1.553928604210144,1.0,1.0,TQQQ,TQQQ
2010-12-02,1.6011152458900355,1.0,1.0,TQQQ,TQQQ
2010-12-03,1.6145007928014676,1.0,1.0,TQQQ,TQQQ
2010-12-06,1.6116650843087892,1.0,1.0,TQQQ,TQQQ
2010-12-07,1.613141936334166,1.0,1.0,TQQQ,TQQQ
2010-12-08,1.6354875154615565,1.0,1.0,TQQQ,TQQQ
2010-12-09,1.6371859157287696,1.0,1.0,TQQQ,TQQQ
2010-12-10,1.6715579127932279,1.0,1.0,TQQQ,TQQQ
2010-12-13,1.651934951727566,1.0,1.0,TQQQ,TQQQ
2010-12-14,1.658852271002806,1.0,1.0,TQQQ,TQQQ
2010-12-15,1.6419515192382792,1.0,1.0,TQQQ,TQQQ
2010-12-16,1.6762101533647253,1.0,1.0,TQQQ,TQQQ
2010-12-17,1.681315028167084,1.0,1.0,TQQQ,TQQQ
2010-12-20,1.6858496819411002,1.0,1.0,TQQQ,TQQQ
2010-12-21,1.7136398159242918,1.0,1.0,TQQQ,TQQQ
2010-12-22,1.7154564842566424,1.0,1.0,TQQQ,TQQQ
2010-12-23,1.702410617398653,1.0,1.0,TQQQ,TQQQ
2010-12-27,1.7030943376185388,1.0,1.0,TQQQ,TQQQ
2010-12-28,1.6957201602529686,1.0,1.0,TQQQ,TQQQ
2010-12-29,1.7058168194267362,1.0,1.0,TQQQ,TQQQ
2010-12-30,1.6929975421912398,1.0,1.0,TQQQ,TQQQ
2010-12-31,1.6774557831475458,1.0,1.0,TQQQ,TQQQ
2011-01-03,1.7532304594897146,1.0,1.0,TQQQ,TQQQ
2011-01-04,1.7590633390711699,1.0,1.0,SOXL,SOXL
2011-01-05,1.776214426307169,1.0,1.0,SOXL,SOXL
2011-01-06,1.874663716220598,1.0,1.0,SOXL,SOXL
2011-01-07,1.8870124451047599,1.0,1.0,SOXL,SOXL
2011-01-10,1.9463582807095061,1.0,1.0,SOXL,SOXL
2011-01-11,1.9679691629215632,1.0,1.0,SOXL,SOXL
2011-01-12,2.078423944271403,1.0,1.0,SOXL,SOXL
2011-01-13,2.0777386827054496,1.0,1.0,SOXL,SOXL
2011-01-14,2.2475390300312474,1.0,1.0,SOXL,SOXL
2011-01-18,2.221125924281747,1.0,1.0,SOXL,SOXL
2011-01-19,2.0664181832062036,1.0,1.0,SOXL,SOXL
2011-01-20,1.9912948842284321,1.0,1.0,SOXL,SOXL
2011-01-21,1.956990822354914,1.0,1.0,SOXL,SOXL
2011-01-24,2.0983207962750146,1.0,1.0,SOXL,SOXL
2011-01-25,2.054412826584187,1.0,1.0,SOXL,SOXL
2011-01-26,2.1113545170963413,1.0,1.0,SOXL,SOXL
2011-01-27,2.227986089547358,1.0,1.0,SOXL,SOXL
2011-01-28,2.047551447989027,1.0,1.0,SOXL,SOXL
2011-01-31,2.070878787068627,1.0,1.0,SOXL,SOXL
2011-02-01,2.220782821648391,1.0,1.0,SOXL,SOXL
2011-02-02,2.2585152135675894,1.0,1.0,SOXL,SOXL
2011-02-03,2.2609172016298738,1.0,1.0,SOXL,SOXL
2011-02-04,2.3946989176161306,1.0,1.0,SOXL,SOXL
2011-02-07,2.37000092059023,1.0,1.0,SOXL,SOXL
2011-02-08,2.364512087342891,1.0,1.0,SOXL,SOXL
2011-02-09,2.3195757534527535,1.0,1.0,SOXL,SOXL
2011-02-10,2.339472470641971,1.0,1.0,SOXL,SOXL
2011-02-11,2.392985157036474,1.0,1.0,SOXL,SOXL
2011-02-14,2.4475267468878634,1.0,1.0,SOXL,SOXL
2011-02-15,2.377548369637709,1.0,1.0,SOXL,SOXL
2011-02-16,2.4526718034298747,1.0,1.0,SOXL,SOXL
2011-02-17,2.560725810046978,1.0,1.0,SOXL,SOXL
2011-02-18,2.5312251850404515,1.0,1.0,SOXL,SOXL
2011-02-22,2.229700659013382,1.0,1.0,SOXL,SOXL
2011-02-23,2.1099837243356467,1.0,1.0,SOXL,SOXL
2011-02-24,2.2142644108721945,1.0,1.0,SOXL,SOXL
2011-02-25,2.3816639834652564,1.0,1.0,SOXL,SOXL
2011-02-28,2.309627799301328,1.0,1.0,SOXL,SOXL
2011-03-01,2.1717295257867644,1.0,1.0,SOXL,SOXL
2011-03-02,2.264348767221017,1.0,1.0,SOXL,SOXL
2011-03-03,2.3957280907018066,1.0,1.0,SOXL,SOXL
2011-03-04,2.320260880204313,1.0,1.0,SOXL,SOXL
2011-03-07,2.1281642542861103,1.0,1.0,SOXL,SOXL
2011-03-08,2.139483810084597,1.0,1.0,SOXL,SOXL
2011-03-09,1.948758246555878,1.0,1.0,SOXL,SOXL
2011-03-10,1.801256469667187,1.0,1.0,SOXL,SOXL
2011-03-11,1.849280053185562,1.0,1.0,SOXL,SOXL
2011-03-14,1.8417326041380837,1.0,1.0,SOXL,SOXL
2011-03-15,1.7748414765161669,1.0,1.0,SOXL,SOXL
2011-03-16,1.6602706768955968,1.0,1.0,SOXL,SOXL
2011-03-17,1.72098703563225,1.0,1.0,SOXL,SOXL
2011-03-18,1.7381381228682495,1.0,1.0,SOXL,SOXL
2011-03-21,1.828012678050044,1.0,1.0,SOXL,SOXL
2011-03-22,1.7851326681153434,1.0,1.0,SOXL,SOXL
2011-03-23,1.833499758710258,1.0,1.0,SOXL,SOXL
2011-03-24,1.9686552333738834,1.0,1.0,SOXL,SOXL
2011-03-25,1.9521892728894432,1.0,1.0,SOXL,SOXL
2011-03-28,1.9614507521453675,1.0,1.0,SOXL,SOXL
2011-03-29,2.0153074848739863,1.0,1.0,SOXL,SOXL
2011-03-30,2.0218234689910872,1.0,1.0,SOXL,SOXL
2011-03-31,1.9703691287679352,1.0,1.0,SOXL,SOXL
2011-04-01,1.901419789789062,1.0,1.0,SOXL,SOXL
2011-04-04,1.884245112534877,1.0,1.0,TQQQ,TQQQ
2011-04-05,1.8628306557923793,1.0,1.0,TQQQ,TQQQ
2011-04-06,1.876882603558996,1.0,1.0,TQQQ,TQQQ
2011-04-07,1.8764375519755863,1.0,1.0,TQQQ,TQQQ
2011-04-08,1.8483331205584475,1.0,1.0,TQQQ,TQQQ
2011-04-11,1.8316000116422875,1.0,1.0,TQQQ,TQQQ
2011-04-12,1.795465091961224,1.0,1.0,TQQQ,TQQQ
2011-04-13,1.838294005446219,1.0,1.0,TQQQ,TQQQ
2011-04-14,1.8282550243049667,1.0,1.0,TQQQ,TQQQ
2011-04-15,1.8164344971203112,1.0,1.0,TQQQ,TQQQ
2011-04-18,1.7814128762526544,1.0,1.0,TQQQ,TQQQ
2011-04-19,1.8135348293083533,1.0,1.0,TQQQ,TQQQ
2011-04-20,1.9342138752330713,1.0,1.0,TQQQ,TQQQ
2011-04-21,1.9832869079834397,1.0,1.0,TQQQ,TQQQ
2011-04-25,1.9980069690090765,1.0,1.0,TQQQ,TQQQ
2011-04-26,2.0323600747047843,1.0,1.0,TQQQ,TQQQ
2011-04-27,2.0745203390468534,1.0,1.0,TQQQ,TQQQ
2011-04-28,2.0713982794141668,1.0,1.0,TQQQ,TQQQ
2011-04-29,2.061359432243891,1.0,1.0,TQQQ,TQQQ
2011-05-02,2.0502068843472796,1.0,1.0,TQQQ,TQQQ
2011-05-03,2.0194216936935265,1.0,1.0,TQQQ,TQQQ
2011-05-04,2.007600630624966,1.0,1.0,TQQQ,TQQQ
2011-05-05,1.977488108243429,1.0,1.0,TQQQ,TQQQ
2011-05-06,1.994661981671756,1.0,1.0,TQQQ,TQQQ
2011-05-09,2.0162993661188873,1.0,1.0,TQQQ,TQQQ
2011-05-10,2.068053693989775,1.0,1.0,TQQQ,TQQQ
2011-05-11,2.023438545477205,1.0,1.0,TQQQ,TQQQ
2011-05-12,2.059127877690953,1.0,1.0,TQQQ,TQQQ
2011-05-13,1.9861867097663735,1.0,1.0,TQQQ,TQQQ
2011-05-16,1.8829044649746167,1.0,1.0,TQQQ,TQQQ
2011-05-17,1.8982973282434457,1.0,1.0,TQQQ,TQQQ
2011-05-18,1.9444708271528321,1.0,1.0,TQQQ,TQQQ
2011-05-19,1.9612043379819213,1.0,1.0,TQQQ,TQQQ
2011-05-20,1.9179299710005875,1.0,1.0,TQQQ,TQQQ
2011-05-23,1.8347220712749737,1.0,1.0,TQQQ,TQQQ
2011-05-24,1.8001509948007568,1.0,1.0,TQQQ,TQQQ
2011-05-25,1.8202245360410418,1.0,1.0,TQQQ,TQQQ
2011-05-26,1.8543551159450447,1.0,1.0,TQQQ,TQQQ
2011-05-27,1.8820139598948682,1.0,1.0,TQQQ,TQQQ
2011-05-31,1.9725795456412147,1.0,1.0,TQQQ,TQQQ
2011-06-01,1.8465471534728253,1.0,1.0,TQQQ,TQQQ
2011-06-02,1.8572545158150504,1.0,1.0,TQQQ,TQQQ
2011-06-03,1.7729331833050537,1.0,1.0,TQQQ,TQQQ
2011-06-06,1.7301042698200588,1.0,1.0,TQQQ,TQQQ
2011-06-07,1.720069709721026,1.0,1.0,TQQQ,TQQQ
2011-06-08,1.6830398639179944,1.0,1.0,TQQQ,TQQQ
2011-06-09,1.688540903300007,1.0,1.0,SOXL,SOXL
2011-06-10,1.6109991692829582,1.0,1.0,TQQQ,TQQQ
2011-06-13,1.6121111084855022,1.0,1.0,TQQQ,TQQQ
2011-06-14,1.6720483651774027,1.0,1.0,TQQQ,TQQQ
2011-06-15,1.5806927035899363,1.0,1.0,TQQQ,TQQQ
2011-06-16,1.5586343135750456,1.0,1.0,TQQQ,TQQQ
2011-06-17,1.547049082054594,1.0,1.0,TQQQ,TQQQ
2011-06-20,1.5675452168943134,1.0,1.0,TQQQ,TQQQ
2011-06-21,1.672048365177403,1.0,1.0,TQQQ,TQQQ
2011-06-22,1.6343916454586582,1.0,1.0,TQQQ,TQQQ
2011-06-23,1.6796250485123927,1.0,1.0,TQQQ,TQQQ
2011-06-24,1.591165059143562,1.0,1.0,TQQQ,TQQQ
2011-06-27,1.6684845123788772,1.0,1.0,TQQQ,TQQQ
2011-06-28,1.743352587312086,1.0,1.0,TQQQ,TQQQ
2011-06-29,1.7651884288983055,1.0,1.0,TQQQ,TQQQ
2011-06-30,1.8322571382443842,1.0,1.0,TQQQ,TQQQ
2011-07-01,1.9171527395208139,1.0,1.0,TQQQ,TQQQ
2011-07-05,1.9447815314259314,1.0,1.0,TQQQ,TQQQ
2011-07-06,1.9655048985157313,1.0,1.0,TQQQ,TQQQ
2011-07-07,2.04505331544795,1.0,1.0,TQQQ,TQQQ
2011-07-08,2.0281199628190056,1.0,1.0,TQQQ,TQQQ
2011-07-11,1.919382238511593,1.0,1.0,TQQQ,TQQQ
2011-07-12,1.8725872494000313,1.0,1.0,TQQQ,TQQQ
2011-07-13,1.8975462631019049,1.0,1.0,TQQQ,TQQQ
2011-07-14,1.8322571382443844,1.0,1.0,TQQQ,TQQQ
2011-07-15,1.9051232140838328,1.0,1.0,TQQQ,TQQQ
2011-07-18,1.8737040062474535,1.0,1.0,TQQQ,TQQQ
2011-07-19,2.0058351434948474,1.0,1.0,TQQQ,TQQQ
2011-07-20,1.9777617900262625,1.0,1.0,TQQQ,TQQQ
2011-07-21,2.0178696204001754,1.0,1.0,TQQQ,TQQQ
2011-07-22,2.0804808038228533,1.0,1.0,TQQQ,TQQQ
2011-07-25,2.0682283284867937,1.0,1.0,TQQQ,TQQQ
2011-07-26,2.0795907439316363,1.0,1.0,TQQQ,TQQQ
2011-07-27,1.9218333491667612,1.0,1.0,TQQQ,TQQQ
2011-07-28,1.9320842268794662,1.0,1.0,TQQQ,TQQQ
2011-07-29,1.9133666059405543,1.0,1.0,TQQQ,TQQQ
2011-08-01,1.8875179338178703,1.0,1.0,TQQQ,TQQQ
2011-08-02,1.7442425133798334,1.0,1.0,TQQQ,TQQQ
2011-08-03,1.7894752473162236,1.0,1.0,TQQQ,TQQQ
2011-08-04,1.5459324590306396,1.0,1.0,TQQQ,TQQQ
2011-08-05,1.5459324590306396,0.0,0.0,CASH,TQQQ
2011-08-08,1.5459324590306396,0.0,0.0,CASH,SOXL
2011-08-09,1.5459324590306396,0.0,0.0,CASH,TQQQ
2011-08-10,1.5459324590306396,0.0,0.0,CASH,TQQQ
2011-08-11,1.5459324590306396,0.0,0.0,CASH,TQQQ
2011-08-12,1.5459324590306396,0.0,0.0,CASH,TQQQ
2011-08-15,1.5459324590306396,0.0,0.0,CASH,TQQQ
2011-08-16,1.5459324590306396,0.0,0.0,CASH,TQQQ
2011-08-17,1.5459324590306396,0.0,0.0,CASH,TQQQ
2011-08-18,1.5459324590306396,0.0,0.0,CASH,TQQQ
2011-08-19,1.5459324590306396,0.0,0.0,CASH,TQQQ
2011-08-22,1.5459324590306396,0.0,0.0,CASH,TQQQ
2011-08-23,1.5459324590306396,0.0,0.0,CASH,TQQQ
2011-08-24,1.5459324590306396,0.0,0.0,CASH,TQQQ
2011-08-25,1.5459324590306396,0.0,0.0,CASH,TQQQ
2011-08-26,1.5459324590306396,0.0,0.0,CASH,TQQQ
2011-08-29,1.5459324590306396,0.0,0.0,CASH,TQQQ
2011-08-30,1.5459324590306396,0.0,0.0,CASH,TQQQ
2011-08-31,1.5459324590306396,0.0,0.0,CASH,TQQQ
2011-09-01,1.5459324590306396,0.0,0.0,CASH,TQQQ
2011-09-02,1.5459324590306396,0.0,0.0,CASH,TQQQ
2011-09-06,1.5459324590306396,0.0,0.0,CASH,TQQQ
2011-09-07,1.5459324590306396,0.0,0.0,CASH,TQQQ
2011-09-08,1.5459324590306396,0.0,0.0,CASH,TQQQ
2011-09-09,1.5459324590306396,0.0,0.0,CASH,TQQQ
2011-09-12,1.5459324590306396,0.0,0.0,CASH,TQQQ
2011-09-13,1.5459324590306396,0.0,0.0,CASH,TQQQ
2011-09-14,1.5459324590306396,0.0,0.0,CASH,TQQQ
2011-09-15,1.5459324590306396,0.0,0.0,CASH,TQQQ
2011-09-16,1.5459324590306396,0.0,0.0,CASH,TQQQ
2011-09-19,1.5459324590306396,0.0,0.0,CASH,TQQQ
2011-09-20,1.5459324590306396,0.0,0.0,CASH,TQQQ
2011-09-21,1.5459324590306396,0.0,0.0,CASH,TQQQ
2011-09-22,1.5459324590306396,0.0,0.0,CASH,TQQQ
2011-09-23,1.5459324590306396,0.0,0.0,CASH,TQQQ
2011-09-26,1.5459324590306396,0.0,0.0,CASH,TQQQ
2011-09-27,1.5459324590306396,0.0,0.0,CASH,TQQQ
2011-09-28,1.5459324590306396,0.0,0.0,CASH,TQQQ
2011-09-29,1.5459324590306396,0.0,0.0,CASH,TQQQ
2011-09-30,1.5459324590306396,0.0,0.0,CASH,TQQQ
2011-10-03,1.5459324590306396,0.0,0.0,CASH,TQQQ
2011-10-04,1.5459324590306396,0.0,0.0,CASH,TQQQ
2011-10-05,1.5459324590306396,0.0,0.0,CASH,TQQQ
2011-10-06,1.5459324590306396,0.0,0.0,CASH,TQQQ
2011-10-07,1.5459324590306396,0.0,0.0,CASH,TQQQ
2011-10-10,1.5459324590306396,0.0,0.0,CASH,TQQQ
2011-10-11,1.5459324590306396,0.0,0.0,CASH,TQQQ
2011-10-12,1.5459324590306396,0.0,0.0,CASH,TQQQ
2011-10-13,1.5459324590306396,0.0,0.0,CASH,TQQQ
2011-10-14,1.5459324590306396,0.0,0.0,CASH,TQQQ
2011-10-17,1.5459324590306396,0.0,0.0,CASH,TQQQ
2011-10-18,1.5459324590306396,0.0,0.0,CASH,TQQQ
2011-10-19,1.5459324590306396,0.0,0.0,CASH,TQQQ
2011-10-20,1.5459324590306396,0.0,0.0,CASH,TQQQ
2011-10-21,1.5459324590306396,0.0,0.0,CASH,TQQQ
2011-10-24,1.5459324590306396,0.0,0.0,CASH,TQQQ
2011-10-25,1.5459324590306396,0.0,0.0,CASH,TQQQ
2011-10-26,1.5459324590306396,0.0,0.0,CASH,TQQQ
2011-10-27,1.5459324590306396,0.0,0.0,CASH,TQQQ
2011-10-28,1.551042886154075,1.0,1.0,TQQQ,TQQQ
2011-10-31,1.474181252681014,1.0,1.0,TQQQ,TQQQ
2011-11-01,1.3600262468602107,1.0,1.0,TQQQ,TQQQ
2011-11-02,1.3600262468602107,0.0,0.0,CASH,TQQQ
2011-11-03,1.3600262468602107,0.0,0.0,CASH,TQQQ
2011-11-04,1.3600262468602107,0.0,0.0,CASH,TQQQ
2011-11-07,1.3600262468602107,0.0,0.0,CASH,TQQQ
2011-11-08,1.3600262468602107,0.0,0.0,CASH,TQQQ
2011-11-09,1.3600262468602107,0.0,0.0,CASH,TQQQ
2011-11-10,1.3600262468602107,0.0,0.0,CASH,TQQQ
2011-11-11,1.3600262468602107,0.0,0.0,CASH,TQQQ
2011-11-14,1.3600262468602107,0.0,0.0,CASH,TQQQ
2011-11-15,1.3600262468602107,0.0,0.0,CASH,TQQQ
2011-11-16,1.3600262468602107,0.0,0.0,CASH,TQQQ
2011-11-17,1.3600262468602107,0.0,0.0,CASH,TQQQ
2011-11-18,1.3600262468602107,0.0,0.0,CASH,TQQQ
2011-11-21,1.3600262468602107,0.0,0.0,CASH,TQQQ
2011-11-22,1.3600262468602107,0.0,0.0,CASH,TQQQ
2011-11-23,1.3600262468602107,0.0,0.0,CASH,TQQQ
2011-11-25,1.3600262468602107,0.0,0.0,CASH,TQQQ
2011-11-28,1.3600262468602107,0.0,0.0,CASH,TQQQ
2011-11-29,1.3600262468602107,0.0,0.0,CASH,TQQQ
2011-11-30,1.3600262468602107,0.0,0.0,CASH,TQQQ
2011-12-01,1.3600262468602107,0.0,0.0,CASH,TQQQ
2011-12-02,1.3600262468602107,0.0,0.0,CASH,TQQQ
2011-12-05,1.3600262468602107,0.0,0.0,CASH,TQQQ
2011-12-06,1.3600262468602107,0.0,0.0,CASH,TQQQ
2011-12-07,1.3600262468602107,0.0,0.0,CASH,TQQQ
2011-12-08,1.3600262468602107,0.0,0.0,CASH,TQQQ
2011-12-09,1.3600262468602107,0.0,0.0,CASH,TQQQ
2011-12-12,1.3600262468602107,0.0,0.0,CASH,TQQQ
2011-12-13,1.3600262468602107,0.0,0.0,CASH,TQQQ
2011-12-14,1.3600262468602107,0.0,0.0,CASH,TQQQ
2011-12-15,1.3600262468602107,0.0,0.0,CASH,TQQQ
2011-12-16,1.3600262468602107,0.0,0.0,CASH,TQQQ
2011-12-19,1.3600262468602107,0.0,0.0,CASH,TQQQ
2011-12-20,1.3600262468602107,0.0,0.0,CASH,TQQQ
2011-12-21,1.3600262468602107,0.0,0.0,CASH,TQQQ
2011-12-22,1.3600262468602107,0.0,0.0,CASH,TQQQ
2011-12-23,1.3600262468602107,0.0,0.0,CASH,TQQQ
2011-12-27,1.3600262468602107,0.0,0.0,CASH,TQQQ
2011-12-28,1.3600262468602107,0.0,0.0,CASH,TQQQ
2011-12-29,1.3600262468602107,0.0,0.0,CASH,TQQQ
2011-12-30,1.3600262468602107,0.0,0.0,CASH,TQQQ
2012-01-03,1.3600262468602107,0.0,0.0,CASH,TQQQ
2012-01-04,1.3600262468602107,0.0,0.0,CASH,TQQQ
2012-01-05,1.3600262468602107,0.0,0.0,CASH,TQQQ
2012-01-06,1.3600262468602107,0.0,0.0,CASH,TQQQ
2012-01-09,1.3600262468602107,0.0,0.0,CASH,TQQQ
2012-01-10,1.3600262468602107,0.0,0.0,CASH,TQQQ
2012-01-11,1.3600262468602107,0.0,0.0,CASH,TQQQ
2012-01-12,1.3600262468602107,0.0,0.0,CASH,TQQQ
2012-01-13,1.3600262468602107,0.0,0.0,CASH,TQQQ
2012-01-17,1.3600262468602107,0.0,0.0,CASH,TQQQ
2012-01-18,1.3600262468602107,0.0,0.0,CASH,TQQQ
2012-01-19,1.3872510967207679,1.0,1.0,TQQQ,TQQQ
2012-01-20,1.3811084453513567,1.0,1.0,TQQQ,TQQQ
2012-01-23,1.380943128402188,1.0,1.0,TQQQ,TQQQ
2012-01-24,1.3733054454671347,1.0,1.0,TQQQ,TQQQ
