strategy,passed_is_dd_lt_50,universe,top_n,lookback,skip,cash_filter,dca_steps,is_return,is_cagr,is_max_drawdown,is_sharpe,is_calmar,oos_return,oos_cagr,oos_max_drawdown,oos_sharpe,oos_calmar
COMBINED Top1 L126 S21 none DCA1,False,COMBINED,1,126,21,none,1,0.9125069358208686,0.06701830870177661,-0.7698139931672789,0.37713988232662504,0.08705779486553665,11.919737105231917,0.49245485106949416,-0.543169452566071,0.7913108798064247,0.9066320809151028
COMBINED Top1 L126 S21 none DCA3,False,COMBINED,1,126,21,none,3,0.8564933195600795,0.06384995182070763,-0.769813993167279,0.37092553925125943,0.08294205144025378,11.919737105231917,0.49245485106949416,-0.543169452566071,0.7913108798064247,0.9066320809151028
COMBINED Top1 L126 S21 benchmark_sma200 DCA1,False,COMBINED,1,126,21,benchmark_sma200,1,-0.0031012337782617694,-0.0003106845954877757,-0.7683689567085811,0.22958299587276337,-0.00040434298233317213,1.9972556279799893,0.18741623615198577,-0.683778266509194,0.496435462130596,0.2740891972316961
COMBINED Top1 L126 S21 benchmark_sma200 DCA3,False,COMBINED,1,126,21,benchmark_sma200,3,-0.16707405630364225,-0.018122344143735036,-0.7624843282558996,0.1829465602075996,-0.02376749720900879,1.119995879740587,0.12478235298044926,-0.6421693550554248,0.4155769980421244,0.19431377719617196
COMBINED Top1 L126 S21 benchmark_sma100 DCA1,False,COMBINED,1,126,21,benchmark_sma100,1,0.08439848572342057,0.008138814658947391,-0.7143725364080247,0.23861536199532085,0.01139295569769606,3.9672894143871336,0.28509854804796353,-0.60844864923489,0.5947872721151853,0.4685663258624509
COMBINED Top1 L126 S21 benchmark_sma100 DCA3,False,COMBINED,1,126,21,benchmark_sma100,3,0.5952946938633878,0.047833853871239285,-0.520932283119193,0.3121916350034192,0.09182355446436126,3.1920211797565905,0.25142167426771644,-0.5306345169547978,0.552560673304229,0.4738132673889623
COMBINED Top1 L126 S21 both_sma200 DCA1,False,COMBINED,1,126,21,both_sma200,1,-0.09028010000451725,-0.009421081175247648,-0.768368956708581,0.20983226142957342,-0.01226114237566833,1.9972556279799893,0.18741623615198577,-0.683778266509194,0.496435462130596,0.2740891972316961
COMBINED Top1 L126 S21 both_sma200 DCA3,False,COMBINED,1,126,21,both_sma200,3,-0.23991348783096733,-0.027070419010411073,-0.7624843282558997,0.16275048859459074,-0.03550291856139748,1.119995879740587,0.12478235298044926,-0.6421693550554248,0.4155769980421244,0.19431377719617196
COMBINED Top1 L252 S0 none DCA1,False,COMBINED,1,252,0,none,1,0.9412654950121471,0.06861269534854952,-0.8457125850715463,0.3740098406034761,0.08113003940073206,17.806636210788945,0.582771513705838,-0.565924950550244,0.9661308092240362,1.0297681930072426
COMBINED Top1 L252 S0 none DCA3,False,COMBINED,1,252,0,none,3,0.888424739269897,0.06566649497186727,-0.8457125850715463,0.36766665434250334,0.0776463495175633,17.806636210788945,0.582771513705838,-0.565924950550244,0.9661308092240362,1.0297681930072426
COMBINED Top1 L252 S0 benchmark_sma200 DCA1,False,COMBINED,1,252,0,benchmark_sma200,1,1.343306991972324,0.08892536230414683,-0.7923370659286089,0.41774295193310246,0.11223173334687737,4.041061033558515,0.2880667369780947,-0.6317005019718138,0.6817205103998965,0.45601790101307865
COMBINED Top1 L252 S0 benchmark_sma200 DCA3,False,COMBINED,1,252,0,benchmark_sma200,3,0.9206831892948462,0.06747378688592143,-0.7923370659286089,0.36805833198774707,0.08515793314155133,2.066256353863247,0.19165309679510711,-0.65649587652334,0.5536141047073369,0.2919334357590491
COMBINED Top1 L252 S0 benchmark_sma100 DCA1,False,COMBINED,1,252,0,benchmark_sma100,1,2.4751933473275955,0.13271362142671017,-0.7204768614106358,0.5192240396762947,0.18420247551998764,8.06827765114286,0.412030303936497,-0.6093519616326722,0.8430624525015445,0.6761778575923841
COMBINED Top1 L252 S0 benchmark_sma100 DCA3,False,COMBINED,1,252,0,benchmark_sma100,3,3.219807834990611,0.15492812460334937,-0.6144529393917959,0.5841765248356556,0.25213993565837917,3.898042617925329,0.28227838676523054,-0.6635428849491251,0.6881095395872906,0.42541091641254397
COMBINED Top1 L252 S0 both_sma200 DCA1,False,COMBINED,1,252,0,both_sma200,1,1.0437022340970263,0.07412423467981433,-0.8188879204667785,0.3876130992839806,0.09051816839301084,4.041061033558515,0.2880667369780947,-0.6317005019718138,0.6817205103998965,0.45601790101307865
COMBINED Top1 L252 S0 both_sma200 DCA3,False,COMBINED,1,252,0,both_sma200,3,0.6751132217851719,0.05296423802033545,-0.8188879204667785,0.3365563501425474,0.06467825046209624,2.066256353863247,0.19165309679510711,-0.65649587652334,0.5536141047073369,0.2919334357590491
COMBINED Top1 L252 S21 none DCA1,False,COMBINED,1,252,21,none,1,8.824991932615825,0.2568226241014191,-0.6659934982204849,0.7352314348230614,0.3856233203291648,31.64122676880497,0.7254041288701081,-0.5878047521265317,1.0837217356595648,1.2340902761431853
COMBINED Top1 L252 S21 none DCA3,False,COMBINED,1,252,21,none,3,8.557558137385417,0.25335752275584467,-0.665993498220485,0.7290555701733022,0.3804204146629186,31.64122676880497,0.7254041288701081,-0.5878047521265317,1.0837217356595648,1.2340902761431853
COMBINED Top1 L252 S21 benchmark_sma200 DCA1,False,COMBINED,1,252,21,benchmark_sma200,1,3.606359353871966,0.16509955222921557,-0.6659934982204849,0.5872159042725649,0.24789964567275316,7.177236267106652,0.38935975071424345,-0.6542557311050354,0.7964912157489857,0.5951185938510868
COMBINED Top1 L252 S21 benchmark_sma200 DCA3,False,COMBINED,1,252,21,benchmark_sma200,3,2.8706994843181546,0.14499369334212653,-0.665993498220485,0.5477113365210695,0.21771037364410523,4.12072833810033,0.29123126911271835,-0.6644618565272205,0.6820664725244194,0.4382964443359101
COMBINED Top1 L252 S21 benchmark_sma100 DCA1,False,COMBINED,1,252,21,benchmark_sma100,1,7.139237735013834,0.23337682655987524,-0.5504130474504054,0.7441908518970096,0.4240030784897109,5.572574153815064,0.3426667910531045,-0.6364234273064983,0.7559256864825756,0.538425796962496
COMBINED Top1 L252 S21 benchmark_sma100 DCA3,True,COMBINED,1,252,21,benchmark_sma100,3,8.799908535928568,0.2565012536323421,-0.4471315938049719,0.8301810157876828,0.5736594264108785,2.8734376169191878,0.23603799590651864,-0.6394809931271088,0.6354936346629457,0.36910869665144475
COMBINED Top1 L252 S21 both_sma200 DCA1,False,COMBINED,1,252,21,both_sma200,1,2.108151009596244,0.12013520077320528,-0.774628385246349,0.4953351388297588,0.1550875272082879,11.437827233861169,0.48360287923341283,-0.6331099553085326,0.8975578423304493,0.7638529060844403
COMBINED Top1 L252 S21 both_sma200 DCA3,False,COMBINED,1,252,21,both_sma200,3,1.6117629098812003,0.10080528150740786,-0.7746283852463491,0.4537695527168083,0.130133730479486,6.485376180701604,0.3702713187022786,-0.6578104399034232,0.7772741741680386,0.5628845275800732
COMBINED Top2 L63 S0 none DCA1,True,COMBINED,2,63,0,none,1,1.2496588630061818,0.08449145209688402,-0.38891458944261836,0.4035904533049192,0.21724937657385093,14.718736955343177,0.5389644825992352,-0.4464622067524592,1.0270215117598382,1.2071894875932105
COMBINED Top2 L63 S0 none DCA3,True,COMBINED,2,63,0,none,3,1.3499956758780756,0.08923591179758872,-0.38891458944261825,0.41758500054259473,0.22944860959183658,14.718736955343177,0.5389644825992352,-0.4464622067524592,1.0270215117598382,1.2071894875932105
COMBINED Top2 L63 S0 benchmark_sma200 DCA1,True,COMBINED,2,63,0,benchmark_sma200,1,1.202973628296911,0.08221867075577194,-0.40758494868968187,0.40153437037275785,0.2017215577270244,10.38892735443,0.4632888256389749,-0.33337322255599855,0.9639878542636741,1.3897001747378006
COMBINED Top2 L63 S0 benchmark_sma200 DCA3,True,COMBINED,2,63,0,benchmark_sma200,3,0.7967380114519833,0.06037365950860729,-0.40683346270565046,0.3439373527570477,0.14839895201120282,6.365703301318364,0.3668196786688993,-0.33337322255599855,0.8448409554247195,1.100327362397208
COMBINED Top2 L63 S0 benchmark_sma100 DCA1,True,COMBINED,2,63,0,benchmark_sma100,1,0.7250160616456167,0.05606109316907637,-0.44895503148815286,0.3297843899219638,0.124870174599114,10.633856083766952,0.4681694003753476,-0.3826158967643002,0.9810356702383998,1.2236015396499593
COMBINED Top2 L63 S0 benchmark_sma100 DCA3,True,COMBINED,2,63,0,benchmark_sma100,3,0.40835306327177934,0.03484966647761634,-0.4213857564152901,0.26264711694458914,0.08270252600391836,9.935975497539657,0.45402494130548776,-0.3125630492119553,1.0010598384036296,1.4525867419395575
COMBINED Top2 L63 S0 both_sma200 DCA1,True,COMBINED,2,63,0,both_sma200,1,1.369750367871268,0.09014848218240745,-0.3963276905196982,0.424371063004449,0.22745945927774358,11.231090473466386,0.47971649833803864,-0.33337322255599855,0.98677397939385,1.4389772959568101
COMBINED Top2 L63 S0 both_sma200 DCA3,True,COMBINED,2,63,0,both_sma200,3,0.7596386806388851,0.05816266215232968,-0.39288165190161806,0.3364360036189304,0.14804117695700958,6.9103659787672775,0.38216433648791037,-0.33337322255599855,0.8682134618932692,1.146355827735133
COMBINED Top2 L63 S21 none DCA1,True,COMBINED,2,63,21,none,1,11.24118681482696,0.2847749058858431,-0.423567360531551,0.8909788721620223,0.672324953293068,5.276236644481342,0.3330080275713132,-0.43858670153837653,0.7582945797249487,0.7592752502601241
COMBINED Top2 L63 S21 none DCA3,True,COMBINED,2,63,21,none,3,12.107245055334399,0.29359120583509446,-0.4235673605315511,0.9141630181066737,0.6931393520658804,5.276236644481342,0.3330080275713132,-0.43858670153837653,0.7582945797249487,0.7592752502601241
COMBINED Top2 L63 S21 benchmark_sma200 DCA1,True,COMBINED,2,63,21,benchmark_sma200,1,6.94728171914539,0.2304354809399205,-0.39508918147434324,0.7990587244086421,0.5832492807826599,0.9893104748659745,0.11363857150543111,-0.5180147351116976,0.42781632942667386,0.21937324134404718
COMBINED Top2 L63 S21 benchmark_sma200 DCA3,True,COMBINED,2,63,21,benchmark_sma200,3,4.954613719435399,0.19541085168055727,-0.4002850091816208,0.7217600747883793,0.4881792902513962,0.8857775447531651,0.104362823133195,-0.4512074414232612,0.4095921023275022,0.23129676851959552
COMBINED Top2 L63 S21 benchmark_sma100 DCA1,True,COMBINED,2,63,21,benchmark_sma100,1,3.4941817915202478,0.16222945418975177,-0.41544994476829344,0.6432796363554255,0.39049097546572326,2.4636861994702186,0.21459902154908783,-0.458859515723702,0.5984383852314926,0.4676791353245176
COMBINED Top2 L63 S21 benchmark_sma100 DCA3,True,COMBINED,2,63,21,benchmark_sma100,3,2.1508449303035064,0.12166503135815998,-0.40701363462409934,0.5472992625471021,0.2989212670246899,2.0330496702643495,0.18962425295844554,-0.41432082387859404,0.5658117995564413,0.45767492732639
COMBINED Top2 L63 S21 both_sma200 DCA1,True,COMBINED,2,63,21,both_sma200,1,5.402413808025568,0.20411371306359638,-0.43251236137341553,0.747553916950349,0.47192573274772137,1.3399302791721772,0.14229147248990115,-0.5459509585733169,0.47760833835176253,0.2606305021640374
COMBINED Top2 L63 S21 both_sma200 DCA3,True,COMBINED,2,63,21,both_sma200,3,3.8816622662780533,0.1718851812324924,-0.4513896547803141,0.6722433855267412,0.3807911400099474,1.2181494706341307,0.13277706760336372,-0.48301586518083506,0.4607555398906122,0.27489173166942177
COMBINED Top2 L126 S0 none DCA1,False,COMBINED,2,126,0,none,1,-0.09026329288020507,-0.009419250338672747,-0.6249228367418762,0.16221394641801135,-0.015072661430939768,59.82327090228948,0.9019139646099907,-0.35102472714275124,1.363296755217126,2.5693744482086283
COMBINED Top2 L126 S0 none DCA3,False,COMBINED,2,126,0,none,3,0.030118856205737288,0.0029730489189168097,-0.6249228367418762,0.19338862584880814,0.004757465632744711,59.82327090228948,0.9019139646099907,-0.35102472714275124,1.363296755217126,2.5693744482086283
COMBINED Top2 L126 S0 benchmark_sma200 DCA1,False,COMBINED,2,126,0,benchmark_sma200,1,-0.2395791919542124,-0.02702761919862795,-0.6435754831790161,0.10425143474715586,-0.04199603605954949,13.103632824939092,0.5130732710424561,-0.36681654883215387,1.0112467234245683,1.3987189854872817
COMBINED Top2 L126 S0 benchmark_sma200 DCA3,False,COMBINED,2,126,0,benchmark_sma200,3,-0.3532987556142554,-0.04266796360784575,-0.6706097167083127,0.04490307375403294,-0.06362562686577436,9.145268373162912,0.4370477207827064,-0.3610725609262556,0.9271663587407541,1.210415213112712
COMBINED Top2 L126 S0 benchmark_sma100 DCA1,False,COMBINED,2,126,0,benchmark_sma100,1,-0.12690144584839957,-0.013484517513150718,-0.5898369156541268,0.13396681216708267,-0.022861433652718127,9.93917477968581,0.45409149967352014,-0.3831156657850957,0.9646669684178434,1.1852595449026548
COMBINED Top2 L126 S0 benchmark_sma100 DCA3,False,COMBINED,2,126,0,benchmark_sma100,3,-0.314262903020879,-0.03703825823955931,-0.5925577410733172,0.040663349264372615,-0.06250573686282594,7.598043864680607,0.40031305923948146,-0.36456442993554095,0.9108367466924897,1.0980584674984921
COMBINED Top2 L126 S0 both_sma200 DCA1,False,COMBINED,2,126,0,both_sma200,1,-0.2395791919542124,-0.02702761919862795,-0.6435754831790161,0.10425143474715586,-0.04199603605954949,13.103632824939092,0.5130732710424561,-0.36681654883215387,1.0112467234245683,1.3987189854872817
COMBINED Top2 L126 S0 both_sma200 DCA3,False,COMBINED,2,126,0,both_sma200,3,-0.3532987556142554,-0.04266796360784575,-0.6706097167083127,0.04490307375403294,-0.06362562686577436,9.145268373162912,0.4370477207827064,-0.3610725609262556,0.9271663587407541,1.210415213112712
COMBINED Top2 L126 S21 none DCA1,False,COMBINED,2,126,21,none,1,0.6384527727237141,0.050635818320847736,-0.5765469326889376,0.3232863075100895,0.08782601285326255,25.73527206788019,0.6723450962721098,-0.3314545796912356,1.1024008014035453,2.028468265239927
COMBINED Top2 L126 S21 none DCA3,False,COMBINED,2,126,21,none,3,0.559884094170849,0.045483459070894794,-0.5765469326889376,0.3097160318431015,0.07888943031708803,25.73527206788019,0.6723450962721098,-0.3314545796912356,1.1024008014035453,2.028468265239927
COMBINED Top2 L126 S21 benchmark_sma200 DCA1,False,COMBINED,2,126,21,benchmark_sma200,1,0.017554115830132,0.001742413389818509,-0.5663316733917809,0.182896265485822,0.003076665974521842,5.991589022599354,0.3557153959099313,-0.417087919214432,0.7826458219054234,0.8528547088582826
COMBINED Top2 L126 S21 benchmark_sma200 DCA3,False,COMBINED,2,126,21,benchmark_sma200,3,-0.2034843211042151,-0.02250313433700768,-0.5673152212108301,0.10620877061636812,-0.03966601546311215,3.903480319133039,0.28250105651451207,-0.37770758981128105,0.6898851363583172,0.7479358745628113
COMBINED Top2 L126 S21 benchmark_sma100 DCA1,False,COMBINED,2,126,21,benchmark_sma100,1,-0.16538262214607236,-0.017923053020383106,-0.5440115603490536,0.11022353238324331,-0.03294608851488957,6.431173209427671,0.3687137915277747,-0.5215293929640049,0.8123915631736064,0.7069856397398157
COMBINED Top2 L126 S21 benchmark_sma100 DCA3,True,COMBINED,2,126,21,benchmark_sma100,3,0.020499489872939147,0.002032115991319694,-0.47179586716750876,0.16520637097385338,0.004307193285773742,4.304318263312565,0.2983686139771309,-0.4308902096788657,0.7337767909293572,0.6924469558022666
COMBINED Top2 L126 S21 both_sma200 DCA1,False,COMBINED,2,126,21,both_sma200,1,-0.086858407455774,-0.009048975023837058,-0.5663316733917809,0.14818274620129393,-0.015978225214991808,6.358345639974159,0.3666059271503965,-0.4170879192144319,0.7982640862920947,0.8789655855793759
COMBINED Top2 L126 S21 both_sma200 DCA3,False,COMBINED,2,126,21,both_sma200,3,-0.2749605709018321,-0.031654306404797494,-0.5673152212108303,0.07372666160834752,-0.0557966809655436,4.160701367080232,0.2928034532152046,-0.3777075898112813,0.7059548550124025,0.7752119923285143
COMBINED Top2 L252 S0 none DCA1,False,COMBINED,2,252,0,none,1,1.2770154487947951,0.08580360683730248,-0.6581245269941153,0.4236975634307964,0.13037594454836313,44.102522937237104,0.814962044617559,-0.25906116762905673,1.378513713563331,3.14582865535634
COMBINED Top2 L252 S0 none DCA3,False,COMBINED,2,252,0,none,3,1.3805469070663832,0.09064434017520195,-0.6581245269941152,0.43825384705370996,0.13773129013927857,44.102522937237104,0.814962044617559,-0.25906116762905673,1.378513713563331,3.14582865535634
COMBINED Top2 L252 S0 benchmark_sma200 DCA1,False,COMBINED,2,252,0,benchmark_sma200,1,1.3889897196426157,0.09103068923686508,-0.5549345269888888,0.45343290823290777,0.16403861142106904,10.005229598533266,0.45546205861313416,-0.25906116762905673,1.0615806392685476,1.7581255530558675
COMBINED Top2 L252 S0 benchmark_sma200 DCA3,False,COMBINED,2,252,0,benchmark_sma200,3,1.1585074644569353,0.08001325113841906,-0.5782824308327543,0.4237868013306667,0.13836362108251526,6.7874436464311705,0.37878098146443007,-0.25906116762905684,0.9577187076213479,1.4621295230429787
COMBINED Top2 L252 S0 benchmark_sma100 DCA1,False,COMBINED,2,252,0,benchmark_sma100,1,1.321677394881024,0.0879156296187078,-0.5468992304462283,0.44911553873241744,0.1607528859511748,7.77783567011363,0.4048554715058996,-0.2810613962785947,1.0025843936596426,1.4404520751209722
COMBINED Top2 L252 S0 benchmark_sma100 DCA3,False,COMBINED,2,252,0,benchmark_sma100,3,1.506497987863665,0.09628414094587212,-0.506594223520513,0.4957317550979406,0.1900616637054358,5.374411909160328,0.3362497638939783,-0.25906116762905673,0.9509658245980342,1.297955100609467
COMBINED Top2 L252 S0 both_sma200 DCA1,False,COMBINED,2,252,0,both_sma200,1,1.096078958817552,0.0768469163655523,-0.6095033956804432,0.41188340165541953,0.12608119480575036,10.005229598533266,0.45546205861313416,-0.25906116762905673,1.0615806392685476,1.7581255530558675
COMBINED Top2 L252 S0 both_sma200 DCA3,False,COMBINED,2,252,0,both_sma200,3,0.893855817586205,0.06597270873821381,-0.6299886449794412,0.3805678387735059,0.10472047276402377,6.7874436464311705,0.37878098146443007,-0.25906116762905684,0.9577187076213479,1.4621295230429787
COMBINED Top2 L252 S21 none DCA1,False,COMBINED,2,252,21,none,1,10.27453713393889,0.27424546676831274,-0.5722348664127694,0.9022540424152841,0.4792533326176102,25.37384513008767,0.6687868092990612,-0.4507623677506528,1.2369461539410587,1.4836793333843974
COMBINED Top2 L252 S21 none DCA3,False,COMBINED,2,252,21,none,3,9.48119551715473,0.26497809597298927,-0.5722348664127692,0.8818187818052252,0.46305828520042164,25.37384513008767,0.6687868092990612,-0.4507623677506528,1.2369461539410587,1.4836793333843974
COMBINED Top2 L252 S21 benchmark_sma200 DCA1,False,COMBINED,2,252,21,benchmark_sma200,1,4.01408642973239,0.17502727780448613,-0.5761612671922074,0.692525771160304,0.3037817496088244,4.864447362969568,0.3189266023071351,-0.5496390427267066,0.8661014275326666,0.5802473578386477
COMBINED Top2 L252 S21 benchmark_sma200 DCA3,False,COMBINED,2,252,21,benchmark_sma200,3,2.7265505179860114,0.14065464467716748,-0.6112493018183143,0.6009097208739289,0.23011011097886735,3.343288926121158,0.25838314040158283,-0.5463423702896196,0.7702144527427196,0.4729326416045899
COMBINED Top2 L252 S21 benchmark_sma100 DCA1,False,COMBINED,2,252,21,benchmark_sma100,1,4.2767361714269825,0.18104437678967766,-0.5839041876680859,0.7203486651549657,0.3100583633638716,3.1202801201701993,0.2480457407791523,-0.5775308984593676,0.7418065113686018,0.4294934547066553
COMBINED Top2 L252 S21 benchmark_sma100 DCA3,False,COMBINED,2,252,21,benchmark_sma100,3,4.310613863947913,0.18180075962994446,-0.5590382104709617,0.7551458829854174,0.32520274325575427,1.9368451196139862,0.18363874714388162,-0.5397164442363414,0.6492248060182153,0.3402504205772659
COMBINED Top2 L252 S21 both_sma200 DCA1,False,COMBINED,2,252,21,both_sma200,1,4.157831093997927,0.17835454986034494,-0.5588194232659819,0.7184584350578064,0.31916311859377394,6.948132308936012,0.38319492301379454,-0.41396791798092014,0.9955951084089354,0.9256633337259147
COMBINED Top2 L252 S21 both_sma200 DCA3,False,COMBINED,2,252,21,both_sma200,3,2.6578612531966344,0.13853362861959417,-0.5953431247461607,0.6056140596059683,0.23269543707028015,5.07117941896157,0.32609667959814015,-0.39115712346926457,0.9181331776518593,0.8336718419082132
COMBINED Top3 L63 S0 none DCA1,True,COMBINED,3,63,0,none,1,0.6174639824841699,0.04928156262721495,-0.4229151184768929,0.31110495184064496,0.1165282593932796,18.189063574188083,0.5877655423029189,-0.2524102256605384,1.2396197489820662,2.328612245263761
COMBINED Top3 L63 S0 none DCA3,True,COMBINED,3,63,0,none,3,0.7116241558844201,0.055238019611618006,-0.4229151184768928,0.33109187243852406,0.13061254421585805,18.189063574188083,0.5877655423029189,-0.2524102256605384,1.2396197489820662,2.328612245263761
COMBINED Top3 L63 S0 benchmark_sma200 DCA1,True,COMBINED,3,63,0,benchmark_sma200,1,0.5608918146332535,0.04555100778571597,-0.4677952903978151,0.29999254309843126,0.09737380585208372,10.212084665098866,0.4597096267737617,-0.2524102256605383,1.0870192077754177,1.8212797265670864
COMBINED Top3 L63 S0 benchmark_sma200 DCA3,True,COMBINED,3,63,0,benchmark_sma200,3,0.26052997987120685,0.023433077003032432,-0.4998477982832956,0.21901161739561628,0.04688042456826311,6.5435394337448844,0.37193209905449653,-0.25241022566053817,0.9673828395796688,1.473522311075864
COMBINED Top3 L63 S0 benchmark_sma100 DCA1,True,COMBINED,3,63,0,benchmark_sma100,1,0.2577749138884926,0.023209078986074827,-0.4653987135331531,0.21932231253657014,0.04986923751868409,11.319953382547954,0.481393742789187,-0.31649975159092825,1.1437926829471667,1.5209924822038472
COMBINED Top3 L63 S0 benchmark_sma100 DCA3,True,COMBINED,3,63,0,benchmark_sma100,3,-0.0492817086021069,-0.0050430655317021955,-0.45712577555124234,0.09404287562856165,-0.011032118076520242,8.798922447475618,0.4292575304685782,-0.23834515256402655,1.1136835418660302,1.8009912341442182
COMBINED Top3 L63 S0 both_sma200 DCA1,True,COMBINED,3,63,0,both_sma200,1,0.5156656998142786,0.04248007319528346,-0.4366105661179325,0.28889935912928216,0.09729511031533124,11.340294099702497,0.4817762281898379,-0.2524102256605383,1.118619608274607,1.908703290166103
COMBINED Top3 L63 S0 both_sma200 DCA3,True,COMBINED,3,63,0,both_sma200,3,0.2386540733768896,0.021642196996752627,-0.4776998200837348,0.21124150904955932,0.045305013916394236,7.302603658968563,0.3926717573019163,-0.2524102256605383,1.000481483216199,1.5556887850891314
COMBINED Top3 L63 S21 none DCA1,True,COMBINED,3,63,21,none,1,7.352028256205093,0.2365653331537172,-0.3338697324042814,0.8618672603923192,0.7085557934531821,6.246644371021614,0.36333848219768816,-0.3730147436308382,0.9113089676634821,0.9740593057020653
COMBINED Top3 L63 S21 none DCA3,True,COMBINED,3,63,21,none,3,7.499860835306075,0.23873773099221962,-0.3338697324042815,0.869066087937462,0.7150625163683093,6.246644371021614,0.36333848219768816,-0.3730147436308382,0.9113089676634821,0.9740593057020653
COMBINED Top3 L63 S21 benchmark_sma200 DCA1,True,COMBINED,3,63,21,benchmark_sma200,1,4.453271978273111,0.18493896574131208,-0.3774727471294679,0.7637136762451634,0.48993991525931435,1.2158661114776388,0.13259450750099933,-0.41314415313929564,0.49741100167230773,0.3209400556524245
COMBINED Top3 L63 S21 benchmark_sma200 DCA3,True,COMBINED,3,63,21,benchmark_sma200,3,3.259144897677092,0.15600069982463083,-0.3803677205990177,0.6788874307366461,0.4101312792235759,1.0395902940548263,0.11799711920712386,-0.3762819373799682,0.46674622247220765,0.31358698753581354
COMBINED Top3 L63 S21 benchmark_sma100 DCA1,True,COMBINED,3,63,21,benchmark_sma100,1,2.270439678144122,0.1258531745247895,-0.41006040833714674,0.5902020855806663,0.306913742380402,2.20553454950005,0.19996580562887512,-0.42732567518412734,0.660516039042023,0.4679470886993
COMBINED Top3 L63 S21 benchmark_sma100 DCA3,True,COMBINED,3,63,21,benchmark_sma100,3,1.4617730354839784,0.09431127857586574,-0.375997079988873,0.49192462414874677,0.25082981649393854,1.725958122671046,0.16991641098454235,-0.3787377771669722,0.6095011095062054,0.4486386656634787
COMBINED Top3 L63 S21 both_sma200 DCA1,True,COMBINED,3,63,21,both_sma200,1,3.443406552415005,0.16090910209287101,-0.46308101580559513,0.7053739444954041,0.34747505641738907,1.9483960242825606,0.1843660649743437,-0.36003626938690625,0.608361798223161,0.5120763674401319
COMBINED Top3 L63 S21 both_sma200 DCA3,True,COMBINED,3,63,21,both_sma200,3,2.521401319759576,0.13421141512681878,-0.4791440139092027,0.6227492940821626,0.280106630221309,1.7138462396297305,0.16910142152249907,-0.34165630476552544,0.5800676726350008,0.4949460003044619
COMBINED Top3 L126 S0 none DCA1,True,COMBINED,3,126,0,none,1,0.9308989794111686,0.06804043658515013,-0.42651403844398195,0.3765333528536274,0.1595268395698692,36.70321365468316,0.7647737343632952,-0.20859208533731544,1.46332041893837,3.6663602702210647
COMBINED Top3 L126 S0 none DCA3,True,COMBINED,3,126,0,none,3,1.0485145873680666,0.0743769974239874,-0.4265140384439817,0.3988092543159481,0.17438346858483547,36.70321365468316,0.7647737343632952,-0.20859208533731544,1.46332041893837,3.6663602702210647
COMBINED Top3 L126 S0 benchmark_sma200 DCA1,False,COMBINED,3,126,0,benchmark_sma200,1,0.39078913873280685,0.03355124600166204,-0.5116161465517122,0.2605545582942703,0.06557894278317271,10.056471381506633,0.45652049348997137,-0.3087286614172673,1.1239116259470627,1.4787110836883188
COMBINED Top3 L126 S0 benchmark_sma200 DCA3,True,COMBINED,3,126,0,benchmark_sma200,3,0.25107607193986814,0.02266258842452351,-0.4833521012984774,0.2196308699791409,0.04688629337421461,6.9195942117647125,0.38241654366983435,-0.31698405187163325,1.0295745787017994,1.206422031051262
COMBINED Top3 L126 S0 benchmark_sma100 DCA1,True,COMBINED,3,126,0,benchmark_sma100,1,0.37259991882999777,0.03219095206533562,-0.4571325830880977,0.25499841893476033,0.07041929028089394,7.735924483127306,0.403803655491511,-0.3725203677242056,1.068033394340272,1.0839773888295576
COMBINED Top3 L126 S0 benchmark_sma100 DCA3,True,COMBINED,3,126,0,benchmark_sma100,3,0.10282303990265373,0.009839442406365473,-0.440022636835225,0.16476761978607216,0.022361218679869968,5.681090062319495,0.34611196659776344,-0.3179112722014873,1.0065578169205882,1.0887061795607014
COMBINED Top3 L126 S0 both_sma200 DCA1,False,COMBINED,3,126,0,both_sma200,1,0.36546017018498,0.03165256318804399,-0.5116161465517121,0.2538554784103513,0.06186779561470443,10.056471381506633,0.45652049348997137,-0.3087286614172673,1.1239116259470627,1.4787110836883188
COMBINED Top3 L126 S0 both_sma200 DCA3,True,COMBINED,3,126,0,both_sma200,3,0.23536745662141567,0.021370681051712914,-0.4833521012984773,0.21477099213122897,0.044213485354263914,6.9195942117647125,0.38241654366983435,-0.31698405187163325,1.0295745787017994,1.206422031051262
COMBINED Top3 L126 S21 none DCA1,True,COMBINED,3,126,21,none,1,4.433678575852834,0.1845123565041602,-0.389877835969341,0.7385612097302712,0.473256849919188,11.063323186593287,0.47652175187047696,-0.38696058412899526,1.0427734819889816,1.2314477789593836
COMBINED Top3 L126 S21 none DCA3,True,COMBINED,3,126,21,none,3,4.209602833342044,0.17953249873670107,-0.3898778359693409,0.7243187229480893,0.46048398286179854,11.063323186593287,0.47652175187047696,-0.38696058412899526,1.0427734819889816,1.2314477789593836
COMBINED Top3 L126 S21 benchmark_sma200 DCA1,True,COMBINED,3,126,21,benchmark_sma200,1,2.1414187063138166,0.12132887784662993,-0.3804379488714118,0.5643484765402857,0.31891896748617776,3.1068446077561065,0.2474079981823485,-0.3804847847650633,0.7215993767407662,0.6502441308792799
