date,equity,exposure,allocation_signal,SOXL_open,SOXL_close,TQQQ_open,TQQQ_close
2010-08-06,1.1058380655048095,0.67,TQQQ,0.49018218153681525,0.5000379681587219,0.22952614892883852,0.23696991801261902
2010-08-09,1.1187804690176588,0.67,TQQQ,0.5036768910148931,0.5082254409790039,0.2402196791752801,0.2411133497953415
2010-08-10,1.1028968124122536,0.67,TQQQ,0.4927603738776486,0.4692589342594147,0.23570466685693672,0.2360019087791443
2010-08-11,1.0416715842212692,0.67,TQQQ,0.43908740941720664,0.41270580887794495,0.22347238935458996,0.216575488448143
2010-08-12,1.0336031761354334,1.0,TQQQ,0.3834431002925995,0.39617905020713806,0.2035991016521518,0.2104712277650833
2010-08-13,1.0130118061192366,1.0,TQQQ,0.39815041568613263,0.38420090079307556,0.20873536053225214,0.2062782347202301
2010-08-16,1.018738798513475,1.0,TQQQ,0.3805620298181702,0.3881435692310333,0.20320186341035437,0.20744441449642181
2010-08-17,1.0574886589616717,1.0,TQQQ,0.40315383731443477,0.40300190448760986,0.212084246262347,0.21533499658107758
2010-08-18,1.0669913493354035,1.0,TQQQ,0.4066406411167465,0.41649553179740906,0.21424315247944162,0.21727001667022705
2010-08-19,1.0277548544278763,1.0,TQQQ,0.41164410085068087,0.3955722451210022,0.21419364267988242,0.2092803418636322
2010-08-20,1.02422232732182,1.0,TQQQ,0.3992111849395323,0.40012088418006897,0.2071719158339374,0.2085610181093216
2010-08-23,0.9959575002521758,1.0,TQQQ,0.41149232860842083,0.3860204219818115,0.21322563709333975,0.20280548930168152
2010-08-24,0.938810442363508,1.0,TQQQ,0.37055524838363113,0.3664615750312805,0.19618012649922262,0.19116871058940887
2010-08-25,0.9669581844504561,1.0,TQQQ,0.36130711090793155,0.37752997875213623,0.18744727640447514,0.1969003975391388
2010-08-26,0.9353995372832273,1.0,TQQQ,0.3842008160954491,0.35599979758262634,0.1994308915229875,0.19047415256500244
2010-08-27,0.9615201407312413,0.67,TQQQ,0.36676542157089265,0.3772270977497101,0.1937982537908609,0.19677557051181793
2010-08-30,0.9351624982451988,1.0,TQQQ,0.3717687899319007,0.34993574023246765,0.19374876592141554,0.1903998851776123
2010-08-31,0.9305295447093077,1.0,TQQQ,0.3472066110974243,0.3276478350162506,0.18757114118138352,0.18945661187171936
2010-09-01,1.0085220115792486,1.0,TQQQ,0.34098960843757936,0.35812312364578247,0.19675079874787219,0.20533594489097595
2010-09-02,1.0431315694576695,1.0,TQQQ,0.3641872209797157,0.38192659616470337,0.20660123381309684,0.2123824805021286
2010-09-03,1.0962621096398497,1.0,TQQQ,0.3969369326508569,0.39845341444015503,0.21883348476390338,0.22319990396499634
2010-09-07,1.0735159502665312,0.67,TQQQ,0.39496641875048466,0.37692320346832275,0.22019780504006564,0.2177664041519165
2010-09-08,1.107382565817552,1.0,TQQQ,0.37859161076316966,0.3707071542739868,0.2201978022009801,0.22545789182186127
2010-09-09,1.1213933470581494,1.0,TQQQ,0.3846557880961833,0.3722236752510071,0.23247866496528566,0.22831042110919952
2010-09-10,1.1334619557500318,1.0,TQQQ,0.3688877498191496,0.35766828060150146,0.22997295730475273,0.23076753318309784
2010-09-13,1.1834258376438047,1.0,TQQQ,0.3684328567442785,0.39314696192741394,0.23679646110954283,0.2409399449825287
2010-09-14,1.1984146582184567,1.0,TQQQ,0.38965925091515946,0.4124020040035248,0.23992243546871722,0.24399159848690033
2010-09-15,1.2187661175722895,1.0,TQQQ,0.40391166933495537,0.4092180132865906,0.24205657215333584,0.2481350600719452
2010-09-16,1.2300364063616325,0.67,TQQQ,0.401030587853975,0.4178602397441864,0.2479854431802296,0.25163349509239197
2010-09-17,1.2388637456271359,0.67,TQQQ,0.4239251769600445,0.4181639850139618,0.2567687345626464,0.25431257486343384
2010-09-20,1.281981932549334,0.67,TQQQ,0.41831507852118516,0.42316746711730957,0.2571660781617783,0.2675614655017853
2010-09-21,1.279276135505438,0.67,TQQQ,0.42165099559064617,0.4202864468097687,0.26778537060141533,0.2667182981967926
2010-09-22,1.275230747081428,0.67,TQQQ,0.4149475683254623,0.4029659628868103,0.26374100137246775,0.2654530704021454
2010-09-23,1.2727759048420746,0.67,TQQQ,0.3917433735689308,0.41070082783699036,0.26001950544723146,0.2646583914756775
2010-09-24,1.3208618490357529,0.67,TQQQ,0.4292041282064495,0.45953625440597534,0.2741115627177362,0.27964508533477783
2010-09-27,1.3107525772818718,0.67,TQQQ,0.4630241350251151,0.4516494870185852,0.2809350484426566,0.27644383907318115
2010-09-28,1.3129777996101741,0.67,TQQQ,0.4571093433896297,0.4727308750152588,0.27904960741131457,0.2771384119987488
2010-09-29,1.3058918438291132,0.67,TQQQ,0.4640860905088882,0.48319554328918457,0.27495573566608167,0.274906188249588
2010-09-30,1.2941683905400385,0.67,TQQQ,0.49077833669668197,0.4727308750152588,0.27907443602400034,0.2711838185787201
2010-10-01,1.2916459813740713,0.67,TQQQ,0.48425742263056426,0.467725932598114,0.27753569862142313,0.27034059166908264
2010-10-04,1.2615518385755344,0.67,TQQQ,0.4649960835420345,0.4486165940761566,0.2676357963516339,0.2609618306159973
2010-10-05,1.340148157883521,1.0,TQQQ,0.45801927746397114,0.4766737222671509,0.2702167515587447,0.2803891897201538
2010-10-06,1.3059951267064647,1.0,TQQQ,0.4762187228634609,0.4602942168712616,0.27922302736237375,0.27324360609054565
2010-10-07,1.3188000562530289,1.0,TQQQ,0.45923330574517957,0.460446298122406,0.2778834569928066,0.2759226858615875
2010-10-08,1.3453668486204637,1.0,TQQQ,0.45726135779176114,0.47546079754829407,0.27641912868812674,0.2814810574054718
2010-10-11,1.3480943506056422,1.0,TQQQ,0.47546082016684915,0.48410558700561523,0.28227466142267116,0.2820517122745514
2010-10-12,1.376081728793956,1.0,TQQQ,0.4780387463786599,0.49441826343536377,0.2801910237900065,0.28790730237960815
2010-10-13,1.4095198376572664,1.0,TQQQ,0.4991201603004467,0.4966932535171509,0.2932159985127153,0.29490330815315247
2010-10-14,1.4016962885119801,1.0,TQQQ,0.49760304779596803,0.4925982356071472,0.2952510108996451,0.2932664453983307
2010-10-15,1.4911087264223817,1.0,TQQQ,0.5029119483592698,0.5038219094276428,0.3037608814964944,0.31197354197502136
2010-10-18,1.4918916549540082,0.67,TQQQ,0.5012429918861704,0.49214327335357666,0.3124699246692739,0.31197354197502136
2010-10-19,1.4521415816862018,0.67,TQQQ,0.47667378839435415,0.4715179204940796,0.29961742565741395,0.2995678782463074
2010-10-20,1.4723348030535397,0.67,TQQQ,0.4719729113192616,0.4794037640094757,0.30249562628085663,0.30579593777656555
2010-10-21,1.4793015947038046,0.67,TQQQ,0.481830640457235,0.47227591276168823,0.31197356154109446,0.3079291582107544
2010-10-22,1.49862014015677,0.67,TQQQ,0.4722759304986678,0.5003331303596497,0.30830171935649425,0.3139333724975586
2010-10-25,1.513843769967245,0.67,TQQQ,0.5080678397999638,0.5167126059532166,0.31770526499830964,0.318697065114975
2010-10-26,1.5200394695037431,0.67,TQQQ,0.509432891496157,0.510191798210144,0.31368565966016987,0.32060733437538147
2010-10-27,1.5306230164818801,0.67,TQQQ,0.5120116533688398,0.5570552945137024,0.31651428603070064,0.3239075541496277
2010-10-28,1.536551944637127,0.67,TQQQ,0.5585714146240274,0.5584203600883484,0.328398849402932,0.3257683217525482
2010-10-29,1.5316107607528044,0.67,TQQQ,0.5538702471406518,0.5688847899436951,0.32569401037633783,0.32420486211776733
2010-11-01,1.5339959283431914,0.67,TQQQ,0.5729797041476982,0.5631210803985596,0.3275051754827691,0.3249499201774597
2010-11-02,1.5650983352833794,0.67,TQQQ,0.5734348871130117,0.574040949344635,0.3327651475807745,0.33479925990104675
2010-11-03,1.5802354106022474,0.67,TQQQ,0.5798045365841809,0.5929991602897644,0.33648669416530824,0.3396373987197876
2010-11-04,1.617742312788922,0.67,TQQQ,0.6092266543083942,0.6474454998970032,0.35147227107318624,0.35167139768600464
2010-11-05,1.6190416016082418,0.67,TQQQ,0.6539673717381023,0.6609432697296143,0.3525146995800351,0.3520926237106323
2010-11-08,1.6218086480281195,0.67,TQQQ,0.6573034533830293,0.6618533134460449,0.35030619981332817,0.35298624634742737
2010-11-09,1.6043932687840867,0.67,TQQQ,0.6618531958556851,0.6366778612136841,0.35799770952873805,0.3472793400287628
2010-11-10,1.6208096910507581,0.67,TQQQ,0.6360711228646118,0.6374360918998718,0.34911529581262246,0.3525889813899994
2010-11-11,1.6030652474300437,0.67,TQQQ,0.5887524325092132,0.6151416301727295,0.33618942733317086,0.3466590940952301
2010-11-12,1.5482064896091396,0.67,TQQQ,0.6104398602119862,0.6136247515678406,0.34092833693076474,0.32901906967163086
2010-11-15,1.523122029164157,1.0,TQQQ,0.6272741976479103,0.5999749898910522,0.33465069394883146,0.32549580931663513
2010-11-16,1.4475413748893775,1.0,TQQQ,0.5852646753752949,0.5744960308074951,0.31852366748191696,0.30934399366378784
2010-11-17,1.4612368602688925,1.0,TQQQ,0.5723729817297883,0.572827935218811,0.3098889075622821,0.31227076053619385
2010-11-18,1.5291586916452993,1.0,TQQQ,0.5902692999841572,0.6048288941383362,0.32231941118269686,0.3267858624458313
2010-11-19,1.532756395775604,1.0,TQQQ,0.6008850413282533,0.634251058101654,0.325718751097182,0.32755470275878906
2010-11-22,1.5731616058998645,1.0,TQQQ,0.6360709942813432,0.657758355140686,0.3236598862676798,0.3361894190311432
2010-11-23,1.4988555859281703,1.0,TQQQ,0.6371330102811228,0.6401659250259399,0.3262398696589444,0.32030999660491943
2010-11-24,1.5863938160983242,1.0,TQQQ,0.6541183985020064,0.6914272308349609,0.3294154606898767,0.33901718258857727
2010-11-26,1.5764115050026102,1.0,TQQQ,0.681114651698473,0.679901659488678,0.33311202585426464,0.33688393235206604
2010-11-29,1.5544679921371363,1.0,TQQQ,0.6685269937334771,0.6751998066902161,0.33122655943215434,0.3321945369243622
2010-11-30,1.495374049234897,1.0,TQQQ,0.6545734545078313,0.6501755714416504,0.32164961372435696,0.3195659816265106
2010-12-01,1.5817235597958117,0.67,TQQQ,0.6823275500473513,0.7125086188316345,0.33422869147078593,0.3398860692977905
2010-12-02,1.6138643145326277,0.67,TQQQ,0.7166036932693924,0.7525476217269897,0.34139906759937777,0.3502071797847748
2010-12-03,1.6229927026228688,0.67,TQQQ,0.7414757044564775,0.763467013835907,0.3459893689392714,0.3531349301338196
2010-12-06,1.621082841710617,0.67,TQQQ,0.7660451220893967,0.7595242857933044,0.35320919839515086,0.3525146543979645
2010-12-07,1.6225382710527083,0.67,TQQQ,0.7834866450314575,0.7580074071884155,0.36554055874235514,0.3528376519680023
2010-12-08,1.6375828690348633,0.67,TQQQ,0.7661971691103041,0.7787848114967346,0.3563350902513684,0.3577251434326172
2010-12-09,1.6388160282315352,0.67,TQQQ,0.7922831960015422,0.7843964695930481,0.3637046372580575,0.35809677839279175
2010-12-10,1.6618334755099953,0.67,TQQQ,0.7872783689476375,0.7865194082260132,0.36055395682587227,0.3656149208545685
2010-12-13,1.6488729919176948,0.67,TQQQ,0.802444142707554,0.7718089818954468,0.37020517777795453,0.3613227605819702
2010-12-14,1.6535094203107787,0.67,TQQQ,0.7716568870804219,0.7520924806594849,0.36417621124842875,0.36283570528030396
2010-12-15,1.6422195780067017,0.67,TQQQ,0.7463297742544085,0.7287363409996033,0.3625384333043258,0.3591390550136566
2010-12-16,1.665169243157841,0.67,TQQQ,0.7349549996237615,0.7416278123855591,0.35951159965809665,0.3666323721408844
2010-12-17,1.6685674103945838,0.67,TQQQ,0.7452677667447544,0.7567943930625916,0.3677985827773304,0.36774903535842896
2010-12-20,1.6715870916469437,0.67,TQQQ,0.7534574120844192,0.7481495141983032,0.36968395535827875,0.3687407374382019
2010-12-21,1.6900285548360687,0.67,TQQQ,0.7577043546883113,0.7639222145080566,0.3730081447157538,0.3748193085193634
2010-12-22,1.6912287251391966,0.67,TQQQ,0.7522444239786563,0.7646800875663757,0.3748697997752477,0.37521660327911377
2010-12-23,1.6826067653539054,0.67,TQQQ,0.7514854699682015,0.7583102583885193,0.3732567909657606,0.3723631203174591
2010-12-27,1.6830851220719234,0.67,TQQQ,0.7442057332608796,0.7605852484703064,0.36936099885617707,0.37251266837120056
2010-12-28,1.6782351255154548,0.67,TQQQ,0.7583104982006212,0.7508796453475952,0.37529097585899374,0.3708997964859009
2010-12-29,1.6849393761606075,0.67,TQQQ,0.7539125084877014,0.7539125084877014,0.3741742853843578,0.3731081783771515
2010-12-30,1.6764565736037016,0.67,TQQQ,0.7539123818284131,0.7605852484703064,0.3732567397947139,0.3703041970729828
2010-12-31,1.6661396994639819,0.67,TQQQ,0.7546703173005728,0.7581591606140137,0.36948580477853354,0.3669048249721527
2011-01-03,1.7163889918335766,0.67,TQQQ,0.7730219217157216,0.7751448750495911,0.37665624014596844,0.3834788203239441
2011-01-04,1.7146694291433007,0.67,SOXL,0.7822736492208565,0.7777237892150879,0.3882920121549109,0.3828832805156708
2011-01-05,1.7310485706667653,0.67,SOXL,0.7666520667895876,0.7853065133094788,0.37908757531860465,0.39238592982292175
2011-01-06,1.7951782179887543,0.67,SOXL,0.7921313724832909,0.828833281993866,0.3937750813458507,0.39593398571014404
2011-01-07,1.8031008644001623,0.67,SOXL,0.8341420725345795,0.8342931270599365,0.39794326146927106,0.3950154781341553
2011-01-10,1.841178051558996,0.67,SOXL,0.829592102377648,0.860531210899353,0.39201343422131474,0.3994572162628174
2011-01-11,1.854914280740006,0.67,SOXL,0.8750907620882268,0.8700858950614929,0.4043200386025068,0.40129318833351135
2011-01-12,1.9243801447045026,0.67,SOXL,0.8870715577737532,0.9189205765724182,0.4068505664177693,0.4094315469264984
2011-01-13,1.9239556034873153,0.67,SOXL,0.9198305983895775,0.9186176061630249,0.41089497204125564,0.4107215702533722
2011-01-14,2.0288955584916524,0.67,SOXL,0.9318121424731804,0.9936902523040771,0.410522377148717,0.41962870955467224
2011-01-18,2.012917191323611,0.67,SOXL,0.9827709068660698,0.9820128679275513,0.4089103616680253,0.42297762632369995
2011-01-19,1.918472321320148,0.67,SOXL,0.9577462760558397,0.9136125445365906,0.42513650588403384,0.4088112711906433
2011-01-20,1.860810948959296,1.0,SOXL,0.8958681253620585,0.8803985714912415,0.40392274836311937,0.3996306359767914
2011-01-21,1.8287552328813306,1.0,SOXL,0.909972780780439,0.8652321696281433,0.4054613912822409,0.3905004858970642
2011-01-24,1.9608232713575933,1.0,SOXL,0.8747866200338645,0.9277170300483704,0.39268319081032793,0.4066275358200073
2011-01-25,1.91979334056234,1.0,SOXL,0.9157355420934072,0.9083046913146973,0.4011445617062554,0.40804147720336914
2011-01-26,1.9730036875847425,1.0,SOXL,0.9266550630941633,0.933479905128479,0.41067202528047114,0.4143686890602112
2011-01-27,2.081992744308587,1.0,SOXL,0.9522864612292429,0.9850454926490784,0.41923134766115566,0.42235732078552246
2011-01-28,1.9133808115622046,1.0,SOXL,1.0046097146809478,0.9052707552909851,0.42250692245682725,0.3905004858970642
2011-01-31,1.9351800842797637,1.0,SOXL,0.9130056272407381,0.9155845642089844,0.3920382469622462,0.39628174901008606
2011-02-01,2.0752611069224205,1.0,SOXL,0.9427317660572797,0.9818605780601501,0.4054118062986642,0.41828814148902893
2011-02-02,2.1105216387257046,1.0,SOXL,0.9710931009004314,0.9985432624816895,0.41608059261593777,0.4164026081562042
2011-02-03,2.112765097919717,1.0,SOXL,0.9989977722619748,0.9996047019958496,0.41409516788724954,0.4180156886577606
2011-02-04,2.2029795529497953,0.67,SOXL,1.008856888586513,1.0587533712387085,0.4190827905579808,0.42555856704711914
2011-02-07,2.187865720585339,0.67,SOXL,1.0701281480329203,1.047833800315857,0.428212878857457,0.4317361116409302
2011-02-08,2.1844705178677732,0.67,SOXL,1.0481365168498546,1.0454065799713135,0.43188478569585065,0.44094154238700867
2011-02-09,2.1566171410237938,0.67,SOXL,1.0319089405959594,1.0255391597747803,0.43801380024431524,0.4382615089416504
2011-02-10,2.1696814690226534,0.67,SOXL,0.9918701781462421,1.0343358516693115,0.4309671881998812,0.4403955340385437
2011-02-11,2.203029517652442,0.67,SOXL,1.027359071384476,1.0579952001571655,0.43632639873764906,0.4494265913963318
2011-02-14,2.2366099799943866,0.67,SOXL,1.0704312685427504,1.0821099281311035,0.4493275251395159,0.4522553086280823
2011-02-15,2.193740524542115,0.67,SOXL,1.0801379235335888,1.0511707067489624,0.4497486676306676,0.45108917355537415
2011-02-16,2.240077462628648,0.67,SOXL,1.0736155553533033,1.0843840837478638,0.45463722233013687,0.4594257175922394
2011-02-17,2.3063458909625547,0.67,SOXL,1.0780149084065294,1.1321582794189453,0.45265168349130974,0.4590283930301666
2011-02-18,2.28864180919502,0.67,SOXL,1.1427738303848318,1.1191145181655884,0.45930085142144406,0.4564235806465149
2011-02-22,2.104122362540734,0.67,SOXL,1.0613312982406227,0.9858036041259766,0.4382119176586347,0.4162292778491974
2011-02-23,1.9845436092650222,1.0,SOXL,0.9958133848899124,0.9328741431236267,0.4161054090437243,0.40595775842666626
2011-02-24,2.082623691304636,1.0,SOXL,0.9454616740741753,0.9789786338806152,0.40881122004005804,0.4117380380630493
2011-02-25,2.2400714471033454,1.0,SOXL,1.010979365154377,1.0529900789260864,0.4194047683907766,0.42937904596328735
2011-02-28,2.17231839263519,1.0,SOXL,1.0752847708333664,1.0211414098739624,0.4342913875449606,0.4325050115585327
2011-03-01,2.042618181264414,1.0,SOXL,1.0347910357400585,0.9601732492446899,0.43831100477625706,0.41171327233314514
2011-03-02,2.1297304830619086,1.0,SOXL,0.9586564331309942,1.0011221170425415,0.4109197002104062,0.41751933097839355
2011-03-03,2.253300190032,1.0,SOXL,1.0372171413294946,1.0592085123062134,0.4296772959168561,0.4424297511577606
2011-03-04,2.182319072747748,1.0,SOXL,1.0514736410940273,1.0258424282073975,0.4426278602726763,0.43587958812713623
2011-03-07,2.0016425279055508,1.0,SOXL,1.0275111321180341,0.9409118294715881,0.44133787440642364,0.4185120761394501
2011-03-08,2.012290139296596,1.0,SOXL,0.9487988654583711,0.9459169507026672,0.41613020164663356,0.4228784739971161
2011-03-09,1.8329025118291187,1.0,SOXL,0.9292341699861777,0.8615922331809998,0.41940476711771374,0.41434380412101746
2011-03-10,1.7098208837913493,0.67,SOXL,0.8186724794180394,0.7963781356811523,0.39965538947399587,0.39538803696632385
2011-03-11,1.766653265243194,1.0,SOXL,0.7812117452012016,0.8176106810569763,0.38878838398948473,0.4019876718521118
2011-03-14,1.7594426542706756,1.0,SOXL,0.8139705647658559,0.8142735958099365,0.39543760241485465,0.3980681300163269
2011-03-15,1.695540519020805,1.0,SOXL,0.7323761198770625,0.784699559211731,0.362637549642024,0.38179147243499756
2011-03-16,1.5860885523014232,1.0,SOXL,0.7872784223866215,0.7340449690818787,0.3722641045622008,0.3537551760673523
2011-03-17,1.644092326122401,1.0,SOXL,0.7665001618508859,0.7608892321586609,0.36993177757979967,0.3629853427410126
2011-03-18,1.6604769639367656,1.0,SOXL,0.7989561802112842,0.7684720754623413,0.37568813988799266,0.36099973320961
2011-03-21,1.746336128894618,1.0,SOXL,0.7959232045050045,0.8082078695297241,0.37682961981616475,0.38114652037620544
2011-03-22,1.705372022937949,1.0,SOXL,0.8138188788298406,0.78924959897995,0.38293281308561644,0.380104124546051
2011-03-23,1.7515781723654855,1.0,SOXL,0.7837896905880286,0.8106338977813721,0.37544053264636457,0.3858606815338135
2011-03-24,1.8806941772456198,1.0,SOXL,0.8391469542589,0.8703890442848206,0.39489167330869795,0.40685051679611206
2011-03-25,1.864963796736351,1.0,SOXL,0.8784265680608437,0.8631089925765991,0.41091971864534155,0.40982785820961
2011-03-28,1.8805171102066631,0.67,SOXL,0.876606940824346,0.8672041893005371,0.41538609837639257,0.40288135409355164
2011-03-29,1.9346139809540384,1.0,SOXL,0.8638671309327398,0.8910152316093445,0.4004499692584365,0.41444289684295654
2011-03-30,1.9408697106526893,1.0,SOXL,0.9119447867985734,0.8938964009284973,0.42079476007956834,0.42054611444473267
2011-03-31,1.8914748375300343,1.0,SOXL,0.8870713636530154,0.8711468577384949,0.4188092631402446,0.4223324954509735
2011-04-01,1.825286375334275,1.0,SOXL,0.8904082488096878,0.8406627774238586,0.4283863304641878,0.42297762632369995
2011-04-04,1.7781980906186508,1.0,TQQQ,0.8452128445916642,0.818975567817688,0.42659987444583913,0.4191570580005646
2011-04-05,1.8556156006827749,0.67,TQQQ,0.8568914423824991,0.8723609447479248,0.4160310676482043,0.4143933057785034
2011-04-06,1.865151742875608,0.67,TQQQ,0.8985982799803337,0.9151297211647034,0.4243181168083419,0.41751933097839355
2011-04-07,1.864855345316832,0.67,TQQQ,0.9152805848716682,0.9017829298973083,0.41781749634300536,0.4174202084541321
2011-04-08,1.8463030444359732,0.67,TQQQ,0.9172526853535151,0.8796407580375671,0.42317666903476914,0.41116830706596375
2011-04-11,1.8352008501752333,0.67,TQQQ,0.8860104375988264,0.8559812903404236,0.4159320946875686,0.407446026802063
2011-04-12,1.8109101975242117,0.67,TQQQ,0.8341422285624807,0.8035061955451965,0.401690442005777,0.39940765500068665
2011-04-13,1.8398335478387122,0.67,TQQQ,0.8197336794156737,0.8103309273719788,0.4080414589345136,0.4089351296424866
2011-04-14,1.8332351765285437,0.67,TQQQ,0.7931932785236863,0.811998724937439,0.4003994593060465,0.40670183300971985
2011-04-15,1.825319057278399,0.67,TQQQ,0.8065388708374854,0.8280752301216125,0.4019381696325991,0.4040723145008087
2011-04-18,1.8018570361177315,0.67,TQQQ,0.7983490537477242,0.7837895154953003,0.39236122797805856,0.39628174901008606
2011-04-19,1.830581021600056,1.0,TQQQ,0.7789366005024901,0.7931931614875793,0.3987626328924604,0.40342727303504944
2011-04-20,1.9523938497547366,1.0,TQQQ,0.8643223357703044,0.894806444644928,0.424714328660448,0.43027263879776
2011-04-21,2.001928415123459,1.0,TQQQ,0.9137644437834129,0.8923801183700562,0.4437196653081326,0.441189169883728
2011-04-25,2.016787243109373,1.0,TQQQ,0.8898014137489793,0.8949582576751709,0.44277744544927194,0.4444637894630432
2011-04-26,2.051463250952655,1.0,TQQQ,0.8966262025742117,0.938029944896698,0.44808711034322884,0.4521057605743408
2011-04-27,2.082874799876354,0.67,TQQQ,0.9281719032886872,0.9378785490989685,0.4540416176233198,0.461484432220459
2011-04-28,2.080812552131092,0.67,TQQQ,0.928324340414472,0.9192246198654175,0.4569685540158456,0.4607900083065033
2011-04-29,2.0740663171067983,0.67,TQQQ,0.914219617890087,0.9327220320701599,0.4572172603983749,0.45855680108070374
2011-05-02,2.0665671120458997,0.67,TQQQ,0.9418218732835414,0.9036030173301697,0.46054133119500495,0.4560758173465729
2011-05-03,2.0457590191976003,0.67,TQQQ,0.8948062060305161,0.8702369332313538,0.454637120456248,0.4492274522781372
2011-05-04,2.0377358702346187,0.67,TQQQ,0.8922282381566962,0.8717538714408875,0.4491780083445178,0.44659799337387085
2011-05-05,2.017254951549577,0.67,TQQQ,0.8568914273152434,0.8770618438720703,0.4400478200003642,0.439899206161499
2011-05-06,2.0292802890571684,0.67,TQQQ,0.9099727222524044,0.8963231444358826,0.4532967066091379,0.443719744682312
2011-05-09,2.044015853420642,0.67,TQQQ,0.8963230530483294,0.8885882496833801,0.4458043414175626,0.44853299856185913
2011-05-10,2.0790980974428326,0.67,TQQQ,0.9011761426028925,0.9001150727272034,0.4529498626937613,0.4600459039211273
2011-05-11,2.049020732560417,0.67,TQQQ,0.9037550729781855,0.8794888257980347,0.4586558711078779,0.4501211941242218
2011-05-12,2.0733695073787,0.67,TQQQ,0.8669009728521998,0.9155845642089844,0.44540699605087586,0.4580603539943695
2011-05-13,2.024071757307541,0.67,TQQQ,0.9107310643283675,0.880095899105072,0.4549840132368721,0.4418342709541321
2011-05-16,1.9533217077409533,0.67,TQQQ,0.8776688372373679,0.8427868485450745,0.43602830557999206,0.41885894536972046
2011-05-17,1.9792156862241042,1.0,TQQQ,0.8335352387830592,0.812302827835083,0.4125573898128694,0.42228296399116516
2011-05-18,2.027357839901131,1.0,TQQQ,0.8215534408994286,0.8581043481826782,0.4207452500127881,0.4325545132160187
