variant,cash_mode,cash_sma,cash_exit_buffer,cash_reentry_buffer,unit_exposure,max_exposure,add1_drop,add2_drop,sell_mode,sell_param,max_extra_days,trend_guard_sma,trend_guard_exposure,is_range,is_return_pct,is_max_drawdown_pct,is_sharpe,is_cash_days_pct,oos_range,oos_return_pct,oos_max_drawdown_pct,oos_sharpe,oos_cash_days_pct,full_return_pct,full_max_drawdown_pct,full_sharpe,avg_exposure,days_above_1x_pct,trade_events,rotation_resets
"cash=none SMA200 exit=0% reentry=2%; unit=0.75, cap=1.00, add=5%/15%, sell=extra_profit 12%, max_days=10, trend_sma=75, trend_exp=0.2",none,200,0.0,0.02,0.75,1.0,0.05,0.15,extra_profit,0.12,10,75.0,0.2,2010-06-25 to 2019-12-31,2073.7,-46.13,1.008,0.0,2020-01-02 to 2026-05-20,3558.24,-54.66,1.268,0.0,83138.55,-54.66,1.123,0.701,0.0,813,123
"cash=none SMA200 exit=0% reentry=2%; unit=0.75, cap=1.00, add=5%/15%, sell=extra_profit 12%, max_days=10, trend_sma=100, trend_exp=0.2",none,200,0.0,0.02,0.75,1.0,0.05,0.15,extra_profit,0.12,10,100.0,0.2,2010-06-25 to 2019-12-31,1766.05,-52.24,0.944,0.0,2020-01-02 to 2026-05-20,3268.96,-50.45,1.229,0.0,65707.21,-52.24,1.072,0.719,0.0,813,123
"cash=none SMA200 exit=0% reentry=2%; unit=0.67, cap=1.50, add=8%/20%, sell=rebound_from_low 5%, max_days=10, trend_sma=none, trend_exp=none",none,200,0.0,0.02,0.67,1.5,0.08,0.2,rebound_from_low,0.05,10,,,2010-06-25 to 2019-12-31,7171.95,-61.7,1.039,0.0,2020-01-02 to 2026-05-20,3981.97,-88.45,1.096,0.0,309142.35,-88.45,1.048,0.923,35.58,975,123
"cash=none SMA200 exit=0% reentry=2%; unit=0.67, cap=1.50, add=8%/20%, sell=rebound_from_low 5%, max_days=10, trend_sma=75, trend_exp=0.2",none,200,0.0,0.02,0.67,1.5,0.08,0.2,rebound_from_low,0.05,10,75.0,0.2,2010-06-25 to 2019-12-31,2731.09,-56.69,1.052,0.0,2020-01-02 to 2026-05-20,2002.41,-61.82,1.065,0.0,61908.12,-61.82,1.038,0.67,18.12,975,123
"cash=none SMA200 exit=0% reentry=2%; unit=0.67, cap=1.50, add=8%/20%, sell=rebound_from_low 5%, max_days=10, trend_sma=100, trend_exp=0.2",none,200,0.0,0.02,0.67,1.5,0.08,0.2,rebound_from_low,0.05,10,100.0,0.2,2010-06-25 to 2019-12-31,1872.91,-63.51,0.924,0.0,2020-01-02 to 2026-05-20,2181.13,-57.23,1.066,0.0,46785.26,-63.51,0.979,0.7,20.67,975,123
"cash=none SMA200 exit=0% reentry=2%; unit=0.75, cap=1.50, add=8%/20%, sell=rebound_from_low 5%, max_days=10, trend_sma=none, trend_exp=none",none,200,0.0,0.02,0.75,1.5,0.08,0.2,rebound_from_low,0.05,10,,,2010-06-25 to 2019-12-31,9828.54,-67.34,1.058,0.0,2020-01-02 to 2026-05-20,4034.47,-90.91,1.091,0.0,429593.22,-90.91,1.056,1.017,35.58,975,123
"cash=none SMA200 exit=0% reentry=2%; unit=0.75, cap=1.50, add=8%/20%, sell=rebound_from_low 5%, max_days=10, trend_sma=75, trend_exp=0.2",none,200,0.0,0.02,0.75,1.5,0.08,0.2,rebound_from_low,0.05,10,75.0,0.2,2010-06-25 to 2019-12-31,3603.39,-60.03,1.052,0.0,2020-01-02 to 2026-05-20,2330.66,-64.6,1.065,0.0,94127.52,-64.6,1.04,0.742,18.12,975,123
"cash=none SMA200 exit=0% reentry=2%; unit=0.75, cap=1.50, add=8%/20%, sell=rebound_from_low 5%, max_days=10, trend_sma=100, trend_exp=0.2",none,200,0.0,0.02,0.75,1.5,0.08,0.2,rebound_from_low,0.05,10,100.0,0.2,2010-06-25 to 2019-12-31,2421.4,-67.46,0.933,0.0,2020-01-02 to 2026-05-20,2377.72,-62.76,1.055,0.0,65295.53,-67.46,0.979,0.774,20.67,975,123
"cash=none SMA200 exit=3% reentry=3%; unit=0.60, cap=1.00, add=5%/15%, sell=extra_profit 12%, max_days=10, trend_sma=none, trend_exp=none",none,200,0.03,0.03,0.6,1.0,0.05,0.15,extra_profit,0.12,10,,,2010-06-25 to 2019-12-31,5583.03,-51.59,1.09,0.0,2020-01-02 to 2026-05-20,5939.38,-74.43,1.232,0.0,355963.28,-74.43,1.142,0.831,0.0,813,123
"cash=none SMA200 exit=3% reentry=3%; unit=0.60, cap=1.00, add=5%/15%, sell=extra_profit 12%, max_days=10, trend_sma=75, trend_exp=0.2",none,200,0.03,0.03,0.6,1.0,0.05,0.15,extra_profit,0.12,10,75.0,0.2,2010-06-25 to 2019-12-31,1921.04,-46.04,1.018,0.0,2020-01-02 to 2026-05-20,3021.84,-54.01,1.255,0.0,65354.81,-54.01,1.121,0.647,0.0,813,123
"cash=none SMA200 exit=3% reentry=3%; unit=0.60, cap=1.00, add=5%/15%, sell=extra_profit 12%, max_days=10, trend_sma=100, trend_exp=0.2",none,200,0.03,0.03,0.6,1.0,0.05,0.15,extra_profit,0.12,10,100.0,0.2,2010-06-25 to 2019-12-31,1612.4,-48.74,0.946,0.0,2020-01-02 to 2026-05-20,2917.31,-49.91,1.227,0.0,53501.87,-49.91,1.071,0.666,0.0,813,123
"cash=none SMA200 exit=3% reentry=3%; unit=0.67, cap=1.00, add=5%/15%, sell=extra_profit 12%, max_days=10, trend_sma=none, trend_exp=none",none,200,0.03,0.03,0.67,1.0,0.05,0.15,extra_profit,0.12,10,,,2010-06-25 to 2019-12-31,5940.58,-52.36,1.092,0.0,2020-01-02 to 2026-05-20,6200.12,-75.07,1.229,0.0,396366.72,-75.07,1.141,0.861,0.0,813,123
"cash=none SMA200 exit=3% reentry=3%; unit=0.67, cap=1.00, add=5%/15%, sell=extra_profit 12%, max_days=10, trend_sma=75, trend_exp=0.2",none,200,0.03,0.03,0.67,1.0,0.05,0.15,extra_profit,0.12,10,75.0,0.2,2010-06-25 to 2019-12-31,1995.09,-46.08,1.015,0.0,2020-01-02 to 2026-05-20,3270.23,-54.31,1.263,0.0,73459.7,-54.31,1.123,0.672,0.0,813,123
"cash=none SMA200 exit=3% reentry=3%; unit=0.67, cap=1.00, add=5%/15%, sell=extra_profit 12%, max_days=10, trend_sma=100, trend_exp=0.2",none,200,0.03,0.03,0.67,1.0,0.05,0.15,extra_profit,0.12,10,100.0,0.2,2010-06-25 to 2019-12-31,1686.08,-50.4,0.946,0.0,2020-01-02 to 2026-05-20,3084.8,-50.16,1.229,0.0,59160.14,-50.4,1.073,0.691,0.0,813,123
"cash=none SMA200 exit=3% reentry=3%; unit=0.75, cap=1.00, add=5%/15%, sell=extra_profit 12%, max_days=10, trend_sma=none, trend_exp=none",none,200,0.03,0.03,0.75,1.0,0.05,0.15,extra_profit,0.12,10,,,2010-06-25 to 2019-12-31,6334.75,-53.23,1.092,0.0,2020-01-02 to 2026-05-20,6428.1,-75.82,1.224,0.0,439615.52,-75.82,1.139,0.895,0.0,813,123
"cash=none SMA200 exit=3% reentry=3%; unit=0.75, cap=1.00, add=5%/15%, sell=extra_profit 12%, max_days=10, trend_sma=75, trend_exp=0.2",none,200,0.03,0.03,0.75,1.0,0.05,0.15,extra_profit,0.12,10,75.0,0.2,2010-06-25 to 2019-12-31,2073.7,-46.13,1.008,0.0,2020-01-02 to 2026-05-20,3558.24,-54.66,1.268,0.0,83138.55,-54.66,1.123,0.701,0.0,813,123
"cash=none SMA200 exit=3% reentry=3%; unit=0.75, cap=1.00, add=5%/15%, sell=extra_profit 12%, max_days=10, trend_sma=100, trend_exp=0.2",none,200,0.03,0.03,0.75,1.0,0.05,0.15,extra_profit,0.12,10,100.0,0.2,2010-06-25 to 2019-12-31,1766.05,-52.24,0.944,0.0,2020-01-02 to 2026-05-20,3268.96,-50.45,1.229,0.0,65707.21,-52.24,1.072,0.719,0.0,813,123
"cash=none SMA200 exit=3% reentry=3%; unit=0.67, cap=1.50, add=8%/20%, sell=rebound_from_low 5%, max_days=10, trend_sma=none, trend_exp=none",none,200,0.03,0.03,0.67,1.5,0.08,0.2,rebound_from_low,0.05,10,,,2010-06-25 to 2019-12-31,7171.95,-61.7,1.039,0.0,2020-01-02 to 2026-05-20,3981.97,-88.45,1.096,0.0,309142.35,-88.45,1.048,0.923,35.58,975,123
"cash=none SMA200 exit=3% reentry=3%; unit=0.67, cap=1.50, add=8%/20%, sell=rebound_from_low 5%, max_days=10, trend_sma=75, trend_exp=0.2",none,200,0.03,0.03,0.67,1.5,0.08,0.2,rebound_from_low,0.05,10,75.0,0.2,2010-06-25 to 2019-12-31,2731.09,-56.69,1.052,0.0,2020-01-02 to 2026-05-20,2002.41,-61.82,1.065,0.0,61908.12,-61.82,1.038,0.67,18.12,975,123
"cash=none SMA200 exit=3% reentry=3%; unit=0.67, cap=1.50, add=8%/20%, sell=rebound_from_low 5%, max_days=10, trend_sma=100, trend_exp=0.2",none,200,0.03,0.03,0.67,1.5,0.08,0.2,rebound_from_low,0.05,10,100.0,0.2,2010-06-25 to 2019-12-31,1872.91,-63.51,0.924,0.0,2020-01-02 to 2026-05-20,2181.13,-57.23,1.066,0.0,46785.26,-63.51,0.979,0.7,20.67,975,123
"cash=none SMA200 exit=3% reentry=3%; unit=0.75, cap=1.50, add=8%/20%, sell=rebound_from_low 5%, max_days=10, trend_sma=none, trend_exp=none",none,200,0.03,0.03,0.75,1.5,0.08,0.2,rebound_from_low,0.05,10,,,2010-06-25 to 2019-12-31,9828.54,-67.34,1.058,0.0,2020-01-02 to 2026-05-20,4034.47,-90.91,1.091,0.0,429593.22,-90.91,1.056,1.017,35.58,975,123
"cash=none SMA200 exit=3% reentry=3%; unit=0.75, cap=1.50, add=8%/20%, sell=rebound_from_low 5%, max_days=10, trend_sma=75, trend_exp=0.2",none,200,0.03,0.03,0.75,1.5,0.08,0.2,rebound_from_low,0.05,10,75.0,0.2,2010-06-25 to 2019-12-31,3603.39,-60.03,1.052,0.0,2020-01-02 to 2026-05-20,2330.66,-64.6,1.065,0.0,94127.52,-64.6,1.04,0.742,18.12,975,123
"cash=none SMA200 exit=3% reentry=3%; unit=0.75, cap=1.50, add=8%/20%, sell=rebound_from_low 5%, max_days=10, trend_sma=100, trend_exp=0.2",none,200,0.03,0.03,0.75,1.5,0.08,0.2,rebound_from_low,0.05,10,100.0,0.2,2010-06-25 to 2019-12-31,2421.4,-67.46,0.933,0.0,2020-01-02 to 2026-05-20,2377.72,-62.76,1.055,0.0,65295.53,-67.46,0.979,0.774,20.67,975,123
"cash=none SMA200 exit=5% reentry=5%; unit=0.60, cap=1.00, add=5%/15%, sell=extra_profit 12%, max_days=10, trend_sma=none, trend_exp=none",none,200,0.05,0.05,0.6,1.0,0.05,0.15,extra_profit,0.12,10,,,2010-06-25 to 2019-12-31,5583.03,-51.59,1.09,0.0,2020-01-02 to 2026-05-20,5939.38,-74.43,1.232,0.0,355963.28,-74.43,1.142,0.831,0.0,813,123
"cash=none SMA200 exit=5% reentry=5%; unit=0.60, cap=1.00, add=5%/15%, sell=extra_profit 12%, max_days=10, trend_sma=75, trend_exp=0.2",none,200,0.05,0.05,0.6,1.0,0.05,0.15,extra_profit,0.12,10,75.0,0.2,2010-06-25 to 2019-12-31,1921.04,-46.04,1.018,0.0,2020-01-02 to 2026-05-20,3021.84,-54.01,1.255,0.0,65354.81,-54.01,1.121,0.647,0.0,813,123
"cash=none SMA200 exit=5% reentry=5%; unit=0.60, cap=1.00, add=5%/15%, sell=extra_profit 12%, max_days=10, trend_sma=100, trend_exp=0.2",none,200,0.05,0.05,0.6,1.0,0.05,0.15,extra_profit,0.12,10,100.0,0.2,2010-06-25 to 2019-12-31,1612.4,-48.74,0.946,0.0,2020-01-02 to 2026-05-20,2917.31,-49.91,1.227,0.0,53501.87,-49.91,1.071,0.666,0.0,813,123
"cash=none SMA200 exit=5% reentry=5%; unit=0.67, cap=1.00, add=5%/15%, sell=extra_profit 12%, max_days=10, trend_sma=none, trend_exp=none",none,200,0.05,0.05,0.67,1.0,0.05,0.15,extra_profit,0.12,10,,,2010-06-25 to 2019-12-31,5940.58,-52.36,1.092,0.0,2020-01-02 to 2026-05-20,6200.12,-75.07,1.229,0.0,396366.72,-75.07,1.141,0.861,0.0,813,123
"cash=none SMA200 exit=5% reentry=5%; unit=0.67, cap=1.00, add=5%/15%, sell=extra_profit 12%, max_days=10, trend_sma=75, trend_exp=0.2",none,200,0.05,0.05,0.67,1.0,0.05,0.15,extra_profit,0.12,10,75.0,0.2,2010-06-25 to 2019-12-31,1995.09,-46.08,1.015,0.0,2020-01-02 to 2026-05-20,3270.23,-54.31,1.263,0.0,73459.7,-54.31,1.123,0.672,0.0,813,123
"cash=none SMA200 exit=5% reentry=5%; unit=0.67, cap=1.00, add=5%/15%, sell=extra_profit 12%, max_days=10, trend_sma=100, trend_exp=0.2",none,200,0.05,0.05,0.67,1.0,0.05,0.15,extra_profit,0.12,10,100.0,0.2,2010-06-25 to 2019-12-31,1686.08,-50.4,0.946,0.0,2020-01-02 to 2026-05-20,3084.8,-50.16,1.229,0.0,59160.14,-50.4,1.073,0.691,0.0,813,123
"cash=none SMA200 exit=5% reentry=5%; unit=0.75, cap=1.00, add=5%/15%, sell=extra_profit 12%, max_days=10, trend_sma=none, trend_exp=none",none,200,0.05,0.05,0.75,1.0,0.05,0.15,extra_profit,0.12,10,,,2010-06-25 to 2019-12-31,6334.75,-53.23,1.092,0.0,2020-01-02 to 2026-05-20,6428.1,-75.82,1.224,0.0,439615.52,-75.82,1.139,0.895,0.0,813,123
"cash=none SMA200 exit=5% reentry=5%; unit=0.75, cap=1.00, add=5%/15%, sell=extra_profit 12%, max_days=10, trend_sma=75, trend_exp=0.2",none,200,0.05,0.05,0.75,1.0,0.05,0.15,extra_profit,0.12,10,75.0,0.2,2010-06-25 to 2019-12-31,2073.7,-46.13,1.008,0.0,2020-01-02 to 2026-05-20,3558.24,-54.66,1.268,0.0,83138.55,-54.66,1.123,0.701,0.0,813,123
"cash=none SMA200 exit=5% reentry=5%; unit=0.75, cap=1.00, add=5%/15%, sell=extra_profit 12%, max_days=10, trend_sma=100, trend_exp=0.2",none,200,0.05,0.05,0.75,1.0,0.05,0.15,extra_profit,0.12,10,100.0,0.2,2010-06-25 to 2019-12-31,1766.05,-52.24,0.944,0.0,2020-01-02 to 2026-05-20,3268.96,-50.45,1.229,0.0,65707.21,-52.24,1.072,0.719,0.0,813,123
"cash=none SMA200 exit=5% reentry=5%; unit=0.67, cap=1.50, add=8%/20%, sell=rebound_from_low 5%, max_days=10, trend_sma=none, trend_exp=none",none,200,0.05,0.05,0.67,1.5,0.08,0.2,rebound_from_low,0.05,10,,,2010-06-25 to 2019-12-31,7171.95,-61.7,1.039,0.0,2020-01-02 to 2026-05-20,3981.97,-88.45,1.096,0.0,309142.35,-88.45,1.048,0.923,35.58,975,123
"cash=none SMA200 exit=5% reentry=5%; unit=0.67, cap=1.50, add=8%/20%, sell=rebound_from_low 5%, max_days=10, trend_sma=75, trend_exp=0.2",none,200,0.05,0.05,0.67,1.5,0.08,0.2,rebound_from_low,0.05,10,75.0,0.2,2010-06-25 to 2019-12-31,2731.09,-56.69,1.052,0.0,2020-01-02 to 2026-05-20,2002.41,-61.82,1.065,0.0,61908.12,-61.82,1.038,0.67,18.12,975,123
"cash=none SMA200 exit=5% reentry=5%; unit=0.67, cap=1.50, add=8%/20%, sell=rebound_from_low 5%, max_days=10, trend_sma=100, trend_exp=0.2",none,200,0.05,0.05,0.67,1.5,0.08,0.2,rebound_from_low,0.05,10,100.0,0.2,2010-06-25 to 2019-12-31,1872.91,-63.51,0.924,0.0,2020-01-02 to 2026-05-20,2181.13,-57.23,1.066,0.0,46785.26,-63.51,0.979,0.7,20.67,975,123
"cash=none SMA200 exit=5% reentry=5%; unit=0.75, cap=1.50, add=8%/20%, sell=rebound_from_low 5%, max_days=10, trend_sma=none, trend_exp=none",none,200,0.05,0.05,0.75,1.5,0.08,0.2,rebound_from_low,0.05,10,,,2010-06-25 to 2019-12-31,9828.54,-67.34,1.058,0.0,2020-01-02 to 2026-05-20,4034.47,-90.91,1.091,0.0,429593.22,-90.91,1.056,1.017,35.58,975,123
"cash=none SMA200 exit=5% reentry=5%; unit=0.75, cap=1.50, add=8%/20%, sell=rebound_from_low 5%, max_days=10, trend_sma=75, trend_exp=0.2",none,200,0.05,0.05,0.75,1.5,0.08,0.2,rebound_from_low,0.05,10,75.0,0.2,2010-06-25 to 2019-12-31,3603.39,-60.03,1.052,0.0,2020-01-02 to 2026-05-20,2330.66,-64.6,1.065,0.0,94127.52,-64.6,1.04,0.742,18.12,975,123
"cash=none SMA200 exit=5% reentry=5%; unit=0.75, cap=1.50, add=8%/20%, sell=rebound_from_low 5%, max_days=10, trend_sma=100, trend_exp=0.2",none,200,0.05,0.05,0.75,1.5,0.08,0.2,rebound_from_low,0.05,10,100.0,0.2,2010-06-25 to 2019-12-31,2421.4,-67.46,0.933,0.0,2020-01-02 to 2026-05-20,2377.72,-62.76,1.055,0.0,65295.53,-67.46,0.979,0.774,20.67,975,123
"cash=selected SMA75 exit=0% reentry=0%; unit=0.60, cap=1.00, add=5%/15%, sell=extra_profit 12%, max_days=10, trend_sma=none, trend_exp=none",selected,75,0.0,0.0,0.6,1.0,0.05,0.15,extra_profit,0.12,10,,,2010-06-25 to 2019-12-31,783.08,-44.21,0.824,23.62,2020-01-02 to 2026-05-20,1589.21,-47.99,1.125,29.93,15375.35,-47.99,0.961,0.558,0.0,559,38
"cash=selected SMA75 exit=0% reentry=0%; unit=0.60, cap=1.00, add=5%/15%, sell=extra_profit 12%, max_days=10, trend_sma=75, trend_exp=0.2",selected,75,0.0,0.0,0.6,1.0,0.05,0.15,extra_profit,0.12,10,75.0,0.2,2010-06-25 to 2019-12-31,783.08,-44.21,0.824,23.62,2020-01-02 to 2026-05-20,1589.21,-47.99,1.125,29.93,15375.35,-47.99,0.961,0.558,0.0,559,38
"cash=selected SMA75 exit=0% reentry=0%; unit=0.60, cap=1.00, add=5%/15%, sell=extra_profit 12%, max_days=10, trend_sma=100, trend_exp=0.2",selected,75,0.0,0.0,0.6,1.0,0.05,0.15,extra_profit,0.12,10,100.0,0.2,2010-06-25 to 2019-12-31,694.22,-47.35,0.795,23.62,2020-01-02 to 2026-05-20,1452.36,-45.66,1.106,29.93,12690.44,-47.35,0.937,0.55,0.0,559,38
"cash=selected SMA75 exit=0% reentry=0%; unit=0.67, cap=1.00, add=5%/15%, sell=extra_profit 12%, max_days=10, trend_sma=none, trend_exp=none",selected,75,0.0,0.0,0.67,1.0,0.05,0.15,extra_profit,0.12,10,,,2010-06-25 to 2019-12-31,884.59,-44.05,0.84,23.62,2020-01-02 to 2026-05-20,1815.24,-48.48,1.144,29.93,19545.21,-48.48,0.979,0.59,0.0,559,38
"cash=selected SMA75 exit=0% reentry=0%; unit=0.67, cap=1.00, add=5%/15%, sell=extra_profit 12%, max_days=10, trend_sma=75, trend_exp=0.2",selected,75,0.0,0.0,0.67,1.0,0.05,0.15,extra_profit,0.12,10,75.0,0.2,2010-06-25 to 2019-12-31,884.59,-44.05,0.84,23.62,2020-01-02 to 2026-05-20,1815.24,-48.48,1.144,29.93,19545.21,-48.48,0.979,0.59,0.0,559,38
"cash=selected SMA75 exit=0% reentry=0%; unit=0.67, cap=1.00, add=5%/15%, sell=extra_profit 12%, max_days=10, trend_sma=100, trend_exp=0.2",selected,75,0.0,0.0,0.67,1.0,0.05,0.15,extra_profit,0.12,10,100.0,0.2,2010-06-25 to 2019-12-31,773.76,-48.93,0.809,23.62,2020-01-02 to 2026-05-20,1676.96,-44.93,1.129,29.93,16075.21,-48.93,0.956,0.58,0.0,559,38
"cash=selected SMA75 exit=0% reentry=0%; unit=0.75, cap=1.00, add=5%/15%, sell=extra_profit 12%, max_days=10, trend_sma=none, trend_exp=none",selected,75,0.0,0.0,0.75,1.0,0.05,0.15,extra_profit,0.12,10,,,2010-06-25 to 2019-12-31,1008.66,-45.69,0.855,23.62,2020-01-02 to 2026-05-20,2094.84,-49.2,1.162,29.93,25371.47,-49.2,0.995,0.626,0.0,559,38
"cash=selected SMA75 exit=0% reentry=0%; unit=0.75, cap=1.00, add=5%/15%, sell=extra_profit 12%, max_days=10, trend_sma=75, trend_exp=0.2",selected,75,0.0,0.0,0.75,1.0,0.05,0.15,extra_profit,0.12,10,75.0,0.2,2010-06-25 to 2019-12-31,1008.66,-45.69,0.855,23.62,2020-01-02 to 2026-05-20,2094.84,-49.2,1.162,29.93,25371.47,-49.2,0.995,0.626,0.0,559,38
"cash=selected SMA75 exit=0% reentry=0%; unit=0.75, cap=1.00, add=5%/15%, sell=extra_profit 12%, max_days=10, trend_sma=100, trend_exp=0.2",selected,75,0.0,0.0,0.75,1.0,0.05,0.15,extra_profit,0.12,10,100.0,0.2,2010-06-25 to 2019-12-31,869.13,-50.69,0.821,23.62,2020-01-02 to 2026-05-20,1959.56,-45.17,1.151,29.93,20793.57,-50.69,0.973,0.615,0.0,559,38
"cash=selected SMA75 exit=0% reentry=0%; unit=0.67, cap=1.50, add=8%/20%, sell=rebound_from_low 5%, max_days=10, trend_sma=none, trend_exp=none",selected,75,0.0,0.0,0.67,1.5,0.08,0.2,rebound_from_low,0.05,10,,,2010-06-25 to 2019-12-31,1534.1,-49.27,0.957,23.62,2020-01-02 to 2026-05-20,1634.21,-55.07,1.054,29.93,29422.87,-55.07,0.988,0.584,13.1,570,38
"cash=selected SMA75 exit=0% reentry=0%; unit=0.67, cap=1.50, add=8%/20%, sell=rebound_from_low 5%, max_days=10, trend_sma=75, trend_exp=0.2",selected,75,0.0,0.0,0.67,1.5,0.08,0.2,rebound_from_low,0.05,10,75.0,0.2,2010-06-25 to 2019-12-31,1534.1,-49.27,0.957,23.62,2020-01-02 to 2026-05-20,1634.21,-55.07,1.054,29.93,29422.87,-55.07,0.988,0.584,13.1,570,38
"cash=selected SMA75 exit=0% reentry=0%; unit=0.67, cap=1.50, add=8%/20%, sell=rebound_from_low 5%, max_days=10, trend_sma=100, trend_exp=0.2",selected,75,0.0,0.0,0.67,1.5,0.08,0.2,rebound_from_low,0.05,10,100.0,0.2,2010-06-25 to 2019-12-31,1335.15,-47.5,0.926,23.62,2020-01-02 to 2026-05-20,1557.44,-50.86,1.046,29.93,24680.79,-50.86,0.969,0.574,12.83,570,38
"cash=selected SMA75 exit=0% reentry=0%; unit=0.75, cap=1.50, add=8%/20%, sell=rebound_from_low 5%, max_days=10, trend_sma=none, trend_exp=none",selected,75,0.0,0.0,0.75,1.5,0.08,0.2,rebound_from_low,0.05,10,,,2010-06-25 to 2019-12-31,2015.62,-52.11,0.965,23.62,2020-01-02 to 2026-05-20,1829.78,-59.43,1.042,29.93,42636.41,-59.43,0.987,0.652,13.1,570,38
"cash=selected SMA75 exit=0% reentry=0%; unit=0.75, cap=1.50, add=8%/20%, sell=rebound_from_low 5%, max_days=10, trend_sma=75, trend_exp=0.2",selected,75,0.0,0.0,0.75,1.5,0.08,0.2,rebound_from_low,0.05,10,75.0,0.2,2010-06-25 to 2019-12-31,2015.62,-52.11,0.965,23.62,2020-01-02 to 2026-05-20,1829.78,-59.43,1.042,29.93,42636.41,-59.43,0.987,0.652,13.1,570,38
"cash=selected SMA75 exit=0% reentry=0%; unit=0.75, cap=1.50, add=8%/20%, sell=rebound_from_low 5%, max_days=10, trend_sma=100, trend_exp=0.2",selected,75,0.0,0.0,0.75,1.5,0.08,0.2,rebound_from_low,0.05,10,100.0,0.2,2010-06-25 to 2019-12-31,1721.7,-51.95,0.932,23.62,2020-01-02 to 2026-05-20,1725.89,-55.1,1.032,29.93,34718.07,-55.1,0.966,0.64,12.83,570,38
"cash=selected SMA75 exit=0% reentry=2%; unit=0.60, cap=1.00, add=5%/15%, sell=extra_profit 12%, max_days=10, trend_sma=none, trend_exp=none",selected,75,0.0,0.02,0.6,1.0,0.05,0.15,extra_profit,0.12,10,,,2010-06-25 to 2019-12-31,573.54,-55.11,0.747,25.38,2020-01-02 to 2026-05-20,1384.89,-44.15,1.09,31.55,10275.53,-55.11,0.906,0.548,0.0,515,38
"cash=selected SMA75 exit=0% reentry=2%; unit=0.60, cap=1.00, add=5%/15%, sell=extra_profit 12%, max_days=10, trend_sma=75, trend_exp=0.2",selected,75,0.0,0.02,0.6,1.0,0.05,0.15,extra_profit,0.12,10,75.0,0.2,2010-06-25 to 2019-12-31,573.54,-55.11,0.747,25.38,2020-01-02 to 2026-05-20,1384.89,-44.15,1.09,31.55,10275.53,-55.11,0.906,0.548,0.0,515,38
"cash=selected SMA75 exit=0% reentry=2%; unit=0.60, cap=1.00, add=5%/15%, sell=extra_profit 12%, max_days=10, trend_sma=100, trend_exp=0.2",selected,75,0.0,0.02,0.6,1.0,0.05,0.15,extra_profit,0.12,10,100.0,0.2,2010-06-25 to 2019-12-31,513.75,-55.57,0.721,25.38,2020-01-02 to 2026-05-20,1252.84,-45.04,1.067,31.55,8513.78,-55.57,0.881,0.542,0.0,515,38
"cash=selected SMA75 exit=0% reentry=2%; unit=0.67, cap=1.00, add=5%/15%, sell=extra_profit 12%, max_days=10, trend_sma=none, trend_exp=none",selected,75,0.0,0.02,0.67,1.0,0.05,0.15,extra_profit,0.12,10,,,2010-06-25 to 2019-12-31,628.55,-55.0,0.758,25.38,2020-01-02 to 2026-05-20,1561.15,-44.19,1.108,31.55,12508.05,-55.0,0.92,0.578,0.0,515,38
"cash=selected SMA75 exit=0% reentry=2%; unit=0.67, cap=1.00, add=5%/15%, sell=extra_profit 12%, max_days=10, trend_sma=75, trend_exp=0.2",selected,75,0.0,0.02,0.67,1.0,0.05,0.15,extra_profit,0.12,10,75.0,0.2,2010-06-25 to 2019-12-31,628.55,-55.0,0.758,25.38,2020-01-02 to 2026-05-20,1561.15,-44.19,1.108,31.55,12508.05,-55.0,0.92,0.578,0.0,515,38
"cash=selected SMA75 exit=0% reentry=2%; unit=0.67, cap=1.00, add=5%/15%, sell=extra_profit 12%, max_days=10, trend_sma=100, trend_exp=0.2",selected,75,0.0,0.02,0.67,1.0,0.05,0.15,extra_profit,0.12,10,100.0,0.2,2010-06-25 to 2019-12-31,556.41,-55.64,0.729,25.38,2020-01-02 to 2026-05-20,1425.24,-44.41,1.088,31.55,10330.21,-55.64,0.896,0.572,0.0,515,38
"cash=selected SMA75 exit=0% reentry=2%; unit=0.75, cap=1.00, add=5%/15%, sell=extra_profit 12%, max_days=10, trend_sma=none, trend_exp=none",selected,75,0.0,0.02,0.75,1.0,0.05,0.15,extra_profit,0.12,10,,,2010-06-25 to 2019-12-31,692.71,-54.92,0.767,25.38,2020-01-02 to 2026-05-20,1775.46,-44.43,1.123,31.55,15462.37,-54.92,0.932,0.613,0.0,515,38
"cash=selected SMA75 exit=0% reentry=2%; unit=0.75, cap=1.00, add=5%/15%, sell=extra_profit 12%, max_days=10, trend_sma=75, trend_exp=0.2",selected,75,0.0,0.02,0.75,1.0,0.05,0.15,extra_profit,0.12,10,75.0,0.2,2010-06-25 to 2019-12-31,692.71,-54.92,0.767,25.38,2020-01-02 to 2026-05-20,1775.46,-44.43,1.123,31.55,15462.37,-54.92,0.932,0.613,0.0,515,38
"cash=selected SMA75 exit=0% reentry=2%; unit=0.75, cap=1.00, add=5%/15%, sell=extra_profit 12%, max_days=10, trend_sma=100, trend_exp=0.2",selected,75,0.0,0.02,0.75,1.0,0.05,0.15,extra_profit,0.12,10,100.0,0.2,2010-06-25 to 2019-12-31,605.1,-55.76,0.736,25.38,2020-01-02 to 2026-05-20,1637.93,-43.85,1.107,31.55,12727.23,-55.76,0.909,0.606,0.0,515,38
