date,New cash balanced,Cash + deep DCA,DCA advantage growth
2023-01-13,194.83950355492598,93.40282719719114,0.47938341811089935
2023-01-17,194.83950355492598,93.40282719719114,0.47938341811089935
2023-01-18,194.83950355492598,93.40282719719114,0.47938341811089935
2023-01-19,194.83950355492598,93.40282719719114,0.47938341811089935
2023-01-20,194.83950355492598,101.49718960393984,0.5209271618541536
2023-01-23,194.83950355492598,101.49718960393984,0.5209271618541536
2023-01-24,190.87399376662,99.43142812129432,0.5209270585225364
2023-01-25,192.06362222569012,100.05115119726638,0.5209271284059106
2023-01-26,201.4487423611345,104.94009409022313,0.5209270252087174
2023-01-27,198.01193199813636,103.14978671020768,0.5209271263066031
2023-01-30,182.4142103504326,95.02450474158908,0.5209270953125814
2023-01-31,191.93146991435682,99.9823027714196,0.5209270934882823
2023-02-01,222.06942417917406,115.6819853475046,0.5209271189633381
2023-02-02,236.8741160131963,123.39413649488046,0.5209270585225367
2023-02-03,223.7878680092336,116.57715581507976,0.5209270585225367
2023-02-06,212.81659806645158,110.86191101347563,0.5209269954538941
2023-02-07,232.5120075795017,121.1217961795596,0.5209270585225367
2023-02-08,217.97177496238825,113.5473553059313,0.5209268737914543
2023-02-09,219.16140342145837,114.16711864806528,0.5209271197653182
2023-02-10,208.85104962958505,108.79616966391106,0.5209270906556144
2023-02-13,217.04647689169175,113.06539619192267,0.5209271203620751
2023-02-14,229.07522298221062,119.33146866646318,0.5209269999301939
2023-02-15,231.851142960007,120.7775204951906,0.5209270006317115
2023-02-16,215.19591939885942,112.10136387644673,0.5209269961512146
2023-02-17,204.8855269584256,106.73042160331948,0.520927091277544
2023-02-21,185.19009167966846,96.47052301518156,0.5209270222839508
2023-02-22,182.81077034726064,95.23107686323742,0.5209270585225365
2023-02-23,199.33377718280735,103.83837163408052,0.5209271258571055
2023-02-24,189.15562723368146,98.53628449782708,0.5209270585225365
2023-02-27,191.6671137602761,99.84457236459104,0.5209269884945922
2023-02-28,193.64987509585583,100.87746652796775,0.5209270931780041
2023-03-01,194.04643509268394,101.0840386496161,0.5209270585225363
2023-03-02,198.40849199496444,103.356365542883,0.5209271261711226
2023-03-03,207.26484829083338,107.96986104423662,0.5209270261435439
2023-03-06,200.52344429043805,104.45809471005258,0.5209270919900794
2023-03-07,193.64987509585583,100.87746652796775,0.5209270931780041
2023-03-08,208.98324058947895,108.8650315118118,0.5209270906352884
2023-03-09,197.08665969314694,102.66777390798318,0.5209270585225364
2023-03-10,185.7188039878298,96.74597040678464,0.5209271669287964
2023-03-13,185.32225687385522,96.53938486308232,0.5209270947352781
2023-03-14,201.1843862070538,104.80237710544851,0.5209269918073494
2023-03-15,194.1786131697242,101.1528937864899,0.5209270585225365
2023-03-16,217.04647689169175,113.06539619192264,0.520927120362075
2023-03-17,213.2131194147191,111.06847642409694,0.5209270270468608
2023-03-20,219.5579634182864,114.37371090279456,0.5209271807868695
2023-03-21,220.6832549069141,114.95986542178392,0.5209269977020906
2023-03-22,214.9907599566696,111.99448406067168,0.520926964876275
2023-03-23,231.53870799661692,120.61473782462424,0.52092688461571
2023-03-24,219.35943864565564,114.27024028872827,0.5209269361475518
2023-03-27,211.41639936671635,110.13252975655637,0.5209270902657077
2023-03-28,206.91536224074076,107.78781772622118,0.5209270909562181
2023-03-29,226.11092992035148,117.78730162320409,0.5209270585225365
2023-03-30,237.62832978924405,123.7870402807881,0.5209271150059279
2023-03-31,242.26175111791616,126.20068798032092,0.5209270031194285
2023-04-03,235.77495095149237,125.3075323760109,0.5314709296739131
2023-04-04,233.42227469628895,124.05716215976786,0.5314709674609309
2023-04-05,225.94400010753787,120.08267661172754,0.5314709687116024
2023-04-06,230.48136714200163,122.49415528780574,0.5314709679430876
2023-04-10,229.97726134949306,122.22622007294387,0.5314708913208531
2023-04-11,225.52388705300086,119.85938109540128,0.5314708905635032
2023-04-12,219.55807920645466,116.68873647327314,0.5314709296739132
2023-04-13,232.1618857444515,123.38729325145242,0.5314709296739131
2023-04-14,230.81747086249155,122.67276700393808,0.5314708914604641
2023-04-17,231.06954865285903,122.80675666219815,0.5314709678456745
2023-04-18,231.23756732095305,122.89605369993268,0.5314709678179388
2023-04-19,230.73344493236905,122.62811848507084,0.5314709296739132
2023-04-20,225.35583519275582,119.77007523733512,0.5314709296739133
2023-04-21,225.77599803551928,119.99335311299804,0.5314708124737005
2023-04-24,224.4315831535594,119.27883568581538,0.5314708117716349
2023-04-25,211.74371749328915,112.53563038876882,0.5314709296739132
2023-04-26,214.4707351948535,114.41123863512335,0.5334585090650111
2023-04-27,231.79914907167546,123.65522846631428,0.5334585090650112
2023-04-28,236.4870363430946,126.15601300045869,0.5334584717676955
2023-05-01,235.81738304011796,125.798789568194,0.5334585090650112
2023-05-02,229.53895136766093,122.44950676893852,0.5334585090650112
2023-05-03,225.0184567541845,120.03799281153366,0.533458430668494
2023-05-04,222.50710392629114,118.69831673722445,0.5334585487056857
2023-05-05,236.15216835600322,125.97738364366302,0.5334585090650114
2023-05-08,238.0775476756501,127.00451126556976,0.5334585831613026
2023-05-09,233.47340633592603,124.54838407062432,0.5334585468437536
2023-05-10,241.00753095657092,128.5675093172002,0.5334584724672683
2023-05-11,243.01657353670677,129.6392678173109,0.5334585453601968
2023-05-12,240.5052372430546,128.29955646167505,0.5334584723908341
2023-05-15,244.18857015592337,130.2644793864274,0.533458545185996
2023-05-16,245.10939511701994,130.7556836566205,0.5334584730797252
2023-05-17,253.89921268585275,135.44469545217515,0.5334585090650111
2023-05-18,267.54429364980604,142.72376235861373,0.5334584431295241
2023-05-19,265.7026106591304,141.74132735723254,0.5334585422612664
2023-05-22,268.4651020766615,143.21501073046514,0.533458574774346
2023-05-23,258.0847897095142,137.67752713079437,0.5334585090650111
2023-05-24,253.89921268585275,135.44469545217515,0.5334585090650111
2023-05-25,272.2321643869839,145.2245733537531,0.533458541465046
2023-05-26,292.82541299757685,156.2101729527068,0.5334583885791342
2023-05-30,296.9271944868199,158.39835611245877,0.5334585684757475
2023-05-31,290.89993447248276,155.1830806121267,0.5334586303483888
2023-06-01,301.44768910029626,160.8098524292003,0.533458567584827
2023-06-02,308.2283483493048,164.42705280265432,0.5334585662974604
2023-06-05,308.89815046045226,164.7843467975723,0.533458509065011
2023-06-06,308.5632328706373,164.60568215945,0.5334585090650111
2023-06-07,292.8254129975769,156.21017295270684,0.5334583885791342
2023-06-08,302.8708573776328,161.56905365657693,0.5334585673098469
2023-06-09,306.55415722201906,163.5339236593393,0.5334585090650111
