date,equity,units,exposure,allocation
2019-11-11,10341.284087474822,1.0,0.67,TQQQ
2019-11-12,10397.961574674795,1.0,0.67,TQQQ
2019-11-13,10387.597256887124,1.0,0.67,TQQQ
2019-11-14,10385.71211435348,1.0,0.67,TQQQ
2019-11-15,10516.737091989015,1.0,0.67,TQQQ
2019-11-18,10553.276064515747,1.0,0.67,TQQQ
2019-11-19,10582.268846923533,1.0,0.67,TQQQ
2019-11-20,10458.04418480566,1.0,0.67,TQQQ
2019-11-21,10403.553418354315,1.0,0.67,TQQQ
2019-11-22,10422.390716934722,1.0,0.67,TQQQ
2019-11-25,10664.256558649571,1.0,0.67,TQQQ
2019-11-26,10707.070732422315,1.0,0.67,TQQQ
2019-11-27,10851.97454467981,1.0,0.67,TQQQ
2019-11-29,10755.079968357444,1.0,0.67,TQQQ
2019-12-02,10523.347294370042,1.0,0.67,TQQQ
2019-12-03,10200.95532128056,1.0,0.67,SOXL
2019-12-04,10522.017907183983,1.0,0.67,SOXL
2019-12-05,10606.67670396185,1.0,0.67,SOXL
2019-12-06,10937.017621859983,1.0,0.67,SOXL
2019-12-09,10813.360520276334,1.0,0.67,SOXL
2019-12-10,10893.963566438453,1.0,0.67,SOXL
2019-12-11,11372.539831190761,1.0,0.67,SOXL
2019-12-12,11990.728401153161,1.0,0.67,SOXL
2019-12-13,11858.563327815324,1.0,0.67,SOXL
2019-12-16,12084.041121420662,1.0,0.67,SOXL
2019-12-17,12190.451169281809,1.0,0.67,SOXL
2019-12-18,12178.639328128445,1.0,0.67,SOXL
2019-12-19,12370.440351204119,1.0,0.67,SOXL
2019-12-20,12636.676089402175,1.0,0.67,SOXL
2019-12-23,12693.773113410747,1.0,0.67,SOXL
2019-12-24,12756.90256234504,1.0,0.67,SOXL
2019-12-26,12789.149392913667,1.0,0.67,SOXL
2019-12-27,12693.740297994891,1.0,0.67,SOXL
2019-12-30,12514.712832467685,1.0,0.67,SOXL
2019-12-31,12570.923375191984,1.0,0.67,SOXL
2020-01-02,13096.218826352444,1.0,0.67,SOXL
2020-01-03,12857.63367828332,1.0,0.67,TQQQ
2020-01-06,13021.4087974817,1.0,0.67,TQQQ
2020-01-07,13010.750838956554,1.0,0.67,TQQQ
2020-01-08,13211.37971022032,1.0,0.67,TQQQ
2020-01-09,13434.56927711932,1.0,0.67,TQQQ
2020-01-10,13361.095681694766,1.0,0.67,TQQQ
2020-01-13,13673.971313668602,1.0,0.67,TQQQ
2020-01-14,13567.056808075105,1.0,0.67,TQQQ
2020-01-15,13572.757006503933,1.0,0.67,TQQQ
2020-01-16,13826.309140800031,1.0,0.67,TQQQ
2020-01-17,13964.658572894332,1.0,0.67,TQQQ
2020-01-21,13959.974632719654,1.0,0.67,TQQQ
2020-01-22,14023.67133442292,1.0,0.67,TQQQ
2020-01-23,14110.591916255322,1.0,0.67,TQQQ
2020-01-24,13865.52669513945,1.0,0.67,TQQQ
2020-01-27,13291.196094393885,2.0,0.67,TQQQ
2020-01-28,14119.084950471639,2.0,1.34,TQQQ
2020-01-29,14187.32920154494,1.0,1.34,TQQQ
2020-01-30,14294.703220563208,1.0,0.67,TQQQ
2020-01-31,13824.001318584478,1.0,0.67,TQQQ
2020-02-03,14249.320380688352,1.0,0.67,TQQQ
2020-02-04,14901.449518445608,1.0,0.67,TQQQ
2020-02-05,15016.909996877699,1.0,0.67,TQQQ
2020-02-06,15262.171527742737,1.0,0.67,TQQQ
2020-02-07,15130.1294506908,1.0,0.67,TQQQ
2020-02-10,15495.757748695487,1.0,0.67,TQQQ
2020-02-11,15503.246797144546,1.0,0.67,TQQQ
