date,equity,units,exposure,allocation
2022-11-11,2135577.1595246913,1.0,0.2,TQQQ
2022-11-14,2124272.809499838,1.0,0.2,TQQQ
2022-11-15,2141405.527742082,1.0,0.2,TQQQ
2022-11-16,2124058.022479156,1.0,0.2,TQQQ
2022-11-17,2120779.8828715812,1.0,0.2,TQQQ
2022-11-18,2120391.788127053,1.0,0.2,TQQQ
2022-11-21,2107576.20896894,2.0,0.2,TQQQ
2022-11-22,2125288.575548243,2.0,0.2,TQQQ
2022-11-23,2137999.8878253307,2.0,0.2,TQQQ
2022-11-25,2129158.160436378,2.0,0.2,TQQQ
2022-11-28,2110410.87005449,2.0,0.2,TQQQ
2022-11-29,2100295.25596867,2.0,0.2,TQQQ
2022-11-30,2156721.016686706,2.0,0.2,TQQQ
2022-12-01,2172668.024779609,2.0,1.34,TQQQ
2022-12-02,2138257.405088242,2.0,1.34,TQQQ
2022-12-05,2116701.285855058,2.0,0.2,TQQQ
2022-12-06,2089849.722457409,2.0,0.2,TQQQ
2022-12-07,2084830.8979198434,2.0,0.2,TQQQ
2022-12-08,2099628.3616407476,2.0,0.2,TQQQ
2022-12-09,2091545.3513785256,2.0,0.2,TQQQ
2022-12-12,2106763.8455278003,2.0,0.2,TQQQ
2022-12-13,2195432.9147504764,2.0,1.34,TQQQ
2022-12-14,2185011.2145648957,2.0,0.2,TQQQ
2022-12-15,2141711.92364478,2.0,0.2,TQQQ
2022-12-16,2129062.2731221067,2.0,0.2,TQQQ
2022-12-19,2111413.2845228263,3.0,0.2,TQQQ
2022-12-20,2109564.071415835,3.0,0.2,TQQQ
2022-12-21,2127888.054769042,3.0,0.2,TQQQ
2022-12-22,2097640.963516085,3.0,0.2,TQQQ
2022-12-23,2098836.7827879437,3.0,0.2,TQQQ
2022-12-27,2080938.8578026886,3.0,0.2,TQQQ
2022-12-28,2064133.1735998427,3.0,0.2,TQQQ
2022-12-29,2093255.776966194,3.0,0.2,TQQQ
2022-12-30,2093255.776966194,3.0,0.2,TQQQ
2023-01-03,2083818.0259296661,3.0,0.2,TQQQ
2023-01-04,2115431.5184370438,1.0,0.2,SOXL
2023-01-05,2094424.2022573098,1.0,0.2,SOXL
2023-01-06,2285045.7505964227,1.0,0.67,SOXL
2023-01-09,2378003.2528077634,1.0,0.67,SOXL
2023-01-10,2438803.970136972,1.0,0.67,SOXL
2023-01-11,2497502.409166256,1.0,0.67,SOXL
2023-01-12,2554179.6030568504,1.0,0.67,SOXL
2023-01-13,2571532.7283248887,1.0,0.67,SOXL
2023-01-17,2586167.859168107,1.0,0.67,SOXL
2023-01-18,2554325.841266453,1.0,0.67,SOXL
2023-01-19,2414156.707539176,2.0,0.67,SOXL
2023-01-20,2694502.307908523,2.0,1.34,SOXL
2023-01-23,3244989.844682266,1.0,1.34,SOXL
2023-01-24,3200740.0215895823,1.0,0.67,SOXL
2023-01-25,3214106.0966770034,1.0,0.67,SOXL
2023-01-26,3319333.2584244353,1.0,0.67,SOXL
2023-01-27,3281391.7108630813,1.0,0.67,SOXL
2023-01-30,3108209.6057407083,2.0,0.67,SOXL
2023-01-31,3325513.917196038,2.0,1.34,SOXL
2023-02-01,4025246.1674303343,1.0,1.34,SOXL
2023-02-02,4205039.974724352,1.0,0.67,SOXL
2023-02-03,4049393.2448497927,2.0,0.67,SOXL
2023-02-06,3783370.8957762904,2.0,1.34,SOXL
