Date,Close,EMA200_weekly,ATR14,Equity,InPosition
2010-01-04,15.684433937072754,,,1.0,0
2010-01-05,15.615365028381348,,,1.0,0
2010-01-06,15.221721649169922,,,1.0,0
2010-01-07,14.867366790771484,,,1.0,0
2010-01-08,15.065566062927246,15.065566062927246,,1.0,1
2010-01-11,15.042793273925781,15.065566062927246,,0.9984884212842489,0
2010-01-12,14.776777267456055,15.065566062927246,,0.9984884212842489,0
2010-01-13,14.69194221496582,15.065566062927246,,0.9984884212842489,0
2010-01-14,14.761011123657227,15.065566062927246,,0.9984884212842489,0
2010-01-15,14.514514923095703,15.060082967008526,,0.9984884212842489,0
2010-01-19,14.705204963684082,15.060082967008526,,0.9984884212842489,0
2010-01-20,14.524774551391602,15.060082967008526,,0.9984884212842489,0
2010-01-21,14.589089393615723,15.060082967008526,,0.9984884212842489,0
2010-01-22,13.76401424407959,15.047186760810229,0.39098031180245535,0.9984884212842489,0
2010-01-25,13.513513565063477,15.047186760810229,0.4074790137154715,0.9984884212842489,0
2010-01-26,13.574073791503906,15.047186760810229,0.42000934055873324,0.9984884212842489,0
2010-01-27,13.566065788269043,15.047186760810229,0.4072108949933733,0.9984884212842489,0
2010-01-28,13.370620727539062,15.047186760810229,0.40551280975341797,0.9984884212842489,0
2010-01-29,13.261761665344238,15.029421336974748,0.40772928510393414,0.9984884212842489,0
2010-02-01,13.338838577270508,15.029421336974748,0.3995961461748396,0.9984884212842489,0
2010-02-02,13.291291236877441,15.029421336974748,0.38930014201572966,0.9984884212842489,0
2010-02-03,13.53403377532959,15.029421336974748,0.3844559533255441,0.9984884212842489,0
2010-02-04,13.182682991027832,15.029421336974748,0.3913735662187849,0.9984884212842489,0
2010-02-05,13.29554557800293,15.012168841860602,0.38336542674473356,0.9984884212842489,0
2010-02-08,13.350099563598633,15.012168841860602,0.3772522381373814,0.9984884212842489,0
2010-02-09,13.424424171447754,15.012168841860602,0.3696197101048061,0.9984884212842489,0
2010-02-10,13.374625205993652,15.012168841860602,0.3616296223231724,0.9984884212842489,0
2010-02-11,13.423422813415527,15.012168841860602,0.2952596800667899,0.9984884212842489,0
2010-02-12,13.341341018676758,14.995543689391111,0.2812277248927525,0.9984884212842489,0
2010-02-16,13.546046257019043,14.995543689391111,0.27711657115391325,0.9984884212842489,0
2010-02-17,13.468718528747559,14.995543689391111,0.26540844781058176,0.9984884212842489,0
2010-02-18,13.594094276428223,14.995543689391111,0.25194856098720003,0.9984884212842489,0
2010-02-19,13.532532691955566,14.980986366033544,0.23219660350254603,0.9984884212842489,0
2010-02-22,13.58358383178711,14.980986366033544,0.2337517057146345,0.9984884212842489,0
2010-02-23,13.39013957977295,14.980986366033544,0.24088375908987864,0.9984884212842489,0
2010-02-24,13.300049781799316,14.980986366033544,0.23026602608816965,0.9984884212842489,0
2010-02-25,13.173924446105957,14.980986366033544,0.22349139622279576,0.9984884212842489,0
2010-02-26,13.183182716369629,14.96309777250455,0.2185401235307966,0.9984884212842489,0
2010-03-01,13.330580711364746,14.96309777250455,0.2109969002859933,0.9984884212842489,0
2010-03-02,13.540040016174316,14.96309777250455,0.219773496900286,0.9984884212842489,0
2010-03-03,13.646647453308105,14.96309777250455,0.2175748007638114,0.9984884212842489,0
2010-03-04,13.878628730773926,14.96309777250455,0.21725293568202428,0.9984884212842489,0
2010-03-05,14.119368553161621,14.9547024568892,0.2287466185433524,0.9984884212842489,0
2010-03-08,14.076075553894043,14.9547024568892,0.2165201050894601,0.9984884212842489,0
2010-03-09,14.018769264221191,14.9547024568892,0.22075653076171875,0.9984884212842489,0
2010-03-10,14.425676345825195,14.9547024568892,0.2376305035182408,0.9984884212842489,0
2010-03-11,14.54304313659668,14.9547024568892,0.25135864530290875,0.9984884212842489,0
2010-03-12,14.503003120422363,14.950207936128336,0.255612918308803,0.9984884212842489,0
2010-03-15,14.09359359741211,14.950207936128336,0.2774205207824707,0.9984884212842489,0
2010-03-16,14.144144058227539,14.950207936128336,0.2769378934587751,0.9984884212842489,0
2010-03-17,14.153153419494629,14.950207936128336,0.26930536542619976,0.9984884212842489,0
2010-03-18,14.174174308776855,14.950207936128336,0.2643181937081473,0.9984884212842489,0
2010-03-19,14.01401424407959,14.940892576008448,0.2718792642865862,0.9984884212842489,0
2010-03-22,13.951451301574707,14.940892576008448,0.27116428102765766,0.9984884212842489,0
2010-03-23,13.738739013671875,14.940892576008448,0.2844632693699428,0.9984884212842489,0
2010-03-24,13.947196960449219,14.940892576008448,0.3011585644313267,0.9984884212842489,0
2010-03-25,14.08608627319336,14.940892576008448,0.30400065013340544,0.9984884212842489,0
2010-03-26,14.081331253051758,14.932339727023805,0.309720584324428,0.9984884212842489,0
2010-03-29,14.075325012207031,14.932339727023805,0.30255256380353657,0.9984884212842489,0
2010-03-30,14.18193244934082,14.932339727023805,0.2829615729195731,0.9984884212842489,0
2010-03-31,14.192192077636719,14.932339727023805,0.2738810266767229,0.9984884212842489,0
2010-04-01,14.234233856201172,14.932339727023805,0.271700314113072,0.9984884212842489,0
2010-04-05,14.28954029083252,14.925393399950943,0.2404905046735491,0.9984884212842489,0
2010-04-06,14.219719886779785,14.925393399950943,0.23682621547154017,0.9984884212842489,0
2010-04-07,14.1026029586792,14.925393399950943,0.23627192633492605,0.9984884212842489,0
