variant,cash_mode,cash_sma,cash_exit_buffer,cash_reentry_buffer,unit_exposure,max_exposure,add1_drop,add2_drop,sell_mode,sell_param,max_extra_days,trend_guard_sma,trend_guard_exposure,is_range,is_return_pct,is_max_drawdown_pct,is_sharpe,is_cash_days_pct,oos_range,oos_return_pct,oos_max_drawdown_pct,oos_sharpe,oos_cash_days_pct,full_return_pct,full_max_drawdown_pct,full_sharpe,avg_exposure,days_above_1x_pct,max_exposure_used,trade_events,rotation_resets
"cash=selected_or_qqq SMA100 exit=0% reentry=2%; unit=1.00, cap=1.50, add=5%/20%, sell=extra_profit 15%, max_days=5, trend_sma=100, trend_exp=0.5",selected_or_qqq,100,0.0,0.02,1.0,1.5,0.05,0.2,extra_profit,0.15,5,100.0,0.5,2010-06-25 to 2019-12-31,1354.39,-71.09,0.779,19.91,2020-01-02 to 2026-05-20,3298.78,-66.97,1.088,25.0,52414.54,-71.09,0.921,0.926,31.67,1.5,718,51
"cash=selected SMA100 exit=0% reentry=2%; unit=1.25, cap=2.00, add=5%/15%, sell=rebound_from_low 5%, max_days=5, trend_sma=75, trend_exp=0.25",selected,100,0.0,0.02,1.25,2.0,0.05,0.15,rebound_from_low,0.05,5,75.0,0.25,2010-06-25 to 2019-12-31,2103.37,-74.49,0.823,22.91,2020-01-02 to 2026-05-20,4907.9,-70.84,1.125,29.05,118845.06,-74.49,0.961,1.075,71.38,2.0,811,41
"cash=qqq SMA250 exit=3% reentry=3%; unit=1.00, cap=3.00, add=8%/20%, sell=extra_profit 15%, max_days=10, trend_sma=none, trend_exp=none",qqq,250,0.03,0.03,1.0,3.0,0.08,0.2,extra_profit,0.15,10,,,2010-06-25 to 2019-12-31,53.74,-95.06,0.558,11.23,2020-01-02 to 2026-05-20,8647.69,-83.28,1.23,18.27,14187.93,-95.43,0.879,1.332,37.45,3.0,499,74
"cash=qqq SMA250 exit=0% reentry=0%; unit=1.50, cap=3.00, add=5%/15%, sell=rebound_from_low 5%, max_days=20, trend_sma=200, trend_exp=0.5",qqq,250,0.0,0.0,1.5,3.0,0.05,0.15,rebound_from_low,0.05,20,200.0,0.5,2010-06-25 to 2019-12-31,2281.31,-97.07,0.891,8.93,2020-01-02 to 2026-05-20,2734.03,-91.55,1.193,19.7,73700.62,-97.75,1.026,1.751,80.0,3.0,945,71
"cash=selected SMA250 exit=5% reentry=5%; unit=1.50, cap=1.50, add=8%/20%, sell=extra_profit 12%, max_days=20, trend_sma=none, trend_exp=none",selected,250,0.05,0.05,1.5,1.5,0.08,0.2,extra_profit,0.12,20,,,2010-06-25 to 2019-12-31,3037.77,-70.67,0.871,16.65,2020-01-02 to 2026-05-20,13916.09,-78.39,1.289,25.31,480836.56,-78.39,1.064,1.198,79.85,1.5,362,64
"cash=selected_and_qqq SMA100 exit=0% reentry=2%; unit=1.50, cap=1.50, add=8%/20%, sell=extra_profit 12%, max_days=10, trend_sma=none, trend_exp=none",selected_and_qqq,100,0.0,0.02,1.5,1.5,0.08,0.2,extra_profit,0.12,10,,,2010-06-25 to 2019-12-31,544.66,-81.34,0.633,26.92,2020-01-02 to 2026-05-20,5891.44,-64.18,1.175,32.79,42137.63,-81.34,0.889,1.06,70.7,1.5,385,41
"cash=selected_or_qqq SMA150 exit=3% reentry=3%; unit=1.00, cap=1.00, add=8%/20%, sell=extra_profit 12%, max_days=20, trend_sma=100, trend_exp=0.5",selected_or_qqq,150,0.03,0.03,1.0,1.0,0.08,0.2,extra_profit,0.12,20,100.0,0.5,2010-06-25 to 2019-12-31,1721.69,-59.77,0.893,12.19,2020-01-02 to 2026-05-20,5693.8,-50.5,1.322,20.14,112027.64,-59.77,1.091,0.798,0.0,1.0,380,70
"cash=qqq SMA250 exit=3% reentry=3%; unit=1.50, cap=1.50, add=5%/20%, sell=extra_profit 15%, max_days=10, trend_sma=200, trend_exp=0.5",qqq,250,0.03,0.03,1.5,1.5,0.05,0.2,extra_profit,0.15,10,200.0,0.5,2010-06-25 to 2019-12-31,3781.06,-75.69,0.903,11.23,2020-01-02 to 2026-05-20,12023.66,-76.79,1.262,18.27,514445.61,-76.79,1.068,1.228,79.88,1.5,612,74
"cash=qqq SMA250 exit=3% reentry=3%; unit=1.00, cap=1.50, add=5%/15%, sell=rebound_from_low 5%, max_days=10, trend_sma=75, trend_exp=0.5",qqq,250,0.03,0.03,1.0,1.5,0.05,0.15,rebound_from_low,0.05,10,75.0,0.5,2010-06-25 to 2019-12-31,1762.37,-64.33,0.834,11.23,2020-01-02 to 2026-05-20,7606.85,-62.26,1.261,18.27,152381.64,-64.33,1.031,0.922,27.62,1.5,994,74
"cash=selected_and_qqq SMA150 exit=0% reentry=0%; unit=2.00, cap=2.00, add=8%/20%, sell=extra_profit 12%, max_days=10, trend_sma=100, trend_exp=0.5",selected_and_qqq,150,0.0,0.0,2.0,2.0,0.08,0.2,extra_profit,0.12,10,100.0,0.5,2010-06-25 to 2019-12-31,1204.89,-89.34,0.762,18.28,2020-01-02 to 2026-05-20,5897.71,-77.22,1.153,25.94,87925.7,-89.34,0.944,1.499,73.75,2.0,464,54
"cash=none SMA100 exit=0% reentry=0%; unit=1.50, cap=2.00, add=5%/15%, sell=rebound_from_low 5%, max_days=5, trend_sma=75, trend_exp=0.25",none,100,0.0,0.0,1.5,2.0,0.05,0.15,rebound_from_low,0.05,5,75.0,0.25,2010-06-25 to 2019-12-31,5702.03,-76.39,0.948,0.0,2020-01-02 to 2026-05-20,10505.67,-81.43,1.227,0.0,672810.42,-81.43,1.073,1.313,73.83,2.0,1455,123
"cash=qqq SMA200 exit=3% reentry=3%; unit=3.00, cap=3.00, add=10%/20%, sell=extra_profit 12%, max_days=5, trend_sma=75, trend_exp=0.5",qqq,200,0.03,0.03,3.0,3.0,0.1,0.2,extra_profit,0.12,5,75.0,0.5,2010-06-25 to 2019-12-31,461.3,-95.31,0.817,13.48,2020-01-02 to 2026-05-20,1458.18,-93.67,1.178,20.89,10282.56,-95.31,0.985,2.187,70.78,3.0,578,73
"cash=none SMA150 exit=0% reentry=2%; unit=1.00, cap=1.00, add=5%/15%, sell=extra_profit 15%, max_days=10, trend_sma=75, trend_exp=0.5",none,150,0.0,0.02,1.0,1.0,0.05,0.15,extra_profit,0.15,10,75.0,0.5,2010-06-25 to 2019-12-31,3950.11,-47.73,1.062,0.0,2020-01-02 to 2026-05-20,6285.93,-63.81,1.291,0.0,274667.46,-63.81,1.16,0.869,0.0,1.0,795,123
"cash=qqq SMA250 exit=5% reentry=5%; unit=1.25, cap=2.00, add=5%/15%, sell=extra_profit 12%, max_days=5, trend_sma=200, trend_exp=0.5",qqq,250,0.05,0.05,1.25,2.0,0.05,0.15,extra_profit,0.12,5,200.0,0.5,2010-06-25 to 2019-12-31,3231.48,-82.16,0.87,14.11,2020-01-02 to 2026-05-20,16140.57,-79.77,1.287,20.07,583131.12,-84.5,1.062,1.289,77.75,2.0,963,79
"cash=selected SMA250 exit=0% reentry=0%; unit=1.50, cap=3.00, add=10%/20%, sell=extra_profit 15%, max_days=10, trend_sma=200, trend_exp=0.5",selected,250,0.0,0.0,1.5,3.0,0.1,0.2,extra_profit,0.15,10,200.0,0.5,2010-06-25 to 2019-12-31,901.48,-93.79,0.783,15.44,2020-01-02 to 2026-05-20,814.34,-90.13,1.048,24.81,9913.57,-96.1,0.902,1.554,78.72,3.0,433,60
"cash=selected_and_qqq SMA250 exit=3% reentry=3%; unit=3.00, cap=3.00, add=5%/15%, sell=extra_profit 15%, max_days=10, trend_sma=none, trend_exp=none",selected_and_qqq,250,0.03,0.03,3.0,3.0,0.05,0.15,extra_profit,0.15,10,,,2010-06-25 to 2019-12-31,64.64,-98.06,0.803,16.11,2020-01-02 to 2026-05-20,5608.04,-94.59,1.366,25.19,11055.88,-98.06,1.065,2.407,80.23,3.0,587,61
"cash=selected_or_qqq SMA150 exit=3% reentry=3%; unit=1.50, cap=2.00, add=10%/20%, sell=extra_profit 10%, max_days=20, trend_sma=200, trend_exp=0.5",selected_or_qqq,150,0.03,0.03,1.5,2.0,0.1,0.2,extra_profit,0.1,20,200.0,0.5,2010-06-25 to 2019-12-31,4089.12,-82.38,0.9,12.19,2020-01-02 to 2026-05-20,12724.46,-76.28,1.256,20.14,587391.41,-82.38,1.063,1.351,80.25,2.0,344,70
"cash=selected SMA200 exit=3% reentry=3%; unit=1.50, cap=1.50, add=5%/15%, sell=rebound_from_low 5%, max_days=5, trend_sma=none, trend_exp=none",selected,200,0.03,0.03,1.5,1.5,0.05,0.15,rebound_from_low,0.05,5,,,2010-06-25 to 2019-12-31,5120.56,-71.52,0.947,16.74,2020-01-02 to 2026-05-20,10304.13,-79.91,1.238,23.94,593867.0,-79.91,1.079,1.205,80.35,1.5,1029,58
"cash=none SMA250 exit=5% reentry=5%; unit=2.00, cap=2.00, add=8%/20%, sell=extra_profit 10%, max_days=20, trend_sma=100, trend_exp=0.5",none,250,0.05,0.05,2.0,2.0,0.08,0.2,extra_profit,0.1,20,100.0,0.5,2010-06-25 to 2019-12-31,6274.76,-84.63,0.949,0.0,2020-01-02 to 2026-05-20,10598.45,-85.16,1.229,0.0,766970.46,-85.16,1.076,1.641,76.1,2.0,526,123
"cash=selected_or_qqq SMA200 exit=5% reentry=5%; unit=1.25, cap=2.00, add=5%/20%, sell=extra_profit 15%, max_days=20, trend_sma=75, trend_exp=0.25",selected_or_qqq,200,0.05,0.05,1.25,2.0,0.05,0.2,extra_profit,0.15,20,75.0,0.25,2010-06-25 to 2019-12-31,2560.52,-77.8,0.846,11.6,2020-01-02 to 2026-05-20,14322.36,-77.39,1.277,18.89,413523.53,-77.8,1.045,1.226,70.45,2.0,450,74
"cash=none SMA100 exit=5% reentry=5%; unit=1.50, cap=1.50, add=10%/20%, sell=rebound_from_low 5%, max_days=10, trend_sma=75, trend_exp=0.25",none,100,0.05,0.05,1.5,1.5,0.1,0.2,rebound_from_low,0.05,10,75.0,0.25,2010-06-25 to 2019-12-31,5027.55,-65.01,0.965,0.0,2020-01-02 to 2026-05-20,10777.53,-71.88,1.26,0.0,609829.87,-71.88,1.098,1.173,73.83,1.5,845,123
"cash=selected_and_qqq SMA150 exit=3% reentry=3%; unit=1.50, cap=3.00, add=5%/15%, sell=rebound_from_low 5%, max_days=10, trend_sma=none, trend_exp=none",selected_and_qqq,150,0.03,0.03,1.5,3.0,0.05,0.15,rebound_from_low,0.05,10,,,2010-06-25 to 2019-12-31,512.98,-97.09,0.749,20.45,2020-01-02 to 2026-05-20,3352.14,-91.68,1.2,26.06,23040.55,-97.96,0.959,1.639,77.28,3.0,827,55
"cash=qqq SMA200 exit=0% reentry=0%; unit=1.50, cap=3.00, add=10%/20%, sell=rebound_from_low 5%, max_days=20, trend_sma=none, trend_exp=none",qqq,200,0.0,0.0,1.5,3.0,0.1,0.2,rebound_from_low,0.05,20,,,2010-06-25 to 2019-12-31,8214.61,-96.11,0.989,11.27,2020-01-02 to 2026-05-20,5468.72,-91.05,1.216,20.57,506234.03,-97.45,1.087,1.578,84.97,3.0,640,70
"cash=selected SMA250 exit=0% reentry=2%; unit=1.25, cap=3.00, add=8%/20%, sell=extra_profit 12%, max_days=10, trend_sma=none, trend_exp=none",selected,250,0.0,0.02,1.25,3.0,0.08,0.2,extra_profit,0.12,10,,,2010-06-25 to 2019-12-31,422.83,-93.65,0.682,16.32,2020-01-02 to 2026-05-20,2954.21,-90.45,1.133,25.75,17113.31,-94.9,0.894,1.395,79.88,3.0,469,59
"cash=selected_or_qqq SMA150 exit=0% reentry=2%; unit=1.25, cap=3.00, add=5%/15%, sell=extra_profit 15%, max_days=5, trend_sma=none, trend_exp=none",selected_or_qqq,150,0.0,0.02,1.25,3.0,0.05,0.15,extra_profit,0.15,5,,,2010-06-25 to 2019-12-31,492.32,-94.22,0.724,14.9,2020-01-02 to 2026-05-20,3592.71,-89.08,1.18,21.2,23477.98,-96.61,0.936,1.555,82.55,3.0,850,63
"cash=qqq SMA250 exit=0% reentry=2%; unit=2.00, cap=3.00, add=5%/20%, sell=extra_profit 10%, max_days=10, trend_sma=75, trend_exp=0.5",qqq,250,0.0,0.02,2.0,3.0,0.05,0.2,extra_profit,0.1,10,75.0,0.5,2010-06-25 to 2019-12-31,2753.31,-91.16,0.893,12.1,2020-01-02 to 2026-05-20,1316.2,-96.92,1.087,20.89,45348.9,-96.92,0.979,1.814,70.78,3.0,621,71
"cash=qqq SMA150 exit=0% reentry=2%; unit=2.00, cap=3.00, add=8%/20%, sell=extra_profit 12%, max_days=10, trend_sma=200, trend_exp=0.5",qqq,150,0.0,0.02,2.0,3.0,0.08,0.2,extra_profit,0.12,10,200.0,0.5,2010-06-25 to 2019-12-31,544.54,-94.85,0.767,16.74,2020-01-02 to 2026-05-20,1024.22,-91.49,1.11,23.25,8049.8,-95.89,0.925,1.843,77.9,3.0,445,63
"cash=selected_or_qqq SMA200 exit=0% reentry=2%; unit=1.00, cap=1.50, add=5%/15%, sell=extra_profit 15%, max_days=20, trend_sma=200, trend_exp=0.5",selected_or_qqq,200,0.0,0.02,1.0,1.5,0.05,0.15,extra_profit,0.15,20,200.0,0.5,2010-06-25 to 2019-12-31,3763.78,-68.31,0.923,13.81,2020-01-02 to 2026-05-20,11109.33,-70.65,1.284,20.57,460016.28,-70.65,1.087,1.059,48.1,1.5,461,69
"cash=none SMA100 exit=3% reentry=3%; unit=1.00, cap=1.00, add=8%/20%, sell=rebound_from_low 5%, max_days=10, trend_sma=75, trend_exp=0.5",none,100,0.03,0.03,1.0,1.0,0.08,0.2,rebound_from_low,0.05,10,75.0,0.5,2010-06-25 to 2019-12-31,3950.11,-47.73,1.062,0.0,2020-01-02 to 2026-05-20,6285.93,-63.81,1.291,0.0,274667.46,-63.81,1.16,0.869,0.0,1.0,975,123
"cash=qqq SMA200 exit=0% reentry=2%; unit=1.25, cap=1.50, add=10%/20%, sell=rebound_from_low 5%, max_days=20, trend_sma=200, trend_exp=0.5",qqq,200,0.0,0.02,1.25,1.5,0.1,0.2,rebound_from_low,0.05,20,200.0,0.5,2010-06-25 to 2019-12-31,5776.31,-66.25,1.001,14.77,2020-01-02 to 2026-05-20,10676.9,-68.65,1.282,21.45,682554.88,-68.65,1.127,1.056,79.4,1.5,589,69
"cash=selected_or_qqq SMA150 exit=0% reentry=2%; unit=1.50, cap=2.00, add=8%/20%, sell=extra_profit 15%, max_days=5, trend_sma=200, trend_exp=0.5",selected_or_qqq,150,0.0,0.02,1.5,2.0,0.08,0.2,extra_profit,0.15,5,200.0,0.5,2010-06-25 to 2019-12-31,2341.97,-83.32,0.831,14.9,2020-01-02 to 2026-05-20,8122.21,-78.6,1.195,21.2,219467.64,-83.32,0.999,1.339,79.53,2.0,626,63
"cash=none SMA200 exit=3% reentry=3%; unit=1.00, cap=2.00, add=10%/20%, sell=extra_profit 15%, max_days=5, trend_sma=75, trend_exp=0.25",none,200,0.03,0.03,1.0,2.0,0.1,0.2,extra_profit,0.15,5,75.0,0.25,2010-06-25 to 2019-12-31,3364.03,-73.09,0.929,0.0,2020-01-02 to 2026-05-20,2184.95,-76.83,1.008,0.0,83987.97,-76.83,0.952,0.965,16.12,2.0,799,123
"cash=selected_and_qqq SMA100 exit=0% reentry=2%; unit=1.00, cap=3.00, add=5%/20%, sell=extra_profit 10%, max_days=5, trend_sma=200, trend_exp=0.5",selected_and_qqq,100,0.0,0.02,1.0,3.0,0.05,0.2,extra_profit,0.1,5,200.0,0.5,2010-06-25 to 2019-12-31,100.25,-86.2,0.461,26.92,2020-01-02 to 2026-05-20,2488.35,-76.38,1.026,32.79,5406.32,-89.24,0.732,0.975,26.42,3.0,652,41
"cash=qqq SMA150 exit=5% reentry=5%; unit=3.00, cap=3.00, add=5%/15%, sell=extra_profit 10%, max_days=20, trend_sma=200, trend_exp=0.5",qqq,150,0.05,0.05,3.0,3.0,0.05,0.15,extra_profit,0.1,20,200.0,0.5,2010-06-25 to 2019-12-31,1774.6,-95.83,0.939,19.53,2020-01-02 to 2026-05-20,771.64,-94.54,1.21,22.26,19297.04,-96.41,1.061,2.296,75.98,3.0,466,72
"cash=selected_and_qqq SMA100 exit=3% reentry=3%; unit=3.00, cap=3.00, add=5%/15%, sell=extra_profit 10%, max_days=20, trend_sma=75, trend_exp=0.25",selected_and_qqq,100,0.03,0.03,3.0,3.0,0.05,0.15,extra_profit,0.1,20,75.0,0.25,2010-06-25 to 2019-12-31,40.41,-99.3,0.685,25.83,2020-01-02 to 2026-05-20,790.14,-96.4,1.116,30.86,1383.71,-99.3,0.888,2.057,68.25,3.0,422,43
"cash=qqq SMA150 exit=3% reentry=3%; unit=1.50, cap=2.00, add=8%/20%, sell=rebound_from_low 5%, max_days=5, trend_sma=none, trend_exp=none",qqq,150,0.03,0.03,1.5,2.0,0.08,0.2,rebound_from_low,0.05,5,,,2010-06-25 to 2019-12-31,3905.91,-82.49,0.893,13.9,2020-01-02 to 2026-05-20,22332.23,-79.95,1.326,21.32,982582.41,-82.49,1.092,1.38,83.1,2.0,817,70
"cash=selected_or_qqq SMA100 exit=0% reentry=0%; unit=1.00, cap=2.00, add=5%/20%, sell=extra_profit 10%, max_days=10, trend_sma=200, trend_exp=0.5",selected_or_qqq,100,0.0,0.0,1.0,2.0,0.05,0.2,extra_profit,0.1,10,200.0,0.5,2010-06-25 to 2019-12-31,1450.39,-86.81,0.771,16.69,2020-01-02 to 2026-05-20,1478.15,-79.32,0.949,22.26,25893.51,-86.81,0.85,1.119,33.23,2.0,595,53
"cash=selected_and_qqq SMA200 exit=3% reentry=3%; unit=2.00, cap=2.00, add=5%/20%, sell=extra_profit 10%, max_days=20, trend_sma=75, trend_exp=0.5",selected_and_qqq,200,0.03,0.03,2.0,2.0,0.05,0.2,extra_profit,0.1,20,75.0,0.5,2010-06-25 to 2019-12-31,1615.96,-81.81,0.789,17.82,2020-01-02 to 2026-05-20,4391.49,-75.59,1.111,25.19,86585.71,-81.81,0.939,1.434,69.2,2.0,435,58
"cash=selected_or_qqq SMA100 exit=0% reentry=2%; unit=1.50, cap=2.00, add=8%/20%, sell=extra_profit 10%, max_days=20, trend_sma=200, trend_exp=0.5",selected_or_qqq,100,0.0,0.02,1.5,2.0,0.08,0.2,extra_profit,0.1,20,200.0,0.5,2010-06-25 to 2019-12-31,1463.25,-83.97,0.772,19.91,2020-01-02 to 2026-05-20,1601.07,-82.29,0.969,25.0,28979.74,-83.97,0.861,1.252,74.4,2.0,364,51
"cash=selected SMA200 exit=5% reentry=5%; unit=1.50, cap=3.00, add=5%/15%, sell=extra_profit 15%, max_days=10, trend_sma=none, trend_exp=none",selected,200,0.05,0.05,1.5,3.0,0.05,0.15,extra_profit,0.15,10,,,2010-06-25 to 2019-12-31,2271.12,-94.1,0.921,16.65,2020-01-02 to 2026-05-20,4099.63,-95.37,1.267,23.63,108794.25,-96.6,1.077,1.886,80.53,3.0,576,61
"cash=selected_and_qqq SMA100 exit=0% reentry=2%; unit=1.50, cap=1.50, add=5%/20%, sell=extra_profit 10%, max_days=20, trend_sma=none, trend_exp=none",selected_and_qqq,100,0.0,0.02,1.5,1.5,0.05,0.2,extra_profit,0.1,20,,,2010-06-25 to 2019-12-31,544.66,-81.34,0.633,26.92,2020-01-02 to 2026-05-20,5891.44,-64.18,1.175,32.79,42137.63,-81.34,0.889,1.06,70.7,1.5,414,41
"cash=selected_and_qqq SMA250 exit=3% reentry=3%; unit=2.00, cap=3.00, add=10%/20%, sell=rebound_from_low 5%, max_days=10, trend_sma=75, trend_exp=0.25",selected_and_qqq,250,0.03,0.03,2.0,3.0,0.1,0.2,rebound_from_low,0.05,10,75.0,0.25,2010-06-25 to 2019-12-31,2617.33,-88.91,0.856,16.11,2020-01-02 to 2026-05-20,2863.13,-90.01,1.104,25.19,90461.53,-90.01,0.968,1.504,68.3,3.0,596,61
"cash=qqq SMA250 exit=0% reentry=2%; unit=1.00, cap=1.50, add=5%/20%, sell=rebound_from_low 5%, max_days=5, trend_sma=none, trend_exp=none",qqq,250,0.0,0.02,1.0,1.5,0.05,0.2,rebound_from_low,0.05,5,,,2010-06-25 to 2019-12-31,2312.55,-74.73,0.847,12.1,2020-01-02 to 2026-05-20,7284.02,-78.93,1.215,20.89,189153.88,-78.93,1.015,1.025,36.23,1.5,1057,71
"cash=qqq SMA100 exit=5% reentry=5%; unit=1.25, cap=3.00, add=10%/20%, sell=extra_profit 10%, max_days=20, trend_sma=75, trend_exp=0.25",qqq,100,0.05,0.05,1.25,3.0,0.1,0.2,extra_profit,0.1,20,75.0,0.25,2010-06-25 to 2019-12-31,743.57,-86.73,0.688,20.78,2020-01-02 to 2026-05-20,292.85,-93.61,0.802,22.01,3472.36,-93.61,0.732,1.088,67.38,3.0,325,70
"cash=qqq SMA150 exit=3% reentry=3%; unit=1.25, cap=2.00, add=8%/20%, sell=rebound_from_low 5%, max_days=10, trend_sma=100, trend_exp=0.5",qqq,150,0.03,0.03,1.25,2.0,0.08,0.2,rebound_from_low,0.05,10,100.0,0.5,2010-06-25 to 2019-12-31,2495.79,-80.45,0.847,13.9,2020-01-02 to 2026-05-20,3759.93,-70.19,1.085,21.32,107906.76,-80.45,0.953,1.115,73.92,2.0,715,70
"cash=selected_or_qqq SMA200 exit=0% reentry=2%; unit=1.50, cap=2.00, add=5%/15%, sell=rebound_from_low 5%, max_days=20, trend_sma=75, trend_exp=0.5",selected_or_qqq,200,0.0,0.02,1.5,2.0,0.05,0.15,rebound_from_low,0.05,20,75.0,0.5,2010-06-25 to 2019-12-31,3697.76,-77.85,0.891,13.81,2020-01-02 to 2026-05-20,10706.66,-75.3,1.235,20.57,448705.62,-77.85,1.049,1.264,71.28,2.0,887,69
"cash=selected SMA150 exit=0% reentry=2%; unit=1.00, cap=3.00, add=8%/20%, sell=rebound_from_low 5%, max_days=20, trend_sma=75, trend_exp=0.25",selected,150,0.0,0.02,1.0,3.0,0.08,0.2,rebound_from_low,0.05,20,75.0,0.25,2010-06-25 to 2019-12-31,1853.15,-74.33,0.831,18.74,2020-01-02 to 2026-05-20,3059.47,-83.6,1.057,25.06,65457.88,-83.6,0.926,0.893,15.4,3.0,631,54
"cash=qqq SMA200 exit=3% reentry=3%; unit=1.25, cap=3.00, add=5%/20%, sell=extra_profit 10%, max_days=20, trend_sma=200, trend_exp=0.5",qqq,200,0.03,0.03,1.25,3.0,0.05,0.2,extra_profit,0.1,20,200.0,0.5,2010-06-25 to 2019-12-31,1490.16,-93.88,0.828,13.48,2020-01-02 to 2026-05-20,5464.02,-87.83,1.209,20.89,95274.67,-95.84,1.002,1.587,79.5,3.0,462,73
"cash=selected_or_qqq SMA250 exit=5% reentry=5%; unit=1.50, cap=3.00, add=5%/20%, sell=extra_profit 15%, max_days=20, trend_sma=75, trend_exp=0.5",selected_or_qqq,250,0.05,0.05,1.5,3.0,0.05,0.2,extra_profit,0.15,20,75.0,0.5,2010-06-25 to 2019-12-31,928.34,-93.85,0.803,12.56,2020-01-02 to 2026-05-20,15375.92,-91.2,1.315,20.01,173933.21,-93.85,1.039,1.713,69.15,3.0,449,79
"cash=qqq SMA100 exit=0% reentry=2%; unit=1.00, cap=2.00, add=5%/20%, sell=rebound_from_low 5%, max_days=20, trend_sma=none, trend_exp=none",qqq,100,0.0,0.02,1.0,2.0,0.05,0.2,rebound_from_low,0.05,20,,,2010-06-25 to 2019-12-31,246.6,-90.06,0.543,23.91,2020-01-02 to 2026-05-20,3352.02,-78.97,1.07,28.8,12610.87,-91.79,0.791,1.005,26.42,2.0,659,51
"cash=none SMA150 exit=0% reentry=0%; unit=1.00, cap=3.00, add=8%/20%, sell=extra_profit 15%, max_days=10, trend_sma=100, trend_exp=0.5",none,150,0.0,0.0,1.0,3.0,0.08,0.2,extra_profit,0.15,10,100.0,0.5,2010-06-25 to 2019-12-31,794.69,-90.88,0.705,0.0,2020-01-02 to 2026-05-20,2903.54,-91.96,1.075,0.0,28448.35,-92.8,0.876,1.207,28.68,3.0,632,123
"cash=selected_and_qqq SMA250 exit=5% reentry=5%; unit=1.50, cap=1.50, add=8%/20%, sell=extra_profit 10%, max_days=10, trend_sma=200, trend_exp=0.5",selected_and_qqq,250,0.05,0.05,1.5,1.5,0.08,0.2,extra_profit,0.1,10,200.0,0.5,2010-06-25 to 2019-12-31,3925.66,-69.42,0.916,20.28,2020-01-02 to 2026-05-20,19930.78,-69.02,1.353,25.75,881708.2,-69.42,1.118,1.145,75.8,1.5,451,63
"cash=selected_or_qqq SMA100 exit=3% reentry=3%; unit=2.00, cap=2.00, add=5%/15%, sell=extra_profit 15%, max_days=20, trend_sma=100, trend_exp=0.5",selected_or_qqq,100,0.03,0.03,2.0,2.0,0.05,0.15,extra_profit,0.15,20,100.0,0.5,2010-06-25 to 2019-12-31,2263.66,-87.74,0.834,16.4,2020-01-02 to 2026-05-20,8599.71,-80.31,1.202,20.57,231180.92,-87.74,1.004,1.541,75.42,2.0,444,61
"cash=selected_or_qqq SMA150 exit=3% reentry=3%; unit=1.50, cap=3.00, add=5%/15%, sell=rebound_from_low 5%, max_days=10, trend_sma=75, trend_exp=0.5",selected_or_qqq,150,0.03,0.03,1.5,3.0,0.05,0.15,rebound_from_low,0.05,10,75.0,0.5,2010-06-25 to 2019-12-31,2127.0,-93.26,0.847,12.19,2020-01-02 to 2026-05-20,7120.23,-89.55,1.226,20.14,175737.27,-93.26,1.02,1.551,71.85,3.0,942,70
"cash=selected SMA100 exit=3% reentry=3%; unit=1.25, cap=1.50, add=5%/15%, sell=extra_profit 12%, max_days=20, trend_sma=75, trend_exp=0.5",selected,100,0.03,0.03,1.25,1.5,0.05,0.15,extra_profit,0.12,20,75.0,0.5,2010-06-25 to 2019-12-31,2359.0,-67.59,0.865,21.74,2020-01-02 to 2026-05-20,7505.18,-59.44,1.229,27.81,201490.71,-67.59,1.033,1.0,71.25,1.5,424,45
"cash=selected_or_qqq SMA150 exit=0% reentry=0%; unit=1.00, cap=1.50, add=5%/20%, sell=extra_profit 15%, max_days=10, trend_sma=none, trend_exp=none",selected_or_qqq,150,0.0,0.0,1.0,1.5,0.05,0.2,extra_profit,0.15,10,,,2010-06-25 to 2019-12-31,4273.94,-63.93,0.943,12.27,2020-01-02 to 2026-05-20,15465.47,-70.68,1.332,20.07,723185.6,-70.68,1.12,1.065,43.88,1.5,589,64
"cash=none SMA100 exit=0% reentry=2%; unit=1.25, cap=2.00, add=5%/15%, sell=extra_profit 10%, max_days=5, trend_sma=100, trend_exp=0.5",none,100,0.0,0.02,1.25,2.0,0.05,0.15,extra_profit,0.1,5,100.0,0.5,2010-06-25 to 2019-12-31,4864.14,-83.64,0.923,0.0,2020-01-02 to 2026-05-20,9371.71,-83.6,1.209,0.0,506745.18,-84.44,1.051,1.335,76.1,2.0,1227,123
"cash=selected SMA100 exit=3% reentry=3%; unit=1.00, cap=1.50, add=8%/20%, sell=extra_profit 15%, max_days=10, trend_sma=75, trend_exp=0.25",selected,100,0.03,0.03,1.0,1.5,0.08,0.2,extra_profit,0.15,10,75.0,0.25,2010-06-25 to 2019-12-31,1623.27,-59.0,0.835,21.74,2020-01-02 to 2026-05-20,3807.83,-63.54,1.135,27.81,71442.31,-63.54,0.971,0.835,22.27,1.5,387,45
"cash=selected SMA150 exit=0% reentry=0%; unit=3.00, cap=3.00, add=5%/15%, sell=rebound_from_low 5%, max_days=10, trend_sma=75, trend_exp=0.25",selected,150,0.0,0.0,3.0,3.0,0.05,0.15,rebound_from_low,0.05,10,75.0,0.25,2010-06-25 to 2019-12-31,252.63,-97.07,0.779,17.65,2020-01-02 to 2026-05-20,2032.26,-93.16,1.206,24.5,8825.84,-97.07,0.979,2.151,71.0,3.0,866,54
