date,equity,units,exposure,allocation
2012-12-07,12.369935079653686,3.0,0.25,TQQQ
2012-12-10,12.397417909203217,3.0,0.25,TQQQ
2012-12-11,12.516951950530439,3.0,0.25,TQQQ
2012-12-12,12.49571654975602,3.0,0.25,TQQQ
2012-12-13,12.425161910268427,3.0,0.25,TQQQ
2012-12-14,12.337102205231862,3.0,0.25,TQQQ
2012-12-17,12.457295433232007,3.0,0.25,TQQQ
2012-12-18,12.601659244597146,3.0,0.25,TQQQ
2012-12-19,12.556488212395923,3.0,0.25,TQQQ
2012-12-20,12.558824989693,3.0,0.25,TQQQ
2012-12-21,12.461116728674606,3.0,0.25,TQQQ
2012-12-24,12.434747546774652,3.0,0.25,TQQQ
2012-12-26,12.361178475949659,3.0,0.25,TQQQ
2012-12-27,12.343983923670912,2.0,0.25,TQQQ
2012-12-28,12.25458124428479,3.0,0.25,TQQQ
2012-12-31,12.454412162093623,3.0,0.25,TQQQ
2013-01-02,14.778318925694286,3.0,2.0,TQQQ
2013-01-03,14.350144714083308,3.0,2.0,TQQQ
2013-01-04,14.314772614691325,3.0,0.25,TQQQ
2013-01-07,14.318659125578076,3.0,0.25,TQQQ
2013-01-08,14.297937433731065,3.0,0.25,TQQQ
2013-01-09,14.589282175044374,3.0,2.0,TQQQ
2013-01-10,15.104220051547243,3.0,2.0,TQQQ
2013-01-11,15.216457488280415,3.0,2.0,TQQQ
2013-01-14,14.824780881536999,3.0,2.0,TQQQ
2013-01-15,14.769839206876402,3.0,0.25,TQQQ
2013-01-16,15.101900486209047,3.0,2.0,TQQQ
2013-01-17,15.567550115766934,3.0,2.0,TQQQ
2013-01-18,15.391675979093911,3.0,2.0,TQQQ
2013-01-22,15.517379713653352,3.0,2.0,TQQQ
2013-01-23,16.022265913274413,2.0,2.0,TQQQ
2013-01-24,15.166772842415995,2.0,1.34,TQQQ
2013-01-25,15.468759750775565,2.0,1.34,TQQQ
2013-01-28,15.616830170086837,2.0,1.34,TQQQ
2013-01-29,15.616830170086837,2.0,1.34,TQQQ
2013-01-30,15.501817633482219,2.0,1.34,TQQQ
2013-01-31,15.368493451203083,2.0,1.34,TQQQ
2013-02-01,16.044713628938524,2.0,1.34,TQQQ
2013-02-04,15.57771210065318,1.0,0.67,SOXL
2013-02-05,16.070421602469782,1.0,0.67,SOXL
2013-02-06,16.128774245823863,1.0,0.67,SOXL
2013-02-07,15.987727508427533,1.0,0.67,SOXL
2013-02-08,16.40351160171043,1.0,0.67,SOXL
2013-02-11,16.452174076891012,1.0,0.67,SOXL
2013-02-12,16.52204439583981,1.0,0.67,SOXL
2013-02-13,16.60994113157983,1.0,0.67,SOXL
2013-02-14,16.927384410543045,1.0,0.67,SOXL
2013-02-15,16.7087033376482,1.0,0.67,SOXL
2013-02-19,17.112728147115494,1.0,0.67,SOXL
2013-02-20,16.34378875242064,2.0,0.67,SOXL
2013-02-21,15.147759295858583,2.0,1.34,SOXL
2013-02-22,16.415997526915106,2.0,1.34,SOXL
2013-02-25,15.159016218716756,2.0,1.34,SOXL
2013-02-26,15.66699293291538,2.0,1.34,SOXL
2013-02-27,16.607012014046287,2.0,1.34,SOXL
2013-02-28,17.175572523205428,2.0,1.34,SOXL
2013-03-01,16.361747989713436,2.0,1.34,SOXL
2013-03-04,16.27042275344851,2.0,1.34,SOXL
2013-03-05,17.51070924179694,2.0,1.34,SOXL
2013-03-06,17.615955934023408,2.0,1.34,SOXL
2013-03-07,17.919791239803892,2.0,1.34,SOXL
2013-03-08,17.975838946235104,2.0,1.34,SOXL
2013-03-11,18.08801576233481,2.0,1.34,SOXL
