date,SOXL/TQQQ Rotation with cash daily scanner,SOXL buy-and-hold,TQQQ buy-and-hold
2023-04-03,-0.29033229763047463,-0.7535911712599019,-0.6796875669352871
2023-04-04,-0.2974137539339792,-0.7677032197454398,-0.6828838213098957
2023-04-05,-0.3199228363127856,-0.7797400913261485,-0.6930434198357073
2023-04-06,-0.30626569919619695,-0.7833372674838929,-0.6868791956447139
2023-04-10,-0.3077831255737281,-0.773237392838155,-0.6875640944126312
2023-04-11,-0.32118744987480874,-0.7757278097751766,-0.6936142101444471
2023-04-12,-0.33914410326161737,-0.7879029555730191,-0.7017190447266379
2023-04-13,-0.30120739480750913,-0.7831989124833801,-0.6845961020496233
2023-04-14,-0.3052540483090863,-0.7844440805602015,-0.6864225814350204
2023-04-17,-0.3044953101437534,-0.7844440805602015,-0.6860801207777503
2023-04-18,-0.3039894347470632,-0.7816770209416369,-0.6858517911262805
2023-04-19,-0.305506911077729,-0.7888714405766081,-0.6865367124408208
2023-04-20,-0.3216931754120941,-0.7897015840435808,-0.6938424721560479
2023-04-21,-0.32042866175634066,-0.7944056002054267,-0.6932717269405541
2023-04-24,-0.32447531525791784,-0.797587765217219,-0.6950982063259512
2023-04-25,-0.3626647366212643,-0.8173724091154673,-0.7123352123688971
2023-04-26,-0.3520425022128727,-0.8150203875706478,-0.7075408082603611
2023-04-27,-0.2996900183831125,-0.8126683794897248,-0.6839112258283291
2023-04-28,-0.2855270058698337,-0.8031219517738306,-0.6775186719858659
2023-05-01,-0.28755025769092,-0.7971726732878879,-0.67843187785863
2023-05-02,-0.30651861191797425,-0.8014616648398852,-0.6869933491971373
2023-05-03,-0.3201758489408326,-0.8085177429382402,-0.6931576184813768
2023-05-04,-0.3277630807347576,-0.8118382494866485,-0.696582157414209
2023-05-05,-0.2865386068038095,-0.7998014452254223,-0.6779752636489365
2023-05-08,-0.2807216142029234,-0.7973110417522971,-0.6753497319431987
2023-05-09,-0.2946317639475594,-0.8071342063970096,-0.6816281547798615
2023-05-10,-0.27186976884697533,-0.8020150848419361,-0.6713544027016265
2023-05-11,-0.26579981357117677,-0.8053356317820339,-0.6686146948968424
2023-05-12,-0.2733873950370457,-0.806027339465115,-0.6720393916560359
2023-05-15,-0.2622591353725593,-0.7909467386565057,-0.6670165902561612
2023-05-16,-0.2594771453861401,-0.7917768821234783,-0.665760923726127
2023-05-17,-0.23292150941202594,-0.776696281314869,-0.6537748909081644
2023-05-18,-0.19169713538734767,-0.7555280874114938,-0.6351680422361381
2023-05-19,-0.1972611153601863,-0.7594019735702634,-0.6376793752962062
2023-05-22,-0.1889149955415238,-0.7574650035630855,-0.6339123080662348
2023-05-23,-0.22027602318254813,-0.7659046316665676,-0.6480672809268646
2023-05-24,-0.23292150941202616,-0.7782181459288193,-0.6537748909081644
2023-05-25,-0.1775341228740689,-0.7350516281189924,-0.6287754883936749
2023-05-26,-0.11531799294184553,-0.6834455360612696,-0.6006938948705081
2023-05-30,-0.10292531952787543,-0.6835839179895753,-0.5951003933483854
2023-05-31,-0.12113483568332684,-0.7073807626554165,-0.6033193589363766
2023-06-01,-0.0892683322706912,-0.6934070422425983,-0.5889362367972613
2023-06-02,-0.06878245175983622,-0.6953439853219832,-0.5796898215975905
2023-06-05,-0.06675914998561505,-0.7098712065202312,-0.5787765931782035
2023-06-06,-0.06777080087272558,-0.6993562534090586,-0.5792332073878971
2023-06-07,-0.1153179929418452,-0.7006014484136729,-0.6006938948705081
2023-06-08,-0.08496866614106624,-0.6917467014530668,-0.5869955587661947
2023-06-09,-0.07384060628911915,-0.6900865222302934,-0.5819728475528121
2023-06-12,-0.026546376894912127,-0.6596486106120494,-0.5606263361692476
2023-06-13,-0.004795982728303838,-0.6463666113462087,-0.5508091757540831
2023-06-14,0.0,-0.6314243520742155,-0.5412203675370114
2023-06-15,0.0,-0.6409707393984202,-0.5251248293784302
2023-06-16,-0.019230820362056256,-0.6507939444348223,-0.5342570684790544
2023-06-20,-0.02403864415020085,-0.6589568086816928,-0.536540184620768
2023-06-21,-0.06315217226159808,-0.6843424200632306,-0.5551142279562794
2023-06-22,-0.03204446698116792,-0.6799082742429843,-0.5403419511035896
2023-06-23,-0.06074052128201035,-0.6966750261307303,-0.5539689947858679
2023-06-26,-0.09787692669993997,-0.6939036446013869,-0.571604151644979
2023-06-27,-0.05326503946458816,-0.6623101267458904,-0.5504190740823411
2023-06-28,-0.04747781778679239,-0.671317096520412,-0.5476708662006731
2023-06-29,-0.053988715178862945,-0.6700700165702866,-0.5507627297106321
2023-06-30,-0.01130609175231867,-0.6559360488612345,-0.5304938116283757
2023-07-03,-0.004553905816753412,-0.6467905355916488,-0.5272873661801556
2023-07-05,-0.005277296656714836,-0.6695157348788594,-0.5276308865287084
2023-07-06,-0.028668421492437313,-0.6815710654616802,-0.5387387509261026
2023-07-07,-0.038555269415133764,-0.68184826016298,-0.5434337695203026
2023-07-10,-0.03783187857517223,-0.6630030596435537,-0.5430902491717498
2023-07-11,-0.024086692951069577,-0.6627258649422538,-0.536563001803279
2023-07-12,0.0,-0.6440192079178914,-0.5193859472309816
2023-07-13,0.0,-0.621986914600551,-0.4954525716001834
2023-07-14,-0.0009078575526991761,-0.6365365935781737,-0.49591062879375114
2023-07-17,0.0,-0.6111786639678556,-0.48193992948318176
2023-07-18,0.0,-0.608407255510719,-0.4695725205365916
2023-07-19,0.0,-0.6218483711054872,-0.4695725205365916
2023-07-20,-0.07016397227793159,-0.663418690128745,-0.5067894195011153
2023-07-21,-0.078367899488757,-0.654688941983316,-0.5111410079332548
2023-07-24,-0.07469763203862156,-0.6549661097568227,-0.5091941972207228
2023-07-25,-0.056131211827556315,-0.6379222170233629,-0.499346057745509
2023-07-26,-0.06584624560790797,-0.6527490368466995,-0.5044991786265229
2023-07-27,-0.07383398468898339,-0.6333495007802596,-0.508736094933909
2023-07-28,-0.023747794230726593,-0.6099315301621441,-0.48216900317321176
2023-07-31,-0.02180465145381172,-0.6063287260956596,-0.48113830684781533
2023-08-01,-0.029360864405665543,-0.6046659348769636,-0.48514632983815587
2023-08-02,-0.09283227108138159,-0.6497004606160561,-0.5188133080991528
2023-08-03,-0.09930907361898644,-0.651501903040988,-0.5222487821441568
2023-08-04,-0.11183064248680763,-0.6552432236747432,-0.5288905663576426
2023-08-07,-0.08980988791627353,-0.6444349191864618,-0.5172101530149118
2023-08-08,-0.11312581596566751,-0.661063073723558,-0.5295775619615022
2023-08-09,-0.14270286850108327,-0.6800468177380481,-0.5452660433878196
2023-08-10,-0.13881683798633704,-0.6839267895780393,-0.5432047860167648
2023-08-11,-0.15608799970551468,-0.7070675924226483,-0.5523658847948731
2023-08-14,-0.12802239379173652,-0.6822639175759644,-0.5374791161904144
2023-08-15,-0.15479265620059934,-0.6979221330086487,-0.5516787990045215
2023-08-16,-0.18285834712740534,-0.7155202266501567,-0.5665656127022263
2023-08-17,-0.2104921718728785,-0.7241114582283149,-0.5812233527099011
2023-08-18,-0.2141621842839304,-0.7207858219353371,-0.5831700281426948
2023-08-21,-0.1761657815251897,-0.6968135696257942,-0.5630156919986995
2023-08-22,-0.17983587894926945,-0.704157721253827,-0.5649624125247393
2023-08-23,-0.14119159190550135,-0.6868366876746537,-0.5444644207524529
2023-08-24,-0.19775466991439083,-0.7171830447966456,-0.5744670316514003
2023-08-25,-0.1787562985089648,-0.7137188650086039,-0.5643897733929105
2023-08-28,-0.16040564136251034,-0.7031877013660361,-0.5546560805762195
2023-08-29,-0.10686520155781232,-0.6803239855115548,-0.5262567600412513
2023-08-30,-0.09196870874477114,-0.6757512154128655,-0.5183552509055851
2023-08-31,-0.08376503657302925,-0.6693771106004165,-0.5140037977531839
2023-09-01,-0.087003352828804,-0.6671600646180864,-0.5157214896824398
2023-09-05,-0.08462859890963959,-0.6671600646180864,-0.5144618549467517
2023-09-06,-0.10880817430867162,-0.6751969606492312,-0.5272873661801556
2023-09-07,-0.12823832688240278,-0.696952166976444,-0.5375936530354293
2023-09-08,-0.125647639872572,-0.7020791110553886,-0.5362194814547261
2023-09-11,-0.09585482427254544,-0.7027719631696727,-0.5204165533698859
2023-09-12,-0.12478390750990609,-0.7098389200964058,-0.5357613340746663
2023-09-13,-0.1161485391828867,-0.7058205124725229,-0.5311808974187273
2023-09-14,-0.09542312811726794,-0.7000006085681221,-0.5201875698663481
2023-09-15,-0.14183922115144498,-0.7257742494470109,-0.5448079411010057
2023-09-18,-0.13989616338755806,-0.7238343173826013,-0.5437772898688553
2023-09-19,-0.14507762242024758,-0.7303161333671115,-0.5465256781235077
2023-09-20,-0.18214627800637284,-0.7435019196285084,-0.5661879116731534
2023-09-21,-0.22872627615818963,-0.758214484826081,-0.5908952226862317
2023-09-22,-0.22807618153443898,-0.7523849946273667,-0.590550394633543
2023-09-25,-0.2178935761010693,-0.7471106478094564,-0.5851492608991503
2023-09-26,-0.25277425139015397,-0.7607128454620422,-0.6036509295747211
2023-09-27,-0.24822460918023348,-0.754605702789547,-0.6012376743248526
2023-09-28,-0.23002604034055174,-0.7412811576107421,-0.5915846533253789
2023-09-29,-0.2282928797423559,-0.7380887869653971,-0.5906653373177726
2023-10-02,-0.20987769770778497,-0.73517404186604,-0.5808974187273153
2023-10-03,-0.25169110040268095,-0.7516909846179829,-0.6030763965265575
2023-10-04,-0.2213601523365446,-0.7412811576107421,-0.5869880281941011
2023-10-05,-0.22959289896380153,-0.7446123141012881,-0.5913549032366578
2023-10-06,-0.1908124210494636,-0.7297609630585147,-0.5707846720841693
2023-10-09,-0.1788966550178981,-0.7310100895209093,-0.5644642223421703
2023-10-10,-0.16546442659605354,-0.7217106300586552,-0.5573393992767945
2023-10-11,-0.14769908414614974,-0.7153259964791372,-0.5479161734592878
2023-10-12,-0.15766490635857466,-0.7129663947605839,-0.5532023194162048
2023-10-13,-0.18951240182801787,-0.7365620618848077,-0.5700951061652839
2023-10-16,-0.1622146335815231,-0.7250418134769943,-0.5556156197593193
2023-10-17,-0.17023076701389095,-0.732120537849275,-0.5598675972108926
2023-10-18,-0.20532788547180914,-0.7462778788826646,-0.5784840732909547
2023-10-19,-0.22655971914416018,-0.7580756451252939,-0.5897460213101662
2023-10-20,-0.26144039443324485,-0.7690406962967176,-0.608247689985737
2023-10-23,-0.2549408934172117,-0.7725106117046715,-0.6048001760440327
2023-10-24,-0.23392575795277748,-0.7634887508606123,-0.5936531707090507
2023-10-25,-0.2900380118751298,-0.7922199116380628,-0.6234166521240948
2023-10-26,-0.2900380118751298,-0.7955510412008159,-0.645365857287993
2023-10-27,-0.2900380118751298,-0.7904155071558994,-0.6403095065130431
2023-10-30,-0.2900380118751298,-0.7983269869910754,-0.6287028431742578
2023-10-31,-0.2900380118751298,-0.7931914933378486,-0.6233017094398652
2023-11-01,-0.2900380118751298,-0.7786177274493736,-0.6038808149431802
2023-11-02,-0.2900380118751298,-0.7629335536242224,-0.5828510385200036
