Date,Equity,Cash,PositionValue,OpenPositions,OpenWatches
2010-01-04,100000.0,100000.0,0.0,0,3
2010-01-05,100000.0,100000.0,0.0,0,3
2010-01-06,100000.0,100000.0,0.0,0,3
2010-01-07,100000.0,100000.0,0.0,0,0
2010-01-08,100000.0,100000.0,0.0,0,0
2010-01-11,100061.81703476801,30.672482058420428,100031.1445527096,3,0
2010-01-12,99498.81119668722,30.672482058420428,99468.1387146288,3,0
2010-01-13,100452.71553833752,30.672482058420428,100422.0430562791,3,0
2010-01-14,100709.33305519194,30.672482058420428,100678.66057313351,3,0
2010-01-15,100596.87428071567,30.672482058420428,100566.20179865725,3,0
2010-01-19,101521.77116142698,30.672482058420428,101491.09867936856,3,0
2010-01-20,101329.19562366155,30.672482058420428,101298.52314160313,3,0
2010-01-21,100050.39274290238,30.672482058420428,100019.72026084395,3,0
2010-01-22,98330.11738482589,30.672482058420428,98299.44490276747,3,0
2010-01-25,98705.51912140516,30.672482058420428,98674.84663934674,3,0
2010-01-26,98654.26107801069,30.672482058420428,98623.58859595227,3,0
2010-01-27,98388.82654941225,30.672482058420428,98358.15406735383,3,0
2010-01-28,98145.65030940103,30.672482058420428,98114.9778273426,3,0
2010-01-29,97101.50203009196,30.672482058420428,97070.82954803354,3,0
2010-02-01,97737.93646886632,30.672482058420428,97707.2639868079,3,0
2010-02-02,99064.50013969712,30.672482058420428,99033.8276576387,3,0
2010-02-03,98697.3734903018,30.672482058420428,98666.70100824338,3,0
2010-02-04,96910.78823768016,30.672482058420428,96880.11575562174,3,0
2010-02-05,97199.99159586617,31894.71853641387,65305.2730594523,2,0
2010-02-08,96624.14569144318,31894.71853641387,64729.427155029305,2,1
2010-02-09,97237.24636351396,31894.71853641387,65342.52782710009,2,1
2010-02-10,96706.88265249084,63997.40664150653,32709.476010984312,1,2
2010-02-11,96260.50316644297,63997.40664150653,32263.096524936434,1,0
2010-02-12,95600.34372911713,95600.34372911713,0.0,0,0
2010-02-16,95600.34372911713,95600.34372911713,0.0,0,3
2010-02-17,95600.34372911713,95600.34372911713,0.0,0,3
