rank,ticker,asset_type,price,market_cap,long_term_score,short_term_score,buy_now_score,valuation_score,quality_score,growth_score,revision_score,technical_score,relative_strength_score,rsi14,macd_hist,adx14,dist_20dma,dist_50dma,dist_200dma,rs_1m,rs_3m,rs_6m,rs_12m,forward_revenue_growth,forward_eps_growth,eps_revision_signal,forward_pe,ev_sales,ev_ebitda,fcf_yield,fcf_margin,roic_proxy,gross_margin,operating_margin,debt_to_equity,macd_hist_pct,volume_ratio_20d,as_of,scoring_version,universe_size,image_mentions,company_name,sector,scoring_fingerprint,data_retrieved_at,long_term_rating,entry_score,entry_quality,short_put_eligible
11,SPCX,Stock,151.2100067138672,1992068956160,54.7,67.7,53.2,18.5,43.6,91.8,94.5,83.1,55.2,62.2412072377285,0.8875467042238574,23.38058193405915,0.057460702563657,0.1194555216859705,,0.0573176765178825,,,,1.3822,26.9495,1.0,97.56492,166.909,652.239,,,-0.0449359923364974,0.51875,-0.01804,31.211,0.00586962942144,0.9850924278538988,2026-09-11,2.2-universe-normalization,27,0,Space Exploration Technologies Corp.,Industrials,95acfecf52651414b4fb,2026-09-11T19:25:56.774994-04:00,HOLD,67.7,GOOD,False
12,DRAM,ETF,59.09999847412109,26017624064,51.3,51.4,52.4,,,,,58.6,53.3,54.28341626756264,0.4322053004158361,10.626115863363426,0.0305413082236098,0.0529728812302994,,0.1011627640907764,-0.046790063574347,,,,,,,,,,,,,,,0.0073131186391669,0.6302960811739172,2026-09-11,2.2-universe-normalization,27,0,Roundhill Memory ETF,Thematic ETF,95acfecf52651414b4fb,2026-09-11T19:25:56.774994-04:00,HOLD,51.4,WAIT,False
13,PANW,Stock,330.6499938964844,269479739392,54.5,52.2,51.6,40.0,68.8,53.5,48.5,29.1,74.5,43.008409751392186,-4.152691945607848,17.679118385337727,-0.063981348910441,-0.0540516736410797,0.4014824123072542,-0.1229337255978972,0.228533101944702,0.5894183836733382,-0.0027428053527379,0.1449,4.5264,0.5376984126984127,67.77184,23.482,144.852,0.0165858483093541,0.3893336132980131,0.0127375514577341,0.70488,0.050440002,9.094,-0.0125591774452229,0.7718165072789593,2026-09-11,2.2-universe-normalization,27,2,"Palo Alto Networks, Inc.",Technology,95acfecf52651414b4fb,2026-09-11T19:25:56.774994-04:00,HOLD,52.2,WAIT,False
14,AXTI,Stock,64.7699966430664,4247176704,52.0,55.3,49.3,27.6,33.5,80.2,88.9,45.6,52.8,48.93411435831757,-0.0258050876227387,15.262752180119309,-0.0476681037694917,0.0331593124335256,0.1614426258451551,-0.1518934468944153,-0.2211553440971683,0.0087158710333194,17.598423037574193,1.1128,1.5645,1.0,29.097033,31.157,290.781,-0.0104580061286755,-0.3538949398051135,-0.073049061647768,0.32184,0.21902001,10.667,-0.0003984111310819,0.7078789208647662,2026-09-11,2.2-universe-normalization,27,0,"AXT, Inc.",Technology,95acfecf52651414b4fb,2026-09-11T19:25:56.774994-04:00,HOLD,55.3,FAIR,False
15,GEV,Stock,957.27001953125,254953160704,45.1,45.2,47.7,62.1,57.7,10.5,8.8,48.9,56.5,48.73417414646489,3.6440865576904393,12.917713347743042,-0.0002976177348655,-0.0449548567588599,0.0716225996239072,-0.0567639426136072,0.1018630384193316,-0.2256349340867761,-0.187524037566476,0.1399,-0.19319999,0.0952380952380952,37.967712,5.759,60.664,0.0616667205403009,0.3800644396949709,0.1091123330714846,0.2057,0.07466,28.364,0.0038067488622226,0.5898078222745246,2026-09-11,2.2-universe-normalization,27,3,GE Vernova Inc.,Industrials,95acfecf52651414b4fb,2026-09-11T19:25:56.774994-04:00,HOLD,45.2,WAIT,False
16,QTUM,ETF,147.41000366210938,5561583104,50.7,45.9,47.0,,,,,42.0,56.4,47.811411804145976,-0.203144931871689,16.147210038802534,-0.0118648336610687,-0.0063952882881148,0.1212335198457661,-0.0374892796096458,-0.0278011043823946,-0.0256639285620066,-0.1516899332167559,,,,,,,,,,,,,-0.0013780946124751,0.4893545739228874,2026-09-11,2.2-universe-normalization,27,0,Defiance Quantum ETF,Thematic ETF,95acfecf52651414b4fb,2026-09-11T19:25:56.774994-04:00,HOLD,45.9,WAIT,False
17,IREN,Stock,43.83000183105469,17271590912,45.3,54.5,46.9,37.9,24.6,83.5,65.4,71.0,40.9,54.073953388108784,0.5772937409491855,15.329254045796024,0.0491984149959123,0.0909580117525588,-0.0400131026023179,0.0263595501030176,-0.1814656769668724,-0.3178681267877116,-0.3750616419782518,1.5553999,0.8914,0.8666666666666667,-165.39624,27.073,499.143,-0.2442911774310556,-5.967829771456173,-0.0489370746249191,0.68924004,-1.0247,187.297,0.0131712004752908,0.6746190604261847,2026-09-11,2.2-universe-normalization,27,1,IREN Limited,Financial Services,95acfecf52651414b4fb,2026-09-11T19:25:56.774994-04:00,HOLD,54.5,WAIT,False
18,VST,Stock,148.3800048828125,49801551872,40.0,44.8,46.6,74.6,46.4,7.1,10.9,66.9,37.8,54.48288801241264,1.5820375714467478,16.408673398699534,0.0394723694012804,-0.0031842971001834,-0.0549349636973623,0.03428556290452,0.0607372673601714,-0.4449435351482327,-0.9654023198280776,0.0498,0.0793,0.2831168831168831,14.314643,3.767,10.888,0.000745458697661,0.0019323860859916,0.0619616656300741,0.38309,0.13766,373.28,0.0106620671208105,0.7515328217925447,2026-09-11,2.2-universe-normalization,27,2,Vistra Corp.,Utilities,95acfecf52651414b4fb,2026-09-11T19:25:56.774994-04:00,AVOID,44.8,WAIT,False
19,CEG,Stock,284.75,100889026560,38.3,52.0,45.2,57.2,34.5,11.0,37.0,61.4,51.2,53.788874486679546,0.2749541907116155,17.00124493983304,0.0115498934235138,0.0574881798567492,-0.0328552413132565,0.0460476055350012,0.2016181115330405,-0.4301227495554867,-0.7835441793194178,0.0361,0.101,0.8697916666666666,21.342937,4.019,15.803,-0.0656674475896539,-0.2118683955357923,0.0608518487396802,0.22107,0.086619996,76.419,0.0009655985626395,0.6964907430068571,2026-09-11,2.2-universe-normalization,27,2,Constellation Energy Corporation,Utilities,95acfecf52651414b4fb,2026-09-11T19:25:56.774994-04:00,AVOID,52.0,WAIT,False
20,AAOI,Stock,105.36000061035156,8945726464,48.8,33.6,44.4,49.9,23.8,94.9,43.6,20.6,34.4,44.40985968937711,-0.6459051167529042,12.879924932417554,-0.0897584869643784,-0.0817148252795868,0.0205163930372387,-0.2142684608571937,-0.3445524764862822,-0.3851477732737262,2.1225036375606754,1.5647999,5.7676,0.084090909090909,22.894392,14.322,-265.856,-0.0991590918378431,-1.4884140742229055,-0.0577443154291156,0.28916,-0.12884,17.994,-0.0061304585517385,0.5788643267346547,2026-09-11,2.2-universe-normalization,27,1,"Applied Optoelectronics, Inc.",Technology,95acfecf52651414b4fb,2026-09-11T19:25:56.774994-04:00,HOLD,33.6,WAIT,False
21,NBIS,Stock,224.5500030517578,57012838400,40.3,56.3,44.0,33.3,29.7,54.8,58.4,47.5,67.6,51.44449983119009,1.186858776411249,11.168154735870845,-0.0056305382086879,0.0608003358620652,0.4238589905142245,-0.1109849609452172,0.0560488728045068,0.7010653230126664,0.726070791725427,2.5822,-1.243,0.9444444444444444,-71.48747,47.73,250.693,-0.1686400929654468,-7.095159132872045,-0.0601264622993222,0.7426,-0.00223,98.596,0.0052854988211141,0.618123341072813,2026-09-11,2.2-universe-normalization,27,1,Nebius Group N.V.,Communication Services,95acfecf52651414b4fb,2026-09-11T19:25:56.774994-04:00,AVOID,56.3,FAIR,False
