date,SOXL/TQQQ Rotation with cash daily scanner,SOXL buy-and-hold,TQQQ buy-and-hold
2021-03-26,3.555750616289682,1.940629904968249,1.9517831099049077
2021-03-29,3.3765014847597787,1.842800708653718,1.950682191376572
2021-03-30,3.3510285876774697,1.8288983090822626,1.9229409789838874
2021-03-31,3.6048090620779147,1.9674046417992728,2.009246836310122
2021-04-01,4.001045390078756,2.1836594218815764,2.111404689385334
2021-04-05,4.24135798496734,2.31701686018463,2.238220831242731
2021-04-06,4.231344529719825,2.2336040823507286,2.2329365981722993
2021-04-07,4.262634952727104,2.2336040823507286,2.249448969172698
2021-04-08,4.395725227103657,2.306203432852712,2.319682471178709
2021-04-09,4.475412295298628,2.2902425282523136,2.361734393380701
2021-04-12,4.457889498449879,2.2186718229167406,2.352487381204999
2021-04-13,4.610588442354457,2.1980762452609137,2.433068638049468
2021-04-14,4.448711192097438,2.1249616611536335,2.347643867277061
2021-04-15,4.645216794864151,2.238237743159388,2.451342478695204
2021-04-16,4.664826464171378,2.201166027297866,2.4616907611304004
2021-04-19,4.537576899904584,2.038974942236138,2.394539479272571
2021-04-20,4.438280828921855,1.9416597648307816,2.3421396263665417
2021-04-21,4.5505107102069795,2.0981871267719634,2.401364822417093
2021-04-22,4.3848779560000075,1.9555619619528832,2.313958222428102
2021-04-23,4.550093469019178,2.067293557838869,2.401144638711426
2021-04-26,4.640210567129996,2.173361835503017,2.4487006259583577
2021-04-27,4.5792980193471795,2.1285658669984677,2.4165562670490686
2021-04-28,4.532153097722892,2.02970660837205,2.3916772669644772
2021-04-29,4.577628388076501,2.0755320318404245,2.4156751804952408
2021-04-30,4.491683701843704,1.8999533759138312,2.370321030304981
2021-05-03,4.418254584946295,1.833532172340276,2.3315715119568368
2021-05-04,4.18545166491868,1.7490903444412569,2.208718325070289
2021-05-05,4.136637778543185,1.7789536486131106,2.1829585901630293
2021-05-06,4.22717245110154,1.8227199597044805,2.2307349369812077
2021-05-07,4.3306409339622896,1.9014982669323073,2.2853366269439084
2021-05-10,4.0052171354373085,1.6440519266396423,2.113606174710846
2021-05-11,3.9851905582020133,1.6533201592790536,2.103037884435562
2021-05-12,3.6818788763318686,1.4483927242131653,1.9429762892749607
2021-05-13,3.7594804051072983,1.51017996330403,1.983927644679776
2021-05-14,4.003965078614168,1.6440519266396423,2.112945447728265
