date,SOXL/TQQQ Rotation with cash daily scanner,SOXL only daily scanner,selected_or_qqq SMA150 DCA/trend guard
2020-03-18,21.591613645583198,15.462334978644462,14.882974959890188
2020-03-19,21.591613645583198,15.462334978644462,14.882974959890188
2020-03-20,21.591613645583198,15.462334978644462,14.882974959890188
2020-03-23,21.591613645583198,15.462334978644462,14.882974959890188
2020-03-24,21.591613645583198,15.462334978644462,14.882974959890188
2020-03-25,21.591613645583198,15.462334978644462,14.882974959890188
2020-03-26,21.591613645583198,15.462334978644462,14.882974959890188
2020-03-27,21.591613645583198,15.462334978644462,14.882974959890188
2020-03-30,21.591613645583198,15.462334978644462,14.882974959890188
2020-03-31,21.591613645583198,15.462334978644462,14.882974959890188
2020-04-01,21.591613645583198,15.462334978644462,14.882974959890188
2020-04-02,21.591613645583198,15.462334978644462,14.882974959890188
2020-04-03,21.591613645583198,15.462334978644462,14.882974959890188
2020-04-06,21.591613645583198,15.462334978644462,14.882974959890188
2020-04-07,21.591613645583198,15.462334978644462,14.882974959890188
2020-04-08,21.591613645583198,15.462334978644462,14.882974959890188
2020-04-09,21.591613645583198,15.462334978644462,14.882974959890188
2020-04-13,21.591613645583198,15.462334978644462,14.882974959890188
2020-04-14,21.591613645583198,15.462334978644462,15.84851467881214
2020-04-15,20.875382167215417,15.462334978644462,15.585653243704416
2020-04-16,21.993640239876306,15.462334978644462,16.003101470947833
2020-04-17,22.544340086769168,15.462334978644462,16.20345269597795
2020-04-20,21.81459114085125,15.462334978644462,15.941203890299663
2020-04-21,19.402385698281197,15.462334978644462,15.059833743662132
2020-04-22,21.118629117218756,15.462334978644462,15.725894633152222
2020-04-23,20.980114879710335,15.462334978644462,15.674322623147255
2020-04-24,21.993640239876303,15.462334978644462,16.052926924722037
2020-04-27,22.422715262449508,15.462334978644462,16.20951560007244
2020-04-28,21.20984571148152,15.462334978644462,15.771120256842256
2020-04-29,23.415972517198167,15.462334978644462,16.59133110674877
2020-04-30,23.571381565167286,15.462334978644462,16.64638846065424
2020-05-01,21.45647405234937,15.462334978644462,15.899602110448354
2020-05-04,22.213247138823704,15.462334978644462,16.17999279657603
2020-05-05,22.922718534098433,15.462334978644462,16.438380100178726
2020-05-06,23.37542821045565,15.462334978644462,16.60070407854802
2020-05-07,24.287604947627166,15.462334978644462,16.92460779369679
2020-05-08,25.267358228005516,15.462334978644462,17.265974100517656
2020-05-11,25.895746407067147,15.462334978644462,17.695371346040698
2020-05-12,24.355178792198032,15.462334978644462,16.64265343630115
2020-05-13,23.432863279704915,15.462334978644462,16.32752995549417
2020-05-14,24.20990582091454,15.462334978644462,16.59824346619181
2020-05-15,24.625452581393745,15.462334978644462,16.74069231240051
2020-05-18,26.051155455036255,15.462334978644462,17.709903053103314
2020-05-19,25.851828805368008,15.462334978644462,17.574398290267847
2020-05-20,27.365361485136848,15.462334978644462,18.60331683757274
2020-05-21,26.5241318874928,15.462334978644462,18.031438379229847
2020-05-22,26.76400554253953,15.462334978644462,18.194507506171387
2020-05-26,26.652511397633575,15.462334978644462,18.11871238450467
2020-05-27,27.02752194727816,15.462334978644462,18.373649271644265
2020-05-28,26.85522213680229,15.462334978644462,18.256517693935077
2020-05-29,27.963354927321408,15.462334978644462,19.00984029891245
2020-06-01,28.307954548273145,15.462334978644462,19.244103454330826
2020-06-02,28.87215027362842,15.462334978644462,19.62765080278771
2020-06-03,29.264051585779757,15.462334978644462,19.89407024266873
2020-06-04,28.669447630367596,15.86951759161636,19.489850997057285
2020-06-05,30.368802985434375,17.02524018903979,20.645094135617825
2020-06-08,31.04449015705964,16.92169172178561,21.104434771174766
2020-06-09,31.73707078982762,16.950649906044614,21.575259794039795
2020-06-10,32.88236379758879,17.10685468070503,22.35384438196164
2020-06-11,28.041054054034046,13.842387701935133,19.062661142263007
2020-06-12,28.649172778360377,13.842387701935133,19.476067897720917
2020-06-15,29.659328891523682,14.449910614920297,20.162784725444705
2020-06-16,31.22692604422114,15.215843360482207,21.228456981268806
2020-06-17,31.530981358430363,15.637146106696951,21.43515760714777
2020-06-18,31.774233705705633,15.564682034348015,21.600523611550926
2020-06-19,31.730310706734574,15.251230303767958,21.570664204549896
2020-06-22,32.858712951988984,15.659056336896407,22.337766239730314
2020-06-23,33.71683331213978,15.795966359661152,22.92112725081463
2020-06-24,31.730310706734567,14.73458565784894,21.570664204549896
2020-06-25,32.571543003014575,15.097088843220762,22.14254449745945
2020-06-26,30.230284699972003,14.193354343324996,20.550927663391487
2020-06-29,31.196512416892315,14.681471041221359,21.20778141498092
2020-06-30,32.99046845572233,15.86677880087511,22.42733528790009
2020-07-01,34.16954298849699,15.203309370588915,23.228884981304788
2020-07-02,35.440906960087055,15.768986815827539,23.72267877878599
2020-07-06,38.28300298478529,17.033541777506553,24.673869603675296
2020-07-07,36.86764045028685,16.40379397869155,23.761650919262763
2020-07-08,38.39289986147031,17.082439013728482,24.744699501900758
2020-07-09,39.92004884149697,17.761924788710626,25.728965935062725
2020-07-10,39.522160429435544,17.584889332732224,25.472521925173563
2020-07-13,37.54973846481809,16.70728493083785,24.201271538213643
2020-07-14,39.53920847732704,17.592474647711303,25.48350960319974
2020-07-15,39.14320963410881,17.416279931678115,25.22828344383455
2020-07-16,38.66573850823877,17.20383514584737,24.920547389170302
2020-07-17,39.381943799433735,17.522501702744414,25.382150570389655
2020-07-20,41.809097773738685,18.602433406069657,26.9464813699835
2020-07-21,40.92425684894906,18.208734540156716,26.376190434161888
2020-07-22,41.41499408980401,18.427081917377965,26.692476664250336
2020-07-23,39.48616358392862,17.56887298803627,25.44932151238112
2020-07-24,37.6046869031606,16.731733548948814,24.23668648732637
2020-07-27,41.166786923281464,18.3166452533023,26.532504071089107
2020-07-28,38.73204951662209,17.23333939691291,24.963285655413117
2020-07-29,41.24067297835867,18.34951992633756,26.580124548751986
2020-07-30,43.654563632898885,19.42355028197044,28.135906974475656
2020-07-31,42.91751158958476,19.095608224316884,27.66086780330398
2020-08-03,45.47160769324606,20.23202123514499,29.307014377595433
2020-08-04,46.06281278574873,21.10118963252992,30.566044823572973
2020-08-05,46.43002366875644,21.059878954985216,30.80971609831523
2020-08-06,48.20732011869838,20.983170140871465,31.98908226525738
2020-08-07,46.631980708135046,20.26995775962555,30.943729362915356
2020-08-10,46.004054820652115,20.282603682351784,30.527054616803817
2020-08-11,43.39319720461985,19.61070446604686,28.794559658434725
2020-08-12,46.63933132018237,21.585938395852857,30.948607031553706
2020-08-13,46.966143168981034,20.87947058964081,31.165470592746072
2020-08-14,46.83027710751561,20.806127222704202,31.075313525176824
2020-08-17,48.3762346023255,21.593524954530082,32.10116937773817
2020-08-18,49.797340220920475,21.236919385756195,33.04417688010338
2020-08-19,48.82422302131543,20.824673249424656,32.39844245480749
2020-08-20,50.83287309241504,20.282603682351784,33.73132866811097
2020-08-21,51.89410670722912,20.729410946401583,34.435534778787854
2020-08-24,52.85619798876317,21.302673706619288,35.07395270112622
2020-08-25,54.09002725963831,21.988909031427877,35.89268865139528
2020-08-26,57.55280497264847,22.236755684922095,38.19049489441057
2020-08-27,57.03137496369803,21.370121944354246,37.84448795167202
2020-08-28,57.91268577604473,22.58072279315861,38.429302125287215
2020-08-31,59.25298452660622,22.51749815432002,39.318688361364316
2020-09-01,62.33021002495185,23.78541607577989,41.360652514794715
2020-09-02,67.92167938087483,25.919139434843828,42.52783618851761
2020-09-03,56.330051212868185,21.49573545687879,35.26996405725224
2020-09-04,54.76814817141991,20.899708045836835,34.292008899274165
2020-09-08,46.96968470300883,17.923788371032717,29.40915294032521
2020-09-09,50.85345019521521,19.405846238893336,31.9360833882592
2020-09-10,48.74145671238331,18.599902480347,30.609746635801727
2020-09-11,48.57134923479316,18.53498889942912,30.5029187496223
2020-09-14,51.64212913344647,19.706808752713282,32.43137557081965
2020-09-15,54.297574192431284,20.720135445645063,34.09900115986295
2020-09-16,52.662770739848845,20.09628899452243,33.072340841149725
2020-09-17,52.421979065339976,20.004402088261653,32.92112311714489
2020-09-18,49.97860615194261,19.072002833547415,31.386679322056736
2020-09-21,49.73779818174098,18.98010970879592,31.23545136431946
2020-09-22,51.54050593425232,19.66802900089122,32.36755596858642
2020-09-23,47.7031407976127,18.203677663503985,29.95768185926881
2020-09-24,49.09713953913206,18.73563223357327,30.833116266991247
2020-09-25,51.21574907322479,19.544100699351535,32.16360791481876
2020-09-28,55.39776811175274,21.1399731154464,34.78992546521149
2020-09-29,55.85949678871087,21.316170318875876,35.07989213361805
2020-09-30,55.93458734095207,21.3448251241092,35.127049172694846
2020-10-01,59.40745368105943,22.670082504791164,37.3080172015737
2020-10-02,54.508497140672574,20.649318029638525,33.98245736810638
2020-10-05,57.94643531777524,22.66501816594958,36.12578535669629
2020-10-06,54.83365270903281,22.27807133725937,34.185170446239646
2020-10-07,57.71665788501236,23.621869769869214,35.98253426333251
2020-10-08,58.566407051185564,24.442138443635923,36.51229689352468
2020-10-09,61.17196650464485,25.72439869209018,38.136691578609074
2020-10-12,66.8772772719423,26.84142369255448,41.693577020178445
2020-10-13,66.88596249320722,26.80938851576629,41.698991683521776
2020-10-14,65.23419132173521,26.38449645670852,40.66922116404563
2020-10-15,63.885883443502465,26.176271538679714,39.828640018084485
2020-10-16,62.906108757858135,25.802801423075802,39.217815041579776
2020-10-19,59.78028792819769,25.38718983956712,37.269071659238115
2020-10-20,60.16612922919201,25.306257426557,37.50961829416103
2020-10-21,60.01007228697434,24.771768199670635,37.412327070515246
2020-10-22,60.040415153291384,24.85859822927869,37.43124384891007
2020-10-23,60.39159868139129,24.494413564016444,37.65018364541991
2020-10-26,57.638622487889755,22.9297368284627,35.93388433359626
2020-10-27,58.99994780899922,22.692844668219138,36.78258099770236
2020-10-28,52.07636160895391,20.434344805481434,32.46618107439774
2020-10-29,54.72527444559318,22.061406683626696,34.11760373810856
2020-10-30,50.918820390936524,20.987381302786396,32.456641095351245
2020-11-02,50.93616312941127,21.32544084483983,32.467695692334516
2020-11-03,53.96662575929245,22.594204481037487,34.100890990296385
2020-11-04,59.6228373888627,24.962290318320488,37.674986155303245
2020-11-05,67.48597406978975,28.254349355393433,42.64361191289795
2020-11-06,70.95742721515303,29.707742468435583,44.83718328450758
2020-11-09,68.24711730679509,28.57301715598862,43.12456958234518
2020-11-10,62.10966956381378,26.003452219408825,39.246386844451685
2020-11-11,68.87738808569895,28.836892591160225,43.52283044863751
2020-11-12,66.211363782148,27.72070833064114,41.83820031151581
2020-11-13,68.66794937619319,28.749206897229232,43.390488533583195
2020-11-16,73.73217523321539,30.869446081018012,46.590514688096256
2020-11-17,71.93604758711407,30.1174614101389,45.4555622577266
2020-11-18,70.40972704741198,29.478436866869238,44.49109783905448
2020-11-19,73.67780149358651,30.846681430193758,46.556156546527625
2020-11-20,72.4817336926027,30.345923784363737,45.80037504037464
2020-11-23,75.76188062991862,31.71922273694469,47.873062216342916
2020-11-24,76.98616312599613,32.231793027744594,48.64667226426922
2020-11-25,76.16258990035223,31.88698766695915,48.12626580203319
2020-11-27,78.78432265790963,32.984628388154064,49.78290861994662
2020-11-30,81.74633687714132,34.22473473172211,51.65457138523142
2020-12-01,86.08362884951646,36.04062854273979,54.395256367145166
2020-12-02,86.73805055188966,36.314615243820555,54.808777924595326
2020-12-03,86.86894677473747,36.36941755882928,54.89148974442049
2020-12-04,94.09979861450822,39.396757933389104,59.460581972917815
2020-12-07,95.33011141496982,39.91185293142094,60.23800250092411
2020-12-08,96.53223922627066,40.41514772146432,60.99761325799492
2020-12-09,88.27645546510628,36.958699151139214,55.78087832009769
2020-12-10,88.10528987958315,36.88703726409303,55.67272075250678
2020-12-11,85.06475693843986,35.614057491187864,53.75144290866308
2020-12-14,88.26839921609658,36.95532624177321,55.77578766887751
2020-12-15,91.94926730621928,38.4963950991612,58.10168593887119
2020-12-16,91.74590048940371,38.41125152423614,57.973180783069836
2020-12-17,92.23721285526348,38.616949247636725,58.28363542414926
2020-12-18,91.0330769228968,38.11281371764812,57.522755758440965
2020-12-21,89.24097740130033,37.362515501452016,56.3903486536814
2020-12-22,88.9109028981796,37.224323225901,56.18177836618926
2020-12-23,87.06422169542378,36.45117330001058,55.01488172399625
2020-12-24,89.57748026830636,37.503399139786225,56.602980950480486
2020-12-28,89.06796410674916,37.29008003416039,56.281023539977305
2020-12-29,88.38327799991033,37.00342253639052,55.84837825294339
2020-12-30,92.95267430861425,38.916491458176445,58.73572729917767
2020-12-31,93.94146599200934,39.330468822324164,59.36053340727054
2021-01-04,92.64455248992628,38.78749011190817,58.54102866084376
2021-01-05,98.01143427397794,41.03444223738062,61.93229961952955
2021-01-06,97.29047128184914,40.73259669787857,61.47673138533457
2021-01-07,108.01215047643791,45.22144158477446,68.25163732587589
2021-01-08,108.10276545423724,45.25937935295316,68.30889588960018
2021-01-11,112.03982345110559,46.90770722565939,70.79667761922897
2021-01-12,114.24093802198195,47.82924775188004,72.18753663593678
2021-01-13,114.54504359853821,47.956567618257885,72.37969745699573
2021-01-14,121.9982621698244,51.077006261070565,77.08930066917209
2021-01-15,114.25705052000133,47.835993570612054,72.19771793837714
2021-01-19,125.86479828192499,52.6958087398428,79.53252042978652
2021-01-20,124.81559661333033,52.25653953024261,78.86954194587744
2021-01-21,130.37177054317692,54.58274258883476,82.38042443739955
2021-01-22,123.21660942050316,51.58709164297914,77.85916030369945
2021-01-25,123.7462305574651,51.80882809764227,78.19382181724768
2021-01-26,117.97657791123473,49.393247915643556,74.54804457672604
2021-01-27,100.11992574598912,41.917204255477365,63.2646311638756
2021-01-28,106.13123021539089,44.433956794078526,67.06310541599713
2021-01-29,100.89522683062728,42.24179952142594,63.7545350146338
2021-02-01,112.81917642499495,47.23399889587613,71.28914181226754
2021-02-02,117.9544648147642,49.38398982666107,74.53407156504355
2021-02-03,110.65833121679393,46.32931794169293,69.9237285433255
2021-02-04,113.39309504913705,47.47428137725971,71.65179439919162
2021-02-05,110.93021179731142,46.44314617060675,70.09552675950374
2021-02-08,121.23297792576916,50.75660474526293,76.60572634493103
2021-02-09,119.68837635494403,50.10992648361628,75.62971035265679
2021-02-10,120.82017239944783,50.583775476406885,76.34487927407535
2021-02-11,133.41065183444957,55.85503086557199,84.30065862265977
2021-02-12,138.26601527706478,57.88782563286968,87.36870701637247
2021-02-16,140.71282167799055,58.912229945168356,88.91481587862539
2021-02-17,132.94545692481887,55.66026773625176,84.00670730220268
2021-02-18,128.94192893243394,53.9841108738797,81.47692394583987
2021-02-19,138.3465896495349,57.92155970132231,87.41962103690936
2021-02-22,123.26694315325406,51.60816486432784,77.89096561132287
2021-02-23,120.76576301269944,50.56099590120492,76.31049860750133
2021-02-24,132.14394332496627,55.324698077882246,83.5002400641411
2021-02-25,109.4077470877032,45.80573594752777,69.1334987955823
2021-02-26,116.9354800211425,48.95737151457971,73.89018677737772
2021-03-01,128.5573083952734,53.82308181301212,81.23388664591972
2021-03-02,116.45013260661442,48.75417113705189,73.58350132053508
2021-03-03,105.75662651881323,44.27712148335187,66.8263976425941
2021-03-04,90.56224382719665,37.91569004925098,57.225241732963326
2021-03-05,98.92974566091142,41.4189116193684,62.51257003778105
2021-03-08,83.13119776424688,34.80453436938368,52.52964907414515
2021-03-09,98.02351864749252,41.03950160142966,61.939935596359845
2021-03-10,92.79761527992396,38.851572902466025,58.63774727985957
2021-03-11,104.1254380946936,43.594191908209524,65.79566841220566
2021-03-12,100.95367622425371,42.266270526103526,63.79146851515307
2021-03-15,107.4482605752519,44.98535782832442,67.89532177380411
2021-03-16,111.70752100301543,46.76858217650057,70.58669951889944
2021-03-17,116.0574320556978,48.589759217233144,73.33535835272443
2021-03-18,101.82965665676673,42.63301720954202,64.3449904894932
2021-03-19,104.97124918172635,43.9483075932995,66.33012672364309
2021-03-22,111.7679547529613,46.79388397153818,70.62488691138587
2021-03-23,102.84075155460312,43.05633225935344,64.98388974263072
2021-03-24,98.48898685170613,41.23437915097913,62.23405960852498
2021-03-25,99.15386504246949,41.512743669526095,62.65418850089218
2021-03-26,113.90152991473573,47.687147776761236,71.9730685511977
2021-03-29,108.15961072748563,45.283178760633106,68.34481576487649
2021-03-30,107.34364816185753,44.9415597544921,67.82921839129314
2021-03-31,115.47300941367286,48.34507901921306,72.96606839754278
2021-04-01,128.16566537556898,53.65911264973256,80.9864119199359
2021-04-05,135.86359940834794,56.936108014887715,85.93230243874787
2021-04-06,135.54284859854053,54.8864089024194,85.72943091380762
2021-04-07,136.5451761973702,54.8864089024194,86.36339261319156
2021-04-08,140.80849527166637,54.8864089024194,89.0598972375405
2021-04-09,143.36109354214054,54.8864089024194,90.6743888860632
2021-04-12,142.7997742873152,54.8864089024194,90.31936034140224
2021-04-13,147.6912081238908,54.8864089024194,93.41314096869449
2021-04-14,142.50577584152887,54.8864089024194,90.13340940627431
2021-04-15,148.80042775023168,54.8864089024194,94.11471075498608
2021-04-16,149.4285745384856,54.8864089024194,94.51200701402253
2021-04-19,145.3523832331142,50.84213911685076,91.93385874195602
2021-04-20,142.17165952503578,48.41558532247889,89.92208433845897
2021-04-21,145.76671394037123,48.41558532247889,92.19591857108405
2021-04-22,140.46101344848756,45.124506553013326,88.84011862685009
2021-04-23,145.75331640771105,47.70270823049989,92.18744477211581
2021-04-26,148.64010572195212,50.15022441675039,94.01330875267121
2021-04-27,146.6888698497363,49.11655940707027,92.7791725172795
2021-04-28,145.17866367217445,46.8353816760992,91.82398294067289
2021-04-29,146.63541849831827,46.8353816760992,92.74536509781016
2021-04-30,143.88233762755843,46.8353816760992,91.00407030616098
2021-05-03,141.53016858074577,46.8353816760992,89.5163480406095
2021-05-04,134.07278164233512,46.8353816760992,84.79962897395052
2021-05-05,132.5091347886801,46.8353816760992,83.81063872990562
2021-05-06,135.4092148823331,46.8353816760992,85.64490898911878
2021-05-07,138.72361500791828,46.8353816760992,87.74123232542891
2021-05-10,128.29930976710125,46.8353816760992,81.14796853315023
2021-05-11,127.65781882281128,46.8353816760992,80.74223223530079
2021-05-12,117.94178935841344,46.8353816760992,74.59694544712285
2021-05-13,120.42759212143356,46.8353816760992,76.16918963736322
2021-05-14,128.25920257171927,46.8353816760992,81.12260115249389
2021-05-17,126.09415061850657,46.8353816760992,79.75322848719378
2021-05-18,123.4479831259076,46.8353816760992,78.07955528651435
2021-05-19,123.90236765192245,46.8353816760992,78.36694873614347
2021-05-20,131.06575614454678,46.8353816760992,82.8977168676745
2021-05-21,128.90070419133406,46.159360707820326,81.52834420237438
2021-05-24,135.3557742062399,49.390789206697505,85.61110832168048
2021-05-25,136.0106306572156,49.945134481211106,86.02529816240504
2021-05-26,137.38719244324514,50.269626034502714,86.89595906229171
2021-05-27,135.7834277188833,51.18903028712105,85.8815946855594
2021-05-28,137.1065168028452,52.43292077689617,86.71843466191464
2021-06-01,135.7700622121976,51.83801339370426,85.8731411426843
2021-06-02,136.4783806899161,52.987255419140126,86.32114515490925
2021-06-03,132.188362628223,50.1885018171461,83.60775370090326
2021-06-04,138.96419412826103,53.73090293846706,87.89339609718066
2021-06-07,140.1937033147733,52.608688142457204,88.67104776934812
2021-06-08,140.3540893950018,51.608159672482266,88.7724902838493
2021-06-09,140.51446479990548,50.97269549674688,88.87392604631941
2021-06-10,144.81782701763464,52.784455508018254,91.59575753913838
2021-06-11,145.96718586533197,53.39288182205799,92.32271496217945
2021-06-14,150.05674267738908,55.66435459190817,94.90931677712106
2021-06-15,147.27689876728334,54.13651339298046,93.15109464362854
2021-06-16,145.69989708226743,52.9737364882923,92.15365760873959
2021-06-17,151.13924196568337,54.50156173881555,95.5939862296935
2021-06-18,147.53081136833737,54.50156173881555,93.31169170216226
2021-06-21,150.23047291365367,54.50156173881555,95.01919933043524
2021-06-22,154.4269324285468,54.50156173881555,97.67341598431553
2021-06-23,154.69419986096167,54.50156173881555,97.84245983369328
2021-06-24,157.54082860319664,54.50156173881555,99.64292267343708
2021-06-25,157.0463689077743,54.50156173881555,99.33018209924477
2021-06-28,162.6059926760368,54.50156173881555,102.84658585404348
2021-06-29,164.4369283127564,54.50156173881555,104.00463345152825
2021-06-30,163.71523365302735,54.50156173881555,103.54816914439716
2021-07-01,163.79543736846645,54.50156173881555,103.5988971536788
2021-07-02,169.35509316270347,54.50156173881555,107.1153211645707
2021-07-06,171.62702646810254,54.50156173881555,108.55229516474739
2021-07-07,172.7229446397067,54.50156173881555,109.24545192035018
2021-07-08,169.72928464860408,54.50156173881555,107.35199335694924
2021-07-09,172.6026550795353,54.50156173881555,109.1693700344743
2021-07-12,174.767707032748,54.50156173881555,110.53874269977442
2021-07-13,174.67414848594802,54.50156173881555,110.47956789964873
2021-07-14,175.62301405803484,54.50156173881555,111.07971542753226
2021-07-15,171.98789514861673,54.50156173881555,108.78054082237503
2021-07-16,167.76470462035218,54.50156173881555,106.10941708274454
2021-07-19,163.74197534172362,54.50156173881555,103.56508298217841
2021-07-20,169.1412237050824,54.50156173881555,106.98005097450701
2021-07-21,173.00357757880727,59.49113700489151,109.42294931260301
2021-07-22,176.63874986484953,57.913247118708945,111.72215767791549
2021-07-23,182.5057162349344,59.06467982571061,115.43295240665518
2021-07-26,183.26750741472057,58.922521843361075,115.91477734241154
2021-07-27,177.2802194584898,55.65300562439568,112.12788047170282
2021-07-28,179.2180791486951,58.538710941027176,113.35355641218838
2021-07-29,180.10013853800305,61.765592061724014,113.91144972975854
2021-07-30,177.4005623952854,63.101834617211466,112.20399611773398
2021-08-02,177.34703631659357,64.26748647602162,112.17014143404728
2021-08-03,180.4342548544962,65.34784578113776,114.12277479757391
2021-08-04,181.32965839984018,67.67917744520425,114.68910815395708
2021-08-05,184.73762774755016,67.05368008715061,116.84461304242394
2021-08-06,182.33202869996916,66.28606387177207,115.32309686146522
2021-08-09,183.30764663607707,65.60374021008755,115.94016497916107
2021-08-10,180.56790992135328,63.18711599232704,114.20731022632489
2021-08-11,179.59229198524537,62.78909152747389,113.59024210862904
2021-08-12,181.4633561679966,60.58570987252691,114.77367059083227
2021-08-13,183.28087292140634,61.808232749281814,115.92323088528669
2021-08-16,183.6016450818634,61.140111471538084,116.12611591428904
2021-08-17,178.77703877871636,57.515205885988095,113.0746030013723
2021-08-18,173.5782623403184,54.95644604303497,109.78643140013911
2021-08-19,176.05067824600314,56.3353292860802,111.35020854344228
2021-08-20,181.4900658307184,57.47257078771955,114.79056417252039
2021-08-23,189.57557820673333,62.10676786578937,119.90456599415373
2021-08-24,191.44662103883488,62.16362211586641,121.08798097229483
2021-08-25,191.66042644450695,63.656225037644184,121.2232106501722
2021-08-26,188.41284317702548,63.514067055294646,119.16914827620651
2021-08-27,193.91909032114378,67.23849552492563,122.65179187575326
2021-08-30,200.34738662137886,67.86395934724386,126.71762190118496
2021-08-31,199.78609939252797,66.17233860375028,126.36261361261715
2021-09-01,200.88194283685831,65.33363221861849,127.0557231040026
2021-09-02,200.60128854710806,65.81696600503336,126.87821220768764
2021-09-03,202.40552519643072,67.15321414981005,128.01937297551535
2021-09-07,203.23407985769649,66.48508169348787,128.54342511346093
2021-09-08,201.14927432122218,63.897889136207,127.22480746556664
2021-09-09,198.9975558487207,64.75081467314727,125.86386808704847
2021-09-10,194.52043136875247,66.22919285382733,123.03213378482218
2021-09-13,194.07945505072263,68.04875242786196,122.75322088619234
2021-09-14,192.40887346825707,68.04875242786196,121.69659554711559
2021-09-15,196.67214984125394,69.07227425076874,124.39307316334033
2021-09-16,197.05970683384027,69.75460909103172,124.63819889859398
2021-09-17,190.09679026617675,66.45664338987089,120.23422715815838
2021-09-20,178.402836617491,61.552360677488956,112.83792405696275
2021-09-21,178.63002888049843,61.978812267380626,112.98162078177731
2021-09-22,183.8555683582423,65.76010057637788,116.28671972485384
2021-09-23,188.9607862498403,68.37570908011881,119.51571652596134
2021-09-24,189.49536381596945,68.16249446375144,119.85383123284106
2021-09-27,184.9247021398509,67.79288594535835,116.96293563455117
2021-09-28,169.5020923855967,60.03133063067267,107.20829663213472
2021-09-29,168.37944320062115,57.03188886744093,106.49823279078174
2021-09-30,166.4817120564475,56.918163599419145,105.29793773501464
2021-10-01,169.51543654163277,56.96080987626616,107.21673667094771
2021-10-04,159.0911526514654,52.62511996825773,100.62348638273114
2021-10-05,165.21207432390364,54.942243659094196,104.49490517812875
2021-10-06,168.47303377339566,55.52506679385466,106.55742784700058
2021-10-07,173.03035129347816,57.41570535906406,109.43988340647748
2021-10-08,170.37077559289418,55.908872106899324,107.75772965479874
2021-10-11,166.58862543460842,54.55842157818184,105.36555932598438
