rank,ticker,asset_type,price,market_cap,long_term_score,short_term_score,buy_now_score,valuation_score,quality_score,growth_score,revision_score,technical_score,relative_strength_score,rsi14,macd_hist,adx14,dist_20dma,dist_50dma,dist_200dma,rs_1m,rs_3m,rs_6m,rs_12m,forward_revenue_growth,forward_eps_growth,eps_revision_signal,forward_pe,ev_sales,ev_ebitda,fcf_yield,fcf_margin,roic_proxy,gross_margin,operating_margin,debt_to_equity,macd_hist_pct,volume_ratio_20d,as_of,scoring_version,universe_size,image_mentions,company_name,sector,scoring_fingerprint,data_retrieved_at,long_term_rating,entry_score,entry_quality,short_put_eligible
11,HUBB,Stock,458.8299865722656,24245391360,54.4,41.1,54.1,79.3,57.6,14.6,58.6,40.3,23.4,48.857119181166006,1.531334547789287,16.81999008999656,0.0098531391381149,-0.0328659131183716,-0.052748235864799,-0.0931373371470331,-0.0977543495068039,-0.5164464768024906,-0.6550501740238823,0.1008,0.1197,1.0,20.024727,4.715,19.362,0.0204497631998628,0.07966651163357,0.154830940906934,0.35338002,0.21666999,141.642,0.0033374770451017,0.7975745025420466,2026-09-22,2.2-universe-normalization,27,2,Hubbell Incorporated,Industrials,95acfecf52651414b4fb,2026-09-22T19:07:41.929496-04:00,HOLD,41.1,WAIT,False
12,PANW,Stock,374.5700073242188,306398265344,50.4,60.3,51.8,40.0,67.1,35.9,43.5,56.8,76.3,56.87912194561072,2.5468210303759413,16.24919787311113,0.0518054442676803,0.0563718128857007,0.5453029807477932,-0.0256689745324534,0.2872563866556386,0.8229171701618068,0.0920485108577837,0.1449,0.4025,0.7354471732195703,76.77078,26.446,194.613,0.0138402379375058,0.3693923960689105,0.0127375514577341,0.70383,0.05396,9.337,0.0067993191675153,1.1059058272264328,2026-09-22,2.2-universe-normalization,27,2,"Palo Alto Networks, Inc.",Technology,95acfecf52651414b4fb,2026-09-22T19:07:41.929496-04:00,HOLD,60.3,FAIR,False
13,SPCX,Stock,154.72000122070312,2038310240256,54.5,61.4,51.2,18.5,43.6,91.8,93.3,58.9,58.1,61.33388110857617,0.3451788851004869,27.297145621155725,0.0520553904481502,0.1454716493606256,,0.0572564207456039,-0.0091836455089941,,,1.4167,11.084201,1.0,88.75886,171.108,668.646,,,-0.0449359923364974,0.51875,-0.01804,31.211,0.0022309907082284,0.6522923477005559,2026-09-22,2.2-universe-normalization,27,0,Space Exploration Technologies Corp.,Industrials,95acfecf52651414b4fb,2026-09-22T19:07:41.929496-04:00,HOLD,61.4,FAIR,False
14,AXTI,Stock,77.79000091552734,5100940288,51.5,61.1,50.8,27.6,33.5,82.2,88.8,42.5,69.5,59.222305290727554,1.8676350935312007,15.740146537716186,0.2040025228209416,0.2152826793023248,0.3465256892164678,0.027326776222204,-0.0018199454071752,-0.2531807001308878,16.216837379591684,1.1135,1.5922,1.0,34.573334,38.911,363.15,-0.008707610262463,-0.3538949398051135,-0.073049061647768,0.32184,0.21902001,10.667,0.024008678127659,0.8797787117079968,2026-09-22,2.2-universe-normalization,27,0,"AXT, Inc.",Technology,95acfecf52651414b4fb,2026-09-22T19:07:41.929496-04:00,HOLD,61.1,FAIR,False
15,AMZN,Stock,254.97999572753903,2750293999616,48.5,48.8,50.8,63.3,56.6,12.9,43.2,44.5,51.1,49.21923987805605,-0.0568025626260086,11.571279090817097,-0.003088728029979,-0.0049770828536095,0.060058460844335,-0.0864468597638869,0.0888664353099661,-0.2469685902191786,-0.6056046832142841,0.1441,-0.186,0.95,24.544542,3.76,17.266,0.0011704657729135,0.0041500681415152,0.1324511328950458,0.5077,0.13689,45.617,-0.0002227726236481,1.2175609091899229,2026-09-22,2.2-universe-normalization,27,2,"Amazon.com, Inc.",Consumer Cyclical,95acfecf52651414b4fb,2026-09-22T19:07:41.929496-04:00,HOLD,48.8,WAIT,False
16,GEV,Stock,950.280029296875,253091479552,50.4,40.8,49.5,63.4,57.7,35.0,18.8,47.4,41.2,50.37815363118331,5.608041905830159,11.341248136764412,0.0220086798729624,-0.0291029783747989,0.0501079882249171,-0.0792002233828915,-0.0821169560457776,-0.3831662842463551,-0.1811982560279356,0.13949999,0.65690005,-0.0999999999999999,37.54529,5.902,62.177,0.062120326373017,0.3800644396949709,0.1091123330714846,0.2057,0.07466,28.364,0.0059014624457378,0.9167015554865904,2026-09-22,2.2-universe-normalization,27,3,GE Vernova Inc.,Industrials,95acfecf52651414b4fb,2026-09-22T19:07:41.929496-04:00,HOLD,40.8,WAIT,False
17,CRWD,Stock,250.05999755859372,256045137920,45.4,64.4,48.0,24.7,55.1,37.2,59.6,49.3,88.1,64.8865873769514,3.242538132060268,22.466014114755804,0.1279485773075248,0.1932017066693736,0.6877077388912858,0.2304010958955571,0.4686741194678805,0.9597219629461748,0.2832040145587183,0.2259,0.2785,0.9894176931690928,155.71234,46.545,2350.364,0.0077931004205338,0.36977979942968,-0.1753753811214883,0.75185996,-0.02259,15.958,0.0129670405651366,0.6828055889636592,2026-09-22,2.2-universe-normalization,27,2,"CrowdStrike Holdings, Inc.",Technology,95acfecf52651414b4fb,2026-09-22T19:07:41.929496-04:00,HOLD,64.4,FAIR,False
18,AAOI,Stock,107.0,9084973056,49.0,42.1,47.1,49.9,23.8,91.3,45.9,45.8,35.5,48.48568471911487,0.923433147946196,11.949105111630418,0.0183880912258846,-0.0474155588033148,0.0104200730874002,-0.2150995797024275,-0.2745607469896748,-0.3429733782207739,1.983802600494932,1.5647999,5.7676,0.084090909090909,23.25076,15.086,-280.027,-0.0976392672308658,-1.4884140742229055,-0.0577443154291156,0.28916,-0.12884,17.994,0.0086302163359457,1.119385669266613,2026-09-22,2.2-universe-normalization,27,1,"Applied Optoelectronics, Inc.",Technology,95acfecf52651414b4fb,2026-09-22T19:07:41.929496-04:00,HOLD,42.1,WAIT,False
19,APLD,Stock,28.540000915527344,8114031104,42.9,45.4,45.2,53.5,15.2,78.7,47.0,64.7,28.1,54.72983374871128,0.4671793168012522,16.401740612235574,0.0838112147144489,0.0309762787634821,-0.1161103625809401,-0.0234548418511424,-0.3698400729265689,-0.4133948579897811,-0.3135705714683643,1.3614999,0.7449,0.3333333333333333,-113.02971,22.494,-128.477,-0.6114640992137859,-8.116063533595051,-0.0243103739538597,0.25879,-0.48219,136.231,0.0163692817734662,0.8228683229186177,2026-09-22,2.2-universe-normalization,27,1,Applied Digital Corporation,Technology,95acfecf52651414b4fb,2026-09-22T19:07:41.929496-04:00,AVOID,45.4,WAIT,False
20,NBIS,Stock,236.1199951171875,59950440448,39.9,51.4,42.9,36.9,29.7,54.8,51.2,49.9,56.3,56.55373500282428,1.19321977835959,10.772508047220612,0.0765022147088188,0.1099306873664216,0.45687591117897,0.0051998383431049,-0.1424413604368513,0.6081561523007268,0.6704801522595101,2.625,-1.3786,0.873015873015873,-71.92202,48.679,255.676,-0.160376642709399,-7.095159132872045,-0.0601264622993222,0.7426,-0.00223,98.596,0.0050534465654524,1.0316530021725316,2026-09-22,2.2-universe-normalization,27,1,Nebius Group N.V.,Communication Services,95acfecf52651414b4fb,2026-09-22T19:07:41.929496-04:00,AVOID,51.4,WAIT,False
21,VST,Stock,140.41000366210938,47126540288,41.2,24.7,41.5,75.9,46.4,9.0,14.3,23.5,17.9,45.05632801623571,-0.17100142357801,11.100044733905394,-0.0148402460902172,-0.041629293627639,-0.0977424293689378,-0.0398111180158306,-0.134216820236065,-0.5294431794017438,-1.0386964160156644,0.0644,0.0959,0.2831168831168831,13.5457535,3.634,10.504,0.0007877726600153,0.0019323860859916,0.0619616656300741,0.38309,0.13766,373.28,-0.0012178720826011,1.0425829272586822,2026-09-22,2.2-universe-normalization,27,2,Vistra Corp.,Utilities,95acfecf52651414b4fb,2026-09-22T19:07:41.929496-04:00,AVOID,24.7,WAIT,False
22,IREN,Stock,48.54999923706055,19131547648,38.4,48.6,40.9,34.8,24.6,57.7,43.3,60.8,45.5,62.34497022921177,0.6129052728760875,16.31011859754412,0.1413928102443804,0.1930476221093719,0.0648219814859913,0.0869305182820623,-0.1130355531779206,-0.3087846775984936,-0.4506553554219592,1.6919,-0.16409999,0.6761904761904761,-12.190406,29.074,536.035,-0.2205413465565125,-5.967829771456173,-0.0489370746249191,0.68924004,-1.0247,187.297,0.0126242076726589,0.8227778706325699,2026-09-22,2.2-universe-normalization,27,1,IREN Limited,Financial Services,95acfecf52651414b4fb,2026-09-22T19:07:41.929496-04:00,AVOID,48.6,WAIT,False
23,CEG,Stock,263.4599914550781,93345824768,38.2,32.9,40.4,63.2,34.5,7.1,32.4,32.7,25.7,43.50992539789768,-3.2133341512085143,21.295087086962205,-0.0483612682275458,-0.0288400309617659,-0.0947902783859722,-0.1068547163750419,-0.0239421018085185,-0.5483025059009187,-0.9064823577426864,0.0361,0.0921,0.8697916666666666,19.880188,3.748,14.74,-0.0709739817551129,-0.2118683955357923,0.0608518487396802,0.22107,0.086619996,76.419,-0.0121966683953089,0.8452017411072059,2026-09-22,2.2-universe-normalization,27,2,Constellation Energy Corporation,Utilities,95acfecf52651414b4fb,2026-09-22T19:07:41.929496-04:00,AVOID,32.9,WAIT,False
24,AVAV,Stock,156.14999389648438,7935652864,39.4,33.2,39.4,51.6,35.2,36.3,18.2,47.4,25.4,50.020313010665376,1.7969845437363987,16.757297979613522,0.0358655156545957,-0.0118689995661315,-0.2413952216471202,-0.0977366163437985,0.0471444764755037,-0.7033326725024514,-1.1465437489666206,0.1523,0.3652,-0.7,34.93632,4.203,38.468,-0.0032663822932061,-0.0129432303376765,-0.0139894461611692,0.26471,-0.02269,19.354,0.0115080666921297,0.5905677891841228,2026-09-22,2.2-universe-normalization,27,2,"AeroVironment, Inc.",Industrials,95acfecf52651414b4fb,2026-09-22T19:07:41.929496-04:00,AVOID,33.2,WAIT,False
25,RKLB,Stock,71.9800033569336,46024806400,39.1,45.5,39.2,26.8,26.4,55.7,40.2,74.0,31.4,57.202211883956295,1.286046564729833,16.81170879331089,0.1069163504194998,0.0345581408164841,-0.1086252612345272,-0.0804640302314627,-0.2435513149027069,-0.4018206674342778,-0.2009524539248248,0.42180002,0.6811,0.4285714285714286,1579.8948,51.551,-263.42,-0.0054745180199171,-0.3275888287027707,-0.2062711808023433,0.37264,-0.24572,3.828,0.017866719988225,1.1645632184037156,2026-09-22,2.2-universe-normalization,27,1,Rocket Lab Corporation,Industrials,95acfecf52651414b4fb,2026-09-22T19:07:41.929496-04:00,AVOID,45.5,WAIT,False
26,KTOS,Stock,46.970001220703125,8807814144,44.4,28.5,38.9,39.5,39.5,41.5,52.0,28.5,14.1,38.0142592487315,0.0385703224794551,17.495312054591505,-0.038839294125037,-0.0925985752202337,-0.3313398154907195,-0.2507492044484523,-0.0756733343609221,-0.8991122285717075,-1.1255975005642695,0.2349,0.357,0.8878968253968254,42.653084,5.174,90.545,-0.0134298365140435,-0.0776929435048763,0.011284156430183,0.23002,-0.00174,5.65,0.0008211692884192,1.7370465427358708,2026-09-22,2.2-universe-normalization,27,2,"Kratos Defense & Security Solutions, Inc.",Industrials,95acfecf52651414b4fb,2026-09-22T19:07:41.929496-04:00,AVOID,28.5,WAIT,False
27,MP,Stock,51.040000915527344,9090305024,43.1,32.1,37.3,26.2,24.3,82.3,57.5,37.9,16.6,47.07512625810829,-0.5460148453367275,17.21874391916939,-0.0407457317356581,0.0027977934246934,-0.107462915111573,-0.2223756052880819,-0.133726197919326,-0.502392131476509,-1.0100480326541097,0.7775,28.8671,0.5666666666666667,58.404182,21.256,217.516,-0.0476275397642806,-1.0401273462278615,-0.0609800939961663,0.42326,-0.1472,41.402,-0.0106977828280292,1.0935236118430314,2026-09-22,2.2-universe-normalization,27,2,MP Materials Corp.,Basic Materials,95acfecf52651414b4fb,2026-09-22T19:07:41.929496-04:00,AVOID,32.1,WAIT,False
