Symbol,SignalDate,TradeStartDate,ExpireDate,Score,BreakoutLevel,Target,TargetReturnPct,Stop,CupLowDate,LeftRimDate,RightRimDate,HandleLowDate,CupDepthPct,HandleDepthPctOfCup,CupWidthDays,HandleWidthDays,VolumeNote,CandidateJson
AAL,2024-02-21,2024-02-22,2024-02-26,62.08,15.15,23.09,52.41,14.49,2023-10-31,2023-07-19,2024-02-15,2024-02-20,42.23,8.31,146,3,volume condition PASS: handle avg volume 0.75x cup avg; handle avg 0.75x cup avg; latest day 0.92x handle avg,"{""score"": 62.08, ""status"": ""near breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 3912, ""bottom_idx"": 3985, ""right_rim_idx"": 4058, ""handle_low_idx"": 4060, ""last_idx"": 4061, ""left_rim_date"": ""2023-07-19"", ""bottom_date"": ""2023-10-31"", ""right_rim_date"": ""2024-02-15"", ""handle_low_date"": ""2024-02-20"", ""last_date"": ""2024-02-21"", ""left_rim_price"": 18.8, ""bottom_price"": 10.86, ""right_rim_price"": 15.15, ""handle_low_price"": 14.49, ""last_close"": 14.79, ""cup_depth_pct"": 42.23, ""handle_depth_pct_of_cup"": 8.31, ""right_rim_gap_pct"": 19.41, ""cup_width_weeks"": 146, ""handle_width_weeks"": 3, ""breakout_level"": 15.15, ""projected_target"": 23.09, ""volume_note"": ""volume condition PASS: handle avg volume 0.75x cup avg; handle avg 0.75x cup avg; latest day 0.92x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""right rim is below the left rim"", ""handle avg volume 0.75x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
AAL,2024-02-21,2024-02-22,2024-02-26,60.26,15.15,23.01,51.88,14.49,2023-10-23,2023-07-19,2024-02-15,2024-02-20,41.81,8.4,146,3,volume condition PASS: handle avg volume 0.75x cup avg; handle avg 0.75x cup avg; latest day 0.92x handle avg,"{""score"": 60.26, ""status"": ""near breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 3912, ""bottom_idx"": 3979, ""right_rim_idx"": 4058, ""handle_low_idx"": 4060, ""last_idx"": 4061, ""left_rim_date"": ""2023-07-19"", ""bottom_date"": ""2023-10-23"", ""right_rim_date"": ""2024-02-15"", ""handle_low_date"": ""2024-02-20"", ""last_date"": ""2024-02-21"", ""left_rim_price"": 18.8, ""bottom_price"": 10.94, ""right_rim_price"": 15.15, ""handle_low_price"": 14.49, ""last_close"": 14.79, ""cup_depth_pct"": 41.81, ""handle_depth_pct_of_cup"": 8.4, ""right_rim_gap_pct"": 19.41, ""cup_width_weeks"": 146, ""handle_width_weeks"": 3, ""breakout_level"": 15.15, ""projected_target"": 23.01, ""volume_note"": ""volume condition PASS: handle avg volume 0.75x cup avg; handle avg 0.75x cup avg; latest day 0.92x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""right rim is below the left rim"", ""handle avg volume 0.75x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
AAL,2024-02-22,2024-02-23,2024-02-27,79.22,15.84,21.62,36.49,13.87,2023-10-23,2023-06-16,2024-01-26,2024-02-01,34.57,34.08,153,18,volume condition PASS: handle avg volume 0.96x cup avg; handle avg 0.96x cup avg; latest day 1.16x handle avg,"{""score"": 79.22, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 3891, ""bottom_idx"": 3979, ""right_rim_idx"": 4044, ""handle_low_idx"": 4048, ""last_idx"": 4062, ""left_rim_date"": ""2023-06-16"", ""bottom_date"": ""2023-10-23"", ""right_rim_date"": ""2024-01-26"", ""handle_low_date"": ""2024-02-01"", ""last_date"": ""2024-02-22"", ""left_rim_price"": 16.72, ""bottom_price"": 10.94, ""right_rim_price"": 15.84, ""handle_low_price"": 13.87, ""last_close"": 15.24, ""cup_depth_pct"": 34.57, ""handle_depth_pct_of_cup"": 34.08, ""right_rim_gap_pct"": 5.26, ""cup_width_weeks"": 153, ""handle_width_weeks"": 18, ""breakout_level"": 15.84, ""projected_target"": 21.62, ""volume_note"": ""volume condition PASS: handle avg volume 0.96x cup avg; handle avg 0.96x cup avg; latest day 1.16x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""right rim is below the left rim"", ""handle avg volume 0.96x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
AAL,2024-02-22,2024-02-23,2024-02-27,77.31,15.84,21.7,36.99,13.87,2023-10-31,2023-06-16,2024-01-26,2024-02-01,35.05,33.62,153,18,volume condition PASS: handle avg volume 0.96x cup avg; handle avg 0.96x cup avg; latest day 1.16x handle avg,"{""score"": 77.31, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 3891, ""bottom_idx"": 3985, ""right_rim_idx"": 4044, ""handle_low_idx"": 4048, ""last_idx"": 4062, ""left_rim_date"": ""2023-06-16"", ""bottom_date"": ""2023-10-31"", ""right_rim_date"": ""2024-01-26"", ""handle_low_date"": ""2024-02-01"", ""last_date"": ""2024-02-22"", ""left_rim_price"": 16.72, ""bottom_price"": 10.86, ""right_rim_price"": 15.84, ""handle_low_price"": 13.87, ""last_close"": 15.24, ""cup_depth_pct"": 35.05, ""handle_depth_pct_of_cup"": 33.62, ""right_rim_gap_pct"": 5.26, ""cup_width_weeks"": 153, ""handle_width_weeks"": 18, ""breakout_level"": 15.84, ""projected_target"": 21.7, ""volume_note"": ""volume condition PASS: handle avg volume 0.96x cup avg; handle avg 0.96x cup avg; latest day 1.16x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""right rim is below the left rim"", ""handle avg volume 0.96x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
AAL,2024-02-22,2024-02-23,2024-02-27,75.78,15.28,21.06,37.83,14.41,2023-10-23,2023-06-16,2024-02-09,2024-02-13,34.57,13.32,163,8,volume condition PASS: handle avg volume 0.89x cup avg; handle avg 0.89x cup avg; latest day 1.26x handle avg,"{""score"": 75.78, ""status"": ""near breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 3891, ""bottom_idx"": 3979, ""right_rim_idx"": 4054, ""handle_low_idx"": 4056, ""last_idx"": 4062, ""left_rim_date"": ""2023-06-16"", ""bottom_date"": ""2023-10-23"", ""right_rim_date"": ""2024-02-09"", ""handle_low_date"": ""2024-02-13"", ""last_date"": ""2024-02-22"", ""left_rim_price"": 16.72, ""bottom_price"": 10.94, ""right_rim_price"": 15.18, ""handle_low_price"": 14.41, ""last_close"": 15.24, ""cup_depth_pct"": 34.57, ""handle_depth_pct_of_cup"": 13.32, ""right_rim_gap_pct"": 9.21, ""cup_width_weeks"": 163, ""handle_width_weeks"": 8, ""breakout_level"": 15.28, ""projected_target"": 21.06, ""volume_note"": ""volume condition PASS: handle avg volume 0.89x cup avg; handle avg 0.89x cup avg; latest day 1.26x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""right rim is below the left rim"", ""handle avg volume 0.89x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
AAL,2024-02-22,2024-02-23,2024-02-27,75.19,15.28,21.06,37.83,14.49,2023-10-23,2023-06-16,2024-02-15,2024-02-20,34.57,11.42,167,4,volume condition PASS: handle avg volume 0.85x cup avg; handle avg 0.85x cup avg; latest day 1.31x handle avg,"{""score"": 75.19, ""status"": ""near breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 3891, ""bottom_idx"": 3979, ""right_rim_idx"": 4058, ""handle_low_idx"": 4060, ""last_idx"": 4062, ""left_rim_date"": ""2023-06-16"", ""bottom_date"": ""2023-10-23"", ""right_rim_date"": ""2024-02-15"", ""handle_low_date"": ""2024-02-20"", ""last_date"": ""2024-02-22"", ""left_rim_price"": 16.72, ""bottom_price"": 10.94, ""right_rim_price"": 15.15, ""handle_low_price"": 14.49, ""last_close"": 15.24, ""cup_depth_pct"": 34.57, ""handle_depth_pct_of_cup"": 11.42, ""right_rim_gap_pct"": 9.39, ""cup_width_weeks"": 167, ""handle_width_weeks"": 4, ""breakout_level"": 15.28, ""projected_target"": 21.06, ""volume_note"": ""volume condition PASS: handle avg volume 0.85x cup avg; handle avg 0.85x cup avg; latest day 1.31x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""right rim is below the left rim"", ""handle avg volume 0.85x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
AAL,2024-02-22,2024-02-23,2024-02-27,73.71,15.28,21.14,38.35,14.41,2023-10-31,2023-06-16,2024-02-09,2024-02-13,35.05,13.14,163,8,volume condition PASS: handle avg volume 0.89x cup avg; handle avg 0.89x cup avg; latest day 1.26x handle avg,"{""score"": 73.71, ""status"": ""near breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 3891, ""bottom_idx"": 3985, ""right_rim_idx"": 4054, ""handle_low_idx"": 4056, ""last_idx"": 4062, ""left_rim_date"": ""2023-06-16"", ""bottom_date"": ""2023-10-31"", ""right_rim_date"": ""2024-02-09"", ""handle_low_date"": ""2024-02-13"", ""last_date"": ""2024-02-22"", ""left_rim_price"": 16.72, ""bottom_price"": 10.86, ""right_rim_price"": 15.18, ""handle_low_price"": 14.41, ""last_close"": 15.24, ""cup_depth_pct"": 35.05, ""handle_depth_pct_of_cup"": 13.14, ""right_rim_gap_pct"": 9.21, ""cup_width_weeks"": 163, ""handle_width_weeks"": 8, ""breakout_level"": 15.28, ""projected_target"": 21.14, ""volume_note"": ""volume condition PASS: handle avg volume 0.89x cup avg; handle avg 0.89x cup avg; latest day 1.26x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""right rim is below the left rim"", ""handle avg volume 0.89x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
AAL,2024-02-22,2024-02-23,2024-02-27,73.18,15.28,21.14,38.35,14.49,2023-10-31,2023-06-16,2024-02-15,2024-02-20,35.05,11.26,167,4,volume condition PASS: handle avg volume 0.85x cup avg; handle avg 0.85x cup avg; latest day 1.31x handle avg,"{""score"": 73.18, ""status"": ""near breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 3891, ""bottom_idx"": 3985, ""right_rim_idx"": 4058, ""handle_low_idx"": 4060, ""last_idx"": 4062, ""left_rim_date"": ""2023-06-16"", ""bottom_date"": ""2023-10-31"", ""right_rim_date"": ""2024-02-15"", ""handle_low_date"": ""2024-02-20"", ""last_date"": ""2024-02-22"", ""left_rim_price"": 16.72, ""bottom_price"": 10.86, ""right_rim_price"": 15.15, ""handle_low_price"": 14.49, ""last_close"": 15.24, ""cup_depth_pct"": 35.05, ""handle_depth_pct_of_cup"": 11.26, ""right_rim_gap_pct"": 9.39, ""cup_width_weeks"": 167, ""handle_width_weeks"": 4, ""breakout_level"": 15.28, ""projected_target"": 21.14, ""volume_note"": ""volume condition PASS: handle avg volume 0.85x cup avg; handle avg 0.85x cup avg; latest day 1.31x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""right rim is below the left rim"", ""handle avg volume 0.85x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
AAL,2024-02-22,2024-02-23,2024-02-27,68.01,15.28,23.22,51.96,14.49,2023-10-31,2023-07-19,2024-02-15,2024-02-20,42.23,8.31,146,4,volume condition PASS: handle avg volume 0.82x cup avg; handle avg 0.82x cup avg; latest day 1.31x handle avg,"{""score"": 68.01, ""status"": ""near breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 3912, ""bottom_idx"": 3985, ""right_rim_idx"": 4058, ""handle_low_idx"": 4060, ""last_idx"": 4062, ""left_rim_date"": ""2023-07-19"", ""bottom_date"": ""2023-10-31"", ""right_rim_date"": ""2024-02-15"", ""handle_low_date"": ""2024-02-20"", ""last_date"": ""2024-02-22"", ""left_rim_price"": 18.8, ""bottom_price"": 10.86, ""right_rim_price"": 15.15, ""handle_low_price"": 14.49, ""last_close"": 15.24, ""cup_depth_pct"": 42.23, ""handle_depth_pct_of_cup"": 8.31, ""right_rim_gap_pct"": 19.41, ""cup_width_weeks"": 146, ""handle_width_weeks"": 4, ""breakout_level"": 15.28, ""projected_target"": 23.22, ""volume_note"": ""volume condition PASS: handle avg volume 0.82x cup avg; handle avg 0.82x cup avg; latest day 1.31x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""right rim is below the left rim"", ""handle avg volume 0.82x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
AAL,2024-02-22,2024-02-23,2024-02-27,66.2,15.28,23.14,51.44,14.49,2023-10-23,2023-07-19,2024-02-15,2024-02-20,41.81,8.4,146,4,volume condition PASS: handle avg volume 0.82x cup avg; handle avg 0.82x cup avg; latest day 1.31x handle avg,"{""score"": 66.2, ""status"": ""near breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 3912, ""bottom_idx"": 3979, ""right_rim_idx"": 4058, ""handle_low_idx"": 4060, ""last_idx"": 4062, ""left_rim_date"": ""2023-07-19"", ""bottom_date"": ""2023-10-23"", ""right_rim_date"": ""2024-02-15"", ""handle_low_date"": ""2024-02-20"", ""last_date"": ""2024-02-22"", ""left_rim_price"": 18.8, ""bottom_price"": 10.94, ""right_rim_price"": 15.15, ""handle_low_price"": 14.49, ""last_close"": 15.24, ""cup_depth_pct"": 41.81, ""handle_depth_pct_of_cup"": 8.4, ""right_rim_gap_pct"": 19.41, ""cup_width_weeks"": 146, ""handle_width_weeks"": 4, ""breakout_level"": 15.28, ""projected_target"": 23.14, ""volume_note"": ""volume condition PASS: handle avg volume 0.82x cup avg; handle avg 0.82x cup avg; latest day 1.31x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""right rim is below the left rim"", ""handle avg volume 0.82x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
AAL,2024-02-23,2024-02-26,2024-02-28,78.55,15.84,21.62,36.49,13.87,2023-10-23,2023-06-16,2024-01-26,2024-02-01,34.57,34.08,153,19,volume condition PASS: handle avg volume 0.95x cup avg; handle avg 0.95x cup avg; latest day 0.76x handle avg,"{""score"": 78.55, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 3891, ""bottom_idx"": 3979, ""right_rim_idx"": 4044, ""handle_low_idx"": 4048, ""last_idx"": 4063, ""left_rim_date"": ""2023-06-16"", ""bottom_date"": ""2023-10-23"", ""right_rim_date"": ""2024-01-26"", ""handle_low_date"": ""2024-02-01"", ""last_date"": ""2024-02-23"", ""left_rim_price"": 16.72, ""bottom_price"": 10.94, ""right_rim_price"": 15.84, ""handle_low_price"": 13.87, ""last_close"": 15.13, ""cup_depth_pct"": 34.57, ""handle_depth_pct_of_cup"": 34.08, ""right_rim_gap_pct"": 5.26, ""cup_width_weeks"": 153, ""handle_width_weeks"": 19, ""breakout_level"": 15.84, ""projected_target"": 21.62, ""volume_note"": ""volume condition PASS: handle avg volume 0.95x cup avg; handle avg 0.95x cup avg; latest day 0.76x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""right rim is below the left rim"", ""handle avg volume 0.95x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
AAL,2024-02-23,2024-02-26,2024-02-28,76.64,15.84,21.7,36.99,13.87,2023-10-31,2023-06-16,2024-01-26,2024-02-01,35.05,33.62,153,19,volume condition PASS: handle avg volume 0.95x cup avg; handle avg 0.95x cup avg; latest day 0.76x handle avg,"{""score"": 76.64, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 3891, ""bottom_idx"": 3985, ""right_rim_idx"": 4044, ""handle_low_idx"": 4048, ""last_idx"": 4063, ""left_rim_date"": ""2023-06-16"", ""bottom_date"": ""2023-10-31"", ""right_rim_date"": ""2024-01-26"", ""handle_low_date"": ""2024-02-01"", ""last_date"": ""2024-02-23"", ""left_rim_price"": 16.72, ""bottom_price"": 10.86, ""right_rim_price"": 15.84, ""handle_low_price"": 13.87, ""last_close"": 15.13, ""cup_depth_pct"": 35.05, ""handle_depth_pct_of_cup"": 33.62, ""right_rim_gap_pct"": 5.26, ""cup_width_weeks"": 153, ""handle_width_weeks"": 19, ""breakout_level"": 15.84, ""projected_target"": 21.7, ""volume_note"": ""volume condition PASS: handle avg volume 0.95x cup avg; handle avg 0.95x cup avg; latest day 0.76x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""right rim is below the left rim"", ""handle avg volume 0.95x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
AAL,2024-02-23,2024-02-26,2024-02-28,74.15,15.29,21.07,37.8,14.41,2023-10-23,2023-06-16,2024-02-09,2024-02-13,34.57,13.32,163,9,volume condition PASS: handle avg volume 0.87x cup avg; handle avg 0.87x cup avg; latest day 0.83x handle avg,"{""score"": 74.15, ""status"": ""near breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 3891, ""bottom_idx"": 3979, ""right_rim_idx"": 4054, ""handle_low_idx"": 4056, ""last_idx"": 4063, ""left_rim_date"": ""2023-06-16"", ""bottom_date"": ""2023-10-23"", ""right_rim_date"": ""2024-02-09"", ""handle_low_date"": ""2024-02-13"", ""last_date"": ""2024-02-23"", ""left_rim_price"": 16.72, ""bottom_price"": 10.94, ""right_rim_price"": 15.18, ""handle_low_price"": 14.41, ""last_close"": 15.13, ""cup_depth_pct"": 34.57, ""handle_depth_pct_of_cup"": 13.32, ""right_rim_gap_pct"": 9.21, ""cup_width_weeks"": 163, ""handle_width_weeks"": 9, ""breakout_level"": 15.29, ""projected_target"": 21.07, ""volume_note"": ""volume condition PASS: handle avg volume 0.87x cup avg; handle avg 0.87x cup avg; latest day 0.83x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""right rim is below the left rim"", ""handle avg volume 0.87x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
AAL,2024-02-23,2024-02-26,2024-02-28,73.4,15.29,21.07,37.8,14.49,2023-10-23,2023-06-16,2024-02-15,2024-02-20,34.57,11.42,167,5,volume condition PASS: handle avg volume 0.83x cup avg; handle avg 0.83x cup avg; latest day 0.87x handle avg,"{""score"": 73.4, ""status"": ""near breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 3891, ""bottom_idx"": 3979, ""right_rim_idx"": 4058, ""handle_low_idx"": 4060, ""last_idx"": 4063, ""left_rim_date"": ""2023-06-16"", ""bottom_date"": ""2023-10-23"", ""right_rim_date"": ""2024-02-15"", ""handle_low_date"": ""2024-02-20"", ""last_date"": ""2024-02-23"", ""left_rim_price"": 16.72, ""bottom_price"": 10.94, ""right_rim_price"": 15.15, ""handle_low_price"": 14.49, ""last_close"": 15.13, ""cup_depth_pct"": 34.57, ""handle_depth_pct_of_cup"": 11.42, ""right_rim_gap_pct"": 9.39, ""cup_width_weeks"": 167, ""handle_width_weeks"": 5, ""breakout_level"": 15.29, ""projected_target"": 21.07, ""volume_note"": ""volume condition PASS: handle avg volume 0.83x cup avg; handle avg 0.83x cup avg; latest day 0.87x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""right rim is below the left rim"", ""handle avg volume 0.83x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
AAL,2024-02-23,2024-02-26,2024-02-28,72.08,15.29,21.15,38.33,14.41,2023-10-31,2023-06-16,2024-02-09,2024-02-13,35.05,13.14,163,9,volume condition PASS: handle avg volume 0.87x cup avg; handle avg 0.87x cup avg; latest day 0.83x handle avg,"{""score"": 72.08, ""status"": ""near breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 3891, ""bottom_idx"": 3985, ""right_rim_idx"": 4054, ""handle_low_idx"": 4056, ""last_idx"": 4063, ""left_rim_date"": ""2023-06-16"", ""bottom_date"": ""2023-10-31"", ""right_rim_date"": ""2024-02-09"", ""handle_low_date"": ""2024-02-13"", ""last_date"": ""2024-02-23"", ""left_rim_price"": 16.72, ""bottom_price"": 10.86, ""right_rim_price"": 15.18, ""handle_low_price"": 14.41, ""last_close"": 15.13, ""cup_depth_pct"": 35.05, ""handle_depth_pct_of_cup"": 13.14, ""right_rim_gap_pct"": 9.21, ""cup_width_weeks"": 163, ""handle_width_weeks"": 9, ""breakout_level"": 15.29, ""projected_target"": 21.15, ""volume_note"": ""volume condition PASS: handle avg volume 0.87x cup avg; handle avg 0.87x cup avg; latest day 0.83x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""right rim is below the left rim"", ""handle avg volume 0.87x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
AAL,2024-02-23,2024-02-26,2024-02-28,71.38,15.29,21.15,38.33,14.49,2023-10-31,2023-06-16,2024-02-15,2024-02-20,35.05,11.26,167,5,volume condition PASS: handle avg volume 0.83x cup avg; handle avg 0.83x cup avg; latest day 0.87x handle avg,"{""score"": 71.38, ""status"": ""near breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 3891, ""bottom_idx"": 3985, ""right_rim_idx"": 4058, ""handle_low_idx"": 4060, ""last_idx"": 4063, ""left_rim_date"": ""2023-06-16"", ""bottom_date"": ""2023-10-31"", ""right_rim_date"": ""2024-02-15"", ""handle_low_date"": ""2024-02-20"", ""last_date"": ""2024-02-23"", ""left_rim_price"": 16.72, ""bottom_price"": 10.86, ""right_rim_price"": 15.15, ""handle_low_price"": 14.49, ""last_close"": 15.13, ""cup_depth_pct"": 35.05, ""handle_depth_pct_of_cup"": 11.26, ""right_rim_gap_pct"": 9.39, ""cup_width_weeks"": 167, ""handle_width_weeks"": 5, ""breakout_level"": 15.29, ""projected_target"": 21.15, ""volume_note"": ""volume condition PASS: handle avg volume 0.83x cup avg; handle avg 0.83x cup avg; latest day 0.87x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""right rim is below the left rim"", ""handle avg volume 0.83x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
AAL,2024-02-23,2024-02-26,2024-02-28,66.22,15.29,23.23,51.93,14.49,2023-10-31,2023-07-19,2024-02-15,2024-02-20,42.23,8.31,146,5,volume condition PASS: handle avg volume 0.80x cup avg; handle avg 0.80x cup avg; latest day 0.87x handle avg,"{""score"": 66.22, ""status"": ""near breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 3912, ""bottom_idx"": 3985, ""right_rim_idx"": 4058, ""handle_low_idx"": 4060, ""last_idx"": 4063, ""left_rim_date"": ""2023-07-19"", ""bottom_date"": ""2023-10-31"", ""right_rim_date"": ""2024-02-15"", ""handle_low_date"": ""2024-02-20"", ""last_date"": ""2024-02-23"", ""left_rim_price"": 18.8, ""bottom_price"": 10.86, ""right_rim_price"": 15.15, ""handle_low_price"": 14.49, ""last_close"": 15.13, ""cup_depth_pct"": 42.23, ""handle_depth_pct_of_cup"": 8.31, ""right_rim_gap_pct"": 19.41, ""cup_width_weeks"": 146, ""handle_width_weeks"": 5, ""breakout_level"": 15.29, ""projected_target"": 23.23, ""volume_note"": ""volume condition PASS: handle avg volume 0.80x cup avg; handle avg 0.80x cup avg; latest day 0.87x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""right rim is below the left rim"", ""handle avg volume 0.80x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
AAL,2024-02-23,2024-02-26,2024-02-28,64.4,15.29,23.15,51.41,14.49,2023-10-23,2023-07-19,2024-02-15,2024-02-20,41.81,8.4,146,5,volume condition PASS: handle avg volume 0.80x cup avg; handle avg 0.80x cup avg; latest day 0.87x handle avg,"{""score"": 64.4, ""status"": ""near breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 3912, ""bottom_idx"": 3979, ""right_rim_idx"": 4058, ""handle_low_idx"": 4060, ""last_idx"": 4063, ""left_rim_date"": ""2023-07-19"", ""bottom_date"": ""2023-10-23"", ""right_rim_date"": ""2024-02-15"", ""handle_low_date"": ""2024-02-20"", ""last_date"": ""2024-02-23"", ""left_rim_price"": 18.8, ""bottom_price"": 10.94, ""right_rim_price"": 15.15, ""handle_low_price"": 14.49, ""last_close"": 15.13, ""cup_depth_pct"": 41.81, ""handle_depth_pct_of_cup"": 8.4, ""right_rim_gap_pct"": 19.41, ""cup_width_weeks"": 146, ""handle_width_weeks"": 5, ""breakout_level"": 15.29, ""projected_target"": 23.15, ""volume_note"": ""volume condition PASS: handle avg volume 0.80x cup avg; handle avg 0.80x cup avg; latest day 0.87x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""right rim is below the left rim"", ""handle avg volume 0.80x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
AAL,2024-02-26,2024-02-27,2024-02-29,79.46,15.84,21.62,36.49,13.87,2023-10-23,2023-06-16,2024-01-26,2024-02-01,34.57,34.08,153,20,volume condition PASS: handle avg volume 0.94x cup avg; handle avg 0.94x cup avg; latest day 0.79x handle avg,"{""score"": 79.46, ""status"": ""awaiting breakout"", ""scanner_bucket"": ""Cup and Handle Pattern in Force"", ""left_rim_idx"": 3891, ""bottom_idx"": 3979, ""right_rim_idx"": 4044, ""handle_low_idx"": 4048, ""last_idx"": 4064, ""left_rim_date"": ""2023-06-16"", ""bottom_date"": ""2023-10-23"", ""right_rim_date"": ""2024-01-26"", ""handle_low_date"": ""2024-02-01"", ""last_date"": ""2024-02-26"", ""left_rim_price"": 16.72, ""bottom_price"": 10.94, ""right_rim_price"": 15.84, ""handle_low_price"": 13.87, ""last_close"": 15.28, ""cup_depth_pct"": 34.57, ""handle_depth_pct_of_cup"": 34.08, ""right_rim_gap_pct"": 5.26, ""cup_width_weeks"": 153, ""handle_width_weeks"": 20, ""breakout_level"": 15.84, ""projected_target"": 21.62, ""volume_note"": ""volume condition PASS: handle avg volume 0.94x cup avg; handle avg 0.94x cup avg; latest day 0.79x handle avg"", ""notes"": [""daily cup has a declining left side, rising right side, and rounded U-shape fit"", ""daily handle remains in the upper half of the cup"", ""right rim is below the left rim"", ""handle avg volume 0.94x cup avg"", ""no daily close above the handle/rim resistance yet""]}"
