rank,ticker,asset_type,price,market_cap,long_term_score,short_term_score,buy_now_score,valuation_score,quality_score,growth_score,revision_score,technical_score,relative_strength_score,rsi14,macd_hist,adx14,dist_20dma,dist_50dma,dist_200dma,rs_1m,rs_3m,rs_6m,rs_12m,forward_revenue_growth,forward_eps_growth,eps_revision_signal,forward_pe,ev_sales,ev_ebitda,fcf_yield,fcf_margin,roic_proxy,gross_margin,operating_margin,debt_to_equity,macd_hist_pct,volume_ratio_20d,as_of,scoring_version,universe_size,image_mentions,company_name,sector,scoring_fingerprint,data_retrieved_at,long_term_rating,entry_score,entry_quality,short_put_eligible
13,SOXL,ETF,123.2699966430664,19311783936,41.9,52.9,49.8,,,,,57.6,54.0,48.62192842977933,1.485048731601303,18.43662711402505,0.00227250694496,-0.1401463362212237,0.1281838838061528,-0.1086241559308348,-0.3910528279788734,0.9461992383808048,2.933577809272573,,,,,,,,,,,,,0.0120471223496608,0.9542919908418376,2026-09-08,2.2-universe-normalization,27,0,Direxion Daily Semiconductor Bull 3X Shares,Thematic ETF,95acfecf52651414b4fb,2026-09-08T18:50:52.550657-04:00,AVOID,52.9,WAIT,False
14,AXTI,Stock,69.55999755859375,4561272320,51.8,55.5,49.5,29.0,33.5,80.2,88.9,46.6,52.1,52.82621835119395,-0.8576669276876625,15.633812486697009,-0.0002587330576044,0.105970235797566,0.2666294763366648,-0.2022758130903117,-0.207807019845666,0.4382505966417668,20.63829192914936,1.1128,1.5645,1.0,31.248875,29.556,275.84,-0.009737853143572,-0.3538949398051135,-0.073049061647768,0.32184,0.21902001,10.667,-0.0123298872597746,1.4714795698638905,2026-09-08,2.2-universe-normalization,27,0,"AXT, Inc.",Technology,95acfecf52651414b4fb,2026-09-08T18:50:52.550657-04:00,HOLD,55.5,FAIR,False
15,IREN,Stock,46.93000030517578,18493173760,45.6,58.0,48.0,36.8,24.6,83.5,65.4,66.9,53.0,60.39063963582194,0.6463638474096295,14.480068629730614,0.1297068645739567,0.1668875528468778,0.0280287388045121,0.1506942546867726,-0.1811846346664344,-0.1574007591557161,0.0663787835455531,1.5553999,0.8914,0.8666666666666667,-177.09435,27.652,509.831,-0.2281543089767626,-5.967829771456173,-0.0489370746249191,0.68924004,-1.0247,187.297,0.0137729350779131,1.082810610039409,2026-09-08,2.2-universe-normalization,27,1,IREN Limited,Financial Services,95acfecf52651414b4fb,2026-09-08T18:50:52.550657-04:00,HOLD,58.0,FAIR,False
16,NBIS,Stock,243.8800048828125,66300055552,39.9,66.9,47.0,33.3,29.0,54.8,58.4,52.6,90.3,58.486471139828254,0.7882881471418992,10.149171249718098,0.0765214151611977,0.1441729422930242,0.5678053750193717,0.3098864852954561,0.14466054321027,1.2030890831460623,1.9967973945395552,2.582,-1.243,0.9444444444444444,-81.36114,47.382,248.866,-0.1450172294419739,-7.095159132872045,-0.0601264622993222,0.7426,-0.00223,98.596,0.0032322787082142,1.1887071897446388,2026-09-08,2.2-universe-normalization,27,1,Nebius Group N.V.,Communication Services,95acfecf52651414b4fb,2026-09-08T18:50:52.550657-04:00,AVOID,66.9,GOOD,False
17,VST,Stock,151.72000122070312,50922573824,39.7,45.3,46.6,74.6,45.1,7.1,10.9,71.6,35.5,60.22998209027523,1.8013112249492402,15.616636032708607,0.0660558390688212,0.0154825682979529,-0.035897789941968,0.0916117938107099,0.0602027472413024,-0.4358553799222208,-0.9170129032583724,0.0498,0.0793,0.2831168831168831,14.636862,3.783,10.935,0.000729047988193,0.0019323860859916,0.0619616656300741,0.38309,0.13766,373.28,0.0118726022307956,1.7114217998048933,2026-09-08,2.2-universe-normalization,27,2,Vistra Corp.,Utilities,95acfecf52651414b4fb,2026-09-08T18:50:52.550657-04:00,AVOID,45.3,WAIT,False
18,GEV,Stock,971.3099975585938,258692464640,44.7,42.6,46.5,61.1,57.7,10.5,8.8,44.7,53.4,50.36311963804762,1.8368270544989256,14.92461437208168,0.0003151249074915,-0.0420246394047493,0.0942370931737925,-0.0067504384919952,0.0665899279030832,-0.1942732801554078,-0.0557901864192423,0.1399,-0.19319999,0.0952380952380952,38.428883,6.064,63.878,0.0607753508934986,0.3800644396949709,0.1091123330714846,0.2057,0.07466,28.364,0.0018910822076534,0.8354873765088705,2026-09-08,2.2-universe-normalization,27,3,GE Vernova Inc.,Industrials,95acfecf52651414b4fb,2026-09-08T18:50:52.550657-04:00,AVOID,42.6,WAIT,False
19,CEG,Stock,299.04998779296875,105955622912,38.2,55.5,46.2,57.2,33.2,11.0,37.0,74.9,49.9,66.91489644322432,1.9260473236461275,18.066816052118,0.0680839758132676,0.1207148521348877,0.0127535352906671,0.1221926150341725,0.2207815775340089,-0.4369470860296522,-0.7311135947871913,0.0361,0.101,0.8697916666666666,22.414768,4.166,16.382,-0.0625273551503954,-0.2118683955357923,0.0608518487396802,0.22107,0.086619996,76.419,0.0064405530923462,1.3908151465340353,2026-09-08,2.2-universe-normalization,27,2,Constellation Energy Corporation,Utilities,95acfecf52651414b4fb,2026-09-08T18:50:52.550657-04:00,AVOID,55.5,FAIR,False
20,AAOI,Stock,111.5500030517578,9471296512,49.4,37.7,46.0,49.9,23.8,94.9,43.6,35.1,33.7,47.38779480301937,-1.3335865823893966,14.893302097410253,-0.0707651108175029,-0.0477954371126442,0.0940173562231356,-0.1650964621630067,-0.4067747490434603,-0.3572840223154879,2.9215867516349583,1.5647999,5.7676,0.084090909090909,24.23946,14.64,-271.756,-0.0936566721225673,-1.4884140742229055,-0.0577443154291156,0.28916,-0.12884,17.994,-0.0119550564402103,1.2661378890190451,2026-09-08,2.2-universe-normalization,27,1,"Applied Optoelectronics, Inc.",Technology,95acfecf52651414b4fb,2026-09-08T18:50:52.550657-04:00,HOLD,37.7,WAIT,False
21,APLD,Stock,28.309999465942383,8048640512,42.6,48.0,45.9,53.5,16.1,76.7,45.9,59.9,38.9,51.23358624051151,0.1216746458032258,21.68342639172676,0.0164622851231539,-0.0256376936334288,-0.1215713218587914,-0.0186976614923291,-0.2826397701831296,-0.3183364399021681,0.3098893328024559,1.274,0.7378,0.3333333333333333,-113.24,21.626,-123.521,-0.6164318946290144,-8.116063533595051,-0.0243103739538597,0.25879,-0.48219,136.231,0.0042979388236867,1.2641414789798109,2026-09-08,2.2-universe-normalization,27,1,Applied Digital Corporation,Technology,95acfecf52651414b4fb,2026-09-08T18:50:52.550657-04:00,AVOID,48.0,WAIT,False
22,QTUM,ETF,148.91000366210938,5561583104,49.1,43.7,45.5,,,,,43.4,51.4,49.94958250359792,-0.3201248361071699,17.404165280255583,-0.0108473749565053,-0.0024331046983274,0.1385665844127417,-0.0172040519123921,-0.028470237639744,-0.0278906409995184,-0.1496379004840662,,,,,,,,,,,,,-0.0021497873093439,0.8167260986391218,2026-09-08,2.2-universe-normalization,27,0,Defiance Quantum ETF,Thematic ETF,95acfecf52651414b4fb,2026-09-08T18:50:52.550657-04:00,HOLD,43.7,WAIT,False
23,CRWD,Stock,210.0200042724609,215046799360,42.3,56.3,43.9,24.7,52.7,37.2,42.8,47.8,77.3,51.656346348679975,-0.1354816011536805,20.194741593534395,0.0010295558928279,0.0422386797590235,0.4697236763932624,-0.0080750588252989,0.3011313194013613,0.5693974010304306,0.2832738080639259,0.2245,0.2764,0.8403945027792196,130.89436,39.666,2003.019,0.0092788429213476,0.36977979942968,-0.1753753811214883,0.75185996,-0.02259,15.958,-0.0006450890315092,0.7618121581381398,2026-09-08,2.2-universe-normalization,27,2,"CrowdStrike Holdings, Inc.",Technology,95acfecf52651414b4fb,2026-09-08T18:50:52.550657-04:00,AVOID,56.3,FAIR,False
24,MP,Stock,55.369998931884766,9861484544,43.3,43.5,40.5,24.0,24.3,82.3,62.3,52.8,32.0,52.43097711649674,-0.5488967756064584,21.690795173071397,-0.0196790264686426,0.0770319856895094,-0.0392915539504369,0.0957949909210715,-0.0124365070724377,-0.4474490678868129,-0.8500756209475822,0.7924,1091.4814,0.5666666666666667,62.571335,23.194,237.35,-0.0439030109582657,-1.0401273462278615,-0.0609800939961663,0.42326,-0.1472,41.402,-0.0099132524145738,0.965181638673908,2026-09-08,2.2-universe-normalization,27,2,MP Materials Corp.,Basic Materials,95acfecf52651414b4fb,2026-09-08T18:50:52.550657-04:00,AVOID,43.5,WAIT,False
25,KTOS,Stock,48.20000076293945,9048168448,45.4,24.5,38.4,40.8,40.0,43.5,53.0,18.1,11.0,36.95590190512201,-1.1722716435238736,21.44482463916573,-0.1320475974724685,-0.0793585112923433,-0.3258840142263849,-0.1944000896675455,-0.1391338708562485,-0.8444410479625698,-0.9845550959640162,0.2352,0.3669,0.8878968253968254,43.13624,5.079,88.883,-0.0130730881813043,-0.0776929435048763,0.011284156430183,0.23002,-0.00174,5.65,-0.0243209880698844,0.8862503286904859,2026-09-08,2.2-universe-normalization,27,2,"Kratos Defense & Security Solutions, Inc.",Industrials,95acfecf52651414b4fb,2026-09-08T18:50:52.550657-04:00,HOLD,24.5,WAIT,False
26,RKLB,Stock,65.87000274658203,42118004736,39.6,27.8,34.6,29.8,26.4,55.7,40.2,33.2,17.0,40.93796259624459,-0.3016760839387813,21.378918911718536,-0.0728541697685198,-0.116337063149459,-0.1723732936917702,-0.1923113283525698,-0.3944686095067603,-0.4441746812499317,-0.2913128458996601,0.42060003,0.72080004,0.4285714285714286,1445.7859,47.171,-241.04,-0.005982325933513,-0.3275888287027707,-0.2062711808023433,0.37264,-0.24572,3.828,-0.0045798705231484,1.4442150655523744,2026-09-08,2.2-universe-normalization,27,1,Rocket Lab Corporation,Industrials,95acfecf52651414b4fb,2026-09-08T18:50:52.550657-04:00,AVOID,27.8,WAIT,False
27,AVAV,Stock,148.77999877929688,7561388544,37.8,20.0,33.9,47.3,35.8,34.3,17.1,24.6,11.3,42.92739623882773,-1.7031819331971132,16.115755672582686,-0.0819902833916538,-0.0653125334680694,-0.2975692358106629,-0.1907892184122714,-0.1684453469078813,-0.7111089187974193,-1.070181903140277,0.15359999,0.3644,-0.2,33.883327,3.792,38.512,-0.0332462090179821,-0.1271660129543304,-0.0139894461611692,0.25325,0.02812,18.971,-0.0114476538995248,1.5591082289912572,2026-09-08,2.2-universe-normalization,27,2,"AeroVironment, Inc.",Industrials,95acfecf52651414b4fb,2026-09-08T18:50:52.550657-04:00,AVOID,20.0,WAIT,False
