Date,Equity,Cash,PositionValue,OpenPositions,OpenWatches
2020-04-21,95352.44155135466,0.0,95352.44155135466,1,0
2020-04-22,95767.4318436027,0.0,95767.4318436027,1,0
2020-04-23,97456.91809014889,0.0,97456.91809014889,1,0
2020-04-24,97694.00930308444,0.0,97694.00930308444,1,0
2020-04-27,98642.49031906624,0.0,98642.49031906624,1,0
2020-04-28,95915.6122382952,0.0,95915.6122382952,1,0
2020-04-29,93425.8447311663,0.0,93425.8447311663,1,0
2020-04-30,93692.60300017092,0.0,93692.60300017092,1,0
2020-05-01,94730.01419510237,0.0,94730.01419510237,1,0
2020-05-04,96419.4939880797,0.0,96419.4939880797,1,0
2020-05-05,97249.43585116259,0.0,97249.43585116259,1,0
2020-05-06,97160.50567221294,0.0,97160.50567221294,1,0
2020-05-07,96864.09970784587,0.0,96864.09970784587,1,0
2020-05-08,98820.35067696554,0.0,98820.35067696554,1,0
2020-05-11,99976.32683907136,0.0,99976.32683907136,1,0
2020-05-12,99442.80384749328,0.0,99442.80384749328,1,0
2020-05-13,101073.00761045227,0.0,101073.00761045227,1,0
2020-05-14,97618.52836164794,0.0,97618.52836164794,1,0
2020-05-15,96814.50403112396,0.0,96814.50403112396,1,0
2020-05-18,96069.97515195968,0.0,96069.97515195968,1,0
2020-05-19,94581.00129002637,0.0,94581.00129002637,1,0
2020-05-20,96189.08221891866,0.0,96189.08221891866,1,0
2020-05-21,95653.0616961901,0.0,95653.0616961901,1,0
2020-05-22,96397.5647610789,0.0,96397.5647610789,1,0
2020-05-26,93419.5783157991,0.0,93419.5783157991,1,0
2020-05-27,99107.50222358125,0.0,99107.50222358125,1,0
2020-05-28,95474.3881886139,95474.3881886139,0.0,0,1
2020-05-29,95474.3881886139,95474.3881886139,0.0,0,0
2020-06-01,95474.3881886139,95474.3881886139,0.0,0,1
2020-06-02,95474.3881886139,95474.3881886139,0.0,0,1
2020-06-03,95474.3881886139,95474.3881886139,0.0,0,1
2020-06-04,95474.3881886139,95474.3881886139,0.0,0,0
2020-06-05,95474.3881886139,95474.3881886139,0.0,0,0
2020-06-08,95474.3881886139,95474.3881886139,0.0,0,1
2020-06-09,95474.3881886139,95474.3881886139,0.0,0,1
2020-06-10,95474.3881886139,95474.3881886139,0.0,0,1
2020-06-11,95474.3881886139,95474.3881886139,0.0,0,0
2020-06-12,95474.3881886139,95474.3881886139,0.0,0,0
2020-06-15,95474.3881886139,95474.3881886139,0.0,0,1
2020-06-16,95474.3881886139,95474.3881886139,0.0,0,1
2020-06-17,95474.3881886139,95474.3881886139,0.0,0,1
2020-06-18,95474.3881886139,95474.3881886139,0.0,0,0
2020-06-19,95474.3881886139,95474.3881886139,0.0,0,0
2020-06-22,95474.3881886139,95474.3881886139,0.0,0,1
2020-06-23,95474.3881886139,95474.3881886139,0.0,0,1
2020-06-24,95474.3881886139,95474.3881886139,0.0,0,1
2020-06-25,95474.3881886139,95474.3881886139,0.0,0,0
2020-06-26,95474.3881886139,95474.3881886139,0.0,0,0
2020-06-29,95474.3881886139,95474.3881886139,0.0,0,1
2020-06-30,95474.3881886139,95474.3881886139,0.0,0,1
2020-07-01,95474.3881886139,95474.3881886139,0.0,0,1
2020-07-02,95474.3881886139,95474.3881886139,0.0,0,0
2020-07-06,95474.3881886139,95474.3881886139,0.0,0,1
2020-07-07,95474.3881886139,95474.3881886139,0.0,0,1
2020-07-08,95474.3881886139,95474.3881886139,0.0,0,1
2020-07-09,95474.3881886139,95474.3881886139,0.0,0,0
2020-07-10,95474.3881886139,95474.3881886139,0.0,0,0
2020-07-13,93256.88493704218,0.0,93256.88493704218,1,0
2020-07-14,96213.68294970317,0.0,96213.68294970317,1,0
2020-07-15,95768.839043422,0.0,95768.839043422,1,0
2020-07-16,95768.839043422,0.0,95768.839043422,1,0
2020-07-17,95716.53992588312,0.0,95716.53992588312,1,0
2020-07-20,94722.21413223851,0.0,94722.21413223851,1,0
2020-07-21,95088.51993370129,0.0,95088.51993370129,1,0
2020-07-22,95533.35721564837,0.0,95533.35721564837,1,0
2020-07-23,96344.50692339231,0.0,96344.50692339231,1,0
2020-07-24,95795.02503602889,0.0,95795.02503602889,1,0
2020-07-27,96737.00534179604,0.0,96737.00534179604,1,0
2020-07-28,97574.34104214686,0.0,97574.34104214686,1,0
2020-07-29,98463.97586003657,0.0,98463.97586003657,1,0
2020-07-30,97783.65675031584,0.0,97783.65675031584,1,0
2020-07-31,97992.96583415076,0.0,97992.96583415076,1,0
2020-08-03,98843.00038292742,0.0,98843.00038292742,1,0
2020-08-04,100158.79186066674,0.0,100158.79186066674,1,0
2020-08-05,98895.64396583833,0.0,98895.64396583833,1,0
2020-08-06,98606.1539423339,0.0,98606.1539423339,1,0
2020-08-07,99579.86480833049,0.0,99579.86480833049,1,0
2020-08-10,99316.70651278262,0.0,99316.70651278262,1,0
2020-08-11,98027.20039266134,0.0,98027.20039266134,1,0
2020-08-12,99579.86480833049,0.0,99579.86480833049,1,0
2020-08-13,99211.43921996304,0.0,99211.43921996304,1,0
2020-08-14,99421.94730826591,0.0,99421.94730826591,1,0
2020-08-17,100132.46013271017,0.0,100132.46013271017,1,0
2020-08-18,100474.59373912551,0.0,100474.59373912551,1,0
2020-08-19,99843.02972821242,0.0,99843.02972821242,1,0
2020-08-20,99921.9520444073,0.0,99921.9520444073,1,0
2020-08-21,99527.20797675142,0.0,99527.20797675142,1,0
2020-08-24,100685.154822101,0.0,100685.154822101,1,0
2020-08-25,101948.29609259532,0.0,101948.29609259532,1,0
2020-08-26,101921.97098897284,0.0,101921.97098897284,1,0
2020-08-27,102027.23165745835,0.0,102027.23165745835,1,0
2020-08-28,100421.97002921683,0.0,100421.97002921683,1,0
2020-08-31,100948.28662031256,0.0,100948.28662031256,1,0
2020-09-01,99553.54632904207,0.0,99553.54632904207,1,0
2020-09-02,100658.81646981035,0.0,100658.81646981035,1,0
2020-09-03,98448.24969093747,0.0,98448.24969093747,1,0
2020-09-04,97711.41176287073,0.0,97711.41176287073,1,0
2020-09-08,92500.80994281547,0.0,92500.80994281547,1,0
2020-09-09,94237.6838405013,0.0,94237.6838405013,1,0
2020-09-10,91316.62411018639,0.0,91316.62411018639,1,0
2020-09-11,90711.35208122541,0.0,90711.35208122541,1,0
2020-09-14,91027.12746234788,0.0,91027.12746234788,1,0
2020-09-15,90974.48387943697,0.0,90974.48387943697,1,0
2020-09-16,91553.46392644584,0.0,91553.46392644584,1,0
2020-09-17,91579.78240573425,0.0,91579.78240573425,1,0
2020-09-18,90921.87341819644,0.0,90921.87341819644,1,0
2020-09-21,92211.3596653155,0.0,92211.3596653155,1,0
2020-09-22,92500.80994281547,0.0,92500.80994281547,1,0
2020-09-23,89106.05733131351,0.0,89106.05733131351,1,0
2020-09-24,91132.40800383562,0.0,91132.40800383562,1,0
2020-09-25,92421.88100228652,0.0,92421.88100228652,1,0
2020-09-28,93316.63643041786,0.0,93316.63643041786,1,0
2020-09-29,93369.26014032653,0.0,93369.26014032653,1,0
2020-09-30,93974.51892061936,0.0,93974.51892061936,1,0
2020-10-01,94395.59471623179,0.0,94395.59471623179,1,0
2020-10-02,97053.50939966699,0.0,97053.50939966699,1,0
2020-10-05,98978.18159720539,0.0,98978.18159720539,1,0
2020-10-06,96091.8578594828,0.0,96091.8578594828,1,0
2020-10-07,96952.38089312131,0.0,96952.38089312131,1,0
2020-10-08,101739.0288642392,0.0,101739.0288642392,1,0
2020-10-09,102527.86191795676,0.0,102527.86191795676,1,0
2020-10-12,101272.91475512863,0.0,101272.91475512863,1,0
2020-10-13,98960.27050572143,0.0,98960.27050572143,1,0
2020-10-14,99623.58147476512,0.0,99623.58147476512,1,0
2020-10-15,100089.69558387568,0.0,100089.69558387568,1,0
2020-10-16,99265.04034719021,0.0,99265.04034719021,1,0
2020-10-19,98530.00138657133,0.0,98530.00138657133,1,0
2020-10-20,98834.7712280401,0.0,98834.7712280401,1,0
2020-10-21,98261.09173972472,0.0,98261.09173972472,1,0
2020-10-22,98440.36230351217,0.0,98440.36230351217,1,0
2020-10-23,98476.2148958035,0.0,98476.2148958035,1,0
2020-10-26,96683.44843928215,0.0,96683.44843928215,1,0
2020-10-27,95069.97535354081,0.0,95069.97535354081,1,0
2020-10-28,92255.34919807,0.0,92255.34919807,1,0
2020-10-29,96183.41272991631,0.0,96183.41272991631,1,0
2020-10-30,93138.26109606346,0.0,93138.26109606346,1,0
2020-11-02,95228.41553079768,0.0,95228.41553079768,1,0
2020-11-03,96039.25733232766,0.0,96039.25733232766,1,0
2020-11-04,94453.59357283774,0.0,94453.59357283774,1,0
2020-11-05,96976.22180266872,0.0,96976.22180266872,1,0
2020-11-06,98309.5946105514,0.0,98309.5946105514,1,0
2020-11-09,95732.93661536537,0.0,95732.93661536537,1,0
2020-11-10,98651.93517108374,0.0,98651.93517108374,1,0
2020-11-11,98778.09585154905,0.0,98778.09585154905,1,0
2020-11-12,97462.74056778224,0.0,97462.74056778224,1,0
2020-11-13,99228.55676143829,0.0,99228.55676143829,1,0
2020-11-16,101625.03951546566,0.0,101625.03951546566,1,0
2020-11-17,101589.02727422646,0.0,101589.02727422646,1,0
2020-11-18,101787.18963017761,0.0,101787.18963017761,1,0
2020-11-19,101985.4052024447,0.0,101985.4052024447,1,0
2020-11-20,101012.39808154106,0.0,101012.39808154106,1,0
2020-11-23,103589.04847439624,0.0,103589.04847439624,1,0
2020-11-24,104435.94052881966,0.0,104435.94052881966,1,0
2020-11-25,101570.97173845636,0.0,101570.97173845636,1,0
2020-11-27,102850.31478098399,0.0,102850.31478098399,1,0
2020-11-30,101462.874196092,0.0,101462.874196092,1,0
2020-12-01,99210.53163499157,0.0,99210.53163499157,1,0
2020-12-02,98868.17586979755,0.0,98868.17586979755,1,0
2020-12-03,99030.3411891712,0.0,99030.3411891712,1,0
2020-12-04,99210.53163499157,0.0,99210.53163499157,1,0
2020-12-07,99660.9925448808,0.0,99660.9925448808,1,0
2020-12-08,101066.45825621951,0.0,101066.45825621951,1,0
2020-12-09,103913.37911314356,0.0,103913.37911314356,1,0
2020-12-10,101462.874196092,0.0,101462.874196092,1,0
2020-12-11,101552.94661200963,0.0,101552.94661200963,1,0
2020-12-14,99841.19819536289,0.0,99841.19819536289,1,0
2020-12-15,101661.05175670484,0.0,101661.05175670484,1,0
2020-12-16,99246.57428555416,0.0,99246.57428555416,1,0
2020-12-17,99570.90492430147,0.0,99570.90492430147,1,0
2020-12-18,100255.61645468953,0.0,100255.61645468953,1,0
2020-12-21,100579.939491106,0.0,100579.939491106,1,0
2020-12-22,99751.10297245269,0.0,99751.10297245269,1,0
2020-12-23,99300.61925557091,0.0,99300.61925557091,1,0
2020-12-24,99967.30565951225,0.0,99967.30565951225,1,0
2020-12-28,100219.58900878865,0.0,100219.58900878865,1,0
2020-12-29,98579.84986995856,98579.84986995856,0.0,0,1
2020-12-30,98579.84986995856,98579.84986995856,0.0,0,1
2020-12-31,98579.84986995856,98579.84986995856,0.0,0,0
2021-01-04,98579.84986995856,98579.84986995856,0.0,0,1
2021-01-05,98579.84986995856,98579.84986995856,0.0,0,1
2021-01-06,106042.39378799377,0.0,106042.39378799377,1,0
2021-01-07,111912.98208208254,0.0,111912.98208208254,1,0
2021-01-08,109402.46345529196,0.0,109402.46345529196,1,0
2021-01-11,111268.28785362412,0.0,111268.28785362412,1,0
2021-01-12,113505.77333224234,0.0,113505.77333224234,1,0
2021-01-13,111275.89563068925,0.0,111275.89563068925,1,0
2021-01-14,113285.81706319943,0.0,113285.81706319943,1,0
2021-01-15,109804.43954670201,0.0,109804.43954670201,1,0
2021-01-19,110889.07363021954,0.0,110889.07363021954,1,0
2021-01-20,109015.60047936229,0.0,109015.60047936229,1,0
2021-01-21,109607.21099944793,0.0,109607.21099944793,1,0
2021-01-22,108583.27523061163,0.0,108583.27523061163,1,0
2021-01-25,106216.83315026907,0.0,106216.83315026907,1,0
2021-01-26,104093.12969470488,0.0,104093.12969470488,1,0
2021-01-27,100748.24143532032,0.0,100748.24143532032,1,0
2021-01-28,104176.54890193163,0.0,104176.54890193163,1,0
2021-01-29,100475.20145790464,0.0,100475.20145790464,1,0
2021-02-01,100839.2411026389,0.0,100839.2411026389,1,0
2021-02-02,103213.2909600466,0.0,103213.2909600466,1,0
2021-02-03,104199.28345296379,0.0,104199.28345296379,1,0
2021-02-04,106945.00121990085,0.0,106945.00121990085,1,0
2021-02-05,106489.87312768477,0.0,106489.87312768477,1,0
2021-02-08,108386.04668335755,0.0,108386.04668335755,1,0
2021-02-09,108507.44331272003,0.0,108507.44331272003,1,0
2021-02-10,108735.00052958475,0.0,108735.00052958475,1,0
2021-02-11,107862.71493804498,0.0,107862.71493804498,1,0
2021-02-12,107877.91000444526,0.0,107877.91000444526,1,0
2021-02-16,112762.47848864354,0.0,112762.47848864354,1,0
2021-02-17,112405.9919870278,0.0,112405.9919870278,1,0
2021-02-18,111298.62335247808,0.0,111298.62335247808,1,0
2021-02-19,113748.51195702069,0.0,113748.51195702069,1,0
2021-02-22,117768.41628523098,0.0,117768.41628523098,1,0
2021-02-23,120885.74732775081,0.0,120885.74732775081,1,0
2021-02-24,122971.56214134253,0.0,122971.56214134253,1,0
2021-02-25,118853.06402723517,0.0,118853.06402723517,1,0
2021-02-26,115293.56679633194,0.0,115293.56679633194,1,0
2021-03-01,117806.56443844986,0.0,117806.56443844986,1,0
2021-03-02,118096.84825526363,0.0,118096.84825526363,1,0
2021-03-03,119028.72582406583,0.0,119028.72582406583,1,0
2021-03-04,116859.4439985441,0.0,116859.4439985441,1,0
2021-03-05,119425.96924985097,0.0,119425.96924985097,1,0
2021-03-08,121579.92625334923,0.0,121579.92625334923,1,0
2021-03-09,116889.98437469784,0.0,116889.98437469784,1,0
2021-03-10,119624.50901182364,0.0,119624.50901182364,1,0
2021-03-11,118830.13142814656,0.0,118830.13142814656,1,0
2021-03-12,120350.14343218147,0.0,120350.14343218147,1,0
2021-03-15,118623.87462121555,0.0,118623.87462121555,1,0
2021-03-16,116592.06546384563,0.0,116592.06546384563,1,0
2021-03-17,116744.86295402094,0.0,116744.86295402094,1,0
2021-03-18,118684.996348983,0.0,118684.996348983,1,0
2021-03-19,116156.71486030157,0.0,116156.71486030157,1,0
2021-03-22,114132.53396772676,0.0,114132.53396772676,1,0
2021-03-23,111955.6238774099,0.0,111955.6238774099,1,0
2021-03-24,112872.1971119186,0.0,112872.1971119186,1,0
2021-03-25,116538.59248860327,0.0,116538.59248860327,1,0
2021-03-26,118501.65848265395,0.0,118501.65848265395,1,0
2021-03-29,114980.36403891622,0.0,114980.36403891622,1,0
2021-03-30,117531.59178517292,0.0,117531.59178517292,1,0
2021-03-31,115805.33663269365,0.0,115805.33663269365,1,0
2021-04-01,116996.9166666959,116996.9166666959,0.0,0,0
2021-04-05,116996.9166666959,116996.9166666959,0.0,0,1
2021-04-06,116996.9166666959,116996.9166666959,0.0,0,1
2021-04-07,116996.9166666959,116996.9166666959,0.0,0,1
2021-04-08,116996.9166666959,116996.9166666959,0.0,0,0
2021-04-09,116996.9166666959,116996.9166666959,0.0,0,0
2021-04-12,116996.9166666959,116996.9166666959,0.0,0,1
2021-04-13,116996.9166666959,116996.9166666959,0.0,0,1
2021-04-14,116996.9166666959,116996.9166666959,0.0,0,1
2021-04-15,116996.9166666959,116996.9166666959,0.0,0,0
2021-04-16,116996.9166666959,116996.9166666959,0.0,0,0
2021-04-19,116996.9166666959,116996.9166666959,0.0,0,1
2021-04-20,116996.9166666959,116996.9166666959,0.0,0,1
2021-04-21,116996.9166666959,116996.9166666959,0.0,0,1
2021-04-22,116996.9166666959,116996.9166666959,0.0,0,0
2021-04-23,116996.9166666959,116996.9166666959,0.0,0,0
2021-04-26,116612.63295411528,0.0,116612.63295411528,1,0
2021-04-27,117233.28086445233,0.0,117233.28086445233,1,0
2021-04-28,120267.53116106738,0.0,120267.53116106738,1,0
2021-04-29,121108.08342273928,0.0,121108.08342273928,1,0
2021-04-30,119426.97889939549,0.0,119426.97889939549,1,0
2021-05-03,120897.9189381529,0.0,120897.9189381529,1,0
2021-05-04,120267.51354828845,0.0,120267.51354828845,1,0
2021-05-05,122649.06067691323,0.0,122649.06067691323,1,0
2021-05-06,123629.68736941817,0.0,123629.68736941817,1,0
2021-05-07,124960.561783732,0.0,124960.561783732,1,0
2021-05-10,127832.37822666192,0.0,127832.37822666192,1,0
2021-05-11,125871.14245443096,0.0,125871.14245443096,1,0
2021-05-12,126781.71431874044,0.0,126781.71431874044,1,0
2021-05-13,126221.36375707145,0.0,126221.36375707145,1,0
2021-05-14,128602.90207930676,0.0,128602.90207930676,1,0
2021-05-17,131684.90061960198,0.0,131684.90061960198,1,0
2021-05-18,131054.4776169586,0.0,131054.4776169586,1,0
2021-05-19,129373.3730936148,0.0,129373.3730936148,1,0
2021-05-20,130984.4315951526,0.0,130984.4315951526,1,0
2021-05-21,131124.52363876457,0.0,131124.52363876457,1,0
2021-05-24,131895.021072241,0.0,131895.021072241,1,0
2021-05-25,129863.74808459354,0.0,129863.74808459354,1,0
2021-05-26,128532.83844472184,0.0,128532.83844472184,1,0
2021-05-27,127902.45947402577,0.0,127902.45947402577,1,0
2021-05-28,128462.8012293053,0.0,128462.8012293053,1,0
2021-06-01,129653.60121278609,0.0,129653.60121278609,1,0
2021-06-02,131474.74494140508,0.0,131474.74494140508,1,0
2021-06-03,131474.74494140508,0.0,131474.74494140508,1,0
2021-06-04,131544.79976960053,0.0,131544.79976960053,1,0
2021-06-07,131474.74494140508,0.0,131474.74494140508,1,0
2021-06-08,131684.90061960198,0.0,131684.90061960198,1,0
2021-06-09,131895.021072241,0.0,131895.021072241,1,0
2021-06-10,133085.79463655342,0.0,133085.79463655342,1,0
2021-06-11,134066.39490988996,0.0,134066.39490988996,1,0
2021-06-14,131965.07590043647,0.0,131965.07590043647,1,0
2021-06-15,133295.94150836085,0.0,133295.94150836085,1,0
2021-06-16,132035.113115853,0.0,132035.113115853,1,0
2021-06-17,128252.6455511084,0.0,128252.6455511084,1,0
2021-06-18,123699.75100400309,0.0,123699.75100400309,1,0
2021-06-21,128112.58873305429,0.0,128112.58873305429,1,0
2021-06-22,127482.20095596876,0.0,127482.20095596876,1,0
2021-06-23,126711.68590971339,0.0,126711.68590971339,1,0
2021-06-24,127762.3410112454,0.0,127762.3410112454,1,0
2021-06-25,128112.58873305429,0.0,128112.58873305429,1,0
2021-06-28,125871.14245443096,0.0,125871.14245443096,1,0
2021-06-29,125030.61661192746,0.0,125030.61661192746,1,0
2021-06-30,127692.32140860781,0.0,127692.32140860781,1,0
2021-07-01,129093.23303833816,0.0,129093.23303833816,1,0
2021-07-02,130073.83331167471,0.0,130073.83331167471,1,0
2021-07-06,129163.26144736522,0.0,129163.26144736522,1,0
2021-07-07,128182.63475486028,0.0,128182.63475486028,1,0
2021-07-08,127272.02766499293,0.0,127272.02766499293,1,0
2021-07-09,130774.26711056623,0.0,130774.26711056623,1,0
2021-07-12,129723.63842820261,0.0,129723.63842820261,1,0
2021-07-13,128042.56913041668,0.0,128042.56913041668,1,0
2021-07-14,125590.96717359647,0.0,125590.96717359647,1,0
2021-07-15,125100.68024651238,0.0,125100.68024651238,1,0
2021-07-16,123559.63254122272,0.0,123559.63254122272,1,0
2021-07-19,120337.5683764839,0.0,120337.5683764839,1,0
2021-07-20,122368.88539607872,122368.88539607872,0.0,0,1
2021-07-21,122368.88539607872,122368.88539607872,0.0,0,1
2021-07-22,122368.88539607872,122368.88539607872,0.0,0,0
2021-07-23,122368.88539607872,122368.88539607872,0.0,0,0
2021-07-26,122368.88539607872,122368.88539607872,0.0,0,1
2021-07-27,122368.88539607872,122368.88539607872,0.0,0,1
2021-07-28,122368.88539607872,122368.88539607872,0.0,0,1
2021-07-29,122368.88539607872,122368.88539607872,0.0,0,0
2021-07-30,122368.88539607872,122368.88539607872,0.0,0,0
2021-08-02,122368.88539607872,122368.88539607872,0.0,0,1
2021-08-03,122368.88539607872,122368.88539607872,0.0,0,1
2021-08-04,122368.88539607872,122368.88539607872,0.0,0,1
2021-08-05,122368.88539607872,122368.88539607872,0.0,0,0
2021-08-06,122368.88539607872,122368.88539607872,0.0,0,0
2021-08-09,122368.88539607872,122368.88539607872,0.0,0,1
2021-08-10,122368.88539607872,122368.88539607872,0.0,0,1
2021-08-11,122368.88539607872,122368.88539607872,0.0,0,1
2021-08-12,122368.88539607872,122368.88539607872,0.0,0,0
2021-08-13,122368.88539607872,122368.88539607872,0.0,0,0
2021-08-16,122368.88539607872,122368.88539607872,0.0,0,1
2021-08-17,122368.88539607872,122368.88539607872,0.0,0,1
2021-08-18,122368.88539607872,122368.88539607872,0.0,0,1
2021-08-19,122368.88539607872,122368.88539607872,0.0,0,0
2021-08-20,122368.88539607872,122368.88539607872,0.0,0,0
2021-08-23,122368.88539607872,122368.88539607872,0.0,0,1
2021-08-24,122368.88539607872,122368.88539607872,0.0,0,1
2021-08-25,122368.88539607872,122368.88539607872,0.0,0,1
2021-08-26,122368.88539607872,122368.88539607872,0.0,0,0
2021-08-27,122368.88539607872,122368.88539607872,0.0,0,0
2021-08-30,122368.88539607872,122368.88539607872,0.0,0,1
2021-08-31,122362.11003552935,0.0,122362.11003552935,1,0
2021-09-01,126045.52843133127,0.0,126045.52843133127,1,0
2021-09-02,126856.48640179496,0.0,126856.48640179496,1,0
2021-09-03,128075.0797204448,0.0,128075.0797204448,1,0
2021-09-07,127919.86052882558,0.0,127919.86052882558,1,0
2021-09-08,127999.6702963177,0.0,127999.6702963177,1,0
2021-09-09,123973.85261624333,0.0,123973.85261624333,1,0
2021-09-10,122441.89059720267,0.0,122441.89059720267,1,0
2021-09-13,121794.86488763186,0.0,121794.86488763186,1,0
2021-09-14,121120.26888511916,0.0,121120.26888511916,1,0
2021-09-15,122360.64974458962,0.0,122360.64974458962,1,0
2021-09-16,123783.82982389412,0.0,123783.82982389412,1,0
2021-09-17,126588.0946623475,0.0,126588.0946623475,1,0
2021-09-20,123345.70360088663,0.0,123345.70360088663,1,0
2021-09-21,123051.20185943699,0.0,123051.20185943699,1,0
2021-09-22,124780.45891970664,0.0,124780.45891970664,1,0
2021-09-23,123023.65103704095,0.0,123023.65103704095,1,0
2021-09-24,121089.80721611662,0.0,121089.80721611662,1,0
2021-09-27,117151.0812876871,0.0,117151.0812876871,1,0
2021-09-28,115904.87873500364,0.0,115904.87873500364,1,0
2021-09-29,116287.89357794613,0.0,116287.89357794613,1,0
2021-09-30,114626.82236928843,0.0,114626.82236928843,1,0
2021-10-01,113382.50261838992,113382.50261838992,0.0,0,0
2021-10-04,113382.50261838992,113382.50261838992,0.0,0,1
2021-10-05,113382.50261838992,113382.50261838992,0.0,0,1
2021-10-06,113382.50261838992,113382.50261838992,0.0,0,1
2021-10-07,113382.50261838992,113382.50261838992,0.0,0,0
2021-10-08,113382.50261838992,113382.50261838992,0.0,0,0
2021-10-11,114498.84055881487,0.0,114498.84055881487,1,0
2021-10-12,115232.07312203344,0.0,115232.07312203344,1,0
2021-10-13,112950.97559180691,0.0,112950.97559180691,1,0
2021-10-14,113217.1077717701,0.0,113217.1077717701,1,0
